
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  367 18000  3.50  0.50  2.00  0.00  0.00 -21.699 -21.676 -21.528 -21.105 -20.521   0.208   0.209  -0.084   0.090   0.194   0.195
  368 18000  4.00  0.50  2.00  0.00  0.00 -21.678 -21.655 -21.524 -21.108 -20.519   0.233   0.234  -0.089   0.102   0.205   0.206
  369 18000  4.50  0.50  2.00  0.00  0.00 -21.665 -21.642 -21.514 -21.110 -20.518   0.247   0.248  -0.092   0.117   0.195   0.196
  370 18000  5.00  0.50  2.00  0.00  0.00 -21.650 -21.627 -21.490 -21.104 -20.512   0.255   0.256  -0.092   0.135   0.167   0.168
  371 19000  2.50  0.50  2.00  0.00  0.00 -22.029 -22.005 -21.632 -21.210 -20.656  -0.016  -0.015  -0.054   0.062  -0.034  -0.032
  372 19000  3.00  0.50  2.00  0.00  0.00 -21.919 -21.896 -21.642 -21.213 -20.636   0.097   0.098  -0.077   0.078   0.094   0.095
  373 19000  3.50  0.50  2.00  0.00  0.00 -21.866 -21.843 -21.637 -21.209 -20.622   0.145   0.146  -0.086   0.087   0.141   0.142
  374 19000  4.00  0.50  2.00  0.00  0.00 -21.843 -21.819 -21.632 -21.210 -20.619   0.170   0.171  -0.092   0.099   0.154   0.155
  375 19000  4.50  0.50  2.00  0.00  0.00 -21.832 -21.809 -21.624 -21.213 -20.619   0.183   0.185  -0.095   0.113   0.146   0.147
  376 19000  5.00  0.50  2.00  0.00  0.00 -21.819 -21.796 -21.603 -21.209 -20.614   0.192   0.193  -0.095   0.129   0.122   0.123
  377 20000  3.00  0.50  2.00  0.00  0.00 -22.088 -22.065 -21.750 -21.318 -20.741   0.032   0.033  -0.078   0.074   0.036   0.037
  378 20000  3.50  0.50  2.00  0.00  0.00 -22.022 -21.999 -21.740 -21.308 -20.720   0.087   0.089  -0.088   0.085   0.092   0.093
  379 20000  4.00  0.50  2.00  0.00  0.00 -21.995 -21.972 -21.733 -21.306 -20.713   0.113   0.114  -0.093   0.095   0.107   0.108
  380 20000  4.50  0.50  2.00  0.00  0.00 -21.985 -21.962 -21.726 -21.309 -20.713   0.126   0.127  -0.096   0.108   0.101   0.102
  381 20000  5.00  0.50  2.00  0.00  0.00 -21.976 -21.952 -21.710 -21.307 -20.710   0.133   0.134  -0.097   0.123   0.079   0.080
  382 21000  3.00  0.50  2.00  0.00  0.00 -22.247 -22.224 -21.854 -21.418 -20.840  -0.028  -0.026  -0.077   0.070  -0.015  -0.014
  383 21000  3.50  0.50  2.00  0.00  0.00 -22.171 -22.148 -21.839 -21.403 -20.814   0.034   0.035  -0.089   0.082   0.046   0.047
  384 21000  4.00  0.50  2.00  0.00  0.00 -22.137 -22.114 -21.828 -21.397 -20.802   0.062   0.063  -0.095   0.092   0.065   0.066
  385 21000  4.50  0.50  2.00  0.00  0.00 -22.126 -22.103 -21.821 -21.398 -20.800   0.074   0.075  -0.097   0.103   0.060   0.061
  386 21000  5.00  0.50  2.00  0.00  0.00 -22.119 -22.096 -21.807 -21.397 -20.799   0.080   0.081  -0.098   0.117   0.040   0.041
  387 22000  3.00  0.50  2.00  0.00  0.00 -22.392 -22.369 -21.953 -21.511 -20.934  -0.079  -0.078  -0.078   0.065  -0.056  -0.055
  388 22000  3.50  0.50  2.00  0.00  0.00 -22.313 -22.289 -21.934 -21.494 -20.905  -0.016  -0.015  -0.090   0.079   0.004   0.005
  389 22000  4.00  0.50  2.00  0.00  0.00 -22.270 -22.247 -21.919 -21.483 -20.887   0.015   0.016  -0.096   0.089   0.027   0.028
  390 22000  4.50  0.50  2.00  0.00  0.00 -22.255 -22.232 -21.909 -21.481 -20.883   0.028   0.030  -0.098   0.099   0.024   0.026
  391 22000  5.00  0.50  2.00  0.00  0.00 -22.249 -22.226 -21.897 -21.481 -20.882   0.034   0.035  -0.099   0.112   0.006   0.008
  392 23000  3.00  0.50  2.00  0.00  0.00 -22.524 -22.500 -22.048 -21.600 -21.022  -0.122  -0.120  -0.079   0.060  -0.086  -0.085
  393 23000  3.50  0.50  2.00  0.00  0.00 -22.445 -22.421 -22.027 -21.582 -20.992  -0.061  -0.059  -0.090   0.075  -0.031  -0.030
  394 23000  4.00  0.50  2.00  0.00  0.00 -22.395 -22.372 -22.006 -21.566 -20.970  -0.027  -0.026  -0.097   0.085  -0.007  -0.006
  395 23000  4.50  0.50  2.00  0.00  0.00 -22.374 -22.351 -21.993 -21.560 -20.961  -0.012  -0.011  -0.099   0.096  -0.006  -0.005
  396 23000  5.00  0.50  2.00  0.00  0.00 -22.367 -22.344 -21.981 -21.559 -20.959  -0.006  -0.005  -0.100   0.107  -0.022  -0.021
  397 24000  3.00  0.50  2.00  0.00  0.00 -22.648 -22.625 -22.140 -21.686 -21.107  -0.159  -0.158  -0.079   0.054  -0.111  -0.110
  398 24000  3.50  0.50  2.00  0.00  0.00 -22.567 -22.543 -22.116 -21.666 -21.074  -0.099  -0.097  -0.092   0.071  -0.058  -0.057
  399 24000  4.00  0.50  2.00  0.00  0.00 -22.514 -22.491 -22.091 -21.647 -21.049  -0.065  -0.064  -0.097   0.082  -0.036  -0.035
  400 24000  4.50  0.50  2.00  0.00  0.00 -22.487 -22.463 -22.074 -21.637 -21.036  -0.048  -0.047  -0.100   0.092  -0.034  -0.032
  401 24000  5.00  0.50  2.00  0.00  0.00 -22.476 -22.452 -22.060 -21.633 -21.031  -0.041  -0.040  -0.101   0.103  -0.047  -0.045
  402 25000  3.00  0.50  2.00  0.00  0.00 -22.769 -22.746 -22.230 -21.771 -21.192  -0.196  -0.195  -0.079   0.049  -0.137  -0.136
  403 25000  3.50  0.50  2.00  0.00  0.00 -22.681 -22.658 -22.204 -21.748 -21.154  -0.131  -0.130  -0.093   0.066  -0.078  -0.077
  404 25000  4.00  0.50  2.00  0.00  0.00 -22.625 -22.602 -22.174 -21.724 -21.126  -0.099  -0.098  -0.099   0.078  -0.060  -0.058
  405 25000  4.50  0.50  2.00  0.00  0.00 -22.594 -22.570 -22.153 -21.711 -21.109  -0.081  -0.080  -0.102   0.089  -0.057  -0.056
  406 25000  5.00  0.50  2.00  0.00  0.00 -22.579 -22.555 -22.136 -21.704 -21.101  -0.073  -0.071  -0.103   0.099  -0.068  -0.067
  407 26000  3.00  0.50  2.00  0.00  0.00 -22.883 -22.860 -22.313 -21.849 -21.271  -0.231  -0.230  -0.078   0.044  -0.165  -0.164
  408 26000  3.50  0.50  2.00  0.00  0.00 -22.792 -22.769 -22.292 -21.829 -21.234  -0.161  -0.160  -0.095   0.061  -0.095  -0.094
  409 26000  4.00  0.50  2.00  0.00  0.00 -22.732 -22.708 -22.256 -21.801 -21.200  -0.129  -0.127  -0.100   0.074  -0.078  -0.076
  410 26000  4.50  0.50  2.00  0.00  0.00 -22.696 -22.672 -22.230 -21.783 -21.180  -0.111  -0.109  -0.103   0.085  -0.076  -0.075
  411 26000  5.00  0.50  2.00  0.00  0.00 -22.677 -22.653 -22.211 -21.773 -21.169  -0.101  -0.100  -0.104   0.096  -0.087  -0.085
  412 27000  3.50  0.50  2.00  0.00  0.00 -22.902 -22.879 -22.380 -21.910 -21.314  -0.190  -0.189  -0.096   0.056  -0.111  -0.110
  413 27000  4.00  0.50  2.00  0.00  0.00 -22.835 -22.811 -22.339 -21.877 -21.275  -0.156  -0.154  -0.102   0.070  -0.092  -0.091
  414 27000  4.50  0.50  2.00  0.00  0.00 -22.794 -22.771 -22.308 -21.855 -21.250  -0.138  -0.136  -0.105   0.081  -0.092  -0.091
  415 27000  5.00  0.50  2.00  0.00  0.00 -22.772 -22.749 -22.285 -21.842 -21.236  -0.128  -0.127  -0.105   0.092  -0.103  -0.101
  416 28000  3.50  0.50  2.00  0.00  0.00 -23.010 -22.987 -22.465 -21.990 -21.393  -0.218  -0.217  -0.097   0.050  -0.127  -0.126
  417 28000  4.00  0.50  2.00  0.00  0.00 -22.937 -22.914 -22.422 -21.953 -21.349  -0.182  -0.180  -0.104   0.065  -0.105  -0.103
  418 28000  4.50  0.50  2.00  0.00  0.00 -22.891 -22.868 -22.385 -21.927 -21.320  -0.163  -0.161  -0.106   0.077  -0.105  -0.104
  419 28000  5.00  0.50  2.00  0.00  0.00 -22.865 -22.842 -22.359 -21.910 -21.303  -0.153  -0.151  -0.107   0.088  -0.116  -0.115
  420 29000  3.50  0.50  2.00  0.00  0.00 -23.110 -23.087 -22.545 -22.064 -21.467  -0.244  -0.242  -0.097   0.046  -0.142  -0.141
  421 29000  4.00  0.50  2.00  0.00  0.00 -23.038 -23.015 -22.504 -22.029 -21.424  -0.207  -0.205  -0.106   0.060  -0.117  -0.115
  422 29000  4.50  0.50  2.00  0.00  0.00 -22.988 -22.964 -22.464 -21.999 -21.391  -0.186  -0.185  -0.108   0.072  -0.116  -0.115
  423 29000  5.00  0.50  2.00  0.00  0.00 -22.957 -22.933 -22.433 -21.979 -21.370  -0.176  -0.174  -0.109   0.084  -0.128  -0.126
  424 30000  3.50  0.50  2.00  0.00  0.00 -23.199 -23.176 -22.616 -22.132 -21.534  -0.265  -0.264  -0.098   0.042  -0.156  -0.155
  425 30000  4.00  0.50  2.00  0.00  0.00 -23.136 -23.112 -22.585 -22.103 -21.497  -0.230  -0.229  -0.107   0.055  -0.128  -0.127
  426 30000  4.50  0.50  2.00  0.00  0.00 -23.083 -23.059 -22.543 -22.071 -21.462  -0.209  -0.208  -0.110   0.068  -0.126  -0.125
  427 30000  5.00  0.50  2.00  0.00  0.00 -23.048 -23.025 -22.509 -22.048 -21.438  -0.198  -0.197  -0.111   0.079  -0.138  -0.136
  428 31000  3.50  0.50  2.00  0.00  0.00 -23.275 -23.252 -22.678 -22.190 -21.591  -0.282  -0.281  -0.099   0.041  -0.168  -0.167
  429 31000  4.00  0.50  2.00  0.00  0.00 -23.227 -23.204 -22.660 -22.174 -21.566  -0.252  -0.250  -0.108   0.050  -0.139  -0.137
  430 31000  4.50  0.50  2.00  0.00  0.00 -23.175 -23.152 -22.620 -22.142 -21.531  -0.231  -0.230  -0.111   0.063  -0.136  -0.134
  431 31000  5.00  0.50  2.00  0.00  0.00 -23.138 -23.115 -22.584 -22.117 -21.505  -0.219  -0.218  -0.112   0.075  -0.146  -0.145
  432 32000  4.00  0.50  2.00  0.00  0.00 -23.310 -23.287 -22.729 -22.238 -21.629  -0.270  -0.269  -0.108   0.046  -0.148  -0.147
  433 32000  4.50  0.50  2.00  0.00  0.00 -23.264 -23.240 -22.694 -22.210 -21.598  -0.251  -0.250  -0.112   0.058  -0.144  -0.143
  434 32000  5.00  0.50  2.00  0.00  0.00 -23.226 -23.203 -22.658 -22.185 -21.571  -0.239  -0.238  -0.114   0.070  -0.154  -0.152
  435 33000  4.00  0.50  2.00  0.00  0.00 -23.383 -23.360 -22.790 -22.296 -21.686  -0.285  -0.284  -0.110   0.044  -0.156  -0.154
  436 33000  4.50  0.50  2.00  0.00  0.00 -23.345 -23.321 -22.762 -22.274 -21.660  -0.269  -0.267  -0.114   0.054  -0.152  -0.150
  437 33000  5.00  0.50  2.00  0.00  0.00 -23.310 -23.286 -22.729 -22.250 -21.635  -0.258  -0.256  -0.115   0.065  -0.160  -0.159
  438 34000  4.00  0.50  2.00  0.00  0.00 -23.447 -23.424 -22.846 -22.348 -21.736  -0.298  -0.296  -0.111   0.042  -0.162  -0.160
  439 34000  4.50  0.50  2.00  0.00  0.00 -23.418 -23.395 -22.825 -22.332 -21.717  -0.284  -0.283  -0.115   0.051  -0.158  -0.157
  440 34000  5.00  0.50  2.00  0.00  0.00 -23.387 -23.364 -22.795 -22.311 -21.695  -0.274  -0.273  -0.116   0.061  -0.166  -0.165
  441 35000  4.00  0.50  2.00  0.00  0.00 -23.504 -23.480 -22.895 -22.394 -21.781  -0.307  -0.306  -0.114   0.042  -0.166  -0.165
  442 35000  4.50  0.50  2.00  0.00  0.00 -23.483 -23.460 -22.882 -22.385 -21.769  -0.297  -0.295  -0.116   0.048  -0.163  -0.162
  443 35000  5.00  0.50  2.00  0.00  0.00 -23.458 -23.434 -22.856 -22.367 -21.750  -0.288  -0.287  -0.117   0.058  -0.171  -0.169
  444 36000  4.00  0.50  2.00  0.00  0.00 -23.554 -23.530 -22.940 -22.436 -21.820  -0.315  -0.314  -0.116   0.042  -0.169  -0.168
  445 36000  4.50  0.50  2.00  0.00  0.00 -23.542 -23.518 -22.933 -22.433 -21.815  -0.307  -0.306  -0.118   0.046  -0.167  -0.165
  446 36000  5.00  0.50  2.00  0.00  0.00 -23.522 -23.498 -22.912 -22.419 -21.800  -0.301  -0.299  -0.119   0.055  -0.174  -0.173
  447 37000  4.00  0.50  2.00  0.00  0.00 -23.599 -23.576 -22.981 -22.475 -21.857  -0.322  -0.320  -0.119   0.042  -0.171  -0.170
  448 37000  4.50  0.50  2.00  0.00  0.00 -23.594 -23.570 -22.979 -22.476 -21.856  -0.316  -0.314  -0.120   0.045  -0.169  -0.168
  449 37000  5.00  0.50  2.00  0.00  0.00 -23.579 -23.555 -22.963 -22.466 -21.846  -0.311  -0.310  -0.120   0.052  -0.177  -0.176
  450 38000  4.00  0.50  2.00  0.00  0.00 -23.641 -23.618 -23.019 -22.512 -21.891  -0.327  -0.326  -0.121   0.043  -0.173  -0.172
  451 38000  4.50  0.50  2.00  0.00  0.00 -23.640 -23.617 -23.021 -22.515 -21.893  -0.323  -0.321  -0.122   0.045  -0.171  -0.169
  452 38000  5.00  0.50  2.00  0.00  0.00 -23.630 -23.607 -23.009 -22.509 -21.887  -0.319  -0.318  -0.122   0.051  -0.179  -0.178
  453 39000  4.00  0.50  2.00  0.00  0.00 -23.682 -23.658 -23.056 -22.548 -21.924  -0.332  -0.331  -0.124   0.044  -0.175  -0.174
  454 39000  4.50  0.50  2.00  0.00  0.00 -23.683 -23.660 -23.061 -22.552 -21.928  -0.329  -0.327  -0.124   0.045  -0.172  -0.171
  455 39000  5.00  0.50  2.00  0.00  0.00 -23.676 -23.653 -23.051 -22.548 -21.924  -0.326  -0.325  -0.124   0.050  -0.180  -0.179
  456 40000  4.50  0.50  2.00  0.00  0.00 -23.723 -23.700 -23.098 -22.587 -21.961  -0.334  -0.333  -0.127   0.045  -0.173  -0.172
  457 40000  5.00  0.50  2.00  0.00  0.00 -23.718 -23.695 -23.090 -22.584 -21.958  -0.332  -0.331  -0.126   0.049  -0.181  -0.180
  458 41000  4.50  0.50  2.00  0.00  0.00 -23.762 -23.738 -23.133 -22.621 -21.992  -0.339  -0.337  -0.129   0.046  -0.174  -0.173
  459 41000  5.00  0.50  2.00  0.00  0.00 -23.757 -23.734 -23.126 -22.618 -21.990  -0.338  -0.336  -0.128   0.049  -0.182  -0.180
  460 42000  4.50  0.50  2.00  0.00  0.00 -23.799 -23.775 -23.168 -22.654 -22.022  -0.343  -0.342  -0.131   0.046  -0.175  -0.174
  461 42000  5.00  0.50  2.00  0.00  0.00 -23.794 -23.771 -23.160 -22.650 -22.020  -0.342  -0.341  -0.130   0.049  -0.182  -0.181
  462 43000  4.50  0.50  2.00  0.00  0.00 -23.834 -23.811 -23.201 -22.686 -22.052  -0.347  -0.345  -0.133   0.047  -0.176  -0.175
  463 43000  5.00  0.50  2.00  0.00  0.00 -23.830 -23.807 -23.194 -22.682 -22.049  -0.347  -0.345  -0.132   0.049  -0.182  -0.181
  464 44000  4.50  0.50  2.00  0.00  0.00 -23.869 -23.846 -23.233 -22.717 -22.082  -0.351  -0.349  -0.135   0.048  -0.177  -0.176
  465 44000  5.00  0.50  2.00  0.00  0.00 -23.865 -23.841 -23.226 -22.712 -22.078  -0.350  -0.349  -0.135   0.050  -0.183  -0.182
  466 45000  4.50  0.50  2.00  0.00  0.00 -23.903 -23.880 -23.265 -22.747 -22.110  -0.354  -0.353  -0.137   0.048  -0.179  -0.177
  467 45000  5.00  0.50  2.00  0.00  0.00 -23.898 -23.875 -23.257 -22.742 -22.106  -0.354  -0.353  -0.136   0.050  -0.184  -0.182
  468 46000  4.50  0.50  2.00  0.00  0.00 -23.936 -23.912 -23.295 -22.776 -22.138  -0.358  -0.356  -0.138   0.048  -0.180  -0.179
  469 46000  5.00  0.50  2.00  0.00  0.00 -23.931 -23.908 -23.288 -22.771 -22.133  -0.358  -0.356  -0.138   0.051  -0.185  -0.183
  470 47000  4.50  0.50  2.00  0.00  0.00 -23.968 -23.944 -23.325 -22.805 -22.165  -0.361  -0.360  -0.139   0.048  -0.181  -0.180
  471 47000  5.00  0.50  2.00  0.00  0.00 -23.963 -23.939 -23.318 -22.800 -22.160  -0.361  -0.360  -0.140   0.051  -0.185  -0.184
  472 48000  4.50  0.50  2.00  0.00  0.00 -23.998 -23.975 -23.353 -22.832 -22.192  -0.364  -0.363  -0.140   0.048  -0.182  -0.180
  473 48000  5.00  0.50  2.00  0.00  0.00 -23.994 -23.970 -23.346 -22.827 -22.186  -0.364  -0.363  -0.141   0.051  -0.186  -0.185
  474 49000  4.50  0.50  2.00  0.00  0.00 -24.028 -24.005 -23.381 -22.859 -22.218  -0.367  -0.366  -0.141   0.047  -0.183  -0.181
  475 49000  5.00  0.50  2.00  0.00  0.00 -24.023 -24.000 -23.374 -22.854 -22.212  -0.367  -0.366  -0.143   0.051  -0.187  -0.186
  476 50000  5.00  0.50  2.00  0.00  0.00 -24.052 -24.029 -23.401 -22.880 -22.236  -0.370  -0.369  -0.144   0.051  -0.188  -0.186
