        Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   363 17000  4.50 -4.00  2.00  0.00  0.00 -21.146 -21.124 -21.168 -20.788 -20.217   0.444   0.445  -0.071   0.120   0.344   0.345
   364 17000  5.00 -4.00  2.00  0.00  0.00 -21.149 -21.126 -21.154 -20.793 -20.222   0.446   0.447  -0.071   0.139   0.308   0.308
   365 18000  2.50 -4.00  2.00  0.00  0.00 -21.480 -21.457 -21.311 -20.893 -20.337   0.216   0.217  -0.056   0.067   0.192   0.193
   366 18000  3.00 -4.00  2.00  0.00  0.00 -21.405 -21.382 -21.317 -20.897 -20.330   0.294   0.295  -0.067   0.076   0.274   0.275
   367 18000  3.50 -4.00  2.00  0.00  0.00 -21.360 -21.337 -21.309 -20.895 -20.322   0.337   0.338  -0.073   0.087   0.305   0.306
   368 18000  4.00 -4.00  2.00  0.00  0.00 -21.335 -21.312 -21.297 -20.893 -20.318   0.361   0.362  -0.075   0.101   0.308   0.309
   369 18000  4.50 -4.00  2.00  0.00  0.00 -21.323 -21.300 -21.284 -20.894 -20.318   0.373   0.374  -0.077   0.116   0.292   0.293
   370 18000  5.00 -4.00  2.00  0.00  0.00 -21.324 -21.301 -21.269 -20.898 -20.321   0.376   0.377  -0.077   0.135   0.258   0.259
   371 19000  2.50 -4.00  2.00  0.00  0.00 -21.657 -21.634 -21.423 -20.999 -20.438   0.144   0.145  -0.061   0.065   0.133   0.134
   372 19000  3.00 -4.00  2.00  0.00  0.00 -21.578 -21.555 -21.430 -21.003 -20.430   0.226   0.228  -0.073   0.075   0.220   0.221
   373 19000  3.50 -4.00  2.00  0.00  0.00 -21.530 -21.507 -21.420 -20.998 -20.420   0.270   0.271  -0.078   0.085   0.254   0.255
   374 19000  4.00 -4.00  2.00  0.00  0.00 -21.502 -21.479 -21.407 -20.995 -20.414   0.296   0.297  -0.081   0.098   0.259   0.260
   375 19000  4.50 -4.00  2.00  0.00  0.00 -21.488 -21.465 -21.393 -20.995 -20.413   0.309   0.310  -0.082   0.113   0.245   0.246
   376 19000  5.00 -4.00  2.00  0.00  0.00 -21.486 -21.463 -21.378 -20.998 -20.415   0.314   0.315  -0.083   0.131   0.214   0.215
   377 20000  3.00 -4.00  2.00  0.00  0.00 -21.739 -21.716 -21.536 -21.103 -20.525   0.166   0.167  -0.078   0.074   0.173   0.174
   378 20000  3.50 -4.00  2.00  0.00  0.00 -21.688 -21.665 -21.525 -21.097 -20.513   0.210   0.212  -0.083   0.083   0.208   0.209
   379 20000  4.00 -4.00  2.00  0.00  0.00 -21.658 -21.635 -21.512 -21.092 -20.506   0.236   0.237  -0.086   0.096   0.215   0.216
   380 20000  4.50 -4.00  2.00  0.00  0.00 -21.642 -21.619 -21.497 -21.091 -20.504   0.251   0.252  -0.087   0.110   0.203   0.204
   381 20000  5.00 -4.00  2.00  0.00  0.00 -21.638 -21.615 -21.482 -21.093 -20.505   0.257   0.258  -0.088   0.128   0.175   0.176
   382 21000  3.00 -4.00  2.00  0.00  0.00 -21.890 -21.866 -21.639 -21.199 -20.616   0.112   0.113  -0.083   0.072   0.132   0.133
   383 21000  3.50 -4.00  2.00  0.00  0.00 -21.836 -21.813 -21.626 -21.191 -20.602   0.157   0.158  -0.088   0.082   0.168   0.169
   384 21000  4.00 -4.00  2.00  0.00  0.00 -21.804 -21.781 -21.611 -21.185 -20.594   0.183   0.184  -0.091   0.093   0.176   0.177
   385 21000  4.50 -4.00  2.00  0.00  0.00 -21.787 -21.764 -21.596 -21.182 -20.590   0.197   0.199  -0.092   0.107   0.165   0.166
   386 21000  5.00 -4.00  2.00  0.00  0.00 -21.781 -21.758 -21.581 -21.183 -20.591   0.205   0.206  -0.093   0.124   0.140   0.141
   387 22000  3.00 -4.00  2.00  0.00  0.00 -22.033 -22.010 -21.739 -21.293 -20.706   0.063   0.064  -0.088   0.071   0.094   0.096
   388 22000  3.50 -4.00  2.00  0.00  0.00 -21.974 -21.951 -21.723 -21.281 -20.688   0.109   0.111  -0.093   0.080   0.133   0.134
   389 22000  4.00 -4.00  2.00  0.00  0.00 -21.940 -21.917 -21.707 -21.273 -20.678   0.135   0.136  -0.096   0.091   0.141   0.143
   390 22000  4.50 -4.00  2.00  0.00  0.00 -21.922 -21.899 -21.691 -21.270 -20.673   0.149   0.151  -0.097   0.105   0.132   0.133
   391 22000  5.00 -4.00  2.00  0.00  0.00 -21.915 -21.892 -21.675 -21.270 -20.673   0.157   0.158  -0.097   0.121   0.108   0.109
   392 23000  3.00 -4.00  2.00  0.00  0.00 -22.172 -22.149 -21.838 -21.387 -20.794   0.016   0.018  -0.093   0.070   0.060   0.061
   393 23000  3.50 -4.00  2.00  0.00  0.00 -22.106 -22.083 -21.818 -21.370 -20.772   0.066   0.067  -0.098   0.079   0.102   0.103
   394 23000  4.00 -4.00  2.00  0.00  0.00 -22.069 -22.046 -21.799 -21.359 -20.759   0.092   0.093  -0.100   0.090   0.111   0.113
   395 23000  4.50 -4.00  2.00  0.00  0.00 -22.050 -22.026 -21.782 -21.354 -20.753   0.106   0.107  -0.101   0.102   0.102   0.104
   396 23000  5.00 -4.00  2.00  0.00  0.00 -22.042 -22.019 -21.766 -21.353 -20.752   0.114   0.115  -0.102   0.118   0.080   0.081
   397 24000  3.00 -4.00  2.00  0.00  0.00 -22.312 -22.289 -21.939 -21.482 -20.884  -0.029  -0.028  -0.097   0.069   0.026   0.027
   398 24000  3.50 -4.00  2.00  0.00  0.00 -22.233 -22.210 -21.910 -21.456 -20.854   0.026   0.027  -0.103   0.078   0.073   0.075
   399 24000  4.00 -4.00  2.00  0.00  0.00 -22.192 -22.169 -21.888 -21.443 -20.838   0.053   0.054  -0.105   0.088   0.084   0.086
   400 24000  4.50 -4.00  2.00  0.00  0.00 -22.171 -22.147 -21.870 -21.436 -20.830   0.067   0.068  -0.106   0.100   0.076   0.078
   401 24000  5.00 -4.00  2.00  0.00  0.00 -22.162 -22.139 -21.854 -21.434 -20.828   0.074   0.075  -0.106   0.115   0.055   0.056
   402 25000  3.00 -4.00  2.00  0.00  0.00 -22.461 -22.437 -22.044 -21.582 -20.981  -0.076  -0.075  -0.101   0.068  -0.012  -0.011
   403 25000  3.50 -4.00  2.00  0.00  0.00 -22.358 -22.334 -22.003 -21.543 -20.936  -0.013  -0.011  -0.107   0.077   0.046   0.048
   404 25000  4.00 -4.00  2.00  0.00  0.00 -22.311 -22.287 -21.977 -21.525 -20.915   0.016   0.017  -0.109   0.086   0.060   0.061
   405 25000  4.50 -4.00  2.00  0.00  0.00 -22.287 -22.264 -21.957 -21.516 -20.906   0.031   0.032  -0.110   0.098   0.053   0.054
   406 25000  5.00 -4.00  2.00  0.00  0.00 -22.277 -22.253 -21.940 -21.513 -20.903   0.038   0.040  -0.110   0.112   0.032   0.033
   407 26000  3.00 -4.00  2.00  0.00  0.00 -22.625 -22.602 -22.157 -21.692 -21.090  -0.132  -0.130  -0.101   0.065  -0.062  -0.060
   408 26000  3.50 -4.00  2.00  0.00  0.00 -22.483 -22.460 -22.096 -21.631 -21.020  -0.050  -0.049  -0.112   0.075   0.020   0.021
   409 26000  4.00 -4.00  2.00  0.00  0.00 -22.427 -22.404 -22.064 -21.606 -20.993  -0.019  -0.018  -0.114   0.085   0.036   0.038
   410 26000  4.50 -4.00  2.00  0.00  0.00 -22.398 -22.375 -22.040 -21.593 -20.979  -0.003  -0.002  -0.114   0.096   0.031   0.032
   411 26000  5.00 -4.00  2.00  0.00  0.00 -22.387 -22.364 -22.024 -21.590 -20.976   0.005   0.006  -0.114   0.110   0.012   0.013
   412 27000  3.50 -4.00  2.00  0.00  0.00 -22.614 -22.591 -22.194 -21.723 -21.108  -0.089  -0.088  -0.115   0.074  -0.008  -0.007
   413 27000  4.00 -4.00  2.00  0.00  0.00 -22.544 -22.520 -22.152 -21.689 -21.071  -0.053  -0.051  -0.118   0.083   0.014   0.015
   414 27000  4.50 -4.00  2.00  0.00  0.00 -22.509 -22.485 -22.124 -21.672 -21.054  -0.035  -0.034  -0.118   0.094   0.010   0.012
   415 27000  5.00 -4.00  2.00  0.00  0.00 -22.496 -22.472 -22.106 -21.667 -21.048  -0.027  -0.026  -0.118   0.108  -0.007  -0.006
   416 28000  3.50 -4.00  2.00  0.00  0.00 -22.751 -22.728 -22.295 -21.820 -21.202  -0.130  -0.128  -0.118   0.072  -0.040  -0.038
   417 28000  4.00 -4.00  2.00  0.00  0.00 -22.662 -22.638 -22.242 -21.774 -21.152  -0.086  -0.085  -0.121   0.082  -0.009  -0.007
   418 28000  4.50 -4.00  2.00  0.00  0.00 -22.619 -22.596 -22.209 -21.751 -21.129  -0.067  -0.065  -0.122   0.093  -0.010  -0.008
   419 28000  5.00 -4.00  2.00  0.00  0.00 -22.603 -22.579 -22.189 -21.743 -21.121  -0.057  -0.056  -0.122   0.105  -0.026  -0.024
   420 29000  3.50 -4.00  2.00  0.00  0.00 -22.890 -22.867 -22.396 -21.918 -21.299  -0.171  -0.169  -0.119   0.069  -0.074  -0.072
   421 29000  4.00 -4.00  2.00  0.00  0.00 -22.784 -22.760 -22.335 -21.861 -21.236  -0.120  -0.119  -0.125   0.080  -0.033  -0.031
   422 29000  4.50 -4.00  2.00  0.00  0.00 -22.734 -22.710 -22.298 -21.834 -21.208  -0.098  -0.097  -0.126   0.091  -0.030  -0.028
   423 29000  5.00 -4.00  2.00  0.00  0.00 -22.710 -22.687 -22.273 -21.821 -21.195  -0.087  -0.086  -0.126   0.103  -0.043  -0.042
   424 30000  3.50 -4.00  2.00  0.00  0.00 -23.019 -22.995 -22.491 -22.009 -21.391  -0.207  -0.206  -0.118   0.066  -0.105  -0.104
   425 30000  4.00 -4.00  2.00  0.00  0.00 -22.907 -22.884 -22.429 -21.951 -21.324  -0.155  -0.153  -0.127   0.077  -0.057  -0.056
   426 30000  4.50 -4.00  2.00  0.00  0.00 -22.848 -22.824 -22.386 -21.917 -21.288  -0.129  -0.128  -0.129   0.088  -0.050  -0.048
   427 30000  5.00 -4.00  2.00  0.00  0.00 -22.819 -22.795 -22.358 -21.900 -21.271  -0.117  -0.115  -0.129   0.100  -0.061  -0.059
   428 31000  3.50 -4.00  2.00  0.00  0.00 -23.130 -23.107 -22.574 -22.091 -21.474  -0.237  -0.236  -0.117   0.063  -0.132  -0.131
   429 31000  4.00 -4.00  2.00  0.00  0.00 -23.028 -23.004 -22.521 -22.039 -21.410  -0.187  -0.186  -0.128   0.075  -0.081  -0.080
   430 31000  4.50 -4.00  2.00  0.00  0.00 -22.962 -22.939 -22.475 -22.000 -21.369  -0.160  -0.158  -0.131   0.085  -0.070  -0.068
   431 31000  5.00 -4.00  2.00  0.00  0.00 -22.928 -22.904 -22.444 -21.980 -21.348  -0.146  -0.144  -0.132   0.097  -0.078  -0.077
   432 32000  4.00 -4.00  2.00  0.00  0.00 -23.141 -23.118 -22.609 -22.123 -21.494  -0.216  -0.215  -0.129   0.072  -0.103  -0.102
   433 32000  4.50 -4.00  2.00  0.00  0.00 -23.074 -23.050 -22.563 -22.083 -21.450  -0.189  -0.187  -0.133   0.083  -0.089  -0.087
   434 32000  5.00 -4.00  2.00  0.00  0.00 -23.036 -23.012 -22.529 -22.060 -21.425  -0.174  -0.172  -0.135   0.094  -0.095  -0.093
   435 33000  4.00 -4.00  2.00  0.00  0.00 -23.240 -23.216 -22.687 -22.198 -21.568  -0.240  -0.239  -0.129   0.069  -0.122  -0.121
   436 33000  4.50 -4.00  2.00  0.00  0.00 -23.180 -23.157 -22.648 -22.164 -21.529  -0.215  -0.213  -0.135   0.080  -0.106  -0.105
   437 33000  5.00 -4.00  2.00  0.00  0.00 -23.141 -23.117 -22.614 -22.139 -21.502  -0.200  -0.198  -0.137   0.091  -0.110  -0.109
   438 34000  4.00 -4.00  2.00  0.00  0.00 -23.324 -23.301 -22.753 -22.262 -21.634  -0.260  -0.259  -0.128   0.067  -0.138  -0.137
   439 34000  4.50 -4.00  2.00  0.00  0.00 -23.276 -23.253 -22.725 -22.237 -21.601  -0.237  -0.236  -0.136   0.077  -0.122  -0.120
   440 34000  5.00 -4.00  2.00  0.00  0.00 -23.240 -23.217 -22.694 -22.215 -21.576  -0.223  -0.222  -0.138   0.088  -0.124  -0.123
   441 35000  4.00 -4.00  2.00  0.00  0.00 -23.395 -23.372 -22.810 -22.317 -21.690  -0.276  -0.275  -0.127   0.064  -0.152  -0.150
   442 35000  4.50 -4.00  2.00  0.00  0.00 -23.361 -23.337 -22.793 -22.302 -21.666  -0.257  -0.255  -0.136   0.074  -0.135  -0.134
   443 35000  5.00 -4.00  2.00  0.00  0.00 -23.329 -23.306 -22.767 -22.283 -21.644  -0.244  -0.243  -0.139   0.084  -0.137  -0.135
   444 36000  4.00 -4.00  2.00  0.00  0.00 -23.454 -23.431 -22.857 -22.364 -21.738  -0.289  -0.287  -0.126   0.062  -0.162  -0.161
   445 36000  4.50 -4.00  2.00  0.00  0.00 -23.434 -23.410 -22.852 -22.359 -21.724  -0.273  -0.271  -0.135   0.071  -0.147  -0.145
   446 36000  5.00 -4.00  2.00  0.00  0.00 -23.409 -23.386 -22.833 -22.346 -21.706  -0.262  -0.260  -0.139   0.081  -0.147  -0.146
   447 37000  4.00 -4.00  2.00  0.00  0.00 -23.503 -23.480 -22.897 -22.403 -21.777  -0.298  -0.297  -0.126   0.060  -0.169  -0.168
   448 37000  4.50 -4.00  2.00  0.00  0.00 -23.496 -23.473 -22.903 -22.408 -21.774  -0.286  -0.284  -0.134   0.068  -0.156  -0.155
   449 37000  5.00 -4.00  2.00  0.00  0.00 -23.479 -23.456 -22.891 -22.401 -21.762  -0.276  -0.275  -0.139   0.078  -0.156  -0.155
   450 38000  4.00 -4.00  2.00  0.00  0.00 -23.544 -23.520 -22.932 -22.436 -21.811  -0.305  -0.304  -0.126   0.059  -0.174  -0.173
   451 38000  4.50 -4.00  2.00  0.00  0.00 -23.548 -23.524 -22.946 -22.450 -21.816  -0.296  -0.295  -0.133   0.066  -0.163  -0.162
   452 38000  5.00 -4.00  2.00  0.00  0.00 -23.539 -23.516 -22.941 -22.449 -21.810  -0.289  -0.288  -0.138   0.075  -0.163  -0.162
   453 39000  4.00 -4.00  2.00  0.00  0.00 -23.579 -23.556 -22.963 -22.466 -21.840  -0.311  -0.310  -0.126   0.059  -0.178  -0.177
   454 39000  4.50 -4.00  2.00  0.00  0.00 -23.592 -23.568 -22.983 -22.485 -21.852  -0.304  -0.303  -0.133   0.064  -0.169  -0.168
   455 39000  5.00 -4.00  2.00  0.00  0.00 -23.591 -23.568 -22.985 -22.490 -21.852  -0.299  -0.298  -0.138   0.072  -0.169  -0.168
   456 40000  4.50 -4.00  2.00  0.00  0.00 -23.629 -23.606 -23.015 -22.516 -21.883  -0.311  -0.310  -0.133   0.063  -0.173  -0.172
   457 40000  5.00 -4.00  2.00  0.00  0.00 -23.635 -23.611 -23.022 -22.526 -21.888  -0.307  -0.306  -0.138   0.070  -0.174  -0.172
   458 41000  4.50 -4.00  2.00  0.00  0.00 -23.663 -23.639 -23.044 -22.544 -21.911  -0.316  -0.315  -0.134   0.062  -0.176  -0.175
   459 41000  5.00 -4.00  2.00  0.00  0.00 -23.673 -23.649 -23.055 -22.557 -21.919  -0.314  -0.312  -0.138   0.068  -0.177  -0.176
   460 42000  4.50 -4.00  2.00  0.00  0.00 -23.693 -23.670 -23.071 -22.570 -21.936  -0.321  -0.320  -0.134   0.062  -0.178  -0.177
   461 42000  5.00 -4.00  2.00  0.00  0.00 -23.706 -23.683 -23.084 -22.585 -21.947  -0.319  -0.318  -0.138   0.067  -0.180  -0.179
   462 43000  4.50 -4.00  2.00  0.00  0.00 -23.722 -23.699 -23.097 -22.595 -21.960  -0.325  -0.324  -0.135   0.061  -0.180  -0.179
   463 43000  5.00 -4.00  2.00  0.00  0.00 -23.736 -23.713 -23.111 -22.610 -21.972  -0.324  -0.323  -0.138   0.066  -0.182  -0.181
   464 44000  4.50 -4.00  2.00  0.00  0.00 -23.749 -23.726 -23.121 -22.618 -21.982  -0.329  -0.328  -0.136   0.061  -0.182  -0.181
   465 44000  5.00 -4.00  2.00  0.00  0.00 -23.764 -23.740 -23.135 -22.634 -21.995  -0.328  -0.327  -0.139   0.066  -0.184  -0.183
   466 45000  4.50 -4.00  2.00  0.00  0.00 -23.776 -23.753 -23.146 -22.641 -22.005  -0.333  -0.332  -0.136   0.061  -0.184  -0.183
   467 45000  5.00 -4.00  2.00  0.00  0.00 -23.790 -23.767 -23.159 -22.656 -22.017  -0.332  -0.331  -0.139   0.065  -0.186  -0.185
   468 46000  4.50 -4.00  2.00  0.00  0.00 -23.802 -23.779 -23.169 -22.664 -22.027  -0.337  -0.335  -0.137   0.061  -0.186  -0.185
   469 46000  5.00 -4.00  2.00  0.00  0.00 -23.815 -23.792 -23.182 -22.678 -22.038  -0.336  -0.334  -0.140   0.065  -0.187  -0.186
   470 47000  4.50 -4.00  2.00  0.00  0.00 -23.828 -23.805 -23.192 -22.686 -22.048  -0.340  -0.339  -0.138   0.061  -0.188  -0.186
   471 47000  5.00 -4.00  2.00  0.00  0.00 -23.840 -23.817 -23.204 -22.699 -22.058  -0.339  -0.338  -0.141   0.065  -0.189  -0.187
   472 48000  4.50 -4.00  2.00  0.00  0.00 -23.853 -23.830 -23.215 -22.707 -22.069  -0.343  -0.342  -0.139   0.061  -0.189  -0.188
   473 48000  5.00 -4.00  2.00  0.00  0.00 -23.864 -23.840 -23.226 -22.719 -22.078  -0.342  -0.341  -0.142   0.065  -0.190  -0.189
   474 49000  4.50 -4.00  2.00  0.00  0.00 -23.877 -23.854 -23.237 -22.729 -22.089  -0.347  -0.345  -0.139   0.060  -0.191  -0.189
   475 49000  5.00 -4.00  2.00  0.00  0.00 -23.887 -23.864 -23.247 -22.740 -22.097  -0.345  -0.344  -0.142   0.064  -0.191  -0.190
   476 50000  5.00 -4.00  2.00  0.00  0.00 -23.910 -23.887 -23.267 -22.760 -22.117  -0.348  -0.347  -0.143   0.064  -0.193  -0.191
