        Teff log g  [M]  Vturb  l/H   small     big    beta
   130  6250  4.50 -2.00  2.00  1.25 -17.384 -17.455   2.603
   131  6250  5.00 -2.00  2.00  1.25 -17.381 -17.448   2.598
   132  6500  0.50 -2.00  2.00  1.25 -17.780 -17.901   2.671
   133  6500  1.00 -2.00  2.00  1.25 -17.753 -17.875   2.672
   134  6500  1.50 -2.00  2.00  1.25 -17.723 -17.843   2.671
   135  6500  2.00 -2.00  2.00  1.25 -17.691 -17.809   2.667
   136  6500  2.50 -2.00  2.00  1.25 -17.659 -17.772   2.661
   137  6500  3.00 -2.00  2.00  1.25 -17.628 -17.736   2.654
   138  6500  3.50 -2.00  2.00  1.25 -17.599 -17.701   2.645
   139  6500  4.00 -2.00  2.00  1.25 -17.576 -17.672   2.637
   140  6500  4.50 -2.00  2.00  1.25 -17.559 -17.650   2.630
   141  6500  5.00 -2.00  2.00  1.25 -17.551 -17.636   2.623
   142  6750  0.50 -2.00  2.00  1.25 -17.977 -18.110   2.687
   143  6750  1.00 -2.00  2.00  1.25 -17.941 -18.082   2.699
   144  6750  1.50 -2.00  2.00  1.25 -17.910 -18.052   2.700
   145  6750  2.00 -2.00  2.00  1.25 -17.876 -18.017   2.699
   146  6750  2.50 -2.00  2.00  1.25 -17.840 -17.978   2.695
   147  6750  3.00 -2.00  2.00  1.25 -17.806 -17.938   2.688
   148  6750  3.50 -2.00  2.00  1.25 -17.773 -17.900   2.679
   149  6750  4.00 -2.00  2.00  1.25 -17.745 -17.864   2.669
   150  6750  4.50 -2.00  2.00  1.25 -17.723 -17.836   2.660
   151  6750  5.00 -2.00  2.00  1.25 -17.708 -17.815   2.652
   152  7000  0.50 -2.00  2.00  1.25 -18.166 -18.301   2.692
   153  7000  1.00 -2.00  2.00  1.25 -18.121 -18.275   2.716
   154  7000  1.50 -2.00  2.00  1.25 -18.082 -18.245   2.728
   155  7000  2.00 -2.00  2.00  1.25 -18.048 -18.211   2.730
   156  7000  2.50 -2.00  2.00  1.25 -18.010 -18.172   2.728
   157  7000  3.00 -2.00  2.00  1.25 -17.972 -18.131   2.723
   158  7000  3.50 -2.00  2.00  1.25 -17.936 -18.088   2.715
   159  7000  4.00 -2.00  2.00  1.25 -17.903 -18.048   2.705
   160  7000  4.50 -2.00  2.00  1.25 -17.876 -18.014   2.694
   161  7000  5.00 -2.00  2.00  1.25 -17.856 -17.986   2.684
   162  7250  0.50 -2.00  2.00  1.25 -18.346 -18.475   2.682
   163  7250  1.00 -2.00  2.00  1.25 -18.295 -18.453   2.722
   164  7250  1.50 -2.00  2.00  1.25 -18.248 -18.425   2.748
   165  7250  2.00 -2.00  2.00  1.25 -18.206 -18.391   2.760
   166  7250  2.50 -2.00  2.00  1.25 -18.168 -18.355   2.761
   167  7250  3.00 -2.00  2.00  1.25 -18.128 -18.312   2.759
   168  7250  3.50 -2.00  2.00  1.25 -18.088 -18.268   2.752
   169  7250  4.00 -2.00  2.00  1.25 -18.052 -18.224   2.742
   170  7250  4.50 -2.00  2.00  1.25 -18.020 -18.184   2.731
   171  7250  5.00 -2.00  2.00  1.25 -17.995 -18.150   2.719
   172  7500  0.50 -2.00  2.00  1.25 -18.515 -18.622   2.654
   173  7500  1.00 -2.00  2.00  1.25 -18.460 -18.613   2.716
   174  7500  1.50 -2.00  2.00  1.25 -18.408 -18.589   2.754
   175  7500  2.00 -2.00  2.00  1.25 -18.358 -18.558   2.780
   176  7500  2.50 -2.00  2.00  1.25 -18.313 -18.522   2.791
   177  7500  3.00 -2.00  2.00  1.25 -18.273 -18.483   2.793
   178  7500  3.50 -2.00  2.00  1.25 -18.231 -18.438   2.789
   179  7500  4.00 -2.00  2.00  1.25 -18.191 -18.392   2.781
   180  7500  4.50 -2.00  2.00  1.25 -18.155 -18.348   2.769
   181  7500  5.00 -2.00  2.00  1.25 -18.125 -18.308   2.757
   182  7750  1.00 -2.00  2.00  1.25 -18.615 -18.753   2.695
   183  7750  1.50 -2.00  2.00  1.25 -18.559 -18.736   2.749
   184  7750  2.00 -2.00  2.00  1.25 -18.504 -18.710   2.787
   185  7750  2.50 -2.00  2.00  1.25 -18.452 -18.676   2.812
   186  7750  3.00 -2.00  2.00  1.25 -18.406 -18.638   2.823
   187  7750  3.50 -2.00  2.00  1.25 -18.365 -18.597   2.824
   188  7750  4.00 -2.00  2.00  1.25 -18.323 -18.551   2.818
   189  7750  4.50 -2.00  2.00  1.25 -18.283 -18.504   2.808
   190  7750  5.00 -2.00  2.00  1.25 -18.248 -18.460   2.795
   191  8000  1.00 -2.00  2.00  1.25 -18.755 -18.868   2.661
   192  8000  1.50 -2.00  2.00  1.25 -18.701 -18.867   2.733
   193  8000  2.00 -2.00  2.00  1.25 -18.642 -18.845   2.784
   194  8000  2.50 -2.00  2.00  1.25 -18.585 -18.815   2.821
   195  8000  3.00 -2.00  2.00  1.25 -18.532 -18.779   2.844
   196  8000  3.50 -2.00  2.00  1.25 -18.487 -18.741   2.853
   197  8000  4.00 -2.00  2.00  1.25 -18.446 -18.699   2.853
   198  8000  4.50 -2.00  2.00  1.25 -18.404 -18.651   2.845
   199  8000  5.00 -2.00  2.00  1.25 -18.365 -18.604   2.833
   200  8250  1.00 -2.00  2.00  1.25 -18.868 -18.951   2.620
   201  8250  1.50 -2.00  2.00  1.25 -18.832 -18.979   2.707
   202  8250  2.00 -2.00  2.00  1.25 -18.772 -18.965   2.770
   203  8250  2.50 -2.00  2.00  1.25 -18.711 -18.940   2.819
   204  8250  3.00 -2.00  2.00  1.25 -18.653 -18.907   2.854
   205  8250  3.50 -2.00  2.00  1.25 -18.601 -18.870   2.874
   206  8250  4.00 -2.00  2.00  1.25 -18.558 -18.832   2.882
   207  8250  4.50 -2.00  2.00  1.25 -18.517 -18.789   2.879
   208  8250  5.00 -2.00  2.00  1.25 -18.476 -18.741   2.870
   209  8500  1.50 -2.00  2.00  1.25 -18.949 -19.073   2.676
   210  8500  2.00 -2.00  2.00  1.25 -18.894 -19.071   2.748
   211  8500  2.50 -2.00  2.00  1.25 -18.831 -19.051   2.808
   212  8500  3.00 -2.00  2.00  1.25 -18.768 -19.023   2.854
   213  8500  3.50 -2.00  2.00  1.25 -18.710 -18.988   2.885
   214  8500  4.00 -2.00  2.00  1.25 -18.660 -18.949   2.902
   215  8500  4.50 -2.00  2.00  1.25 -18.620 -18.913   2.907
   216  8500  5.00 -2.00  2.00  1.25 -18.580 -18.870   2.902
   217  8750  1.50 -2.00  2.00  1.25 -19.049 -19.152   2.647
   218  8750  2.00 -2.00  2.00  1.25 -19.005 -19.163   2.722
   219  8750  2.50 -2.00  2.00  1.25 -18.943 -19.150   2.790
   220  8750  3.00 -2.00  2.00  1.25 -18.877 -19.126   2.846
   221  8750  3.50 -2.00  2.00  1.25 -18.815 -19.094   2.888
   222  8750  4.00 -2.00  2.00  1.25 -18.759 -19.057   2.914
   223  8750  4.50 -2.00  2.00  1.25 -18.713 -19.020   2.926
   224  8750  5.00 -2.00  2.00  1.25 -18.676 -18.985   2.929
   225  9000  1.50 -2.00  2.00  0.00 -19.135 -19.221   2.624
   226  9000  2.00 -2.00  2.00  0.00 -19.104 -19.244   2.697
   227  9000  2.50 -2.00  2.00  0.00 -19.047 -19.238   2.767
   228  9000  3.00 -2.00  2.00  0.00 -18.981 -19.218   2.831
   229  9000  3.50 -2.00  2.00  0.00 -18.915 -19.190   2.883
   230  9000  4.00 -2.00  2.00  0.00 -18.854 -19.156   2.919
   231  9000  4.50 -2.00  2.00  0.00 -18.802 -19.118   2.939
   232  9000  5.00 -2.00  2.00  0.00 -18.763 -19.085   2.946
   233  9250  2.00 -2.00  2.00  0.00 -19.192 -19.317   2.676
   234  9250  2.50 -2.00  2.00  0.00 -19.142 -19.317   2.745
   235  9250  3.00 -2.00  2.00  0.00 -19.078 -19.302   2.813
   236  9250  3.50 -2.00  2.00  0.00 -19.010 -19.277   2.872
   237  9250  4.00 -2.00  2.00  0.00 -18.945 -19.246   2.917
   238  9250  4.50 -2.00  2.00  0.00 -18.888 -19.209   2.945
   239  9250  5.00 -2.00  2.00  0.00 -18.842 -19.172   2.958
   240  9500  2.00 -2.00  2.00  0.00 -19.271 -19.383   2.659
   241  9500  2.50 -2.00  2.00  0.00 -19.227 -19.388   2.725
   242  9500  3.00 -2.00  2.00  0.00 -19.167 -19.376   2.793
   243  9500  3.50 -2.00  2.00  0.00 -19.099 -19.356   2.857
   244  9500  4.00 -2.00  2.00  0.00 -19.033 -19.328   2.910
   245  9500  4.50 -2.00  2.00  0.00 -18.972 -19.293   2.946
   246  9500  5.00 -2.00  2.00  0.00 -18.920 -19.256   2.966
   247  9750  2.00 -2.00  2.00  0.00 -19.344 -19.446   2.646
   248  9750  2.50 -2.00  2.00  0.00 -19.306 -19.453   2.708
   249  9750  3.00 -2.00  2.00  0.00 -19.249 -19.445   2.774
   250  9750  3.50 -2.00  2.00  0.00 -19.183 -19.427   2.840
   251  9750  4.00 -2.00  2.00  0.00 -19.115 -19.402   2.898
   252  9750  4.50 -2.00  2.00  0.00 -19.052 -19.371   2.942
   253  9750  5.00 -2.00  2.00  0.00 -18.996 -19.335   2.969
   254 10000  2.00 -2.00  2.00  0.00 -19.412 -19.506   2.635
   255 10000  2.50 -2.00  2.00  0.00 -19.378 -19.515   2.694
   256 10000  3.00 -2.00  2.00  0.00 -19.325 -19.509   2.757
   257 10000  3.50 -2.00  2.00  0.00 -19.262 -19.494   2.823
   258 10000  4.00 -2.00  2.00  0.00 -19.194 -19.471   2.885
   259 10000  4.50 -2.00  2.00  0.00 -19.129 -19.442   2.935
   260 10000  5.00 -2.00  2.00  0.00 -19.070 -19.408   2.968
   261 10250  2.00 -2.00  2.00  0.00 -19.475 -19.563   2.626
   262 10250  2.50 -2.00  2.00  0.00 -19.445 -19.573   2.683
   263 10250  3.00 -2.00  2.00  0.00 -19.396 -19.569   2.743
   264 10250  3.50 -2.00  2.00  0.00 -19.335 -19.555   2.807
   265 10250  4.00 -2.00  2.00  0.00 -19.268 -19.535   2.871
   266 10250  4.50 -2.00  2.00  0.00 -19.202 -19.508   2.924
   267 10250  5.00 -2.00  2.00  0.00 -19.141 -19.476   2.963
   268 10500  2.00 -2.00  2.00  0.00 -19.536 -19.618   2.625
   269 10500  2.50 -2.00  2.00  0.00 -19.508 -19.629   2.678
   270 10500  3.00 -2.00  2.00  0.00 -19.462 -19.625   2.734
   271 10500  3.50 -2.00  2.00  0.00 -19.404 -19.613   2.796
   272 10500  4.00 -2.00  2.00  0.00 -19.339 -19.595   2.858
   273 10500  4.50 -2.00  2.00  0.00 -19.272 -19.570   2.913
   274 10500  5.00 -2.00  2.00  0.00 -19.210 -19.540   2.955
   275 10750  2.00 -2.00  2.00  0.00 -19.594 -19.671   2.623
   276 10750  2.50 -2.00  2.00  0.00 -19.568 -19.682   2.673
   277 10750  3.00 -2.00  2.00  0.00 -19.524 -19.679   2.726
   278 10750  3.50 -2.00  2.00  0.00 -19.469 -19.668   2.784
   279 10750  4.00 -2.00  2.00  0.00 -19.406 -19.651   2.845
   280 10750  4.50 -2.00  2.00  0.00 -19.339 -19.628   2.901
   281 10750  5.00 -2.00  2.00  0.00 -19.276 -19.599   2.947
   282 11000  2.00 -2.00  2.00  0.00 -19.650 -19.722   2.619
   283 11000  2.50 -2.00  2.00  0.00 -19.625 -19.734   2.667
   284 11000  3.00 -2.00  2.00  0.00 -19.583 -19.731   2.718
   285 11000  3.50 -2.00  2.00  0.00 -19.530 -19.720   2.774
   286 11000  4.00 -2.00  2.00  0.00 -19.470 -19.704   2.832
   287 11000  4.50 -2.00  2.00  0.00 -19.404 -19.683   2.889
   288 11000  5.00 -2.00  2.00  0.00 -19.339 -19.656   2.937
   289 11250  2.00 -2.00  2.00  0.00 -19.703 -19.771   2.614
   290 11250  2.50 -2.00  2.00  0.00 -19.679 -19.783   2.661
   291 11250  3.00 -2.00  2.00  0.00 -19.639 -19.780   2.710
   292 11250  3.50 -2.00  2.00  0.00 -19.588 -19.770   2.763
   293 11250  4.00 -2.00  2.00  0.00 -19.530 -19.755   2.819
   294 11250  4.50 -2.00  2.00  0.00 -19.465 -19.735   2.877
   295 11250  5.00 -2.00  2.00  0.00 -19.401 -19.709   2.928
   296 11500  2.00 -2.00  2.00  0.00 -19.754 -19.819   2.609
   297 11500  2.50 -2.00  2.00  0.00 -19.732 -19.831   2.655
   298 11500  3.00 -2.00  2.00  0.00 -19.692 -19.828   2.702
   299 11500  3.50 -2.00  2.00  0.00 -19.644 -19.819   2.753
   300 11500  4.00 -2.00  2.00  0.00 -19.587 -19.804   2.808
   301 11500  4.50 -2.00  2.00  0.00 -19.524 -19.785   2.865
   302 11500  5.00 -2.00  2.00  0.00 -19.460 -19.760   2.917
   303 11750  2.00 -2.00  2.00  0.00 -19.804 -19.865   2.605
   304 11750  2.50 -2.00  2.00  0.00 -19.782 -19.877   2.649
   305 11750  3.00 -2.00  2.00  0.00 -19.744 -19.874   2.695
   306 11750  3.50 -2.00  2.00  0.00 -19.696 -19.865   2.745
   307 11750  4.00 -2.00  2.00  0.00 -19.642 -19.851   2.798
   308 11750  4.50 -2.00  2.00  0.00 -19.581 -19.832   2.853
   309 11750  5.00 -2.00  2.00  0.00 -19.517 -19.809   2.906
   310 12000  2.50 -2.00  2.00  0.00 -19.831 -19.922   2.644
   311 12000  3.00 -2.00  2.00  0.00 -19.793 -19.919   2.689
   312 12000  3.50 -2.00  2.00  0.00 -19.747 -19.909   2.737
   313 12000  4.00 -2.00  2.00  0.00 -19.694 -19.896   2.789
   314 12000  4.50 -2.00  2.00  0.00 -19.635 -19.878   2.843
   315 12000  5.00 -2.00  2.00  0.00 -19.572 -19.856   2.896
   316 12250  2.50 -2.00  2.00  0.00 -19.878 -19.965   2.639
   317 12250  3.00 -2.00  2.00  0.00 -19.841 -19.962   2.683
   318 12250  3.50 -2.00  2.00  0.00 -19.795 -19.952   2.730
   319 12250  4.00 -2.00  2.00  0.00 -19.744 -19.939   2.781
   320 12250  4.50 -2.00  2.00  0.00 -19.686 -19.922   2.833
   321 12250  5.00 -2.00  2.00  0.00 -19.625 -19.901   2.885
   322 12500  2.50 -2.00  2.00  0.00 -19.923 -20.008   2.635
   323 12500  3.00 -2.00  2.00  0.00 -19.887 -20.004   2.678
   324 12500  3.50 -2.00  2.00  0.00 -19.842 -19.994   2.724
   325 12500  4.00 -2.00  2.00  0.00 -19.792 -19.982   2.773
   326 12500  4.50 -2.00  2.00  0.00 -19.736 -19.965   2.824
   327 12500  5.00 -2.00  2.00  0.00 -19.676 -19.945   2.875
   328 12750  2.50 -2.00  2.00  0.00 -19.967 -20.049   2.631
   329 12750  3.00 -2.00  2.00  0.00 -19.931 -20.045   2.673
   330 12750  3.50 -2.00  2.00  0.00 -19.887 -20.035   2.718
   331 12750  4.00 -2.00  2.00  0.00 -19.838 -20.022   2.766
   332 12750  4.50 -2.00  2.00  0.00 -19.783 -20.006   2.815
   333 12750  5.00 -2.00  2.00  0.00 -19.725 -19.986   2.866
   334 13000  2.50 -2.00  2.00  0.00 -20.010 -20.089   2.627
   335 13000  3.00 -2.00  2.00  0.00 -19.974 -20.084   2.669
   336 13000  3.50 -2.00  2.00  0.00 -19.931 -20.075   2.712
   337 13000  4.00 -2.00  2.00  0.00 -19.883 -20.062   2.759
   338 13000  4.50 -2.00  2.00  0.00 -19.829 -20.046   2.808
   339 13000  5.00 -2.00  2.00  0.00 -19.773 -20.027   2.857
   340 14000  2.00 -2.00  2.00  0.00 -20.190 -20.225   2.571
   341 14000  2.50 -2.00  2.00  0.00 -20.172 -20.239   2.613
   342 14000  3.00 -2.00  2.00  0.00 -20.136 -20.234   2.652
   343 14000  3.50 -2.00  2.00  0.00 -20.094 -20.223   2.693
   344 14000  4.00 -2.00  2.00  0.00 -20.048 -20.210   2.736
   345 14000  4.50 -2.00  2.00  0.00 -19.999 -20.195   2.781
   346 14000  5.00 -2.00  2.00  0.00 -19.947 -20.178   2.827
   347 15000  2.50 -2.00  2.00  0.00 -20.320 -20.378   2.601
   348 15000  3.00 -2.00  2.00  0.00 -20.283 -20.371   2.639
   349 15000  3.50 -2.00  2.00  0.00 -20.241 -20.358   2.678
   350 15000  4.00 -2.00  2.00  0.00 -20.196 -20.345   2.718
   351 15000  4.50 -2.00  2.00  0.00 -20.150 -20.330   2.760
   352 15000  5.00 -2.00  2.00  0.00 -20.101 -20.314   2.803
   353 16000  2.50 -2.00  2.00  0.00 -20.458 -20.508   2.590
   354 16000  3.00 -2.00  2.00  0.00 -20.420 -20.498   2.627
   355 16000  3.50 -2.00  2.00  0.00 -20.377 -20.484   2.664
   356 16000  4.00 -2.00  2.00  0.00 -20.333 -20.469   2.703
   357 16000  4.50 -2.00  2.00  0.00 -20.287 -20.454   2.743
   358 16000  5.00 -2.00  2.00  0.00 -20.241 -20.439   2.783
   359 17000  2.50 -2.00  2.00  0.00 -20.587 -20.629   2.579
   360 17000  3.00 -2.00  2.00  0.00 -20.548 -20.618   2.616
   361 17000  3.50 -2.00  2.00  0.00 -20.504 -20.601   2.653
   362 17000  4.00 -2.00  2.00  0.00 -20.459 -20.585   2.690
   363 17000  4.50 -2.00  2.00  0.00 -20.415 -20.570   2.728
   364 17000  5.00 -2.00  2.00  0.00 -20.370 -20.555   2.766
   365 18000  2.50 -2.00  2.00  0.00 -20.708 -20.742   2.570
   366 18000  3.00 -2.00  2.00  0.00 -20.669 -20.731   2.606
   367 18000  3.50 -2.00  2.00  0.00 -20.623 -20.713   2.642
   368 18000  4.00 -2.00  2.00  0.00 -20.578 -20.695   2.678
   369 18000  4.50 -2.00  2.00  0.00 -20.534 -20.679   2.714
   370 18000  5.00 -2.00  2.00  0.00 -20.490 -20.664   2.751
   371 19000  2.50 -2.00  2.00  0.00 -20.822 -20.850   2.562
   372 19000  3.00 -2.00  2.00  0.00 -20.783 -20.838   2.597
   373 19000  3.50 -2.00  2.00  0.00 -20.737 -20.818   2.631
   374 19000  4.00 -2.00  2.00  0.00 -20.691 -20.799   2.666
   375 19000  4.50 -2.00  2.00  0.00 -20.647 -20.782   2.702
   376 19000  5.00 -2.00  2.00  0.00 -20.603 -20.767   2.738
