ITLE SDSC GRID  [+0.0]   VTURB 8.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
6.98373178E-01   4979.6 6.959E+00 1.272E+10 1.205E-03 3.422E-02 8.000E+05 0.000E+00 0.000E+00
8.44052809E-01   5026.3 8.411E+00 1.616E+10 1.370E-03 3.438E-02 8.000E+05 0.000E+00 0.000E+00
1.01458583E+00   5073.2 1.011E+01 2.043E+10 1.564E-03 3.473E-02 8.000E+05 0.000E+00 0.000E+00
1.21334649E+00   5120.3 1.209E+01 2.572E+10 1.793E-03 3.530E-02 8.000E+05 0.000E+00 0.000E+00
1.44411709E+00   5167.7 1.439E+01 3.225E+10 2.063E-03 3.599E-02 8.000E+05 0.000E+00 0.000E+00
1.71114246E+00   5215.5 1.705E+01 4.030E+10 2.381E-03 3.682E-02 8.000E+05 0.000E+00 0.000E+00
2.01919070E+00   5263.6 2.012E+01 5.019E+10 2.756E-03 3.782E-02 8.000E+05 0.000E+00 0.000E+00
2.37363502E+00   5312.1 2.365E+01 6.230E+10 3.197E-03 3.902E-02 8.000E+05 0.000E+00 0.000E+00
2.78057225E+00   5360.9 2.770E+01 7.711E+10 3.718E-03 4.046E-02 8.000E+05 0.000E+00 0.000E+00
3.24660238E+00   5410.3 3.235E+01 9.519E+10 4.335E-03 4.232E-02 8.000E+05 0.000E+00 0.000E+00
3.77874128E+00   5460.5 3.764E+01 1.173E+11 5.070E-03 4.467E-02 8.000E+05 0.000E+00 0.000E+00
4.38462018E+00   5511.8 4.367E+01 1.445E+11 5.946E-03 4.750E-02 8.000E+05 0.000E+00 0.000E+00
5.07250232E+00   5564.4 5.052E+01 1.778E+11 6.995E-03 5.091E-02 8.000E+05 0.000E+00 0.000E+00
5.85097925E+00   5618.8 5.826E+01 2.189E+11 8.257E-03 5.509E-02 8.000E+05 0.000E+00 0.000E+00
6.72855053E+00   5675.5 6.699E+01 2.699E+11 9.789E-03 6.028E-02 8.000E+05 0.000E+00 0.000E+00
7.71278744E+00   5735.3 7.677E+01 3.339E+11 1.167E-02 6.682E-02 8.000E+05 0.000E+00 0.000E+00
8.80887758E+00   5799.4 8.765E+01 4.151E+11 1.404E-02 7.531E-02 8.000E+05 0.000E+00 0.000E+00
1.00179321E+01   5869.3 9.964E+01 5.203E+11 1.707E-02 8.650E-02 8.000E+05 0.000E+00 0.000E+00
1.13346306E+01   5947.0 1.127E+02 6.594E+11 2.106E-02 1.016E-01 8.000E+05 0.000E+00 0.000E+00
1.27456060E+01   6035.0 1.266E+02 8.482E+11 2.645E-02 1.225E-01 8.000E+05 0.000E+00 0.000E+00
1.42267600E+01   6136.2 1.413E+02 1.111E+12 3.401E-02 1.523E-01 8.000E+05 5.204E-20 0.000E+00
1.57393062E+01   6255.0 1.561E+02 1.491E+12 4.516E-02 1.972E-01 8.000E+05 1.725E-17 4.097E+00
1.72297938E+01   6395.6 1.707E+02 2.057E+12 6.235E-02 2.675E-01 8.000E+05 9.123E-16 2.278E+01
1.86362633E+01   6563.9 1.843E+02 2.931E+12 9.036E-02 3.842E-01 8.000E+05 3.517E-14 6.710E+01
1.98906242E+01   6767.1 1.962E+02 4.332E+12 1.396E-01 5.929E-01 8.000E+05 2.311E-12 2.131E+02
2.09343593E+01   7012.8 2.059E+02 6.640E+12 2.321E-01 9.918E-01 8.000E+05 3.052E-10 8.130E+02
2.17342344E+01   7309.3 2.128E+02 1.052E+13 4.209E-01 1.812E+00 8.000E+05 6.775E-08 3.775E+03
2.22988294E+01   7659.5 2.170E+02 1.690E+13 8.216E-01 3.547E+00 8.000E+05 1.093E-05 2.060E+04
2.26739039E+01   8065.3 2.189E+02 2.680E+13 1.675E+00 7.163E+00 8.000E+05 5.340E-04 1.013E+05
2.29227681E+01   8516.6 2.188E+02 3.998E+13 3.282E+00 1.369E+01 8.000E+05 2.917E-03 2.917E+05
2.31015681E+01   9002.3 2.174E+02 5.361E+13 5.565E+00 2.253E+01 8.000E+05 6.161E-03 3.875E+05
2.32622332E+01   9535.5 2.148E+02 6.338E+13 7.542E+00 2.983E+01 8.000E+05 9.941E-03 5.275E+05
2.34423176E+01  10115.1 2.110E+02 6.636E+13 7.862E+00 3.095E+01 8.000E+05 2.772E-03 2.808E+05
2.37007480E+01  10764.1 2.063E+02 6.420E+13 6.653E+00 2.600E+01 8.000E+05 1.451E-04 1.206E+05
2.41304631E+01  11468.0 2.008E+02 5.978E+13 5.079E+00 1.988E+01 8.000E+05 4.866E-06 3.186E+04
2.49114780E+01  12253.1 1.956E+02 5.490E+13 3.621E+00 1.404E+01 8.000E+05 6.534E-08 1.249E+04
2.63630484E+01  13100.0 1.929E+02 5.094E+13 2.634E+00 1.021E+01 8.000E+05 6.676E-09 7.381E+03
2.89607470E+01  14036.3 1.959E+02 4.891E+13 2.021E+00 7.788E+00 8.000E+05 2.768E-09 5.759E+03
3.32361218E+01  15036.8 2.082E+02 4.937E+13 1.718E+00 6.589E+00 8.000E+05 7.874E-10 3.883E+03
3.98109796E+01  16132.9 2.338E+02 5.217E+13 1.518E+00 5.752E+00 8.000E+05 1.498E-10 2.229E+03
4.94131501E+01  17302.3 2.768E+02 5.780E+13 1.424E+00 5.330E+00 8.000E+05 3.898E-11 1.431E+03
6.29279734E+01  18578.2 3.426E+02 6.671E+13 1.361E+00 4.963E+00 8.000E+05 3.650E-11 9.722E+02
8.14699203E+01  19940.8 4.378E+02 7.944E+13 1.337E+00 4.777E+00 8.000E+05 1.973E-10 2.220E+03
RADK 2.7783E+00
EGIN                    ITERATION  15 COMPLETED
EFF   6750.  GRAVITY 1.50000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 8.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
6.05448442E-04   3980.6 1.910E-02 1.472E+07 2.203E-04 6.801E-02 8.000E+05 0.000E+00 0.000E+00
8.10732900E-04   3996.3 2.558E-02 1.861E+07 2.131E-04 7.108E-02 8.000E+05 0.000E+00 0.000E+00
1.09062555E-03   4018.8 3.441E-02 2.421E+07 2.107E-04 7.176E-02 8.000E+05 0.000E+00 0.000E+00
1.46434542E-03   4047.0 4.620E-02 3.210E+07 2.125E-04 7.131E-02 8.000E+05 0.000E+00 0.000E+00
1.95548823E-03   4078.9 6.170E-02 4.295E+07 2.172E-04 7.002E-02 8.000E+05 0.000E+00 0.000E+00
2.59257326E-03   4113.7 8.180E-02 5.776E+07 2.244E-04 6.827E-02 8.000E+05 0.000E+00 0.000E+00
3.41170689E-03   4150.4 1.076E-01 7.770E+07 2.336E-04 6.602E-02 8.000E+05 0.000E+00 0.000E+00
4.45720795E-03   4188.7 1.406E-01 1.045E+08 2.449E-04 6.369E-02 8.000E+05 0.000E+00 0.000E+00
5.78454336E-03   4227.2 1.825E-01 1.398E+08 2.574E-04 6.112E-02 8.000E+05 0.000E+00 0.000E+00
7.46800206E-03   4265.3 2.357E-01 1.858E+08 2.706E-04 5.840E-02 8.000E+05 0.000E+00 0.000E+00
9.60424519E-03   4302.8 3.031E-01 2.454E+08 2.842E-04 5.572E-02 8.000E+05 0.000E+00 0.000E+00
1.23182176E-02   4339.3 3.888E-01 3.220E+08 2.982E-04 5.336E-02 8.000E+05 0.000E+00 0.000E+00
1.57694810E-02   4375.1 4.977E-01 4.202E+08 3.126E-04 5.126E-02 8.000E+05 0.000E+00 0.000E+00
2.01577905E-02   4410.4 6.363E-01 5.459E+08 3.280E-04 4.950E-02 8.000E+05 0.000E+00 0.000E+00
2.57311205E-02   4445.5 8.122E-01 7.068E+08 3.447E-04 4.794E-02 8.000E+05 0.000E+00 0.000E+00
3.27943704E-02   4480.4 1.035E+00 9.127E+08 3.632E-04 4.660E-02 8.000E+05 0.000E+00 0.000E+00
4.17144585E-02   4515.5 1.317E+00 1.175E+09 3.843E-04 4.566E-02 8.000E+05 0.000E+00 0.000E+00
5.29267950E-02   4550.9 1.671E+00 1.511E+09 4.088E-04 4.483E-02 8.000E+05 0.000E+00 0.000E+00
6.69359942E-02   4587.0 2.113E+00 1.940E+09 4.378E-04 4.416E-02 8.000E+05 0.000E+00 0.000E+00
8.43107631E-02   4623.8 2.662E+00 2.487E+09 4.725E-04 4.368E-02 8.000E+05 0.000E+00 0.000E+00
1.05687057E-01   4661.4 3.337E+00 3.183E+09 5.142E-04 4.332E-02 8.000E+05 0.000E+00 0.000E+00
1.31767831E-01   4699.9 4.161E+00 4.065E+09 5.643E-04 4.319E-02 8.000E+05 0.000E+00 0.000E+00
1.63324093E-01   4739.4 5.157E+00 5.181E+09 6.243E-04 4.302E-02 8.000E+05 0.000E+00 0.000E+00
2.01211740E-01   4779.7 6.354E+00 6.586E+09 6.959E-04 4.280E-02 8.000E+05 0.000E+00 0.000E+00
2.46366215E-01   4820.5 7.780E+00 8.342E+09 7.814E-04 4.273E-02 8.000E+05 0.000E+00 0.000E+00
2.99818112E-01   4861.9 9.468E+00 1.053E+10 8.829E-04 4.271E-02 8.000E+05 0.000E+00 0.000E+00
3.62708533E-01   4903.8 1.145E+01 1.324E+10 1.003E-03 4.287E-02 8.000E+05 0.000E+00 0.000E+00
4.36309232E-01   4946.2 1.378E+01 1.660E+10 1.146E-03 4.308E-02 8.000E+05 0.000E+00 0.000E+00
5.22071250E-01   4988.9 1.649E+01 2.073E+10 1.314E-03 4.331E-02 8.000E+05 0.000E+00 0.000E+00
6.21631957E-01   5031.9 1.963E+01 2.580E+10 1.512E-03 4.364E-02 8.000E+05 0.000E+00 0.000E+00
7.36824680E-01   5075.1 2.327E+01 3.198E+10 1.745E-03 4.416E-02 8.000E+05 0.000E+00 0.000E+00
8.69747788E-01   5118.6 2.747E+01 3.951E+10 2.019E-03 4.479E-02 8.000E+05 0.000E+00 0.000E+00
1.02282473E+00   5162.2 3.230E+01 4.866E+10 2.340E-03 4.558E-02 8.000E+05 0.000E+00 0.000E+00
1.19876200E+00   5206.1 3.785E+01 5.975E+10 2.718E-03 4.669E-02 8.000E+05 0.000E+00 0.000E+00
1.40057945E+00   5250.5 4.423E+01 7.322E+10 3.162E-03 4.799E-02 8.000E+05 0.000E+00 0.000E+00
1.63171490E+00   5295.4 5.152E+01 8.956E+10 3.684E-03 4.950E-02 8.000E+05 0.000E+00 0.000E+00
1.89608602E+00   5340.8 5.987E+01 1.093E+11 4.298E-03 5.125E-02 8.000E+05 0.000E+00 0.000E+00
2.19807656E+00   5386.7 6.941E+01 1.333E+11 5.021E-03 5.339E-02 8.000E+05 0.000E+00 0.000E+00
2.54243765E+00   5433.4 8.028E+01 1.622E+11 5.877E-03 5.609E-02 8.000E+05 0.000E+00 0.000E+00
2.93443347E+00   5480.9 9.265E+01 1.974E+11 6.890E-03 5.930E-02 8.000E+05 0.000E+00 0.000E+00
3.37983174E+00   5529.7 1.067E+02 2.401E+11 8.096E-03 6.326E-02 8.000E+05 0.000E+00 0.000E+00
3.88467490E+00   5580.1 1.226E+02 2.924E+11 9.538E-03 6.810E-02 8.000E+05 0.000E+00 0.000E+00
4.45522661E+00   5632.6 1.406E+02 3.568E+11 1.127E-02 7.398E-02 8.000E+05 0.000E+00 0.000E+00
5.09774191E+00   5687.7 1.609E+02 4.366E+11 1.338E-02 8.121E-02 8.000E+05 0.000E+00 0.000E+00
5.81794672E+00   5746.3 1.836E+02 5.366E+11 1.596E-02 9.024E-02 8.000E+05 0.000E+00 0.000E+00
6.61971772E+00   5809.4 2.089E+02 6.637E+11 1.920E-02 1.020E-01 8.000E+05 0.000E+00 0.000E+00
7.50394817E+00   5878.8 2.368E+02 8.286E+11 2.334E-02 1.175E-01 8.000E+05 0.000E+00 0.000E+00
8.46764124E+00   5956.3 2.671E+02 1.047E+12 2.875E-02 1.380E-01 8.000E+05 0.000E+00 0.000E+00
9.50206955E+00   6044.5 2.997E+02 1.345E+12 3.604E-02 1.662E-01 8.000E+05 0.000E+00 0.000E+00
1.05908539E+01   6146.5 3.339E+02 1.761E+12 4.619E-02 2.062E-01 8.000E+05 1.132E-17 0.000E+00
1.17071342E+01   6266.1 3.689E+02 2.365E+12 6.103E-02 2.659E-01 8.000E+05 2.026E-15 0.000E+00
1.28138351E+01   6408.3 4.036E+02 3.269E+12 8.367E-02 3.586E-01 8.000E+05 1.880E-13 2.691E+01
1.38668976E+01   6578.8 4.364E+02 4.678E+12 1.201E-01 5.107E-01 8.000E+05 2.136E-11 9.402E+01
1.48168698E+01   6785.6 4.659E+02 6.962E+12 1.834E-01 7.828E-01 8.000E+05 3.736E-08 3.141E+02
1.56073930E+01   7046.9 4.901E+02 1.097E+13 3.069E-01 1.302E+00 8.000E+05 3.863E-04 1.133E+03
1.62250347E+01   7332.3 5.086E+02 1.717E+13 5.315E-01 2.198E+00 8.000E+05 2.686E-02 4.151E+03
1.66949910E+01   7643.5 5.221E+02 2.659E+13 9.468E-01 3.888E+00 8.000E+05 2.906E-02 1.773E+04
1.70268093E+01   8033.9 5.307E+02 4.284E+13 1.881E+00 7.856E+00 8.000E+05 2.654E-02 8.596E+04
1.72427230E+01   8496.1 5.351E+02 6.833E+13 3.903E+00 1.614E+01 8.000E+05 2.350E-02 2.394E+05
1.73860744E+01   8994.8 5.364E+02 1.003E+14 7.425E+00 2.836E+01 8.000E+05 3.874E-02 5.198E+05
1.74979631E+01   9470.0 5.363E+02 1.287E+14 1.143E+01 3.708E+01 8.000E+05 1.816E-01 9.465E+05
1.76066086E+01   9903.5 5.352E+02 1.471E+14 1.423E+01 4.509E+01 8.000E+05 2.189E-01 1.097E+06
1.77333961E+01  10506.1 5.330E+02 1.582E+14 1.498E+01 5.367E+01 8.000E+05 5.557E-02 7.685E+05
1.79134789E+01  11243.0 5.293E+02 1.567E+14 1.280E+01 4.929E+01 8.000E+05 1.083E-02 2.333E+05
1.82163760E+01  12059.2 5.260E+02 1.486E+14 9.285E+00 3.582E+01 8.000E+05 9.530E-03 5.739E+04
1.87925791E+01  12940.8 5.271E+02 1.400E+14 6.486E+00 2.498E+01 8.000E+05 8.583E-03 1.713E+04
1.98891030E+01  13894.5 5.389E+02 1.344E+14 4.591E+00 1.765E+01 8.000E+05 7.643E-03 9.070E+03
2.18657280E+01  14928.3 5.711E+02 1.344E+14 3.556E+00 1.364E+01 8.000E+05 1.755E-08 6.333E+03
2.51493004E+01  16038.2 6.347E+02 1.413E+14 2.951E+00 1.119E+01 8.000E+05 2.701E-09 3.112E+03
3.02430598E+01  17235.1 7.428E+02 1.552E+14 2.615E+00 9.787E+00 8.000E+05 1.980E-10 1.255E+03
3.77563734E+01  18519.3 9.111E+02 1.777E+14 2.407E+00 8.781E+00 8.000E+05 1.671E-11 4.646E+02
4.83428606E+01  19895.2 1.155E+03 2.099E+14 2.318E+00 8.418E+00 8.000E+05 1.261E-11 6.586E+02
RADK 2.7756E+00
EGIN                    ITERATION  15 COMPLETED
EFF   6750.  GRAVITY 2.00000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 8.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
6.61916907E-04   4061.4 6.614E-02 4.203E+07 2.015E-04 8.230E-02 8.000E+05 0.000E+00 0.000E+00
8.85726056E-04   4077.4 8.850E-02 5.317E+07 1.960E-04 8.621E-02 8.000E+05 0.000E+00 0.000E+00
1.18872555E-03   4101.4 1.188E-01 6.928E+07 1.955E-04 8.706E-02 8.000E+05 0.000E+00 0.000E+00
1.59037319E-03   4130.5 1.589E-01 9.160E+07 1.983E-04 8.620E-02 8.000E+05 0.000E+00 0.000E+00
2.11543620E-03   4162.8 2.114E-01 1.218E+08 2.036E-04 8.443E-02 8.000E+05 0.000E+00 0.000E+00
2.79355817E-03   4197.8 2.791E-01 1.626E+08 2.113E-04 8.233E-02 8.000E+05 0.000E+00 0.000E+00
3.66123967E-03   4234.6 3.658E-01 2.169E+08 2.211E-04 7.996E-02 8.000E+05 0.000E+00 0.000E+00
4.76369194E-03   4272.0 4.759E-01 2.882E+08 2.326E-04 7.725E-02 8.000E+05 0.000E+00 0.000E+00
6.15877833E-03   4309.4 6.153E-01 3.807E+08 2.453E-04 7.418E-02 8.000E+05 0.000E+00 0.000E+00
7.92136942E-03   4346.2 7.914E-01 4.994E+08 2.591E-04 7.100E-02 8.000E+05 0.000E+00 0.000E+00
1.01448498E-02   4382.2 1.014E+00 6.510E+08 2.741E-04 6.811E-02 8.000E+05 0.000E+00 0.000E+00
1.29429284E-02   4417.4 1.293E+00 8.430E+08 2.909E-04 6.611E-02 8.000E+05 0.000E+00 0.000E+00
1.64546696E-02   4452.0 1.644E+00 1.086E+09 3.095E-04 6.435E-02 8.000E+05 0.000E+00 0.000E+00
2.08480719E-02   4486.2 2.083E+00 1.391E+09 3.305E-04 6.275E-02 8.000E+05 0.000E+00 0.000E+00
2.63206680E-02   4520.3 2.630E+00 1.777E+09 3.547E-04 6.128E-02 8.000E+05 0.000E+00 0.000E+00
3.31021163E-02   4554.5 3.308E+00 2.260E+09 3.828E-04 6.000E-02 8.000E+05 0.000E+00 0.000E+00
4.14497168E-02   4588.8 4.142E+00 2.865E+09 4.162E-04 5.934E-02 8.000E+05 0.000E+00 0.000E+00
5.16467444E-02   4623.5 5.161E+00 3.621E+09 4.560E-04 5.894E-02 8.000E+05 0.000E+00 0.000E+00
6.40129882E-02   4658.6 6.397E+00 4.562E+09 5.031E-04 5.856E-02 8.000E+05 0.000E+00 0.000E+00
7.89044323E-02   4694.4 7.885E+00 5.732E+09 5.591E-04 5.821E-02 8.000E+05 0.000E+00 0.000E+00
9.67151227E-02   4730.8 9.665E+00 7.182E+09 6.253E-04 5.782E-02 8.000E+05 0.000E+00 0.000E+00
1.17874439E-01   4767.7 1.178E+01 8.972E+09 7.042E-04 5.768E-02 8.000E+05 0.000E+00 0.000E+00
1.42851573E-01   4805.2 1.428E+01 1.117E+10 7.978E-04 5.768E-02 8.000E+05 0.000E+00 0.000E+00
1.72166055E-01   4843.1 1.721E+01 1.387E+10 9.088E-04 5.782E-02 8.000E+05 0.000E+00 0.000E+00
2.06407722E-01   4881.5 2.063E+01 1.717E+10 1.040E-03 5.795E-02 8.000E+05 0.000E+00 0.000E+00
2.46256169E-01   4920.3 2.461E+01 2.118E+10 1.193E-03 5.807E-02 8.000E+05 0.000E+00 0.000E+00
2.92489237E-01   4959.4 2.923E+01 2.606E+10 1.373E-03 5.820E-02 8.000E+05 0.000E+00 0.000E+00
3.45983398E-01   4998.9 3.458E+01 3.197E+10 1.585E-03 5.850E-02 8.000E+05 0.000E+00 0.000E+00
4.07701473E-01   5038.7 4.074E+01 3.912E+10 1.834E-03 5.916E-02 8.000E+05 0.000E+00 0.000E+00
4.78722532E-01   5078.9 4.784E+01 4.776E+10 2.128E-03 6.000E-02 8.000E+05 0.000E+00 0.000E+00
5.60305687E-01   5119.5 5.600E+01 5.818E+10 2.471E-03 6.094E-02 8.000E+05 0.000E+00 0.000E+00
6.53920938E-01   5160.3 6.535E+01 7.072E+10 2.873E-03 6.202E-02 8.000E+05 0.000E+00 0.000E+00
7.61254268E-01   5201.6 7.608E+01 8.579E+10 3.343E-03 6.328E-02 8.000E+05 0.000E+00 0.000E+00
8.84229950E-01   5243.2 8.837E+01 1.039E+11 3.892E-03 6.477E-02 8.000E+05 0.000E+00 0.000E+00
1.02502982E+00   5285.2 1.024E+02 1.257E+11 4.535E-03 6.656E-02 8.000E+05 0.000E+00 0.000E+00
1.18607085E+00   5327.9 1.185E+02 1.519E+11 5.291E-03 6.891E-02 8.000E+05 0.000E+00 0.000E+00
1.37008221E+00   5371.2 1.369E+02 1.834E+11 6.176E-03 7.156E-02 8.000E+05 0.000E+00 0.000E+00
1.58007027E+00   5415.3 1.579E+02 2.214E+11 7.226E-03 7.506E-02 8.000E+05 0.000E+00 0.000E+00
1.81925426E+00   5460.4 1.818E+02 2.672E+11 8.464E-03 7.915E-02 8.000E+05 0.000E+00 0.000E+00
2.09137908E+00   5506.6 2.090E+02 3.226E+11 9.926E-03 8.395E-02 8.000E+05 0.000E+00 0.000E+00
2.40059190E+00   5554.1 2.399E+02 3.898E+11 1.166E-02 8.969E-02 8.000E+05 0.000E+00 0.000E+00
2.75137535E+00   5603.3 2.749E+02 4.716E+11 1.372E-02 9.658E-02 8.000E+05 0.000E+00 0.000E+00
3.14829747E+00   5654.6 3.146E+02 5.721E+11 1.619E-02 1.050E-01 8.000E+05 0.000E+00 0.000E+00
3.59581120E+00   5708.9 3.593E+02 6.967E+11 1.920E-02 1.156E-01 8.000E+05 0.000E+00 0.000E+00
4.09777835E+00   5767.1 4.094E+02 8.534E+11 2.290E-02 1.290E-01 8.000E+05 0.000E+00 0.000E+00
4.65655253E+00   5830.5 4.652E+02 1.054E+12 2.755E-02 1.466E-01 8.000E+05 0.000E+00 0.000E+00
5.27229077E+00   5901.2 5.267E+02 1.315E+12 3.353E-02 1.696E-01 8.000E+05 0.000E+00 0.000E+00
5.94235616E+00   5981.1 5.936E+02 1.666E+12 4.139E-02 2.005E-01 8.000E+05 7.391E-21 0.000E+00
6.65981676E+00   6073.1 6.652E+02 2.150E+12 5.205E-02 2.431E-01 8.000E+05 2.950E-14 0.000E+00
7.41179214E+00   6181.4 7.402E+02 2.843E+12 6.711E-02 3.052E-01 8.000E+05 4.457E-13 0.000E+00
8.17530379E+00   6313.4 8.163E+02 3.895E+12 9.001E-02 4.046E-01 8.000E+05 6.888E-11 9.305E-01
