TEFF   5777.  GRAVITY 4.43770 LTE 
TITLE  [0.0] VTURB=1.0 KM/SEC  L/H=1.25 NOVER NEW ODF                           
FLUX  135   103.50        2.896546E+15   4.0595E-18   4.3151E-18   0.94076
FLUX  136   104.50        2.868828E+15   5.6506E-18   5.9420E-18   0.95096
FLUX  137   105.50        2.841635E+15   7.6507E-18   8.1359E-18   0.94037
FLUX  138   106.50        2.814953E+15   1.0482E-17   1.1083E-17   0.94572
FLUX  139   107.50        2.788767E+15   1.4332E-17   1.5021E-17   0.95414
FLUX  140   108.50        2.763065E+15   1.9458E-17   2.0246E-17   0.96108
FLUX  141   109.50        2.737831E+15   2.5748E-17   2.7129E-17   0.94912
FLUX  142   110.50        2.713054E+15   8.2883E-17   3.1437E-16   0.26365
FLUX  143   111.50        2.688722E+15   2.2073E-16   4.0122E-16   0.55015
FLUX  144   112.50        2.664822E+15   3.1867E-16   5.0608E-16   0.62969
FLUX  145   113.50        2.641344E+15   4.6527E-16   6.3190E-16   0.73631
FLUX  146   114.50        2.618275E+15   6.0891E-16   7.8207E-16   0.77858
FLUX  147   115.50        2.595606E+15   7.2638E-16   9.5985E-16   0.75676
FLUX  148   116.50        2.573326E+15   9.7083E-16   1.1675E-15   0.83154
FLUX  149   117.50        2.551426E+15   1.2358E-15   1.4042E-15   0.88004
FLUX  150   118.50        2.529895E+15   1.4192E-15   1.7758E-15   0.79922
FLUX  151   119.50        2.508724E+15   1.2402E-15   2.1487E-15   0.57717
FLUX  152   120.50        2.487905E+15   1.3099E-15   2.5909E-15   0.50557
FLUX  153   121.50        2.467428E+15   4.3447E-16   3.1140E-15   0.13952
FLUX  154   122.50        2.447286E+15   1.7499E-15   3.7401E-15   0.46789
FLUX  155   123.50        2.427470E+15   3.3537E-15   4.4726E-15   0.74982
FLUX  156   124.50        2.407972E+15   4.6046E-15   5.1615E-15   0.89210
FLUX  157   125.50        2.388785E+15   5.5460E-15   6.3770E-15   0.86969
FLUX  158   126.50        2.369901E+15   6.2464E-15   7.7074E-15   0.81044
FLUX  159   127.50        2.351314E+15   7.6849E-15   9.2169E-15   0.83378
FLUX  160   128.50        2.333016E+15   8.9668E-15   1.0987E-14   0.81616
FLUX  161   129.50        2.315000E+15   1.1018E-14   1.3047E-14   0.84451
FLUX  162   130.50        2.297261E+15   1.2044E-14   1.5459E-14   0.77910
FLUX  163   131.50        2.279791E+15   1.5045E-14   1.8271E-14   0.82344
FLUX  164   132.50        2.262585E+15   1.6486E-14   2.1540E-14   0.76536
FLUX  165   133.50        2.245637E+15   1.9406E-14   2.5327E-14   0.76621
FLUX  166   134.50        2.228941E+15   2.2601E-14   2.9697E-14   0.76104
FLUX  167   135.50        2.212491E+15   2.7113E-14   3.4921E-14   0.77642
FLUX  168   136.50        2.196282E+15   3.0325E-14   4.1300E-14   0.73426
FLUX  169   137.50        2.180309E+15   3.5181E-14   4.8705E-14   0.72233
FLUX  170   138.50        2.164567E+15   4.0593E-14   5.7282E-14   0.70864
FLUX  171   139.50        2.149050E+15   4.6635E-14   6.7192E-14   0.69405
FLUX  172   140.50        2.133754E+15   5.6812E-14   7.8622E-14   0.72260
FLUX  173   141.50        2.118675E+15   6.6381E-14   9.1777E-14   0.72328
FLUX  174   142.50        2.103807E+15   7.7170E-14   1.0689E-13   0.72193
FLUX  175   143.50        2.089146E+15   9.1374E-14   1.2423E-13   0.73555
FLUX  176   144.20        2.079005E+15   1.0983E-13   1.3783E-13   0.79685
FLUX  177   144.70        2.071821E+15   1.0844E-13   1.4836E-13   0.73094
FLUX  178   145.50        2.060430E+15   1.2515E-13   1.6671E-13   0.75072
FLUX  179   146.50        2.046365E+15   1.5004E-13   1.9251E-13   0.77937
FLUX  180   147.50        2.032492E+15   1.6024E-13   2.2184E-13   0.72230
FLUX  181   148.50        2.018805E+15   1.9018E-13   2.5514E-13   0.74539
FLUX  182   149.50        2.005301E+15   2.3877E-13   2.9284E-13   0.81536
FLUX  183   150.50        1.991977E+15   2.8559E-13   3.3547E-13   0.85132
FLUX  184   151.20        1.982755E+15   2.6404E-13   3.6853E-13   0.71649
FLUX  185   151.70        1.976220E+15   3.2781E-13   5.3330E-13   0.61468
FLUX  186   152.50        1.965852E+15   4.5553E-13   1.6644E-12   0.27369
FLUX  187   153.50        1.953046E+15   1.6896E-12   7.1340E-12   0.23684
FLUX  188   154.50        1.940405E+15   2.0681E-12   8.0954E-12   0.25546
FLUX  189   155.50        1.927926E+15   3.2579E-12   9.1720E-12   0.35520
FLUX  190   156.50        1.915607E+15   3.2319E-12   1.0381E-11   0.31132
FLUX  191   157.50        1.903444E+15   5.5320E-12   1.3876E-11   0.39867
FLUX  192   158.50        1.891435E+15   6.8255E-12   1.5607E-11   0.43733
FLUX  193   159.50        1.879577E+15   7.7240E-12   1.7514E-11   0.44102
FLUX  194   160.50        1.867866E+15   8.8466E-12   1.9605E-11   0.45124
FLUX  195   161.50        1.856300E+15   9.8552E-12   2.1889E-11   0.45023
FLUX  196   162.50        1.844877E+15   1.1462E-11   2.5571E-11   0.44825
FLUX  197   163.50        1.833593E+15   1.3211E-11   2.8514E-11   0.46330
FLUX  198   164.50        1.822447E+15   1.8247E-11   3.1732E-11   0.57503
FLUX  199   165.50        1.811435E+15   1.2902E-11   3.5248E-11   0.36603
FLUX  200   166.50        1.800556E+15   2.1901E-11   3.9089E-11   0.56029
FLUX  201   167.20        1.793017E+15   1.6764E-11   4.1981E-11   0.39933
FLUX  202   167.70        1.787671E+15   2.6924E-11   8.9689E-11   0.30019
FLUX  203   168.50        1.779184E+15   4.6487E-11   3.5610E-10   0.13054
FLUX  204   169.50        1.768687E+15   7.3716E-11   3.9626E-10   0.18603
FLUX  205   170.50        1.758314E+15   9.4631E-11   4.4198E-10   0.21411
FLUX  206   171.50        1.748061E+15   1.0270E-10   1.3507E-09   0.07603
FLUX  207   172.50        1.737928E+15   1.2673E-10   1.5178E-09   0.08349
FLUX  208   173.50        1.727911E+15   1.5413E-10   1.6399E-09   0.09398
FLUX  209   174.50        1.718009E+15   1.9649E-10   1.7865E-09   0.10998
FLUX  210   175.50        1.708219E+15   2.7735E-10   1.8867E-09   0.14700
FLUX  211   176.50        1.698541E+15   2.4770E-10   1.9801E-09   0.12509
FLUX  212   177.50        1.688972E+15   2.8569E-10   2.0657E-09   0.13831
FLUX  213   178.50        1.679510E+15   3.7579E-10   2.1412E-09   0.17550
FLUX  214   179.50        1.670153E+15   4.4117E-10   2.2137E-09   0.19929
