
       Teff log g  [M]  Vturb  l/H  E(B-V)   u-b    u0-b     b-y      m1      c1     c10    beta 
  255 10000  2.50  0.00  2.00  0.00  0.00   1.274   1.275  -0.004   0.086   1.108   1.109   2.693
  256 10000  3.00  0.00  2.00  0.00  0.00   1.316   1.317  -0.011   0.102   1.133   1.133   2.756
  257 10000  3.50  0.00  2.00  0.00  0.00   1.325   1.325  -0.013   0.122   1.104   1.104   2.822
  258 10000  4.00  0.00  2.00  0.00  0.00   1.312   1.312  -0.010   0.149   1.033   1.033   2.885
  259 10000  4.50  0.00  2.00  0.00  0.00   1.281   1.281  -0.005   0.181   0.926   0.926   2.936
  260 10000  5.00  0.00  2.00  0.00  0.00   1.235   1.235   0.005   0.217   0.789   0.790   2.971
  261 10250  2.00  0.00  2.00  0.00  0.00   1.091   1.091   0.010   0.072   0.925   0.926   2.624
  262 10250  2.50  0.00  2.00  0.00  0.00   1.195   1.196  -0.007   0.084   1.038   1.039   2.680
  263 10250  3.00  0.00  2.00  0.00  0.00   1.246   1.246  -0.015   0.099   1.075   1.075   2.740
  264 10250  3.50  0.00  2.00  0.00  0.00   1.264   1.264  -0.017   0.118   1.059   1.060   2.805
  265 10250  4.00  0.00  2.00  0.00  0.00   1.259   1.259  -0.016   0.143   1.003   1.003   2.869
  266 10250  4.50  0.00  2.00  0.00  0.00   1.237   1.237  -0.011   0.173   0.910   0.910   2.926
  267 10250  5.00  0.00  2.00  0.00  0.00   1.200   1.200  -0.003   0.209   0.786   0.786   2.967
  268 10500  2.00  0.00  2.00  0.00  0.00   1.011   1.012   0.008   0.070   0.853   0.853   2.616
  269 10500  2.50  0.00  2.00  0.00  0.00   1.120   1.120  -0.009   0.082   0.970   0.971   2.669
  270 10500  3.00  0.00  2.00  0.00  0.00   1.177   1.177  -0.017   0.097   1.016   1.016   2.726
  271 10500  3.50  0.00  2.00  0.00  0.00   1.202   1.203  -0.021   0.115   1.012   1.013   2.789
  272 10500  4.00  0.00  2.00  0.00  0.00   1.205   1.205  -0.020   0.137   0.968   0.969   2.853
  273 10500  4.50  0.00  2.00  0.00  0.00   1.191   1.191  -0.017   0.167   0.889   0.889   2.913
  274 10500  5.00  0.00  2.00  0.00  0.00   1.162   1.162  -0.010   0.202   0.775   0.775   2.959
  275 10750  2.00  0.00  2.00  0.00  0.00   0.939   0.939   0.006   0.069   0.786   0.787   2.608
  276 10750  2.50  0.00  2.00  0.00  0.00   1.049   1.050  -0.011   0.081   0.907   0.908   2.659
  277 10750  3.00  0.00  2.00  0.00  0.00   1.110   1.111  -0.020   0.095   0.958   0.959   2.714
  278 10750  3.50  0.00  2.00  0.00  0.00   1.142   1.142  -0.024   0.112   0.964   0.964   2.774
  279 10750  4.00  0.00  2.00  0.00  0.00   1.152   1.152  -0.024   0.133   0.931   0.931   2.838
  280 10750  4.50  0.00  2.00  0.00  0.00   1.144   1.145  -0.021   0.161   0.863   0.864   2.899
  281 10750  5.00  0.00  2.00  0.00  0.00   1.122   1.122  -0.016   0.195   0.761   0.762   2.950
  282 11000  2.00  0.00  2.00  0.00  0.00   0.873   0.874   0.004   0.068   0.727   0.727   2.601
  283 11000  2.50  0.00  2.00  0.00  0.00   0.983   0.984  -0.013   0.080   0.848   0.849   2.651
  284 11000  3.00  0.00  2.00  0.00  0.00   1.047   1.047  -0.022   0.093   0.903   0.903   2.704
  285 11000  3.50  0.00  2.00  0.00  0.00   1.082   1.083  -0.026   0.109   0.914   0.915   2.761
  286 11000  4.00  0.00  2.00  0.00  0.00   1.098   1.098  -0.027   0.130   0.891   0.891   2.823
  287 11000  4.50  0.00  2.00  0.00  0.00   1.097   1.097  -0.026   0.156   0.834   0.835   2.885
  288 11000  5.00  0.00  2.00  0.00  0.00   1.081   1.082  -0.021   0.189   0.744   0.744   2.939
  289 11250  2.00  0.00  2.00  0.00  0.00   0.813   0.814   0.002   0.067   0.673   0.673   2.595
  290 11250  2.50  0.00  2.00  0.00  0.00   0.922   0.923  -0.015   0.079   0.793   0.794   2.643
  291 11250  3.00  0.00  2.00  0.00  0.00   0.987   0.987  -0.024   0.092   0.850   0.851   2.694
  292 11250  3.50  0.00  2.00  0.00  0.00   1.025   1.026  -0.029   0.107   0.867   0.867   2.750
  293 11250  4.00  0.00  2.00  0.00  0.00   1.045   1.046  -0.030   0.127   0.850   0.851   2.810
  294 11250  4.50  0.00  2.00  0.00  0.00   1.050   1.050  -0.029   0.152   0.803   0.803   2.871
  295 11250  5.00  0.00  2.00  0.00  0.00   1.040   1.040  -0.026   0.183   0.724   0.724   2.927
  296 11500  2.00  0.00  2.00  0.00  0.00   0.759   0.760   0.000   0.067   0.624   0.625   2.589
  297 11500  2.50  0.00  2.00  0.00  0.00   0.866   0.867  -0.018   0.078   0.744   0.744   2.636
  298 11500  3.00  0.00  2.00  0.00  0.00   0.931   0.931  -0.027   0.090   0.801   0.802   2.685
  299 11500  3.50  0.00  2.00  0.00  0.00   0.971   0.971  -0.031   0.106   0.820   0.821   2.739
  300 11500  4.00  0.00  2.00  0.00  0.00   0.994   0.994  -0.033   0.124   0.809   0.810   2.797
  301 11500  4.50  0.00  2.00  0.00  0.00   1.002   1.003  -0.033   0.148   0.770   0.770   2.857
  302 11500  5.00  0.00  2.00  0.00  0.00   0.998   0.998  -0.030   0.178   0.700   0.700   2.914
  303 11750  2.00  0.00  2.00  0.00  0.00   0.709   0.710  -0.002   0.066   0.579   0.580   2.584
  304 11750  2.50  0.00  2.00  0.00  0.00   0.815   0.816  -0.020   0.077   0.699   0.699   2.630
  305 11750  3.00  0.00  2.00  0.00  0.00   0.879   0.879  -0.029   0.089   0.756   0.756   2.678
  306 11750  3.50  0.00  2.00  0.00  0.00   0.919   0.920  -0.034   0.104   0.776   0.777   2.729
  307 11750  4.00  0.00  2.00  0.00  0.00   0.944   0.945  -0.036   0.122   0.769   0.770   2.785
  308 11750  4.50  0.00  2.00  0.00  0.00   0.957   0.957  -0.035   0.145   0.736   0.736   2.844
  309 11750  5.00  0.00  2.00  0.00  0.00   0.956   0.957  -0.033   0.173   0.675   0.675   2.901
  310 12000  2.50  0.00  2.00  0.00  0.00   0.768   0.769  -0.022   0.076   0.657   0.658   2.624
  311 12000  3.00  0.00  2.00  0.00  0.00   0.830   0.831  -0.031   0.088   0.714   0.714   2.670
  312 12000  3.50  0.00  2.00  0.00  0.00   0.871   0.871  -0.036   0.103   0.735   0.735   2.720
  313 12000  4.00  0.00  2.00  0.00  0.00   0.897   0.897  -0.038   0.120   0.730   0.731   2.775
  314 12000  4.50  0.00  2.00  0.00  0.00   0.911   0.912  -0.038   0.142   0.702   0.702   2.832
  315 12000  5.00  0.00  2.00  0.00  0.00   0.915   0.916  -0.036   0.169   0.648   0.648   2.888
  316 12250  2.50  0.00  2.00  0.00  0.00   0.725   0.725  -0.024   0.076   0.619   0.620   2.619
  317 12250  3.00  0.00  2.00  0.00  0.00   0.786   0.786  -0.033   0.087   0.675   0.676   2.664
  318 12250  3.50  0.00  2.00  0.00  0.00   0.825   0.826  -0.038   0.101   0.697   0.697   2.712
  319 12250  4.00  0.00  2.00  0.00  0.00   0.852   0.853  -0.040   0.118   0.694   0.694   2.765
  320 12250  4.50  0.00  2.00  0.00  0.00   0.869   0.869  -0.040   0.139   0.669   0.669   2.821
  321 12250  5.00  0.00  2.00  0.00  0.00   0.875   0.875  -0.039   0.166   0.620   0.621   2.876
  322 12500  2.50  0.00  2.00  0.00  0.00   0.684   0.685  -0.026   0.075   0.584   0.585   2.614
  323 12500  3.00  0.00  2.00  0.00  0.00   0.744   0.745  -0.035   0.086   0.640   0.640   2.658
  324 12500  3.50  0.00  2.00  0.00  0.00   0.783   0.784  -0.040   0.100   0.661   0.661   2.705
  325 12500  4.00  0.00  2.00  0.00  0.00   0.810   0.810  -0.042   0.117   0.659   0.659   2.756
  326 12500  4.50  0.00  2.00  0.00  0.00   0.827   0.828  -0.043   0.137   0.636   0.637   2.810
  327 12500  5.00  0.00  2.00  0.00  0.00   0.836   0.836  -0.042   0.162   0.593   0.593   2.865
  328 12750  2.50  0.00  2.00  0.00  0.00   0.647   0.648  -0.028   0.075   0.552   0.553   2.610
  329 12750  3.00  0.00  2.00  0.00  0.00   0.706   0.707  -0.037   0.086   0.607   0.608   2.652
  330 12750  3.50  0.00  2.00  0.00  0.00   0.744   0.744  -0.042   0.099   0.628   0.628   2.698
  331 12750  4.00  0.00  2.00  0.00  0.00   0.770   0.771  -0.044   0.115   0.626   0.627   2.748
  332 12750  4.50  0.00  2.00  0.00  0.00   0.788   0.789  -0.045   0.135   0.605   0.606   2.800
  333 12750  5.00  0.00  2.00  0.00  0.00   0.798   0.799  -0.044   0.160   0.565   0.566   2.854
  334 13000  2.50  0.00  2.00  0.00  0.00   0.611   0.612  -0.030   0.074   0.522   0.523   2.606
  335 13000  3.00  0.00  2.00  0.00  0.00   0.670   0.671  -0.039   0.085   0.577   0.578   2.647
  336 13000  3.50  0.00  2.00  0.00  0.00   0.707   0.708  -0.044   0.098   0.597   0.598   2.692
  337 13000  4.00  0.00  2.00  0.00  0.00   0.733   0.733  -0.046   0.114   0.595   0.596   2.740
  338 13000  4.50  0.00  2.00  0.00  0.00   0.751   0.751  -0.047   0.133   0.576   0.577   2.791
  339 13000  5.00  0.00  2.00  0.00  0.00   0.762   0.762  -0.047   0.157   0.538   0.539   2.844
  340 14000  2.00  0.00  2.00  0.00  0.00   0.366   0.367  -0.017   0.062   0.275   0.276   2.550
  341 14000  2.50  0.00  2.00  0.00  0.00   0.487   0.488  -0.038   0.072   0.416   0.417   2.591
  342 14000  3.00  0.00  2.00  0.00  0.00   0.547   0.547  -0.047   0.083   0.474   0.475   2.630
  343 14000  3.50  0.00  2.00  0.00  0.00   0.581   0.582  -0.052   0.095   0.493   0.494   2.671
  344 14000  4.00  0.00  2.00  0.00  0.00   0.604   0.605  -0.054   0.109   0.491   0.492   2.714
  345 14000  4.50  0.00  2.00  0.00  0.00   0.620   0.621  -0.055   0.127   0.474   0.474   2.761
  346 14000  5.00  0.00  2.00  0.00  0.00   0.632   0.633  -0.055   0.149   0.442   0.442   2.809
  347 15000  2.50  0.00  2.00  0.00  0.00   0.381   0.382  -0.045   0.071   0.328   0.329   2.578
  348 15000  3.00  0.00  2.00  0.00  0.00   0.445   0.446  -0.055   0.081   0.391   0.392   2.616
  349 15000  3.50  0.00  2.00  0.00  0.00   0.480   0.481  -0.059   0.092   0.412   0.413   2.654
  350 15000  4.00  0.00  2.00  0.00  0.00   0.501   0.502  -0.061   0.106   0.411   0.411   2.695
  351 15000  4.50  0.00  2.00  0.00  0.00   0.515   0.516  -0.062   0.122   0.393   0.394   2.737
  352 15000  5.00  0.00  2.00  0.00  0.00   0.526   0.526  -0.062   0.142   0.363   0.364   2.781
  353 16000  2.50  0.00  2.00  0.00  0.00   0.287   0.288  -0.051   0.069   0.249   0.250   2.567
  354 16000  3.00  0.00  2.00  0.00  0.00   0.358   0.358  -0.061   0.079   0.321   0.322   2.604
  355 16000  3.50  0.00  2.00  0.00  0.00   0.395   0.396  -0.066   0.089   0.346   0.347   2.641
  356 16000  4.00  0.00  2.00  0.00  0.00   0.416   0.417  -0.068   0.102   0.346   0.346   2.678
  357 16000  4.50  0.00  2.00  0.00  0.00   0.430   0.430  -0.069   0.118   0.329   0.330   2.718
  358 16000  5.00  0.00  2.00  0.00  0.00   0.438   0.439  -0.068   0.137   0.300   0.301   2.759
  359 17000  2.50  0.00  2.00  0.00  0.00   0.199   0.200  -0.055   0.067   0.173   0.174   2.557
  360 17000  3.00  0.00  2.00  0.00  0.00   0.279   0.280  -0.067   0.077   0.258   0.259   2.593
  361 17000  3.50  0.00  2.00  0.00  0.00   0.320   0.321  -0.072   0.087   0.288   0.289   2.628
  362 17000  4.00  0.00  2.00  0.00  0.00   0.343   0.344  -0.074   0.099   0.290   0.291   2.665
  363 17000  4.50  0.00  2.00  0.00  0.00   0.356   0.357  -0.075   0.114   0.276   0.277   2.702
  364 17000  5.00  0.00  2.00  0.00  0.00   0.364   0.365  -0.075   0.132   0.248   0.249   2.741
  365 18000  2.50  0.00  2.00  0.00  0.00   0.116   0.117  -0.057   0.065   0.100   0.101   2.547
  366 18000  3.00  0.00  2.00  0.00  0.00   0.208   0.209  -0.072   0.075   0.201   0.202   2.584
  367 18000  3.50  0.00  2.00  0.00  0.00   0.253   0.254  -0.077   0.085   0.236   0.237   2.618
  368 18000  4.00  0.00  2.00  0.00  0.00   0.277   0.278  -0.080   0.096   0.242   0.243   2.652
  369 18000  4.50  0.00  2.00  0.00  0.00   0.292   0.293  -0.080   0.110   0.230   0.231   2.689
  370 18000  5.00  0.00  2.00  0.00  0.00   0.300   0.301  -0.080   0.127   0.205   0.206   2.725
  371 19000  2.50  0.00  2.00  0.00  0.00   0.035   0.037  -0.058   0.061   0.027   0.028   2.538
  372 19000  3.00  0.00  2.00  0.00  0.00   0.141   0.142  -0.076   0.073   0.146   0.147   2.575
  373 19000  3.50  0.00  2.00  0.00  0.00   0.191   0.192  -0.082   0.082   0.189   0.190   2.608
  374 19000  4.00  0.00  2.00  0.00  0.00   0.218   0.219  -0.085   0.093   0.199   0.200   2.641
  375 19000  4.50  0.00  2.00  0.00  0.00   0.234   0.235  -0.085   0.106   0.190   0.191   2.676
  376 19000  5.00  0.00  2.00  0.00  0.00   0.243   0.244  -0.086   0.123   0.167   0.168   2.712
  377 20000  3.00  0.00  2.00  0.00  0.00   0.078   0.079  -0.079   0.071   0.093   0.094   2.567
  378 20000  3.50  0.00  2.00  0.00  0.00   0.134   0.135  -0.087   0.080   0.144   0.146   2.600
  379 20000  4.00  0.00  2.00  0.00  0.00   0.164   0.165  -0.089   0.091   0.159   0.160   2.632
  380 20000  4.50  0.00  2.00  0.00  0.00   0.181   0.182  -0.090   0.103   0.153   0.154   2.665
  381 20000  5.00  0.00  2.00  0.00  0.00   0.191   0.192  -0.090   0.118   0.133   0.134   2.700
  382 21000  3.00  0.00  2.00  0.00  0.00   0.019   0.020  -0.081   0.068   0.042   0.043   2.558
  383 21000  3.50  0.00  2.00  0.00  0.00   0.080   0.081  -0.090   0.078   0.102   0.103   2.592
  384 21000  4.00  0.00  2.00  0.00  0.00   0.114   0.115  -0.093   0.088   0.122   0.123   2.623
  385 21000  4.50  0.00  2.00  0.00  0.00   0.132   0.134  -0.095   0.100   0.119   0.121   2.655
  386 21000  5.00  0.00  2.00  0.00  0.00   0.143   0.144  -0.095   0.115   0.102   0.103   2.689
  387 22000  3.00  0.00  2.00  0.00  0.00  -0.036  -0.034  -0.083   0.065  -0.003  -0.002   2.551
  388 22000  3.50  0.00  2.00  0.00  0.00   0.029   0.031  -0.093   0.076   0.061   0.062   2.584
  389 22000  4.00  0.00  2.00  0.00  0.00   0.066   0.067  -0.097   0.086   0.086   0.087   2.615
  390 22000  4.50  0.00  2.00  0.00  0.00   0.087   0.089  -0.098   0.097   0.088   0.089   2.647
  391 22000  5.00  0.00  2.00  0.00  0.00   0.100   0.101  -0.099   0.111   0.073   0.075   2.679
  392 23000  3.00  0.00  2.00  0.00  0.00  -0.083  -0.081  -0.085   0.062  -0.039  -0.038   2.544
  393 23000  3.50  0.00  2.00  0.00  0.00  -0.017  -0.016  -0.095   0.073   0.023   0.025   2.576
  394 23000  4.00  0.00  2.00  0.00  0.00   0.022   0.023  -0.100   0.083   0.052   0.053   2.607
  395 23000  4.50  0.00  2.00  0.00  0.00   0.045   0.046  -0.102   0.094   0.058   0.059   2.639
  396 23000  5.00  0.00  2.00  0.00  0.00   0.059   0.060  -0.103   0.108   0.047   0.048   2.670
  397 24000  3.00  0.00  2.00  0.00  0.00  -0.124  -0.123  -0.087   0.059  -0.070  -0.068   2.538
  398 24000  3.50  0.00  2.00  0.00  0.00  -0.059  -0.058  -0.097   0.071  -0.008  -0.007   2.569
  399 24000  4.00  0.00  2.00  0.00  0.00  -0.020  -0.019  -0.102   0.081   0.020   0.022   2.600
  400 24000  4.50  0.00  2.00  0.00  0.00   0.005   0.006  -0.105   0.092   0.029   0.030   2.631
  401 24000  5.00  0.00  2.00  0.00  0.00   0.020   0.021  -0.106   0.105   0.021   0.022   2.662
  402 25000  3.00  0.00  2.00  0.00  0.00  -0.164  -0.163  -0.089   0.056  -0.100  -0.099   2.531
  403 25000  3.50  0.00  2.00  0.00  0.00  -0.095  -0.094  -0.100   0.068  -0.033  -0.032   2.564
  404 25000  4.00  0.00  2.00  0.00  0.00  -0.058  -0.056  -0.105   0.078  -0.007  -0.006   2.593
  405 25000  4.50  0.00  2.00  0.00  0.00  -0.033  -0.032  -0.107   0.089   0.002   0.003   2.623
  406 25000  5.00  0.00  2.00  0.00  0.00  -0.017  -0.015  -0.109   0.101  -0.004  -0.002   2.655
  407 26000  3.00  0.00  2.00  0.00  0.00  -0.204  -0.203  -0.088   0.052  -0.134  -0.133   2.523
  408 26000  3.50  0.00  2.00  0.00  0.00  -0.128  -0.127  -0.103   0.066  -0.055  -0.053   2.559
  409 26000  4.00  0.00  2.00  0.00  0.00  -0.091  -0.090  -0.107   0.076  -0.030  -0.029   2.587
  410 26000  4.50  0.00  2.00  0.00  0.00  -0.067  -0.066  -0.110   0.086  -0.022  -0.021   2.616
  411 26000  5.00  0.00  2.00  0.00  0.00  -0.051  -0.050  -0.111   0.098  -0.027  -0.025   2.647
  412 27000  3.50  0.00  2.00  0.00  0.00  -0.159  -0.158  -0.106   0.063  -0.075  -0.073   2.554
  413 27000  4.00  0.00  2.00  0.00  0.00  -0.121  -0.120  -0.110   0.073  -0.049  -0.048   2.582
  414 27000  4.50  0.00  2.00  0.00  0.00  -0.099  -0.097  -0.112   0.084  -0.043  -0.041   2.610
  415 27000  5.00  0.00  2.00  0.00  0.00  -0.083  -0.082  -0.114   0.095  -0.047  -0.046   2.640
  416 28000  3.50  0.00  2.00  0.00  0.00  -0.191  -0.189  -0.108   0.059  -0.096  -0.094   2.548
  417 28000  4.00  0.00  2.00  0.00  0.00  -0.150  -0.148  -0.113   0.071  -0.066  -0.065   2.577
  418 28000  4.50  0.00  2.00  0.00  0.00  -0.127  -0.126  -0.115   0.081  -0.060  -0.059   2.604
  419 28000  5.00  0.00  2.00  0.00  0.00  -0.113  -0.111  -0.117   0.092  -0.066  -0.064   2.633
  420 29000  3.50  0.00  2.00  0.00  0.00  -0.220  -0.219  -0.109   0.056  -0.117  -0.116   2.542
  421 29000  4.00  0.00  2.00  0.00  0.00  -0.177  -0.176  -0.116   0.068  -0.082  -0.081   2.573
  422 29000  4.50  0.00  2.00  0.00  0.00  -0.154  -0.153  -0.118   0.078  -0.076  -0.075   2.599
  423 29000  5.00  0.00  2.00  0.00  0.00  -0.140  -0.139  -0.119   0.089  -0.082  -0.080   2.627
  424 30000  3.50  0.00  2.00  0.00  0.00  -0.247  -0.246  -0.109   0.053  -0.138  -0.136   2.535
  425 30000  4.00  0.00  2.00  0.00  0.00  -0.204  -0.203  -0.118   0.065  -0.099  -0.097   2.567
  426 30000  4.50  0.00  2.00  0.00  0.00  -0.180  -0.178  -0.121   0.075  -0.090  -0.089   2.594
  427 30000  5.00  0.00  2.00  0.00  0.00  -0.165  -0.164  -0.122   0.086  -0.096  -0.095   2.621
  428 31000  3.50  0.00  2.00  0.00  0.00  -0.269  -0.267  -0.109   0.051  -0.155  -0.154   2.528
  429 31000  4.00  0.00  2.00  0.00  0.00  -0.229  -0.228  -0.120   0.061  -0.114  -0.113   2.561
  430 31000  4.50  0.00  2.00  0.00  0.00  -0.204  -0.203  -0.123   0.072  -0.104  -0.103   2.588
  431 31000  5.00  0.00  2.00  0.00  0.00  -0.190  -0.188  -0.125   0.083  -0.109  -0.108   2.615
  432 32000  4.00  0.00  2.00  0.00  0.00  -0.252  -0.250  -0.120   0.058  -0.129  -0.128   2.554
  433 32000  4.50  0.00  2.00  0.00  0.00  -0.227  -0.226  -0.125   0.069  -0.117  -0.116   2.582
  434 32000  5.00  0.00  2.00  0.00  0.00  -0.213  -0.211  -0.127   0.080  -0.121  -0.119   2.608
  435 33000  4.00  0.00  2.00  0.00  0.00  -0.271  -0.269  -0.121   0.055  -0.142  -0.141   2.548
  436 33000  4.50  0.00  2.00  0.00  0.00  -0.249  -0.247  -0.126   0.066  -0.129  -0.128   2.576
  437 33000  5.00  0.00  2.00  0.00  0.00  -0.234  -0.233  -0.128   0.076  -0.132  -0.130   2.602
  438 34000  4.00  0.00  2.00  0.00  0.00  -0.286  -0.285  -0.121   0.053  -0.153  -0.151   2.542
  439 34000  4.50  0.00  2.00  0.00  0.00  -0.267  -0.266  -0.127   0.063  -0.140  -0.139   2.569
  440 34000  5.00  0.00  2.00  0.00  0.00  -0.254  -0.252  -0.130   0.073  -0.142  -0.140   2.595
  441 35000  4.00  0.00  2.00  0.00  0.00  -0.299  -0.298  -0.122   0.052  -0.161  -0.160   2.536
  442 35000  4.50  0.00  2.00  0.00  0.00  -0.283  -0.282  -0.128   0.060  -0.149  -0.148   2.563
  443 35000  5.00  0.00  2.00  0.00  0.00  -0.271  -0.269  -0.131   0.070  -0.151  -0.149   2.588
  444 36000  4.00  0.00  2.00  0.00  0.00  -0.309  -0.308  -0.122   0.051  -0.168  -0.166   2.532
  445 36000  4.50  0.00  2.00  0.00  0.00  -0.297  -0.295  -0.128   0.057  -0.157  -0.156   2.557
  446 36000  5.00  0.00  2.00  0.00  0.00  -0.286  -0.285  -0.131   0.067  -0.158  -0.157   2.581
  447 37000  4.00  0.00  2.00  0.00  0.00  -0.317  -0.315  -0.124   0.051  -0.173  -0.171   2.528
  448 37000  4.50  0.00  2.00  0.00  0.00  -0.308  -0.306  -0.128   0.055  -0.163  -0.162   2.551
  449 37000  5.00  0.00  2.00  0.00  0.00  -0.299  -0.298  -0.132   0.064  -0.165  -0.163   2.574
  450 38000  4.00  0.00  2.00  0.00  0.00  -0.323  -0.322  -0.125   0.051  -0.177  -0.175   2.526
  451 38000  4.50  0.00  2.00  0.00  0.00  -0.316  -0.315  -0.129   0.054  -0.168  -0.167   2.546
  452 38000  5.00  0.00  2.00  0.00  0.00  -0.310  -0.308  -0.132   0.061  -0.170  -0.169   2.568
  453 39000  4.00  0.00  2.00  0.00  0.00  -0.329  -0.328  -0.126   0.051  -0.180  -0.179   2.523
  454 39000  4.50  0.00  2.00  0.00  0.00  -0.324  -0.322  -0.131   0.054  -0.171  -0.170   2.542
  455 39000  5.00  0.00  2.00  0.00  0.00  -0.319  -0.317  -0.133   0.059  -0.174  -0.173   2.562
  456 40000  4.50  0.00  2.00  0.00  0.00  -0.330  -0.328  -0.132   0.053  -0.174  -0.173   2.540
  457 40000  5.00  0.00  2.00  0.00  0.00  -0.326  -0.325  -0.134   0.058  -0.177  -0.176   2.558
  458 41000  4.50  0.00  2.00  0.00  0.00  -0.335  -0.334  -0.133   0.053  -0.177  -0.176   2.538
  459 41000  5.00  0.00  2.00  0.00  0.00  -0.332  -0.331  -0.135   0.057  -0.180  -0.178   2.554
  460 42000  4.50  0.00  2.00  0.00  0.00  -0.340  -0.339  -0.135   0.053  -0.180  -0.178   2.536
  461 42000  5.00  0.00  2.00  0.00  0.00  -0.338  -0.337  -0.136   0.057  -0.182  -0.180   2.551
  462 43000  4.50  0.00  2.00  0.00  0.00  -0.345  -0.343  -0.136   0.053  -0.182  -0.181   2.534
  463 43000  5.00  0.00  2.00  0.00  0.00  -0.343  -0.341  -0.137   0.057  -0.184  -0.182   2.549
  464 44000  4.50  0.00  2.00  0.00  0.00  -0.349  -0.347  -0.137   0.054  -0.184  -0.183   2.532
  465 44000  5.00  0.00  2.00  0.00  0.00  -0.347  -0.346  -0.138   0.056  -0.185  -0.184   2.547
  466 45000  4.50  0.00  2.00  0.00  0.00  -0.353  -0.351  -0.138   0.054  -0.187  -0.185   2.531
  467 45000  5.00  0.00  2.00  0.00  0.00  -0.351  -0.350  -0.140   0.056  -0.187  -0.186   2.545
  468 46000  4.50  0.00  2.00  0.00  0.00  -0.356  -0.355  -0.139   0.054  -0.189  -0.188   2.529
  469 46000  5.00  0.00  2.00  0.00  0.00  -0.355  -0.354  -0.141   0.056  -0.189  -0.187   2.543
  470 47000  4.50  0.00  2.00  0.00  0.00  -0.359  -0.358  -0.140   0.055  -0.191  -0.190   2.527
  471 47000  5.00  0.00  2.00  0.00  0.00  -0.359  -0.357  -0.142   0.057  -0.191  -0.189   2.542
  472 48000  4.50  0.00  2.00  0.00  0.00  -0.363  -0.361  -0.140   0.055  -0.193  -0.192   2.526
  473 48000  5.00  0.00  2.00  0.00  0.00  -0.362  -0.361  -0.142   0.057  -0.192  -0.191   2.540
  474 49000  4.50  0.00  2.00  0.00  0.00  -0.366  -0.364  -0.141   0.055  -0.196  -0.194   2.524
  475 49000  5.00  0.00  2.00  0.00  0.00  -0.365  -0.364  -0.143   0.057  -0.194  -0.193   2.538
  476 50000  5.00  0.00  2.00  0.00  0.00  -0.368  -0.367  -0.144   0.057  -0.196  -0.194   2.537
