
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  183  7750  1.50 -1.50  2.00  1.25  0.00 -17.737 -17.715 -19.219 -18.933 -18.491   1.998   1.998   0.058   0.086   1.710   1.710
  184  7750  2.00 -1.50  2.00  1.25  0.00 -17.785 -17.763 -19.189 -18.922 -18.485   1.939   1.939   0.063   0.099   1.614   1.614
  185  7750  2.50 -1.50  2.00  1.25  0.00 -17.854 -17.832 -19.140 -18.899 -18.473   1.847   1.847   0.074   0.114   1.469   1.469
  186  7750  3.00 -1.50  2.00  1.25  0.00 -17.938 -17.916 -19.071 -18.863 -18.457   1.727   1.727   0.094   0.127   1.283   1.283
  187  7750  3.50 -1.50  2.00  1.25  0.00 -18.032 -18.010 -18.988 -18.816 -18.437   1.586   1.585   0.121   0.136   1.071   1.071
  188  7750  4.00 -1.50  2.00  1.25  0.00 -18.131 -18.109 -18.914 -18.765 -18.407   1.436   1.435   0.142   0.138   0.874   0.873
  189  7750  4.50 -1.50  2.00  1.25  0.00 -18.232 -18.210 -18.843 -18.712 -18.373   1.283   1.282   0.161   0.137   0.685   0.685
  190  7750  5.00 -1.50  2.00  1.25  0.00 -18.330 -18.308 -18.779 -18.661 -18.338   1.134   1.134   0.177   0.135   0.510   0.509
  191  8000  1.00 -1.50  2.00  1.25  0.00 -17.983 -17.960 -19.309 -19.027 -18.601   1.846   1.847   0.074   0.074   1.549   1.550
  192  8000  1.50 -1.50  2.00  1.25  0.00 -17.938 -17.915 -19.358 -19.060 -18.607   1.924   1.924   0.047   0.084   1.660   1.661
  193  8000  2.00 -1.50  2.00  1.25  0.00 -17.959 -17.937 -19.345 -19.059 -18.605   1.902   1.902   0.046   0.097   1.613   1.613
  194  8000  2.50 -1.50  2.00  1.25  0.00 -18.010 -17.988 -19.306 -19.045 -18.598   1.837   1.837   0.054   0.114   1.500   1.500
  195  8000  3.00 -1.50  2.00  1.25  0.00 -18.078 -18.056 -19.251 -19.019 -18.585   1.743   1.743   0.066   0.131   1.347   1.347
  196  8000  3.50 -1.50  2.00  1.25  0.00 -18.160 -18.138 -19.177 -18.981 -18.569   1.623   1.623   0.088   0.145   1.155   1.155
  197  8000  4.00 -1.50  2.00  1.25  0.00 -18.252 -18.230 -19.096 -18.933 -18.547   1.483   1.483   0.114   0.152   0.948   0.948
  198  8000  4.50 -1.50  2.00  1.25  0.00 -18.349 -18.328 -19.021 -18.880 -18.516   1.333   1.333   0.135   0.153   0.755   0.754
  199  8000  5.00 -1.50  2.00  1.25  0.00 -18.447 -18.425 -18.952 -18.827 -18.481   1.183   1.183   0.153   0.151   0.572   0.572
  200  8250  1.50 -1.50  2.00  1.25  0.00 -18.146 -18.123 -19.468 -19.163 -18.707   1.820   1.820   0.044   0.080   1.570   1.570
  201  8250  2.00 -1.50  2.00  1.25  0.00 -18.139 -18.117 -19.476 -19.176 -18.711   1.839   1.839   0.035   0.094   1.579   1.580
  202  8250  2.50 -1.50  2.00  1.25  0.00 -18.171 -18.149 -19.450 -19.171 -18.709   1.802   1.802   0.038   0.111   1.501   1.501
  203  8250  3.00 -1.50  2.00  1.25  0.00 -18.223 -18.201 -19.404 -19.154 -18.701   1.733   1.733   0.047   0.131   1.373   1.373
  204  8250  3.50 -1.50  2.00  1.25  0.00 -18.291 -18.269 -19.344 -19.127 -18.687   1.638   1.638   0.061   0.151   1.212   1.212
  205  8250  4.00 -1.50  2.00  1.25  0.00 -18.373 -18.351 -19.267 -19.087 -18.672   1.516   1.516   0.085   0.164   1.016   1.016
  206  8250  4.50 -1.50  2.00  1.25  0.00 -18.465 -18.443 -19.189 -19.038 -18.649   1.376   1.376   0.110   0.168   0.817   0.817
  207  8250  5.00 -1.50  2.00  1.25  0.00 -18.559 -18.537 -19.116 -18.985 -18.616   1.228   1.228   0.131   0.167   0.630   0.630
  208  8500  1.50 -1.50  2.00  1.25  0.00 -18.358 -18.335 -19.555 -19.248 -18.794   1.692   1.693   0.046   0.075   1.446   1.447
  209  8500  2.00 -1.50  2.00  1.25  0.00 -18.324 -18.302 -19.585 -19.275 -18.804   1.753   1.753   0.029   0.089   1.514   1.514
  210  8500  2.50 -1.50  2.00  1.25  0.00 -18.334 -18.312 -19.574 -19.279 -18.806   1.747   1.747   0.027   0.108   1.476   1.476
  211  8500  3.00 -1.50  2.00  1.25  0.00 -18.371 -18.349 -19.538 -19.270 -18.803   1.701   1.701   0.032   0.129   1.376   1.376
  212  8500  3.50 -1.50  2.00  1.25  0.00 -18.425 -18.403 -19.486 -19.251 -18.794   1.628   1.628   0.043   0.152   1.237   1.237
  213  8500  4.00 -1.50  2.00  1.25  0.00 -18.493 -18.472 -19.421 -19.222 -18.780   1.531   1.531   0.058   0.172   1.068   1.068
  214  8500  4.50 -1.50  2.00  1.25  0.00 -18.578 -18.556 -19.345 -19.182 -18.767   1.406   1.406   0.085   0.182   0.871   0.871
  215  8500  5.00 -1.50  2.00  1.25  0.00 -18.669 -18.647 -19.270 -19.133 -18.741   1.267   1.267   0.108   0.184   0.680   0.680
  216  8750  2.00 -1.50  2.00  1.25  0.00 -18.508 -18.485 -19.678 -19.360 -18.886   1.654   1.655   0.026   0.085   1.431   1.431
  217  8750  2.50 -1.50  2.00  1.25  0.00 -18.501 -18.479 -19.679 -19.372 -18.892   1.673   1.673   0.020   0.102   1.427   1.427
  218  8750  3.00 -1.50  2.00  1.25  0.00 -18.522 -18.500 -19.654 -19.371 -18.893   1.650   1.650   0.022   0.124   1.357   1.357
  219  8750  3.50 -1.50  2.00  1.25  0.00 -18.562 -18.540 -19.610 -19.359 -18.888   1.599   1.599   0.029   0.148   1.242   1.242
  220  8750  4.00 -1.50  2.00  1.25  0.00 -18.617 -18.596 -19.554 -19.339 -18.879   1.523   1.523   0.040   0.174   1.093   1.093
  221  8750  4.50 -1.50  2.00  1.25  0.00 -18.688 -18.666 -19.484 -19.308 -18.867   1.421   1.421   0.059   0.193   0.914   0.914
  222  8750  5.00 -1.50  2.00  1.25  0.00 -18.775 -18.753 -19.412 -19.268 -18.854   1.295   1.295   0.086   0.199   0.723   0.723
  223  9000  2.00 -1.50  2.00  0.00  0.00 -18.687 -18.664 -19.758 -19.435 -18.960   1.550   1.551   0.025   0.081   1.337   1.338
  224  9000  2.50 -1.50  2.00  0.00  0.00 -18.665 -18.643 -19.771 -19.454 -18.969   1.591   1.591   0.015   0.097   1.365   1.365
  225  9000  3.00 -1.50  2.00  0.00  0.00 -18.672 -18.650 -19.755 -19.459 -18.973   1.589   1.589   0.014   0.118   1.322   1.322
  226  9000  3.50 -1.50  2.00  0.00  0.00 -18.699 -18.677 -19.720 -19.454 -18.972   1.557   1.557   0.018   0.144   1.229   1.229
  227  9000  4.00 -1.50  2.00  0.00  0.00 -18.743 -18.721 -19.670 -19.440 -18.968   1.500   1.500   0.027   0.172   1.099   1.099
  228  9000  4.50 -1.50  2.00  0.00  0.00 -18.800 -18.778 -19.608 -19.418 -18.957   1.420   1.420   0.040   0.199   0.940   0.940
  229  9000  5.00 -1.50  2.00  0.00  0.00 -18.867 -18.845 -19.537 -19.385 -18.941   1.320   1.320   0.056   0.221   0.764   0.764
  230  9250  2.00 -1.50  2.00  0.00  0.00 -18.856 -18.833 -19.831 -19.503 -19.027   1.449   1.450   0.024   0.077   1.245   1.246
  231  9250  2.50 -1.50  2.00  0.00  0.00 -18.824 -18.801 -19.852 -19.527 -19.039   1.506   1.506   0.011   0.093   1.295   1.296
  232  9250  3.00 -1.50  2.00  0.00  0.00 -18.820 -18.798 -19.845 -19.537 -19.045   1.519   1.519   0.008   0.113   1.275   1.275
  233  9250  3.50 -1.50  2.00  0.00  0.00 -18.836 -18.814 -19.817 -19.537 -19.047   1.503   1.504   0.010   0.139   1.204   1.204
  234  9250  4.00 -1.50  2.00  0.00  0.00 -18.868 -18.846 -19.775 -19.530 -19.046   1.464   1.464   0.016   0.167   1.094   1.094
  235  9250  4.50 -1.50  2.00  0.00  0.00 -18.915 -18.893 -19.719 -19.514 -19.040   1.400   1.401   0.027   0.197   0.951   0.951
  236  9250  5.00 -1.50  2.00  0.00  0.00 -18.975 -18.953 -19.652 -19.488 -19.029   1.316   1.316   0.041   0.224   0.784   0.784
  237  9500  2.00 -1.50  2.00  0.00  0.00 -19.013 -18.990 -19.898 -19.567 -19.090   1.356   1.357   0.023   0.075   1.159   1.160
  238  9500  2.50 -1.50  2.00  0.00  0.00 -18.973 -18.951 -19.925 -19.594 -19.103   1.423   1.423   0.009   0.089   1.225   1.226
  239  9500  3.00 -1.50  2.00  0.00  0.00 -18.962 -18.940 -19.924 -19.607 -19.110   1.447   1.447   0.003   0.108   1.222   1.223
  240  9500  3.50 -1.50  2.00  0.00  0.00 -18.969 -18.947 -19.904 -19.611 -19.115   1.444   1.444   0.004   0.132   1.171   1.171
  241  9500  4.00 -1.50  2.00  0.00  0.00 -18.992 -18.970 -19.869 -19.609 -19.116   1.419   1.419   0.008   0.161   1.079   1.079
  242  9500  4.50 -1.50  2.00  0.00  0.00 -19.029 -19.007 -19.818 -19.599 -19.115   1.371   1.371   0.016   0.193   0.950   0.951
  243  9500  5.00 -1.50  2.00  0.00  0.00 -19.081 -19.058 -19.756 -19.580 -19.109   1.302   1.302   0.029   0.225   0.793   0.793
  244  9750  2.00 -1.50  2.00  0.00  0.00 -19.160 -19.137 -19.963 -19.628 -19.149   1.270   1.271   0.021   0.073   1.081   1.081
  245  9750  2.50 -1.50  2.00  0.00  0.00 -19.113 -19.091 -19.993 -19.657 -19.163   1.345   1.346   0.006   0.086   1.158   1.159
  246  9750  3.00 -1.50  2.00  0.00  0.00 -19.096 -19.074 -19.996 -19.671 -19.171   1.377   1.377   0.000   0.104   1.168   1.168
  247  9750  3.50 -1.50  2.00  0.00  0.00 -19.097 -19.075 -19.982 -19.678 -19.176   1.383   1.383  -0.001   0.126   1.131   1.132
  248  9750  4.00 -1.50  2.00  0.00  0.00 -19.113 -19.091 -19.952 -19.679 -19.180   1.368   1.368   0.001   0.155   1.055   1.055
  249  9750  4.50 -1.50  2.00  0.00  0.00 -19.142 -19.120 -19.908 -19.675 -19.182   1.334   1.334   0.007   0.188   0.941   0.941
  250  9750  5.00 -1.50  2.00  0.00  0.00 -19.185 -19.163 -19.851 -19.662 -19.180   1.279   1.279   0.018   0.222   0.796   0.796
  251 10000  2.00 -1.50  2.00  0.00  0.00 -19.297 -19.274 -20.025 -19.686 -19.206   1.192   1.193   0.019   0.072   1.008   1.009
  252 10000  2.50 -1.50  2.00  0.00  0.00 -19.245 -19.222 -20.057 -19.716 -19.220   1.273   1.274   0.004   0.084   1.095   1.095
  253 10000  3.00 -1.50  2.00  0.00  0.00 -19.222 -19.200 -20.063 -19.731 -19.228   1.311   1.312  -0.003   0.100   1.115   1.115
  254 10000  3.50 -1.50  2.00  0.00  0.00 -19.218 -19.196 -20.053 -19.739 -19.234   1.323   1.324  -0.006   0.122   1.090   1.090
  255 10000  4.00 -1.50  2.00  0.00  0.00 -19.229 -19.207 -20.028 -19.743 -19.239   1.317   1.317  -0.004   0.149   1.026   1.026
  256 10000  4.50 -1.50  2.00  0.00  0.00 -19.252 -19.230 -19.990 -19.743 -19.243   1.292   1.293   0.000   0.182   0.926   0.926
  257 10000  5.00 -1.50  2.00  0.00  0.00 -19.288 -19.266 -19.937 -19.735 -19.244   1.249   1.249   0.009   0.218   0.793   0.794
  258 10500  2.00 -1.50  2.00  0.00  0.00 -19.547 -19.524 -20.142 -19.797 -19.312   1.052   1.053   0.015   0.070   0.881   0.882
  259 10500  2.50 -1.50  2.00  0.00  0.00 -19.487 -19.464 -20.175 -19.827 -19.326   1.142   1.143  -0.001   0.081   0.979   0.980
  260 10500  3.00 -1.50  2.00  0.00  0.00 -19.455 -19.433 -20.184 -19.842 -19.333   1.189   1.190  -0.009   0.096   1.013   1.014
  261 10500  3.50 -1.50  2.00  0.00  0.00 -19.442 -19.420 -20.179 -19.851 -19.339   1.211   1.211  -0.013   0.114   1.005   1.006
  262 10500  4.00 -1.50  2.00  0.00  0.00 -19.445 -19.422 -20.161 -19.857 -19.344   1.215   1.215  -0.013   0.139   0.962   0.963
  263 10500  4.50 -1.50  2.00  0.00  0.00 -19.459 -19.437 -20.132 -19.861 -19.350   1.204   1.204  -0.011   0.169   0.886   0.886
  264 10500  5.00 -1.50  2.00  0.00  0.00 -19.486 -19.464 -20.091 -19.862 -19.356   1.178   1.178  -0.005   0.205   0.776   0.776
  265 11000  2.50 -1.50  2.00  0.00  0.00 -19.705 -19.682 -20.285 -19.930 -19.424   1.027   1.027  -0.005   0.079   0.877   0.878
  266 11000  3.00 -1.50  2.00  0.00  0.00 -19.667 -19.645 -20.295 -19.944 -19.430   1.079   1.080  -0.014   0.093   0.920   0.920
  267 11000  3.50 -1.50  2.00  0.00  0.00 -19.648 -19.625 -20.291 -19.953 -19.435   1.107   1.108  -0.018   0.109   0.923   0.924
  268 11000  4.00 -1.50  2.00  0.00  0.00 -19.643 -19.620 -20.278 -19.960 -19.440   1.119   1.119  -0.020   0.131   0.895   0.896
  269 11000  4.50 -1.50  2.00  0.00  0.00 -19.650 -19.628 -20.255 -19.965 -19.446   1.117   1.117  -0.019   0.158   0.837   0.837
  270 11000  5.00 -1.50  2.00  0.00  0.00 -19.669 -19.647 -20.221 -19.969 -19.453   1.102   1.102  -0.016   0.193   0.746   0.746
  271 11500  2.50 -1.50  2.00  0.00  0.00 -19.902 -19.880 -20.387 -20.025 -19.515   0.925   0.926  -0.010   0.078   0.788   0.789
  272 11500  3.00 -1.50  2.00  0.00  0.00 -19.861 -19.838 -20.397 -20.039 -19.521   0.980   0.981  -0.019   0.090   0.836   0.836
  273 11500  3.50 -1.50  2.00  0.00  0.00 -19.837 -19.814 -20.394 -20.047 -19.524   1.012   1.013  -0.024   0.106   0.846   0.846
  274 11500  4.00 -1.50  2.00  0.00  0.00 -19.827 -19.804 -20.383 -20.053 -19.528   1.029   1.029  -0.026   0.125   0.827   0.828
  275 11500  4.50 -1.50  2.00  0.00  0.00 -19.828 -19.805 -20.363 -20.059 -19.533   1.033   1.034  -0.026   0.150   0.782   0.782
  276 11500  5.00 -1.50  2.00  0.00  0.00 -19.840 -19.818 -20.335 -20.064 -19.540   1.026   1.026  -0.024   0.182   0.708   0.708
  277 12000  2.50 -1.50  2.00  0.00  0.00 -20.082 -20.059 -20.482 -20.115 -19.600   0.835   0.836  -0.015   0.076   0.710   0.711
  278 12000  3.00 -1.50  2.00  0.00  0.00 -20.038 -20.015 -20.492 -20.128 -19.605   0.892   0.893  -0.024   0.088   0.761   0.761
  279 12000  3.50 -1.50  2.00  0.00  0.00 -20.012 -19.989 -20.490 -20.136 -19.607   0.926   0.927  -0.028   0.103   0.775   0.775
  280 12000  4.00 -1.50  2.00  0.00  0.00 -19.998 -19.975 -20.479 -20.141 -19.610   0.945   0.946  -0.031   0.121   0.762   0.763
  281 12000  4.50 -1.50  2.00  0.00  0.00 -19.994 -19.972 -20.462 -20.146 -19.615   0.954   0.954  -0.032   0.144   0.726   0.726
  282 12000  5.00 -1.50  2.00  0.00  0.00 -20.001 -19.979 -20.438 -20.151 -19.621   0.952   0.952  -0.031   0.173   0.665   0.665
  283 12500  2.50 -1.50  2.00  0.00  0.00 -20.245 -20.222 -20.572 -20.199 -19.680   0.756   0.757  -0.019   0.075   0.642   0.643
  284 12500  3.00 -1.50  2.00  0.00  0.00 -20.200 -20.177 -20.582 -20.212 -19.684   0.814   0.814  -0.028   0.087   0.694   0.695
  285 12500  3.50 -1.50  2.00  0.00  0.00 -20.172 -20.150 -20.579 -20.218 -19.685   0.848   0.849  -0.033   0.101   0.710   0.711
  286 12500  4.00 -1.50  2.00  0.00  0.00 -20.157 -20.134 -20.570 -20.223 -19.688   0.869   0.869  -0.035   0.118   0.701   0.702
  287 12500  4.50 -1.50  2.00  0.00  0.00 -20.151 -20.128 -20.554 -20.228 -19.691   0.879   0.880  -0.036   0.140   0.671   0.672
  288 12500  5.00 -1.50  2.00  0.00  0.00 -20.154 -20.131 -20.532 -20.233 -19.697   0.881   0.882  -0.036   0.166   0.619   0.620
  289 13000  2.50 -1.50  2.00  0.00  0.00 -20.396 -20.373 -20.658 -20.279 -19.755   0.685   0.686  -0.024   0.074   0.582   0.583
  290 13000  3.00 -1.50  2.00  0.00  0.00 -20.350 -20.327 -20.667 -20.291 -19.758   0.743   0.744  -0.033   0.085   0.635   0.636
  291 13000  3.50 -1.50  2.00  0.00  0.00 -20.321 -20.298 -20.664 -20.297 -19.759   0.778   0.778  -0.037   0.099   0.653   0.653
  292 13000  4.00 -1.50  2.00  0.00  0.00 -20.304 -20.281 -20.654 -20.301 -19.761   0.799   0.799  -0.040   0.115   0.646   0.647
  293 13000  4.50 -1.50  2.00  0.00  0.00 -20.297 -20.274 -20.639 -20.305 -19.764   0.811   0.811  -0.041   0.136   0.619   0.620
  294 13000  5.00 -1.50  2.00  0.00  0.00 -20.297 -20.274 -20.619 -20.310 -19.769   0.815   0.815  -0.041   0.161   0.573   0.574
  295 14000  2.00 -1.50  2.00  0.00  0.00 -20.755 -20.732 -20.777 -20.397 -19.884   0.445   0.446  -0.013   0.062   0.344   0.345
  296 14000  2.50 -1.50  2.00  0.00  0.00 -20.669 -20.646 -20.817 -20.428 -19.896   0.561   0.562  -0.032   0.073   0.479   0.480
  297 14000  3.00 -1.50  2.00  0.00  0.00 -20.618 -20.595 -20.824 -20.437 -19.896   0.622   0.622  -0.041   0.083   0.536   0.537
  298 14000  3.50 -1.50  2.00  0.00  0.00 -20.587 -20.564 -20.820 -20.441 -19.896   0.656   0.657  -0.046   0.096   0.555   0.555
  299 14000  4.00 -1.50  2.00  0.00  0.00 -20.569 -20.547 -20.811 -20.444 -19.896   0.677   0.678  -0.048   0.111   0.550   0.551
  300 14000  4.50 -1.50  2.00  0.00  0.00 -20.561 -20.538 -20.797 -20.448 -19.898   0.689   0.690  -0.049   0.130   0.527   0.528
  301 14000  5.00 -1.50  2.00  0.00  0.00 -20.559 -20.536 -20.779 -20.452 -19.902   0.695   0.696  -0.050   0.152   0.488   0.488
  302 15000  2.50 -1.50  2.00  0.00  0.00 -20.913 -20.890 -20.963 -20.565 -20.026   0.454   0.455  -0.040   0.071   0.390   0.391
  303 15000  3.00 -1.50  2.00  0.00  0.00 -20.856 -20.833 -20.969 -20.572 -20.023   0.519   0.520  -0.049   0.081   0.452   0.453
  304 15000  3.50 -1.50  2.00  0.00  0.00 -20.822 -20.799 -20.964 -20.574 -20.020   0.554   0.555  -0.054   0.093   0.474   0.475
  305 15000  4.00 -1.50  2.00  0.00  0.00 -20.802 -20.780 -20.953 -20.575 -20.019   0.575   0.576  -0.056   0.107   0.471   0.472
  306 15000  4.50 -1.50  2.00  0.00  0.00 -20.793 -20.771 -20.940 -20.578 -20.021   0.587   0.587  -0.057   0.125   0.450   0.451
  307 15000  5.00 -1.50  2.00  0.00  0.00 -20.791 -20.769 -20.923 -20.582 -20.024   0.593   0.593  -0.057   0.146   0.414   0.415
  308 16000  2.50 -1.50  2.00  0.00  0.00 -21.138 -21.115 -21.099 -20.694 -20.147   0.358   0.359  -0.046   0.069   0.309   0.310
  309 16000  3.00 -1.50  2.00  0.00  0.00 -21.072 -21.049 -21.104 -20.698 -20.142   0.428   0.429  -0.056   0.079   0.380   0.381
  310 16000  3.50 -1.50  2.00  0.00  0.00 -21.033 -21.010 -21.096 -20.697 -20.136   0.466   0.467  -0.061   0.090   0.405   0.406
  311 16000  4.00 -1.50  2.00  0.00  0.00 -21.011 -20.988 -21.085 -20.697 -20.134   0.487   0.488  -0.063   0.104   0.404   0.405
  312 16000  4.50 -1.50  2.00  0.00  0.00 -21.001 -20.978 -21.071 -20.698 -20.134   0.499   0.500  -0.064   0.120   0.385   0.386
  313 16000  5.00 -1.50  2.00  0.00  0.00 -20.999 -20.976 -21.055 -20.701 -20.137   0.505   0.505  -0.065   0.140   0.351   0.352
  314 17000  2.50 -1.50  2.00  0.00  0.00 -21.347 -21.323 -21.227 -20.814 -20.262   0.269   0.270  -0.051   0.067   0.236   0.237
  315 17000  3.00 -1.50  2.00  0.00  0.00 -21.272 -21.249 -21.230 -20.816 -20.254   0.346   0.347  -0.062   0.077   0.314   0.315
  316 17000  3.50 -1.50  2.00  0.00  0.00 -21.227 -21.204 -21.221 -20.813 -20.245   0.387   0.388  -0.067   0.088   0.344   0.345
  317 17000  4.00 -1.50  2.00  0.00  0.00 -21.202 -21.179 -21.208 -20.810 -20.240   0.410   0.411  -0.070   0.101   0.346   0.347
  318 17000  4.50 -1.50  2.00  0.00  0.00 -21.190 -21.167 -21.194 -20.810 -20.239   0.423   0.424  -0.071   0.116   0.330   0.331
  319 17000  5.00 -1.50  2.00  0.00  0.00 -21.186 -21.164 -21.178 -20.813 -20.241   0.428   0.429  -0.071   0.135   0.298   0.299
  320 18000  2.50 -1.50  2.00  0.00  0.00 -21.541 -21.518 -21.347 -20.927 -20.371   0.188   0.189  -0.056   0.065   0.168   0.169
  321 18000  3.00 -1.50  2.00  0.00  0.00 -21.459 -21.436 -21.350 -20.928 -20.360   0.271   0.272  -0.068   0.075   0.255   0.256
  322 18000  3.50 -1.50  2.00  0.00  0.00 -21.408 -21.385 -21.339 -20.922 -20.349   0.316   0.317  -0.073   0.086   0.289   0.290
  323 18000  4.00 -1.50  2.00  0.00  0.00 -21.379 -21.356 -21.324 -20.918 -20.342   0.341   0.342  -0.076   0.098   0.294   0.295
  324 18000  4.50 -1.50  2.00  0.00  0.00 -21.364 -21.341 -21.309 -20.916 -20.339   0.354   0.355  -0.077   0.113   0.281   0.282
  325 18000  5.00 -1.50  2.00  0.00  0.00 -21.359 -21.336 -21.293 -20.918 -20.340   0.361   0.362  -0.078   0.131   0.252   0.253
  326 19000  2.50 -1.50  2.00  0.00  0.00 -21.723 -21.700 -21.461 -21.036 -20.476   0.114   0.116  -0.060   0.063   0.106   0.107
  327 19000  3.00 -1.50  2.00  0.00  0.00 -21.634 -21.611 -21.464 -21.035 -20.462   0.203   0.204  -0.073   0.073   0.201   0.202
  328 19000  3.50 -1.50  2.00  0.00  0.00 -21.578 -21.555 -21.450 -21.026 -20.447   0.250   0.251  -0.079   0.084   0.238   0.239
  329 19000  4.00 -1.50  2.00  0.00  0.00 -21.545 -21.522 -21.434 -21.020 -20.438   0.277   0.278  -0.081   0.095   0.247   0.248
  330 19000  4.50 -1.50  2.00  0.00  0.00 -21.527 -21.504 -21.419 -21.017 -20.434   0.292   0.293  -0.083   0.110   0.236   0.237
  331 19000  5.00 -1.50  2.00  0.00  0.00 -21.519 -21.496 -21.402 -21.017 -20.434   0.300   0.301  -0.083   0.127   0.210   0.211
  332 20000  3.00 -1.50  2.00  0.00  0.00 -21.797 -21.774 -21.572 -21.137 -20.559   0.142   0.143  -0.078   0.071   0.153   0.154
  333 20000  3.50 -1.50  2.00  0.00  0.00 -21.737 -21.714 -21.557 -21.126 -20.542   0.190   0.192  -0.084   0.081   0.193   0.194
  334 20000  4.00 -1.50  2.00  0.00  0.00 -21.700 -21.677 -21.540 -21.117 -20.530   0.219   0.220  -0.086   0.093   0.204   0.205
  335 20000  4.50 -1.50  2.00  0.00  0.00 -21.679 -21.656 -21.523 -21.112 -20.525   0.235   0.236  -0.088   0.106   0.196   0.197
  336 20000  5.00 -1.50  2.00  0.00  0.00 -21.670 -21.647 -21.506 -21.112 -20.523   0.244   0.245  -0.088   0.123   0.173   0.174
  337 21000  3.00 -1.50  2.00  0.00  0.00 -21.952 -21.928 -21.677 -21.236 -20.654   0.086   0.087  -0.082   0.070   0.109   0.110
  338 21000  3.50 -1.50  2.00  0.00  0.00 -21.887 -21.863 -21.659 -21.221 -20.633   0.137   0.138  -0.088   0.079   0.153   0.154
  339 21000  4.00 -1.50  2.00  0.00  0.00 -21.847 -21.824 -21.640 -21.210 -20.619   0.165   0.167  -0.091   0.090   0.165   0.166
  340 21000  4.50 -1.50  2.00  0.00  0.00 -21.824 -21.801 -21.623 -21.204 -20.612   0.182   0.184  -0.093   0.103   0.159   0.160
  341 21000  5.00 -1.50  2.00  0.00  0.00 -21.812 -21.789 -21.606 -21.202 -20.609   0.192   0.193  -0.093   0.119   0.139   0.140
  342 22000  3.00 -1.50  2.00  0.00  0.00 -22.099 -22.076 -21.778 -21.331 -20.746   0.034   0.036  -0.086   0.068   0.068   0.070
  343 22000  3.50 -1.50  2.00  0.00  0.00 -22.028 -22.004 -21.758 -21.314 -20.721   0.088   0.089  -0.093   0.077   0.116   0.117
  344 22000  4.00 -1.50  2.00  0.00  0.00 -21.985 -21.962 -21.737 -21.300 -20.705   0.118   0.119  -0.096   0.088   0.131   0.132
  345 22000  4.50 -1.50  2.00  0.00  0.00 -21.960 -21.937 -21.718 -21.292 -20.695   0.135   0.136  -0.097   0.100   0.126   0.127
  346 22000  5.00 -1.50  2.00  0.00  0.00 -21.947 -21.924 -21.701 -21.290 -20.692   0.145   0.146  -0.098   0.115   0.108   0.109
  347 23000  3.00 -1.50  2.00  0.00  0.00 -22.241 -22.218 -21.878 -21.425 -20.836  -0.014  -0.012  -0.089   0.066   0.031   0.032
  348 23000  3.50 -1.50  2.00  0.00  0.00 -22.162 -22.139 -21.853 -21.403 -20.807   0.043   0.044  -0.097   0.076   0.083   0.084
  349 23000  4.00 -1.50  2.00  0.00  0.00 -22.115 -22.092 -21.830 -21.387 -20.788   0.074   0.075  -0.100   0.086   0.100   0.101
  350 23000  4.50 -1.50  2.00  0.00  0.00 -22.088 -22.065 -21.810 -21.378 -20.776   0.091   0.093  -0.101   0.098   0.097   0.098
  351 23000  5.00 -1.50  2.00  0.00  0.00 -22.074 -22.051 -21.793 -21.374 -20.772   0.101   0.102  -0.102   0.112   0.080   0.081
  352 24000  3.00 -1.50  2.00  0.00  0.00 -22.380 -22.356 -21.977 -21.519 -20.926  -0.059  -0.057  -0.093   0.065  -0.004  -0.002
  353 24000  3.50 -1.50  2.00  0.00  0.00 -22.292 -22.268 -21.946 -21.491 -20.890   0.001   0.003  -0.100   0.074   0.052   0.054
  354 24000  4.00 -1.50  2.00  0.00  0.00 -22.241 -22.217 -21.921 -21.472 -20.868   0.033   0.035  -0.104   0.084   0.071   0.072
  355 24000  4.50 -1.50  2.00  0.00  0.00 -22.211 -22.188 -21.900 -21.461 -20.855   0.052   0.053  -0.105   0.095   0.070   0.071
  356 24000  5.00 -1.50  2.00  0.00  0.00 -22.196 -22.172 -21.882 -21.455 -20.849   0.062   0.063  -0.106   0.109   0.054   0.055
  357 25000  3.00 -1.50  2.00  0.00  0.00 -22.521 -22.497 -22.078 -21.616 -21.019  -0.103  -0.102  -0.096   0.063  -0.039  -0.038
  358 25000  3.50 -1.50  2.00  0.00  0.00 -22.417 -22.394 -22.038 -21.577 -20.973  -0.037  -0.036  -0.104   0.072   0.024   0.026
  359 25000  4.00 -1.50  2.00  0.00  0.00 -22.361 -22.338 -22.009 -21.555 -20.947  -0.004  -0.003  -0.107   0.082   0.045   0.046
  360 25000  4.50 -1.50  2.00  0.00  0.00 -22.329 -22.305 -21.987 -21.541 -20.932   0.015   0.016  -0.109   0.093   0.045   0.046
  361 25000  5.00 -1.50  2.00  0.00  0.00 -22.312 -22.288 -21.968 -21.535 -20.925   0.025   0.027  -0.110   0.106   0.031   0.032
  362 26000  3.00 -1.50  2.00  0.00  0.00 -22.669 -22.646 -22.182 -21.717 -21.119  -0.151  -0.149  -0.098   0.061  -0.080  -0.079
  363 26000  3.50 -1.50  2.00  0.00  0.00 -22.540 -22.516 -22.130 -21.664 -21.056  -0.074  -0.073  -0.108   0.071  -0.001   0.000
