
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  183  7750  1.50 -1.00  1.00  1.25  0.00 -17.740 -17.718 -19.221 -18.940 -18.498   2.002   2.002   0.058   0.090   1.705   1.705
  184  7750  2.00 -1.00  1.00  1.25  0.00 -17.788 -17.766 -19.192 -18.929 -18.493   1.944   1.944   0.063   0.103   1.609   1.609
  185  7750  2.50 -1.00  1.00  1.25  0.00 -17.858 -17.836 -19.145 -18.908 -18.482   1.852   1.852   0.074   0.119   1.465   1.465
  186  7750  3.00 -1.00  1.00  1.25  0.00 -17.942 -17.920 -19.078 -18.874 -18.467   1.734   1.734   0.093   0.132   1.281   1.281
  187  7750  3.50 -1.00  1.00  1.25  0.00 -18.036 -18.015 -18.997 -18.828 -18.449   1.594   1.594   0.120   0.141   1.070   1.070
  188  7750  4.00 -1.00  1.00  1.25  0.00 -18.135 -18.113 -18.923 -18.780 -18.421   1.447   1.447   0.141   0.144   0.874   0.874
  189  7750  4.50 -1.00  1.00  1.25  0.00 -18.235 -18.213 -18.856 -18.730 -18.389   1.297   1.296   0.159   0.144   0.688   0.688
  190  7750  5.00 -1.00  1.00  1.25  0.00 -18.333 -18.311 -18.794 -18.682 -18.357   1.151   1.151   0.175   0.142   0.515   0.515
  191  8000  1.00 -1.00  1.00  1.25  0.00 -17.986 -17.963 -19.313 -19.034 -18.608   1.850   1.850   0.074   0.075   1.548   1.549
  192  8000  1.50 -1.00  1.00  1.25  0.00 -17.942 -17.919 -19.363 -19.067 -18.614   1.927   1.927   0.047   0.085   1.659   1.660
  193  8000  2.00 -1.00  1.00  1.25  0.00 -17.964 -17.942 -19.351 -19.067 -18.614   1.905   1.905   0.046   0.100   1.612   1.612
  194  8000  2.50 -1.00  1.00  1.25  0.00 -18.016 -17.994 -19.313 -19.054 -18.608   1.840   1.840   0.053   0.117   1.498   1.498
  195  8000  3.00 -1.00  1.00  1.25  0.00 -18.085 -18.063 -19.259 -19.030 -18.596   1.747   1.747   0.066   0.135   1.345   1.345
  196  8000  3.50 -1.00  1.00  1.25  0.00 -18.167 -18.145 -19.187 -18.994 -18.581   1.629   1.629   0.087   0.149   1.155   1.155
  197  8000  4.00 -1.00  1.00  1.25  0.00 -18.258 -18.236 -19.106 -18.947 -18.560   1.491   1.491   0.113   0.157   0.949   0.949
  198  8000  4.50 -1.00  1.00  1.25  0.00 -18.355 -18.333 -19.033 -18.896 -18.531   1.344   1.343   0.134   0.158   0.757   0.756
  199  8000  5.00 -1.00  1.00  1.25  0.00 -18.452 -18.430 -18.966 -18.846 -18.498   1.196   1.196   0.152   0.157   0.576   0.576
  200  8250  1.50 -1.00  1.00  1.25  0.00 -18.151 -18.128 -19.474 -19.170 -18.715   1.822   1.822   0.044   0.080   1.570   1.570
  201  8250  2.00 -1.00  1.00  1.25  0.00 -18.147 -18.124 -19.483 -19.184 -18.719   1.839   1.839   0.035   0.094   1.578   1.578
  202  8250  2.50 -1.00  1.00  1.25  0.00 -18.180 -18.158 -19.458 -19.180 -18.718   1.802   1.802   0.038   0.112   1.499   1.499
  203  8250  3.00 -1.00  1.00  1.25  0.00 -18.234 -18.212 -19.414 -19.165 -18.712   1.733   1.733   0.047   0.133   1.371   1.371
  204  8250  3.50 -1.00  1.00  1.25  0.00 -18.301 -18.279 -19.355 -19.139 -18.699   1.640   1.640   0.060   0.153   1.211   1.211
  205  8250  4.00 -1.00  1.00  1.25  0.00 -18.382 -18.360 -19.279 -19.101 -18.685   1.521   1.521   0.084   0.167   1.017   1.017
  206  8250  4.50 -1.00  1.00  1.25  0.00 -18.472 -18.450 -19.201 -19.053 -18.662   1.383   1.383   0.109   0.172   0.819   0.818
  207  8250  5.00 -1.00  1.00  1.25  0.00 -18.566 -18.544 -19.129 -19.002 -18.631   1.238   1.238   0.129   0.173   0.632   0.632
  208  8500  1.50 -1.00  1.00  1.25  0.00 -18.359 -18.337 -19.564 -19.256 -18.802   1.698   1.699   0.046   0.076   1.454   1.454
  209  8500  2.00 -1.00  1.00  1.25  0.00 -18.329 -18.307 -19.594 -19.283 -18.812   1.756   1.757   0.029   0.090   1.518   1.518
  210  8500  2.50 -1.00  1.00  1.25  0.00 -18.344 -18.322 -19.582 -19.288 -18.815   1.746   1.746   0.027   0.108   1.474   1.475
  211  8500  3.00 -1.00  1.00  1.25  0.00 -18.383 -18.361 -19.548 -19.280 -18.813   1.699   1.699   0.033   0.129   1.374   1.374
  212  8500  3.50 -1.00  1.00  1.25  0.00 -18.438 -18.416 -19.498 -19.263 -18.806   1.627   1.627   0.043   0.152   1.236   1.236
  213  8500  4.00 -1.00  1.00  1.25  0.00 -18.506 -18.484 -19.434 -19.236 -18.793   1.532   1.532   0.057   0.174   1.068   1.068
  214  8500  4.50 -1.00  1.00  1.25  0.00 -18.587 -18.566 -19.357 -19.196 -18.780   1.411   1.411   0.084   0.184   0.873   0.873
  215  8500  5.00 -1.00  1.00  1.25  0.00 -18.677 -18.655 -19.283 -19.149 -18.756   1.274   1.274   0.107   0.188   0.682   0.682
  216  8750  1.50 -1.00  1.00  1.25  0.00 -18.567 -18.544 -19.638 -19.328 -18.877   1.563   1.564   0.049   0.070   1.323   1.323
  217  8750  2.00 -1.00  1.00  1.25  0.00 -18.511 -18.488 -19.688 -19.369 -18.894   1.660   1.661   0.025   0.085   1.439   1.439
  218  8750  2.50 -1.00  1.00  1.25  0.00 -18.507 -18.485 -19.690 -19.381 -18.901   1.676   1.677   0.019   0.102   1.432   1.433
  219  8750  3.00 -1.00  1.00  1.25  0.00 -18.532 -18.510 -19.665 -19.381 -18.902   1.651   1.651   0.021   0.124   1.359   1.359
  220  8750  3.50 -1.00  1.00  1.25  0.00 -18.575 -18.553 -19.623 -19.371 -18.899   1.598   1.598   0.029   0.148   1.242   1.242
  221  8750  4.00 -1.00  1.00  1.25  0.00 -18.631 -18.609 -19.567 -19.352 -18.891   1.522   1.522   0.040   0.174   1.092   1.092
  222  8750  4.50 -1.00  1.00  1.25  0.00 -18.701 -18.679 -19.498 -19.322 -18.880   1.423   1.423   0.058   0.195   0.915   0.915
  223  8750  5.00 -1.00  1.00  1.25  0.00 -18.785 -18.763 -19.425 -19.283 -18.868   1.300   1.300   0.085   0.202   0.724   0.724
  224  9000  1.50 -1.00  1.00  0.00  0.00 -18.765 -18.742 -19.706 -19.394 -18.945   1.432   1.433   0.051   0.066   1.195   1.196
  225  9000  2.00 -1.00  1.00  0.00  0.00 -18.688 -18.666 -19.769 -19.445 -18.969   1.558   1.559   0.024   0.080   1.348   1.348
  226  9000  2.50 -1.00  1.00  0.00  0.00 -18.670 -18.647 -19.782 -19.464 -18.978   1.596   1.596   0.014   0.097   1.372   1.373
  227  9000  3.00 -1.00  1.00  0.00  0.00 -18.679 -18.657 -19.767 -19.469 -18.981   1.591   1.591   0.013   0.118   1.327   1.327
  228  9000  3.50 -1.00  1.00  0.00  0.00 -18.710 -18.688 -19.732 -19.465 -18.982   1.557   1.557   0.018   0.144   1.232   1.232
  229  9000  4.00 -1.00  1.00  0.00  0.00 -18.756 -18.734 -19.683 -19.452 -18.979   1.498   1.498   0.026   0.172   1.099   1.099
  230  9000  4.50 -1.00  1.00  0.00  0.00 -18.814 -18.792 -19.621 -19.431 -18.970   1.419   1.419   0.039   0.200   0.940   0.940
  231  9000  5.00 -1.00  1.00  0.00  0.00 -18.881 -18.859 -19.552 -19.400 -18.955   1.321   1.321   0.055   0.223   0.765   0.765
  232  9250  2.00 -1.00  1.00  0.00  0.00 -18.859 -18.836 -19.843 -19.514 -19.037   1.457   1.458   0.023   0.077   1.255   1.256
  233  9250  2.50 -1.00  1.00  0.00  0.00 -18.827 -18.805 -19.864 -19.538 -19.048   1.513   1.513   0.010   0.093   1.305   1.305
  234  9250  3.00 -1.00  1.00  0.00  0.00 -18.826 -18.804 -19.856 -19.547 -19.054   1.523   1.523   0.007   0.113   1.281   1.281
  235  9250  3.50 -1.00  1.00  0.00  0.00 -18.845 -18.823 -19.829 -19.547 -19.057   1.504   1.504   0.010   0.138   1.207   1.207
  236  9250  4.00 -1.00  1.00  0.00  0.00 -18.880 -18.858 -19.786 -19.540 -19.056   1.462   1.462   0.016   0.167   1.094   1.094
  237  9250  4.50 -1.00  1.00  0.00  0.00 -18.929 -18.907 -19.732 -19.526 -19.052   1.399   1.399   0.026   0.197   0.952   0.952
  238  9250  5.00 -1.00  1.00  0.00  0.00 -18.989 -18.967 -19.666 -19.502 -19.042   1.315   1.315   0.040   0.224   0.784   0.784
  239  9500  2.00 -1.00  1.00  0.00  0.00 -19.021 -18.998 -19.912 -19.579 -19.101   1.360   1.361   0.022   0.074   1.166   1.167
  240  9500  2.50 -1.00  1.00  0.00  0.00 -18.979 -18.956 -19.938 -19.606 -19.113   1.429   1.430   0.008   0.089   1.234   1.235
  241  9500  3.00 -1.00  1.00  0.00  0.00 -18.968 -18.946 -19.937 -19.618 -19.120   1.452   1.452   0.002   0.108   1.230   1.230
  242  9500  3.50 -1.00  1.00  0.00  0.00 -18.978 -18.955 -19.916 -19.622 -19.124   1.446   1.446   0.003   0.131   1.175   1.176
  243  9500  4.00 -1.00  1.00  0.00  0.00 -19.003 -18.981 -19.880 -19.619 -19.126   1.418   1.418   0.007   0.160   1.080   1.081
  244  9500  4.50 -1.00  1.00  0.00  0.00 -19.043 -19.021 -19.831 -19.610 -19.125   1.369   1.369   0.016   0.193   0.951   0.951
  245  9500  5.00 -1.00  1.00  0.00  0.00 -19.095 -19.073 -19.769 -19.592 -19.120   1.300   1.300   0.028   0.224   0.793   0.793
  246  9750  2.00 -1.00  1.00  0.00  0.00 -19.173 -19.150 -19.977 -19.641 -19.161   1.270   1.271   0.020   0.073   1.083   1.084
  247  9750  2.50 -1.00  1.00  0.00  0.00 -19.123 -19.101 -20.007 -19.669 -19.174   1.348   1.349   0.005   0.086   1.164   1.164
  248  9750  3.00 -1.00  1.00  0.00  0.00 -19.105 -19.083 -20.010 -19.683 -19.182   1.380   1.381  -0.001   0.103   1.174   1.175
  249  9750  3.50 -1.00  1.00  0.00  0.00 -19.107 -19.084 -19.995 -19.689 -19.187   1.385   1.385  -0.002   0.126   1.136   1.137
  250  9750  4.00 -1.00  1.00  0.00  0.00 -19.124 -19.102 -19.965 -19.690 -19.190   1.368   1.369   0.000   0.154   1.057   1.058
  251  9750  4.50 -1.00  1.00  0.00  0.00 -19.155 -19.133 -19.920 -19.685 -19.192   1.333   1.333   0.007   0.187   0.942   0.942
  252  9750  5.00 -1.00  1.00  0.00  0.00 -19.199 -19.177 -19.863 -19.673 -19.191   1.276   1.276   0.018   0.222   0.796   0.796
  253 10000  2.00 -1.00  1.00  0.00  0.00 -19.314 -19.291 -20.040 -19.700 -19.218   1.188   1.189   0.018   0.071   1.007   1.008
  254 10000  2.50 -1.00  1.00  0.00  0.00 -19.260 -19.237 -20.072 -19.730 -19.232   1.272   1.273   0.003   0.084   1.096   1.097
  255 10000  3.00 -1.00  1.00  0.00  0.00 -19.235 -19.213 -20.078 -19.744 -19.240   1.311   1.311  -0.005   0.100   1.118   1.118
  256 10000  3.50 -1.00  1.00  0.00  0.00 -19.231 -19.208 -20.067 -19.752 -19.245   1.323   1.324  -0.007   0.121   1.093   1.093
  257 10000  4.00 -1.00  1.00  0.00  0.00 -19.241 -19.219 -20.041 -19.755 -19.250   1.316   1.316  -0.005   0.148   1.028   1.028
  258 10000  4.50 -1.00  1.00  0.00  0.00 -19.265 -19.243 -20.002 -19.754 -19.253   1.291   1.291  -0.001   0.181   0.927   0.927
  259 10000  5.00 -1.00  1.00  0.00  0.00 -19.301 -19.279 -19.950 -19.746 -19.254   1.246   1.247   0.008   0.217   0.794   0.794
  260 10500  2.00 -1.00  1.00  0.00  0.00 -19.571 -19.548 -20.158 -19.812 -19.326   1.043   1.044   0.014   0.069   0.874   0.875
  261 10500  2.50 -1.00  1.00  0.00  0.00 -19.509 -19.486 -20.192 -19.842 -19.340   1.135   1.136  -0.002   0.081   0.975   0.975
  262 10500  3.00 -1.00  1.00  0.00  0.00 -19.476 -19.454 -20.201 -19.857 -19.347   1.183   1.184  -0.010   0.096   1.010   1.011
  263 10500  3.50 -1.00  1.00  0.00  0.00 -19.462 -19.440 -20.194 -19.865 -19.352   1.205   1.206  -0.014   0.114   1.003   1.004
  264 10500  4.00 -1.00  1.00  0.00  0.00 -19.463 -19.441 -20.176 -19.871 -19.356   1.210   1.210  -0.014   0.138   0.961   0.961
  265 10500  4.50 -1.00  1.00  0.00  0.00 -19.476 -19.454 -20.146 -19.873 -19.362   1.199   1.199  -0.012   0.168   0.885   0.885
  266 10500  5.00 -1.00  1.00  0.00  0.00 -19.501 -19.479 -20.104 -19.873 -19.367   1.173   1.174  -0.006   0.204   0.775   0.776
  267 11000  2.50 -1.00  1.00  0.00  0.00 -19.732 -19.709 -20.302 -19.946 -19.439   1.016   1.016  -0.006   0.079   0.869   0.869
  268 11000  3.00 -1.00  1.00  0.00  0.00 -19.693 -19.671 -20.312 -19.960 -19.445   1.069   1.070  -0.015   0.092   0.913   0.913
  269 11000  3.50 -1.00  1.00  0.00  0.00 -19.673 -19.650 -20.308 -19.969 -19.449   1.098   1.098  -0.020   0.109   0.917   0.918
  270 11000  4.00 -1.00  1.00  0.00  0.00 -19.666 -19.644 -20.294 -19.974 -19.453   1.110   1.110  -0.021   0.130   0.890   0.890
  271 11000  4.50 -1.00  1.00  0.00  0.00 -19.672 -19.649 -20.270 -19.978 -19.458   1.108   1.109  -0.020   0.157   0.832   0.832
  272 11000  5.00 -1.00  1.00  0.00  0.00 -19.689 -19.667 -20.235 -19.981 -19.464   1.094   1.094  -0.017   0.191   0.743   0.743
  273 11500  2.50 -1.00  1.00  0.00  0.00 -19.932 -19.910 -20.405 -20.042 -19.531   0.912   0.912  -0.011   0.077   0.777   0.778
  274 11500  3.00 -1.00  1.00  0.00  0.00 -19.890 -19.868 -20.415 -20.056 -19.536   0.968   0.969  -0.020   0.090   0.826   0.826
  275 11500  3.50 -1.00  1.00  0.00  0.00 -19.865 -19.843 -20.412 -20.064 -19.539   1.001   1.001  -0.025   0.106   0.837   0.837
  276 11500  4.00 -1.00  1.00  0.00  0.00 -19.853 -19.830 -20.400 -20.069 -19.542   1.018   1.018  -0.027   0.125   0.819   0.820
  277 11500  4.50 -1.00  1.00  0.00  0.00 -19.852 -19.830 -20.379 -20.073 -19.546   1.023   1.023  -0.027   0.150   0.775   0.776
  278 11500  5.00 -1.00  1.00  0.00  0.00 -19.863 -19.840 -20.350 -20.077 -19.552   1.016   1.016  -0.025   0.181   0.702   0.703
  279 12000  2.50 -1.00  1.00  0.00  0.00 -20.113 -20.091 -20.501 -20.132 -19.616   0.821   0.821  -0.016   0.076   0.698   0.698
  280 12000  3.00 -1.00  1.00  0.00  0.00 -20.070 -20.047 -20.511 -20.146 -19.621   0.878   0.879  -0.024   0.088   0.749   0.749
  281 12000  3.50 -1.00  1.00  0.00  0.00 -20.042 -20.019 -20.508 -20.153 -19.623   0.913   0.913  -0.029   0.103   0.763   0.764
  282 12000  4.00 -1.00  1.00  0.00  0.00 -20.026 -20.004 -20.497 -20.157 -19.625   0.933   0.933  -0.032   0.121   0.752   0.753
  283 12000  4.50 -1.00  1.00  0.00  0.00 -20.021 -19.998 -20.479 -20.161 -19.628   0.942   0.943  -0.032   0.144   0.718   0.718
  284 12000  5.00 -1.00  1.00  0.00  0.00 -20.025 -20.003 -20.453 -20.165 -19.633   0.941   0.942  -0.031   0.172   0.658   0.658
  285 12500  2.50 -1.00  1.00  0.00  0.00 -20.278 -20.255 -20.591 -20.217 -19.696   0.741   0.741  -0.020   0.075   0.629   0.630
  286 12500  3.00 -1.00  1.00  0.00  0.00 -20.233 -20.211 -20.601 -20.229 -19.700   0.798   0.799  -0.029   0.087   0.681   0.682
  287 12500  3.50 -1.00  1.00  0.00  0.00 -20.204 -20.182 -20.598 -20.236 -19.702   0.833   0.834  -0.034   0.101   0.698   0.698
  288 12500  4.00 -1.00  1.00  0.00  0.00 -20.187 -20.164 -20.587 -20.240 -19.703   0.855   0.856  -0.036   0.118   0.690   0.691
  289 12500  4.50 -1.00  1.00  0.00  0.00 -20.178 -20.156 -20.571 -20.243 -19.706   0.867   0.867  -0.037   0.139   0.662   0.662
  290 12500  5.00 -1.00  1.00  0.00  0.00 -20.179 -20.156 -20.547 -20.247 -19.710   0.870   0.871  -0.037   0.165   0.611   0.612
  291 13000  2.50 -1.00  1.00  0.00  0.00 -20.429 -20.407 -20.676 -20.297 -19.772   0.669   0.670  -0.025   0.074   0.568   0.569
  292 13000  3.00 -1.00  1.00  0.00  0.00 -20.383 -20.361 -20.686 -20.309 -19.775   0.727   0.728  -0.033   0.085   0.621   0.622
  293 13000  3.50 -1.00  1.00  0.00  0.00 -20.354 -20.331 -20.683 -20.314 -19.776   0.762   0.763  -0.038   0.099   0.639   0.640
  294 13000  4.00 -1.00  1.00  0.00  0.00 -20.336 -20.313 -20.672 -20.318 -19.777   0.784   0.785  -0.041   0.115   0.634   0.634
  295 13000  4.50 -1.00  1.00  0.00  0.00 -20.326 -20.303 -20.656 -20.321 -19.779   0.797   0.798  -0.042   0.135   0.608   0.609
  296 13000  5.00 -1.00  1.00  0.00  0.00 -20.323 -20.301 -20.635 -20.324 -19.782   0.803   0.804  -0.042   0.160   0.565   0.565
  297 14000  2.00 -1.00  1.00  0.00  0.00 -20.787 -20.764 -20.794 -20.414 -19.900   0.428   0.429  -0.014   0.062   0.329   0.330
  298 14000  2.50 -1.00  1.00  0.00  0.00 -20.702 -20.679 -20.835 -20.445 -19.913   0.545   0.546  -0.033   0.072   0.464   0.465
  299 14000  3.00 -1.00  1.00  0.00  0.00 -20.652 -20.629 -20.843 -20.455 -19.913   0.605   0.606  -0.042   0.083   0.521   0.522
  300 14000  3.50 -1.00  1.00  0.00  0.00 -20.621 -20.598 -20.839 -20.459 -19.913   0.640   0.641  -0.046   0.095   0.540   0.541
  301 14000  4.00 -1.00  1.00  0.00  0.00 -20.602 -20.579 -20.829 -20.462 -19.913   0.661   0.662  -0.049   0.111   0.536   0.537
  302 14000  4.50 -1.00  1.00  0.00  0.00 -20.591 -20.569 -20.814 -20.464 -19.914   0.675   0.675  -0.050   0.129   0.515   0.515
  303 14000  5.00 -1.00  1.00  0.00  0.00 -20.587 -20.564 -20.795 -20.467 -19.917   0.682   0.683  -0.050   0.152   0.477   0.478
  304 15000  2.50 -1.00  1.00  0.00  0.00 -20.946 -20.923 -20.981 -20.583 -20.043   0.438   0.439  -0.040   0.071   0.375   0.376
  305 15000  3.00 -1.00  1.00  0.00  0.00 -20.889 -20.866 -20.987 -20.590 -20.040   0.503   0.504  -0.050   0.081   0.438   0.439
  306 15000  3.50 -1.00  1.00  0.00  0.00 -20.855 -20.832 -20.982 -20.591 -20.037   0.538   0.539  -0.054   0.093   0.459   0.460
  307 15000  4.00 -1.00  1.00  0.00  0.00 -20.835 -20.812 -20.971 -20.593 -20.036   0.559   0.560  -0.057   0.107   0.457   0.458
  308 15000  4.50 -1.00  1.00  0.00  0.00 -20.825 -20.802 -20.957 -20.594 -20.037   0.572   0.573  -0.058   0.124   0.437   0.438
  309 15000  5.00 -1.00  1.00  0.00  0.00 -20.820 -20.797 -20.939 -20.597 -20.039   0.579   0.580  -0.058   0.145   0.403   0.403
  310 16000  2.50 -1.00  1.00  0.00  0.00 -21.170 -21.147 -21.118 -20.711 -20.164   0.343   0.344  -0.046   0.069   0.296   0.297
  311 16000  3.00 -1.00  1.00  0.00  0.00 -21.104 -21.081 -21.122 -20.715 -20.159   0.413   0.414  -0.057   0.079   0.366   0.367
  312 16000  3.50 -1.00  1.00  0.00  0.00 -21.065 -21.042 -21.114 -20.714 -20.153   0.451   0.452  -0.061   0.090   0.391   0.392
  313 16000  4.00 -1.00  1.00  0.00  0.00 -21.043 -21.020 -21.103 -20.713 -20.150   0.472   0.473  -0.064   0.104   0.391   0.392
  314 16000  4.50 -1.00  1.00  0.00  0.00 -21.032 -21.009 -21.088 -20.714 -20.149   0.485   0.485  -0.065   0.120   0.373   0.373
  315 16000  5.00 -1.00  1.00  0.00  0.00 -21.027 -21.005 -21.071 -20.716 -20.151   0.491   0.492  -0.065   0.140   0.340   0.341
  316 17000  2.50 -1.00  1.00  0.00  0.00 -21.379 -21.356 -21.246 -20.832 -20.280   0.255   0.256  -0.052   0.067   0.223   0.224
  317 17000  3.00 -1.00  1.00  0.00  0.00 -21.304 -21.281 -21.248 -20.833 -20.271   0.332   0.333  -0.063   0.077   0.302   0.303
  318 17000  3.50 -1.00  1.00  0.00  0.00 -21.258 -21.235 -21.238 -20.829 -20.262   0.373   0.374  -0.068   0.088   0.331   0.332
  319 17000  4.00 -1.00  1.00  0.00  0.00 -21.232 -21.209 -21.225 -20.826 -20.256   0.396   0.397  -0.070   0.100   0.334   0.334
  320 17000  4.50 -1.00  1.00  0.00  0.00 -21.219 -21.196 -21.210 -20.826 -20.255   0.409   0.410  -0.071   0.116   0.318   0.319
  321 17000  5.00 -1.00  1.00  0.00  0.00 -21.214 -21.191 -21.193 -20.827 -20.256   0.415   0.416  -0.072   0.135   0.287   0.288
  322 18000  2.50 -1.00  1.00  0.00  0.00 -21.574 -21.551 -21.367 -20.946 -20.390   0.174   0.175  -0.056   0.065   0.155   0.156
  323 18000  3.00 -1.00  1.00  0.00  0.00 -21.490 -21.467 -21.368 -20.946 -20.377   0.258   0.259  -0.068   0.075   0.243   0.244
  324 18000  3.50 -1.00  1.00  0.00  0.00 -21.438 -21.415 -21.356 -20.939 -20.365   0.302   0.303  -0.074   0.085   0.277   0.278
  325 18000  4.00 -1.00  1.00  0.00  0.00 -21.408 -21.385 -21.341 -20.933 -20.357   0.327   0.328  -0.076   0.098   0.282   0.283
  326 18000  4.50 -1.00  1.00  0.00  0.00 -21.392 -21.369 -21.325 -20.931 -20.354   0.341   0.342  -0.077   0.112   0.269   0.270
  327 18000  5.00 -1.00  1.00  0.00  0.00 -21.385 -21.362 -21.308 -20.932 -20.354   0.348   0.349  -0.078   0.130   0.242   0.242
  328 19000  2.50 -1.00  1.00  0.00  0.00 -21.759 -21.736 -21.482 -21.056 -20.496   0.099   0.100  -0.059   0.062   0.091   0.092
  329 19000  3.00 -1.00  1.00  0.00  0.00 -21.665 -21.641 -21.482 -21.053 -20.480   0.190   0.191  -0.073   0.073   0.190   0.191
  330 19000  3.50 -1.00  1.00  0.00  0.00 -21.607 -21.584 -21.468 -21.043 -20.464   0.237   0.238  -0.079   0.083   0.227   0.228
  331 19000  4.00 -1.00  1.00  0.00  0.00 -21.572 -21.549 -21.451 -21.035 -20.453   0.265   0.266  -0.082   0.095   0.236   0.237
  332 19000  4.50 -1.00  1.00  0.00  0.00 -21.553 -21.530 -21.434 -21.031 -20.448   0.280   0.281  -0.083   0.109   0.226   0.227
  333 19000  5.00 -1.00  1.00  0.00  0.00 -21.544 -21.521 -21.417 -21.030 -20.447   0.288   0.289  -0.083   0.126   0.201   0.202
  334 20000  3.00 -1.00  1.00  0.00  0.00 -21.829 -21.806 -21.592 -21.156 -20.578   0.129   0.130  -0.078   0.071   0.141   0.142
  335 20000  3.50 -1.00  1.00  0.00  0.00 -21.766 -21.743 -21.575 -21.143 -20.559   0.179   0.180  -0.084   0.081   0.183   0.184
  336 20000  4.00 -1.00  1.00  0.00  0.00 -21.727 -21.704 -21.556 -21.132 -20.546   0.207   0.208  -0.087   0.092   0.194   0.195
  337 20000  4.50 -1.00  1.00  0.00  0.00 -21.705 -21.682 -21.538 -21.127 -20.539   0.224   0.225  -0.088   0.105   0.187   0.188
  338 20000  5.00 -1.00  1.00  0.00  0.00 -21.694 -21.671 -21.520 -21.125 -20.536   0.233   0.234  -0.088   0.122   0.164   0.165
  339 21000  3.00 -1.00  1.00  0.00  0.00 -21.985 -21.962 -21.697 -21.255 -20.674   0.072   0.074  -0.081   0.069   0.096   0.097
  340 21000  3.50 -1.00  1.00  0.00  0.00 -21.915 -21.892 -21.677 -21.239 -20.651   0.125   0.126  -0.088   0.078   0.142   0.143
  341 21000  4.00 -1.00  1.00  0.00  0.00 -21.873 -21.850 -21.656 -21.226 -20.635   0.155   0.156  -0.091   0.089   0.156   0.157
  342 21000  4.50 -1.00  1.00  0.00  0.00 -21.848 -21.825 -21.637 -21.218 -20.626   0.172   0.173  -0.093   0.102   0.151   0.152
  343 21000  5.00 -1.00  1.00  0.00  0.00 -21.835 -21.812 -21.619 -21.215 -20.622   0.182   0.183  -0.093   0.118   0.131   0.132
  344 22000  3.00 -1.00  1.00  0.00  0.00 -22.134 -22.111 -21.799 -21.352 -20.768   0.020   0.021  -0.084   0.066   0.054   0.055
  345 22000  3.50 -1.00  1.00  0.00  0.00 -22.057 -22.034 -21.776 -21.332 -20.740   0.076   0.077  -0.092   0.076   0.105   0.107
  346 22000  4.00 -1.00  1.00  0.00  0.00 -22.011 -21.988 -21.753 -21.316 -20.721   0.107   0.108  -0.095   0.087   0.122   0.123
  347 22000  4.50 -1.00  1.00  0.00  0.00 -21.983 -21.960 -21.733 -21.306 -20.710   0.125   0.126  -0.097   0.099   0.118   0.119
  348 22000  5.00 -1.00  1.00  0.00  0.00 -21.968 -21.945 -21.714 -21.302 -20.704   0.136   0.137  -0.098   0.114   0.101   0.102
  349 23000  3.00 -1.00  1.00  0.00  0.00 -22.277 -22.254 -21.898 -21.446 -20.859  -0.029  -0.028  -0.088   0.064   0.016   0.017
  350 23000  3.50 -1.00  1.00  0.00  0.00 -22.193 -22.170 -21.872 -21.422 -20.826   0.031   0.032  -0.096   0.074   0.071   0.072
  351 23000  4.00 -1.00  1.00  0.00  0.00 -22.142 -22.119 -21.847 -21.403 -20.804   0.063   0.065  -0.099   0.085   0.090   0.092
  352 23000  4.50 -1.00  1.00  0.00  0.00 -22.112 -22.088 -21.825 -21.392 -20.791   0.082   0.083  -0.101   0.097   0.089   0.090
  353 23000  5.00 -1.00  1.00  0.00  0.00 -22.095 -22.072 -21.806 -21.386 -20.784   0.093   0.094  -0.102   0.111   0.073   0.074
  354 24000  3.00 -1.00  1.00  0.00  0.00 -22.415 -22.392 -21.997 -21.540 -20.949  -0.074  -0.072  -0.091   0.063  -0.019  -0.018
  355 24000  3.50 -1.00  1.00  0.00  0.00 -22.323 -22.300 -21.966 -21.510 -20.911  -0.011  -0.010  -0.099   0.072   0.040   0.041
  356 24000  4.00 -1.00  1.00  0.00  0.00 -22.268 -22.245 -21.938 -21.489 -20.886   0.023   0.024  -0.103   0.082   0.061   0.063
  357 24000  4.50 -1.00  1.00  0.00  0.00 -22.234 -22.211 -21.915 -21.475 -20.870   0.043   0.044  -0.105   0.094   0.062   0.063
  358 24000  5.00 -1.00  1.00  0.00  0.00 -22.216 -22.193 -21.895 -21.468 -20.862   0.054   0.055  -0.106   0.108   0.048   0.049
  359 25000  3.00 -1.00  1.00  0.00  0.00 -22.554 -22.531 -22.097 -21.635 -21.041  -0.117  -0.116  -0.094   0.061  -0.053  -0.052
  360 25000  3.50 -1.00  1.00  0.00  0.00 -22.448 -22.425 -22.057 -21.596 -20.994  -0.050  -0.049  -0.102   0.070   0.012   0.013
  361 25000  4.00 -1.00  1.00  0.00  0.00 -22.389 -22.366 -22.027 -21.572 -20.966  -0.015  -0.014  -0.106   0.080   0.035   0.036
  362 25000  4.50 -1.00  1.00  0.00  0.00 -22.352 -22.329 -22.002 -21.556 -20.948   0.006   0.007  -0.108   0.092   0.037   0.038
  363 25000  5.00 -1.00  1.00  0.00  0.00 -22.332 -22.309 -21.981 -21.548 -20.938   0.018   0.019  -0.109   0.105   0.025   0.026
