
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  124  6250  3.50 -2.50  2.00  1.25  0.00 -17.181 -17.160 -17.618 -17.555 -17.367   1.175   1.175   0.312   0.053   0.442   0.442
  125  6250  4.00 -2.50  2.00  1.25  0.00 -17.258 -17.237 -17.580 -17.525 -17.347   1.069   1.068   0.322   0.052   0.318   0.318
  126  6250  4.50 -2.50  2.00  1.25  0.00 -17.318 -17.296 -17.550 -17.505 -17.336   0.989   0.988   0.331   0.052   0.220   0.220
  127  6250  5.00 -2.50  2.00  1.25  0.00 -17.355 -17.334 -17.529 -17.493 -17.333   0.940   0.939   0.340   0.053   0.152   0.151
  128  6500  0.50 -2.50  2.00  1.25  0.00 -16.698 -16.676 -18.209 -18.021 -17.709   2.126   2.126   0.187   0.054   1.642   1.641
  129  6500  1.00 -2.50  2.00  1.25  0.00 -16.806 -16.785 -18.146 -17.988 -17.696   1.984   1.984   0.208   0.063   1.440   1.439
  130  6500  1.50 -2.50  2.00  1.25  0.00 -16.923 -16.902 -18.091 -17.952 -17.676   1.831   1.830   0.224   0.066   1.248   1.247
  131  6500  2.00 -2.50  2.00  1.25  0.00 -17.041 -17.020 -18.036 -17.912 -17.651   1.673   1.672   0.239   0.066   1.061   1.060
  132  6500  2.50 -2.50  2.00  1.25  0.00 -17.155 -17.133 -17.980 -17.869 -17.622   1.516   1.516   0.253   0.065   0.877   0.877
  133  6500  3.00 -2.50  2.00  1.25  0.00 -17.261 -17.240 -17.924 -17.825 -17.592   1.366   1.365   0.267   0.064   0.703   0.702
  134  6500  3.50 -2.50  2.00  1.25  0.00 -17.359 -17.337 -17.871 -17.783 -17.563   1.227   1.226   0.279   0.062   0.543   0.542
  135  6500  4.00 -2.50  2.00  1.25  0.00 -17.446 -17.424 -17.825 -17.746 -17.537   1.102   1.102   0.291   0.060   0.399   0.399
  136  6500  4.50 -2.50  2.00  1.25  0.00 -17.520 -17.499 -17.787 -17.717 -17.518   0.999   0.999   0.301   0.058   0.279   0.278
  137  6500  5.00 -2.50  2.00  1.25  0.00 -17.576 -17.554 -17.759 -17.698 -17.508   0.924   0.923   0.311   0.057   0.186   0.186
  138  6750  0.50 -2.50  2.00  1.25  0.00 -16.881 -16.859 -18.476 -18.248 -17.891   2.169   2.169   0.143   0.058   1.765   1.765
  139  6750  1.00 -2.50  2.00  1.25  0.00 -16.969 -16.947 -18.430 -18.221 -17.879   2.055   2.055   0.157   0.063   1.613   1.613
  140  6750  1.50 -2.50  2.00  1.25  0.00 -17.076 -17.054 -18.360 -18.184 -17.865   1.910   1.910   0.181   0.072   1.402   1.401
  141  6750  2.00 -2.50  2.00  1.25  0.00 -17.188 -17.167 -18.296 -18.143 -17.843   1.757   1.756   0.200   0.076   1.203   1.203
  142  6750  2.50 -2.50  2.00  1.25  0.00 -17.301 -17.279 -18.234 -18.098 -17.815   1.599   1.599   0.217   0.076   1.012   1.011
  143  6750  3.00 -2.50  2.00  1.25  0.00 -17.411 -17.389 -18.172 -18.051 -17.783   1.442   1.442   0.232   0.075   0.825   0.825
  144  6750  3.50 -2.50  2.00  1.25  0.00 -17.514 -17.492 -18.113 -18.004 -17.751   1.292   1.291   0.247   0.073   0.649   0.649
  145  6750  4.00 -2.50  2.00  1.25  0.00 -17.609 -17.588 -18.058 -17.960 -17.720   1.153   1.152   0.260   0.071   0.489   0.489
  146  6750  4.50 -2.50  2.00  1.25  0.00 -17.694 -17.673 -18.012 -17.923 -17.695   1.030   1.030   0.272   0.068   0.349   0.348
  147  6750  5.00 -2.50  2.00  1.25  0.00 -17.765 -17.743 -17.976 -17.895 -17.677   0.932   0.931   0.283   0.065   0.234   0.233
  148  7000  0.50 -2.50  2.00  1.25  0.00 -17.075 -17.053 -18.703 -18.450 -18.062   2.176   2.177   0.112   0.064   1.822   1.823
  149  7000  1.00 -2.50  2.00  1.25  0.00 -17.136 -17.114 -18.676 -18.432 -18.050   2.099   2.099   0.118   0.068   1.726   1.726
  150  7000  1.50 -2.50  2.00  1.25  0.00 -17.225 -17.203 -18.622 -18.403 -18.037   1.980   1.980   0.134   0.075   1.559   1.559
  151  7000  2.00 -2.50  2.00  1.25  0.00 -17.329 -17.307 -18.546 -18.361 -18.021   1.834   1.834   0.160   0.085   1.343   1.343
  152  7000  2.50 -2.50  2.00  1.25  0.00 -17.437 -17.416 -18.476 -18.316 -17.996   1.680   1.680   0.181   0.088   1.140   1.140
  153  7000  3.00 -2.50  2.00  1.25  0.00 -17.547 -17.525 -18.409 -18.266 -17.965   1.522   1.522   0.199   0.088   0.946   0.946
  154  7000  3.50 -2.50  2.00  1.25  0.00 -17.653 -17.631 -18.343 -18.216 -17.931   1.365   1.365   0.215   0.087   0.760   0.759
  155  7000  4.00 -2.50  2.00  1.25  0.00 -17.754 -17.732 -18.281 -18.167 -17.897   1.215   1.214   0.230   0.084   0.584   0.584
  156  7000  4.50 -2.50  2.00  1.25  0.00 -17.848 -17.826 -18.227 -18.122 -17.866   1.077   1.076   0.244   0.081   0.426   0.425
  157  7000  5.00 -2.50  2.00  1.25  0.00 -17.930 -17.908 -18.183 -18.086 -17.842   0.959   0.958   0.256   0.077   0.292   0.291
  158  7250  0.50 -2.50  2.00  1.25  0.00 -17.291 -17.269 -18.890 -18.625 -18.219   2.135   2.136   0.094   0.070   1.806   1.806
  159  7250  1.00 -2.50  2.00  1.25  0.00 -17.315 -17.293 -18.886 -18.619 -18.209   2.106   2.106   0.090   0.072   1.779   1.780
  160  7250  1.50 -2.50  2.00  1.25  0.00 -17.382 -17.360 -18.850 -18.600 -18.198   2.020   2.020   0.098   0.080   1.660   1.660
  161  7250  2.00 -2.50  2.00  1.25  0.00 -17.470 -17.448 -18.789 -18.567 -18.184   1.898   1.898   0.117   0.090   1.483   1.483
  162  7250  2.50 -2.50  2.00  1.25  0.00 -17.571 -17.549 -18.707 -18.521 -18.165   1.752   1.752   0.144   0.099   1.265   1.265
  163  7250  3.00 -2.50  2.00  1.25  0.00 -17.676 -17.654 -18.633 -18.472 -18.137   1.598   1.598   0.165   0.102   1.062   1.061
  164  7250  3.50 -2.50  2.00  1.25  0.00 -17.781 -17.760 -18.563 -18.419 -18.103   1.440   1.440   0.184   0.102   0.866   0.866
  165  7250  4.00 -2.50  2.00  1.25  0.00 -17.886 -17.864 -18.495 -18.366 -18.067   1.283   1.282   0.201   0.099   0.680   0.680
  166  7250  4.50 -2.50  2.00  1.25  0.00 -17.985 -17.963 -18.434 -18.316 -18.033   1.133   1.133   0.216   0.096   0.508   0.507
  167  7250  5.00 -2.50  2.00  1.25  0.00 -18.075 -18.054 -18.381 -18.273 -18.003   1.000   0.999   0.230   0.091   0.356   0.355
  168  7500  0.50 -2.50  2.00  1.25  0.00 -17.552 -17.530 -19.014 -18.760 -18.360   2.009   2.010   0.100   0.075   1.657   1.657
  169  7500  1.00 -2.50  2.00  1.25  0.00 -17.513 -17.490 -19.064 -18.782 -18.354   2.071   2.072   0.072   0.075   1.775   1.776
  170  7500  1.50 -2.50  2.00  1.25  0.00 -17.552 -17.529 -19.044 -18.773 -18.346   2.023   2.023   0.074   0.084   1.706   1.706
  171  7500  2.00 -2.50  2.00  1.25  0.00 -17.620 -17.598 -19.000 -18.750 -18.334   1.932   1.932   0.084   0.095   1.572   1.572
  172  7500  2.50 -2.50  2.00  1.25  0.00 -17.706 -17.684 -18.932 -18.713 -18.318   1.809   1.809   0.104   0.106   1.387   1.387
  173  7500  3.00 -2.50  2.00  1.25  0.00 -17.803 -17.781 -18.848 -18.665 -18.297   1.664   1.664   0.132   0.114   1.170   1.170
  174  7500  3.50 -2.50  2.00  1.25  0.00 -17.905 -17.883 -18.772 -18.612 -18.266   1.509   1.509   0.153   0.116   0.968   0.968
  175  7500  4.00 -2.50  2.00  1.25  0.00 -18.009 -17.987 -18.699 -18.558 -18.230   1.351   1.351   0.172   0.116   0.774   0.773
  176  7500  4.50 -2.50  2.00  1.25  0.00 -18.111 -18.089 -18.631 -18.504 -18.193   1.195   1.195   0.190   0.112   0.590   0.590
  177  7500  5.00 -2.50  2.00  1.25  0.00 -18.207 -18.185 -18.572 -18.454 -18.159   1.050   1.049   0.205   0.107   0.424   0.424
  178  7750  1.00 -2.50  2.00  1.25  0.00 -17.736 -17.713 -19.203 -18.916 -18.481   1.982   1.983   0.065   0.076   1.697   1.698
  179  7750  1.50 -2.50  2.00  1.25  0.00 -17.736 -17.713 -19.210 -18.922 -18.479   1.989   1.989   0.057   0.084   1.705   1.705
  180  7750  2.00 -2.50  2.00  1.25  0.00 -17.782 -17.759 -19.179 -18.909 -18.471   1.930   1.930   0.062   0.097   1.609   1.610
  181  7750  2.50 -2.50  2.00  1.25  0.00 -17.849 -17.827 -19.127 -18.884 -18.457   1.836   1.836   0.074   0.112   1.464   1.464
  182  7750  3.00 -2.50  2.00  1.25  0.00 -17.933 -17.911 -19.054 -18.844 -18.440   1.714   1.714   0.095   0.124   1.273   1.273
