
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  364 26000  4.00 -2.00  4.00  0.00  0.00 -22.462 -22.439 -22.087 -21.627 -21.015  -0.033  -0.032  -0.112   0.081   0.026   0.027
  365 26000  4.50 -2.00  4.00  0.00  0.00 -22.430 -22.406 -22.063 -21.613 -21.000  -0.015  -0.013  -0.113   0.092   0.026   0.027
  366 26000  5.00 -2.00  4.00  0.00  0.00 -22.413 -22.389 -22.045 -21.606 -20.992  -0.005  -0.003  -0.114   0.105   0.013   0.014
  367 27000  3.50 -2.00  4.00  0.00  0.00 -22.646 -22.623 -22.213 -21.742 -21.129  -0.102  -0.101  -0.113   0.071  -0.020  -0.019
  368 27000  4.00 -2.00  4.00  0.00  0.00 -22.577 -22.553 -22.174 -21.709 -21.093  -0.066  -0.065  -0.116   0.080   0.004   0.005
  369 27000  4.50 -2.00  4.00  0.00  0.00 -22.540 -22.517 -22.147 -21.691 -21.074  -0.047  -0.046  -0.117   0.090   0.005   0.006
  370 27000  5.00 -2.00  4.00  0.00  0.00 -22.521 -22.498 -22.128 -21.683 -21.065  -0.036  -0.035  -0.118   0.102  -0.007  -0.006
  371 28000  3.50 -2.00  4.00  0.00  0.00 -22.775 -22.752 -22.310 -21.834 -21.218  -0.139  -0.138  -0.116   0.069  -0.048  -0.047
  372 28000  4.00 -2.00  4.00  0.00  0.00 -22.691 -22.668 -22.261 -21.791 -21.172  -0.098  -0.097  -0.120   0.078  -0.018  -0.016
  373 28000  4.50 -2.00  4.00  0.00  0.00 -22.649 -22.626 -22.231 -21.770 -21.149  -0.078  -0.076  -0.121   0.088  -0.015  -0.013
  374 28000  5.00 -2.00  4.00  0.00  0.00 -22.628 -22.605 -22.210 -21.759 -21.138  -0.067  -0.066  -0.121   0.100  -0.026  -0.024
  375 29000  3.50 -2.00  4.00  0.00  0.00 -22.906 -22.882 -22.407 -21.927 -21.310  -0.176  -0.175  -0.117   0.067  -0.078  -0.076
  376 29000  4.00 -2.00  4.00  0.00  0.00 -22.807 -22.784 -22.351 -21.875 -21.253  -0.130  -0.128  -0.123   0.077  -0.039  -0.038
  377 29000  4.50 -2.00  4.00  0.00  0.00 -22.758 -22.735 -22.316 -21.849 -21.224  -0.108  -0.106  -0.124   0.086  -0.034  -0.032
  378 29000  5.00 -2.00  4.00  0.00  0.00 -22.734 -22.711 -22.292 -21.836 -21.211  -0.096  -0.095  -0.125   0.098  -0.043  -0.042
  379 30000  4.00 -2.00  4.00  0.00  0.00 -22.925 -22.901 -22.441 -21.961 -21.336  -0.161  -0.160  -0.126   0.075  -0.061  -0.060
  380 30000  4.50 -2.00  4.00  0.00  0.00 -22.868 -22.844 -22.401 -21.929 -21.302  -0.137  -0.135  -0.128   0.084  -0.052  -0.051
  381 30000  5.00 -2.00  4.00  0.00  0.00 -22.839 -22.816 -22.375 -21.913 -21.285  -0.124  -0.123  -0.128   0.095  -0.060  -0.059
  382 31000  4.00 -2.00  4.00  0.00  0.00 -23.040 -23.016 -22.531 -22.046 -21.419  -0.191  -0.190  -0.128   0.072  -0.083  -0.082
  383 31000  4.50 -2.00  4.00  0.00  0.00 -22.977 -22.954 -22.487 -22.010 -21.380  -0.165  -0.164  -0.130   0.082  -0.071  -0.069
  384 31000  5.00 -2.00  4.00  0.00  0.00 -22.945 -22.921 -22.458 -21.991 -21.360  -0.152  -0.150  -0.131   0.093  -0.077  -0.076
  385 32000  4.00 -2.00  4.00  0.00  0.00 -23.150 -23.127 -22.616 -22.128 -21.500  -0.220  -0.218  -0.129   0.070  -0.104  -0.103
  386 32000  4.50 -2.00  4.00  0.00  0.00 -23.085 -23.062 -22.573 -22.091 -21.458  -0.193  -0.191  -0.133   0.080  -0.089  -0.088
  387 32000  5.00 -2.00  4.00  0.00  0.00 -23.049 -23.025 -22.541 -22.069 -21.435  -0.178  -0.177  -0.134   0.090  -0.093  -0.091
  388 33000  4.50 -2.00  4.00  0.00  0.00 -23.190 -23.167 -22.656 -22.170 -21.535  -0.218  -0.217  -0.134   0.077  -0.106  -0.105
  389 33000  5.00 -2.00  4.00  0.00  0.00 -23.151 -23.128 -22.624 -22.146 -21.510  -0.203  -0.202  -0.136   0.087  -0.108  -0.107
  390 34000  4.50 -2.00  4.00  0.00  0.00 -23.285 -23.262 -22.732 -22.242 -21.607  -0.241  -0.240  -0.135   0.074  -0.122  -0.120
  391 34000  5.00 -2.00  4.00  0.00  0.00 -23.249 -23.225 -22.703 -22.220 -21.583  -0.227  -0.225  -0.138   0.084  -0.122  -0.121
  392 35000  4.50 -2.00  4.00  0.00  0.00 -23.370 -23.346 -22.799 -22.307 -21.672  -0.261  -0.259  -0.135   0.072  -0.136  -0.134
  393 35000  5.00 -2.00  4.00  0.00  0.00 -23.338 -23.315 -22.775 -22.289 -21.650  -0.247  -0.246  -0.139   0.081  -0.134  -0.133
  394 37500  4.50 -2.00  4.00  0.00  0.00 -23.533 -23.510 -22.932 -22.434 -21.801  -0.297  -0.295  -0.133   0.065  -0.162  -0.161
  395 37500  5.00 -2.00  4.00  0.00  0.00 -23.520 -23.497 -22.924 -22.430 -21.792  -0.288  -0.286  -0.138   0.073  -0.160  -0.159
  396 40000  4.50 -2.00  4.00  0.00  0.00 -23.639 -23.616 -23.021 -22.520 -21.887  -0.317  -0.316  -0.133   0.061  -0.175  -0.174
  397 40000  5.00 -2.00  4.00  0.00  0.00 -23.644 -23.621 -23.028 -22.530 -21.893  -0.313  -0.311  -0.137   0.067  -0.175  -0.173
  398 42500  5.00 -2.00  4.00  0.00  0.00 -23.730 -23.707 -23.103 -22.601 -21.963  -0.328  -0.326  -0.138   0.064  -0.183  -0.181
  399 45000  5.00 -2.00  4.00  0.00  0.00 -23.800 -23.777 -23.165 -22.659 -22.020  -0.339  -0.337  -0.139   0.063  -0.187  -0.186
  400 47500  5.00 -2.00  4.00  0.00  0.00 -23.863 -23.840 -23.222 -22.714 -22.072  -0.348  -0.346  -0.141   0.062  -0.191  -0.190
  401 50000  5.00 -2.00  4.00  0.00  0.00 -23.924 -23.901 -23.277 -22.766 -22.123  -0.356  -0.354  -0.143   0.061  -0.195  -0.193
