
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  183  7750  1.50 -2.00  2.00  1.25  0.00 -17.736 -17.714 -19.214 -18.927 -18.484   1.992   1.993   0.057   0.085   1.708   1.708
  184  7750  2.00 -2.00  2.00  1.25  0.00 -17.783 -17.761 -19.184 -18.914 -18.477   1.934   1.934   0.062   0.097   1.612   1.612
  185  7750  2.50 -2.00  2.00  1.25  0.00 -17.852 -17.830 -19.133 -18.890 -18.463   1.840   1.840   0.074   0.112   1.467   1.467
  186  7750  3.00 -2.00  2.00  1.25  0.00 -17.935 -17.913 -19.061 -18.852 -18.447   1.719   1.719   0.095   0.125   1.278   1.278
  187  7750  3.50 -2.00  2.00  1.25  0.00 -18.030 -18.008 -18.978 -18.803 -18.425   1.575   1.575   0.122   0.132   1.065   1.065
  188  7750  4.00 -2.00  2.00  1.25  0.00 -18.129 -18.107 -18.902 -18.750 -18.393   1.422   1.422   0.144   0.133   0.866   0.866
  189  7750  4.50 -2.00  2.00  1.25  0.00 -18.231 -18.209 -18.830 -18.695 -18.358   1.267   1.267   0.162   0.132   0.676   0.676
  190  7750  5.00 -2.00  2.00  1.25  0.00 -18.329 -18.307 -18.765 -18.643 -18.321   1.115   1.115   0.179   0.128   0.499   0.499
  191  8000  1.00 -2.00  2.00  1.25  0.00 -17.982 -17.960 -19.302 -19.020 -18.594   1.840   1.841   0.073   0.074   1.543   1.544
  192  8000  1.50 -2.00  2.00  1.25  0.00 -17.935 -17.913 -19.352 -19.053 -18.600   1.920   1.921   0.047   0.084   1.657   1.658
  193  8000  2.00 -2.00  2.00  1.25  0.00 -17.955 -17.933 -19.338 -19.052 -18.598   1.899   1.899   0.046   0.097   1.611   1.611
  194  8000  2.50 -2.00  2.00  1.25  0.00 -18.005 -17.983 -19.299 -19.036 -18.590   1.833   1.833   0.053   0.113   1.498   1.498
  195  8000  3.00 -2.00  2.00  1.25  0.00 -18.073 -18.051 -19.242 -19.009 -18.575   1.739   1.739   0.066   0.130   1.344   1.344
  196  8000  3.50 -2.00  2.00  1.25  0.00 -18.155 -18.133 -19.166 -18.969 -18.559   1.616   1.616   0.089   0.143   1.150   1.150
  197  8000  4.00 -2.00  2.00  1.25  0.00 -18.248 -18.226 -19.084 -18.920 -18.535   1.473   1.473   0.116   0.149   0.943   0.943
  198  8000  4.50 -2.00  2.00  1.25  0.00 -18.346 -18.324 -19.009 -18.865 -18.502   1.321   1.321   0.137   0.149   0.748   0.748
  199  8000  5.00 -2.00  2.00  1.25  0.00 -18.444 -18.422 -18.939 -18.811 -18.466   1.168   1.168   0.155   0.146   0.564   0.564
  200  8250  1.50 -2.00  2.00  1.25  0.00 -18.145 -18.122 -19.460 -19.155 -18.700   1.812   1.813   0.045   0.080   1.561   1.562
  201  8250  2.00 -2.00  2.00  1.25  0.00 -18.137 -18.114 -19.468 -19.168 -18.704   1.833   1.834   0.036   0.093   1.573   1.574
  202  8250  2.50 -2.00  2.00  1.25  0.00 -18.166 -18.144 -19.442 -19.162 -18.701   1.798   1.799   0.039   0.111   1.497   1.497
  203  8250  3.00 -2.00  2.00  1.25  0.00 -18.217 -18.195 -19.395 -19.144 -18.692   1.730   1.730   0.047   0.131   1.371   1.371
  204  8250  3.50 -2.00  2.00  1.25  0.00 -18.284 -18.262 -19.333 -19.116 -18.677   1.634   1.634   0.061   0.150   1.209   1.209
  205  8250  4.00 -2.00  2.00  1.25  0.00 -18.366 -18.344 -19.255 -19.075 -18.661   1.511   1.511   0.087   0.162   1.012   1.012
  206  8250  4.50 -2.00  2.00  1.25  0.00 -18.459 -18.437 -19.177 -19.025 -18.636   1.368   1.368   0.111   0.165   0.813   0.813
  207  8250  5.00 -2.00  2.00  1.25  0.00 -18.555 -18.533 -19.104 -18.970 -18.602   1.217   1.217   0.132   0.164   0.624   0.624
  208  8500  1.50 -2.00  2.00  1.25  0.00 -18.357 -18.335 -19.546 -19.240 -18.786   1.684   1.685   0.047   0.076   1.437   1.438
  209  8500  2.00 -2.00  2.00  1.25  0.00 -18.322 -18.299 -19.577 -19.267 -18.797   1.747   1.748   0.029   0.090   1.507   1.508
  210  8500  2.50 -2.00  2.00  1.25  0.00 -18.331 -18.309 -19.565 -19.271 -18.799   1.742   1.742   0.028   0.108   1.469   1.469
  211  8500  3.00 -2.00  2.00  1.25  0.00 -18.365 -18.343 -19.528 -19.262 -18.795   1.698   1.698   0.033   0.129   1.371   1.372
  212  8500  3.50 -2.00  2.00  1.25  0.00 -18.418 -18.396 -19.476 -19.241 -18.785   1.626   1.626   0.043   0.151   1.234   1.234
  213  8500  4.00 -2.00  2.00  1.25  0.00 -18.485 -18.463 -19.410 -19.211 -18.770   1.527   1.527   0.059   0.171   1.065   1.065
  214  8500  4.50 -2.00  2.00  1.25  0.00 -18.571 -18.549 -19.334 -19.170 -18.756   1.401   1.401   0.086   0.179   0.868   0.868
  215  8500  5.00 -2.00  2.00  1.25  0.00 -18.663 -18.641 -19.259 -19.120 -18.729   1.259   1.259   0.109   0.181   0.677   0.677
  216  8750  2.00 -2.00  2.00  1.25  0.00 -18.507 -18.484 -19.669 -19.351 -18.878   1.646   1.647   0.027   0.085   1.421   1.422
  217  8750  2.50 -2.00  2.00  1.25  0.00 -18.498 -18.476 -19.670 -19.364 -18.884   1.668   1.668   0.020   0.102   1.421   1.421
  218  8750  3.00 -2.00  2.00  1.25  0.00 -18.516 -18.494 -19.645 -19.362 -18.885   1.648   1.648   0.022   0.124   1.353   1.354
  219  8750  3.50 -2.00  2.00  1.25  0.00 -18.554 -18.532 -19.601 -19.350 -18.880   1.598   1.598   0.030   0.148   1.240   1.240
  220  8750  4.00 -2.00  2.00  1.25  0.00 -18.609 -18.587 -19.543 -19.328 -18.870   1.522   1.522   0.041   0.173   1.091   1.091
  221  8750  4.50 -2.00  2.00  1.25  0.00 -18.680 -18.658 -19.473 -19.297 -18.857   1.419   1.419   0.061   0.192   0.911   0.911
  222  8750  5.00 -2.00  2.00  1.25  0.00 -18.768 -18.746 -19.402 -19.257 -18.844   1.291   1.291   0.087   0.197   0.720   0.720
  223  9000  2.00 -2.00  2.00  0.00  0.00 -18.683 -18.661 -19.748 -19.425 -18.951   1.544   1.544   0.026   0.081   1.329   1.330
  224  9000  2.50 -2.00  2.00  0.00  0.00 -18.662 -18.640 -19.761 -19.445 -18.961   1.585   1.586   0.016   0.097   1.357   1.358
  225  9000  3.00 -2.00  2.00  0.00  0.00 -18.667 -18.645 -19.746 -19.450 -18.965   1.585   1.585   0.015   0.118   1.317   1.317
  226  9000  3.50 -2.00  2.00  0.00  0.00 -18.692 -18.670 -19.711 -19.445 -18.964   1.556   1.556   0.019   0.144   1.227   1.227
  227  9000  4.00 -2.00  2.00  0.00  0.00 -18.734 -18.712 -19.660 -19.431 -18.959   1.500   1.500   0.028   0.172   1.098   1.098
  228  9000  4.50 -2.00  2.00  0.00  0.00 -18.790 -18.768 -19.597 -19.408 -18.948   1.419   1.419   0.040   0.199   0.939   0.939
  229  9000  5.00 -2.00  2.00  0.00  0.00 -18.858 -18.836 -19.526 -19.374 -18.930   1.318   1.318   0.056   0.220   0.762   0.762
  230  9250  2.00 -2.00  2.00  0.00  0.00 -18.848 -18.825 -19.819 -19.493 -19.017   1.447   1.448   0.025   0.078   1.241   1.241
  231  9250  2.50 -2.00  2.00  0.00  0.00 -18.817 -18.794 -19.841 -19.517 -19.030   1.502   1.503   0.012   0.093   1.290   1.290
  232  9250  3.00 -2.00  2.00  0.00  0.00 -18.813 -18.791 -19.834 -19.527 -19.036   1.516   1.517   0.009   0.113   1.270   1.271
  233  9250  3.50 -2.00  2.00  0.00  0.00 -18.828 -18.806 -19.808 -19.528 -19.039   1.502   1.502   0.011   0.139   1.201   1.201
  234  9250  4.00 -2.00  2.00  0.00  0.00 -18.859 -18.837 -19.765 -19.521 -19.038   1.464   1.464   0.017   0.168   1.093   1.093
  235  9250  4.50 -2.00  2.00  0.00  0.00 -18.905 -18.883 -19.709 -19.504 -19.032   1.401   1.401   0.027   0.197   0.950   0.950
  236  9250  5.00 -2.00  2.00  0.00  0.00 -18.965 -18.943 -19.642 -19.478 -19.020   1.315   1.315   0.042   0.223   0.783   0.783
  237  9500  2.00 -2.00  2.00  0.00  0.00 -19.001 -18.978 -19.886 -19.556 -19.079   1.357   1.358   0.023   0.075   1.159   1.159
  238  9500  2.50 -2.00  2.00  0.00  0.00 -18.962 -18.940 -19.913 -19.583 -19.093   1.423   1.424   0.010   0.089   1.223   1.224
  239  9500  3.00 -2.00  2.00  0.00  0.00 -18.952 -18.929 -19.913 -19.597 -19.101   1.447   1.447   0.004   0.108   1.220   1.221
  240  9500  3.50 -2.00  2.00  0.00  0.00 -18.959 -18.937 -19.894 -19.601 -19.106   1.444   1.445   0.004   0.132   1.169   1.169
  241  9500  4.00 -2.00  2.00  0.00  0.00 -18.982 -18.960 -19.859 -19.600 -19.108   1.420   1.420   0.009   0.161   1.078   1.078
  242  9500  4.50 -2.00  2.00  0.00  0.00 -19.020 -18.997 -19.809 -19.590 -19.107   1.373   1.373   0.017   0.194   0.950   0.950
  243  9500  5.00 -2.00  2.00  0.00  0.00 -19.070 -19.048 -19.746 -19.571 -19.100   1.302   1.303   0.029   0.225   0.793   0.793
  244  9750  2.00 -2.00  2.00  0.00  0.00 -19.143 -19.121 -19.950 -19.616 -19.138   1.275   1.276   0.022   0.073   1.083   1.084
  245  9750  2.50 -2.00  2.00  0.00  0.00 -19.099 -19.076 -19.980 -19.645 -19.152   1.349   1.349   0.007   0.087   1.159   1.160
  246  9750  3.00 -2.00  2.00  0.00  0.00 -19.082 -19.060 -19.984 -19.660 -19.161   1.380   1.381   0.001   0.104   1.169   1.169
  247  9750  3.50 -2.00  2.00  0.00  0.00 -19.084 -19.061 -19.971 -19.668 -19.167   1.386   1.386  -0.001   0.127   1.132   1.132
  248  9750  4.00 -2.00  2.00  0.00  0.00 -19.101 -19.078 -19.942 -19.670 -19.172   1.371   1.371   0.002   0.155   1.055   1.055
  249  9750  4.50 -2.00  2.00  0.00  0.00 -19.131 -19.109 -19.898 -19.666 -19.174   1.337   1.337   0.008   0.189   0.941   0.941
  250  9750  5.00 -2.00  2.00  0.00  0.00 -19.175 -19.153 -19.841 -19.653 -19.172   1.280   1.281   0.019   0.222   0.796   0.796
  251 10000  2.00 -2.00  2.00  0.00  0.00 -19.278 -19.255 -20.012 -19.674 -19.194   1.199   1.199   0.020   0.072   1.014   1.014
  252 10000  2.50 -2.00  2.00  0.00  0.00 -19.227 -19.205 -20.044 -19.704 -19.209   1.278   1.279   0.005   0.085   1.098   1.099
  253 10000  3.00 -2.00  2.00  0.00  0.00 -19.205 -19.183 -20.050 -19.720 -19.217   1.316   1.317  -0.003   0.101   1.118   1.118
  254 10000  3.50 -2.00  2.00  0.00  0.00 -19.202 -19.180 -20.041 -19.729 -19.224   1.329   1.329  -0.005   0.122   1.092   1.093
  255 10000  4.00 -2.00  2.00  0.00  0.00 -19.214 -19.192 -20.017 -19.733 -19.230   1.322   1.322  -0.004   0.150   1.028   1.028
  256 10000  4.50 -2.00  2.00  0.00  0.00 -19.239 -19.217 -19.979 -19.734 -19.234   1.297   1.297   0.001   0.183   0.927   0.928
  257 10000  5.00 -2.00  2.00  0.00  0.00 -19.277 -19.255 -19.928 -19.727 -19.236   1.252   1.252   0.010   0.218   0.794   0.794
  258 10500  2.00 -2.00  2.00  0.00  0.00 -19.523 -19.501 -20.128 -19.784 -19.300   1.063   1.064   0.015   0.070   0.891   0.891
  259 10500  2.50 -2.00  2.00  0.00  0.00 -19.465 -19.442 -20.162 -19.814 -19.314   1.151   1.152   0.000   0.082   0.986   0.987
  260 10500  3.00 -2.00  2.00  0.00  0.00 -19.435 -19.412 -20.171 -19.830 -19.322   1.197   1.198  -0.008   0.096   1.019   1.020
  261 10500  3.50 -2.00  2.00  0.00  0.00 -19.423 -19.401 -20.166 -19.840 -19.328   1.219   1.219  -0.012   0.115   1.011   1.011
  262 10500  4.00 -2.00  2.00  0.00  0.00 -19.426 -19.404 -20.149 -19.847 -19.335   1.223   1.223  -0.013   0.139   0.967   0.968
  263 10500  4.50 -2.00  2.00  0.00  0.00 -19.443 -19.420 -20.121 -19.852 -19.341   1.211   1.211  -0.010   0.170   0.890   0.890
  264 10500  5.00 -2.00  2.00  0.00  0.00 -19.472 -19.449 -20.080 -19.853 -19.348   1.183   1.184  -0.005   0.206   0.778   0.779
  265 11000  2.50 -2.00  2.00  0.00  0.00 -19.680 -19.657 -20.271 -19.916 -19.411   1.038   1.039  -0.005   0.079   0.887   0.888
  266 11000  3.00 -2.00  2.00  0.00  0.00 -19.644 -19.621 -20.281 -19.931 -19.418   1.089   1.090  -0.013   0.093   0.928   0.929
  267 11000  3.50 -2.00  2.00  0.00  0.00 -19.627 -19.604 -20.278 -19.941 -19.423   1.117   1.117  -0.018   0.110   0.931   0.931
  268 11000  4.00 -2.00  2.00  0.00  0.00 -19.623 -19.601 -20.265 -19.949 -19.429   1.128   1.128  -0.019   0.131   0.901   0.902
  269 11000  4.50 -2.00  2.00  0.00  0.00 -19.632 -19.609 -20.243 -19.955 -19.436   1.125   1.125  -0.019   0.159   0.842   0.842
  270 11000  5.00 -2.00  2.00  0.00  0.00 -19.653 -19.631 -20.210 -19.960 -19.445   1.109   1.109  -0.015   0.194   0.749   0.750
  271 11500  2.50 -2.00  2.00  0.00  0.00 -19.875 -19.852 -20.372 -20.011 -19.502   0.939   0.939  -0.010   0.078   0.801   0.801
  272 11500  3.00 -2.00  2.00  0.00  0.00 -19.835 -19.812 -20.383 -20.026 -19.507   0.993   0.993  -0.018   0.090   0.846   0.847
  273 11500  3.50 -2.00  2.00  0.00  0.00 -19.814 -19.791 -20.381 -20.035 -19.512   1.023   1.024  -0.023   0.106   0.855   0.855
  274 11500  4.00 -2.00  2.00  0.00  0.00 -19.806 -19.783 -20.370 -20.042 -19.517   1.038   1.039  -0.025   0.126   0.835   0.835
  275 11500  4.50 -2.00  2.00  0.00  0.00 -19.809 -19.786 -20.352 -20.049 -19.523   1.042   1.042  -0.025   0.151   0.788   0.789
  276 11500  5.00 -2.00  2.00  0.00  0.00 -19.823 -19.801 -20.324 -20.055 -19.531   1.034   1.034  -0.023   0.183   0.713   0.713
  277 12000  2.50 -2.00  2.00  0.00  0.00 -20.052 -20.030 -20.468 -20.101 -19.586   0.850   0.851  -0.015   0.077   0.724   0.725
  278 12000  3.00 -2.00  2.00  0.00  0.00 -20.010 -19.988 -20.478 -20.114 -19.591   0.906   0.907  -0.023   0.089   0.773   0.774
  279 12000  3.50 -2.00  2.00  0.00  0.00 -19.986 -19.964 -20.476 -20.122 -19.595   0.938   0.939  -0.028   0.103   0.785   0.786
  280 12000  4.00 -2.00  2.00  0.00  0.00 -19.975 -19.953 -20.467 -20.129 -19.599   0.956   0.957  -0.030   0.122   0.771   0.772
  281 12000  4.50 -2.00  2.00  0.00  0.00 -19.975 -19.952 -20.451 -20.135 -19.605   0.963   0.963  -0.031   0.145   0.733   0.734
  282 12000  5.00 -2.00  2.00  0.00  0.00 -19.984 -19.961 -20.427 -20.142 -19.612   0.960   0.961  -0.030   0.174   0.670   0.671
  283 12500  2.50 -2.00  2.00  0.00  0.00 -20.216 -20.193 -20.558 -20.185 -19.666   0.772   0.772  -0.019   0.075   0.657   0.658
  284 12500  3.00 -2.00  2.00  0.00  0.00 -20.171 -20.149 -20.568 -20.198 -19.670   0.828   0.829  -0.028   0.087   0.708   0.709
  285 12500  3.50 -2.00  2.00  0.00  0.00 -20.146 -20.123 -20.565 -20.205 -19.673   0.861   0.862  -0.032   0.101   0.722   0.723
  286 12500  4.00 -2.00  2.00  0.00  0.00 -20.133 -20.110 -20.557 -20.211 -19.676   0.880   0.881  -0.035   0.118   0.712   0.712
  287 12500  4.50 -2.00  2.00  0.00  0.00 -20.130 -20.107 -20.542 -20.217 -19.681   0.889   0.890  -0.036   0.140   0.679   0.680
  288 12500  5.00 -2.00  2.00  0.00  0.00 -20.135 -20.113 -20.521 -20.223 -19.688   0.890   0.891  -0.036   0.167   0.625   0.626
  289 13000  2.50 -2.00  2.00  0.00  0.00 -20.367 -20.344 -20.643 -20.265 -19.742   0.701   0.702  -0.024   0.075   0.597   0.598
  290 13000  3.00 -2.00  2.00  0.00  0.00 -20.320 -20.298 -20.652 -20.277 -19.744   0.758   0.759  -0.032   0.086   0.650   0.650
  291 13000  3.50 -2.00  2.00  0.00  0.00 -20.293 -20.271 -20.650 -20.283 -19.746   0.792   0.792  -0.037   0.099   0.666   0.666
  292 13000  4.00 -2.00  2.00  0.00  0.00 -20.279 -20.256 -20.641 -20.288 -19.749   0.811   0.812  -0.040   0.116   0.657   0.658
  293 13000  4.50 -2.00  2.00  0.00  0.00 -20.275 -20.252 -20.627 -20.294 -19.753   0.821   0.822  -0.041   0.136   0.628   0.629
  294 13000  5.00 -2.00  2.00  0.00  0.00 -20.278 -20.255 -20.608 -20.300 -19.759   0.824   0.825  -0.041   0.161   0.580   0.581
  295 14000  2.00 -2.00  2.00  0.00  0.00 -20.727 -20.704 -20.764 -20.384 -19.871   0.460   0.461  -0.013   0.063   0.358   0.359
  296 14000  2.50 -2.00  2.00  0.00  0.00 -20.640 -20.618 -20.803 -20.415 -19.883   0.576   0.577  -0.032   0.073   0.493   0.494
  297 14000  3.00 -2.00  2.00  0.00  0.00 -20.589 -20.566 -20.810 -20.424 -19.883   0.636   0.637  -0.041   0.083   0.550   0.550
  298 14000  3.50 -2.00  2.00  0.00  0.00 -20.559 -20.537 -20.807 -20.428 -19.882   0.671   0.671  -0.046   0.096   0.568   0.569
  299 14000  4.00 -2.00  2.00  0.00  0.00 -20.544 -20.521 -20.798 -20.432 -19.884   0.690   0.691  -0.048   0.111   0.562   0.563
  300 14000  4.50 -2.00  2.00  0.00  0.00 -20.538 -20.515 -20.785 -20.436 -19.887   0.701   0.702  -0.049   0.130   0.537   0.538
  301 14000  5.00 -2.00  2.00  0.00  0.00 -20.539 -20.516 -20.767 -20.442 -19.892   0.705   0.706  -0.049   0.153   0.496   0.497
  302 15000  2.50 -2.00  2.00  0.00  0.00 -20.886 -20.863 -20.949 -20.552 -20.013   0.468   0.469  -0.039   0.071   0.402   0.403
  303 15000  3.00 -2.00  2.00  0.00  0.00 -20.829 -20.806 -20.955 -20.559 -20.010   0.532   0.533  -0.049   0.081   0.465   0.466
  304 15000  3.50 -2.00  2.00  0.00  0.00 -20.795 -20.772 -20.950 -20.561 -20.008   0.568   0.569  -0.053   0.093   0.487   0.487
  305 15000  4.00 -2.00  2.00  0.00  0.00 -20.777 -20.754 -20.941 -20.563 -20.007   0.588   0.589  -0.056   0.107   0.483   0.484
  306 15000  4.50 -2.00  2.00  0.00  0.00 -20.770 -20.747 -20.928 -20.567 -20.010   0.599   0.599  -0.057   0.125   0.461   0.461
  307 15000  5.00 -2.00  2.00  0.00  0.00 -20.770 -20.747 -20.911 -20.572 -20.014   0.603   0.604  -0.057   0.147   0.423   0.424
  308 16000  2.50 -2.00  2.00  0.00  0.00 -21.112 -21.089 -21.085 -20.680 -20.134   0.370   0.371  -0.046   0.070   0.321   0.322
  309 16000  3.00 -2.00  2.00  0.00  0.00 -21.046 -21.023 -21.090 -20.685 -20.129   0.441   0.442  -0.056   0.080   0.391   0.392
  310 16000  3.50 -2.00  2.00  0.00  0.00 -21.008 -20.985 -21.084 -20.685 -20.124   0.479   0.480  -0.061   0.091   0.417   0.418
  311 16000  4.00 -2.00  2.00  0.00  0.00 -20.987 -20.964 -21.073 -20.685 -20.122   0.500   0.501  -0.063   0.104   0.415   0.416
  312 16000  4.50 -2.00  2.00  0.00  0.00 -20.979 -20.956 -21.060 -20.687 -20.123   0.511   0.511  -0.064   0.121   0.396   0.397
  313 16000  5.00 -2.00  2.00  0.00  0.00 -20.978 -20.955 -21.044 -20.691 -20.127   0.515   0.516  -0.065   0.141   0.361   0.361
  314 17000  2.50 -2.00  2.00  0.00  0.00 -21.320 -21.297 -21.213 -20.800 -20.249   0.282   0.283  -0.051   0.068   0.247   0.248
  315 17000  3.00 -2.00  2.00  0.00  0.00 -21.248 -21.225 -21.217 -20.803 -20.241   0.358   0.359  -0.062   0.078   0.325   0.326
  316 17000  3.50 -2.00  2.00  0.00  0.00 -21.204 -21.181 -21.208 -20.801 -20.233   0.399   0.400  -0.067   0.089   0.354   0.355
  317 17000  4.00 -2.00  2.00  0.00  0.00 -21.179 -21.156 -21.196 -20.799 -20.229   0.422   0.423  -0.070   0.101   0.356   0.357
  318 17000  4.50 -2.00  2.00  0.00  0.00 -21.169 -21.146 -21.183 -20.800 -20.229   0.433   0.434  -0.071   0.117   0.340   0.340
  319 17000  5.00 -2.00  2.00  0.00  0.00 -21.167 -21.144 -21.167 -20.803 -20.232   0.438   0.439  -0.071   0.136   0.307   0.308
  320 18000  2.50 -2.00  2.00  0.00  0.00 -21.514 -21.491 -21.332 -20.913 -20.357   0.201   0.202  -0.056   0.066   0.179   0.180
  321 18000  3.00 -2.00  2.00  0.00  0.00 -21.435 -21.412 -21.336 -20.915 -20.347   0.282   0.283  -0.068   0.076   0.265   0.266
  322 18000  3.50 -2.00  2.00  0.00  0.00 -21.386 -21.363 -21.326 -20.910 -20.337   0.326   0.327  -0.073   0.086   0.298   0.299
  323 18000  4.00 -2.00  2.00  0.00  0.00 -21.358 -21.335 -21.313 -20.907 -20.331   0.351   0.352  -0.076   0.099   0.303   0.304
  324 18000  4.50 -2.00  2.00  0.00  0.00 -21.344 -21.321 -21.299 -20.906 -20.329   0.364   0.365  -0.077   0.113   0.289   0.290
  325 18000  5.00 -2.00  2.00  0.00  0.00 -21.340 -21.317 -21.283 -20.908 -20.331   0.370   0.371  -0.078   0.132   0.260   0.261
  326 19000  2.50 -2.00  2.00  0.00  0.00 -21.695 -21.672 -21.446 -21.020 -20.460   0.128   0.129  -0.060   0.064   0.118   0.119
  327 19000  3.00 -2.00  2.00  0.00  0.00 -21.610 -21.587 -21.450 -21.021 -20.448   0.214   0.215  -0.073   0.074   0.210   0.211
  328 19000  3.50 -2.00  2.00  0.00  0.00 -21.556 -21.533 -21.438 -21.014 -20.436   0.260   0.261  -0.079   0.084   0.247   0.248
  329 19000  4.00 -2.00  2.00  0.00  0.00 -21.525 -21.502 -21.423 -21.009 -20.428   0.286   0.287  -0.081   0.096   0.255   0.256
  330 19000  4.50 -2.00  2.00  0.00  0.00 -21.508 -21.485 -21.409 -21.007 -20.424   0.301   0.302  -0.083   0.110   0.244   0.245
  331 19000  5.00 -2.00  2.00  0.00  0.00 -21.502 -21.479 -21.393 -21.008 -20.425   0.308   0.309  -0.083   0.127   0.217   0.218
  332 20000  3.00 -2.00  2.00  0.00  0.00 -21.772 -21.749 -21.558 -21.123 -20.545   0.153   0.154  -0.078   0.072   0.162   0.163
  333 20000  3.50 -2.00  2.00  0.00  0.00 -21.716 -21.693 -21.544 -21.113 -20.530   0.200   0.201  -0.084   0.082   0.201   0.202
  334 20000  4.00 -2.00  2.00  0.00  0.00 -21.681 -21.658 -21.528 -21.106 -20.520   0.227   0.228  -0.086   0.093   0.211   0.212
  335 20000  4.50 -2.00  2.00  0.00  0.00 -21.662 -21.639 -21.513 -21.103 -20.515   0.243   0.244  -0.088   0.107   0.203   0.204
  336 20000  5.00 -2.00  2.00  0.00  0.00 -21.654 -21.631 -21.497 -21.103 -20.515   0.251   0.252  -0.088   0.123   0.179   0.180
  337 21000  3.00 -2.00  2.00  0.00  0.00 -21.925 -21.902 -21.662 -21.221 -20.638   0.097   0.099  -0.083   0.071   0.119   0.120
  338 21000  3.50 -2.00  2.00  0.00  0.00 -21.865 -21.842 -21.646 -21.209 -20.620   0.146   0.147  -0.088   0.080   0.160   0.162
  339 21000  4.00 -2.00  2.00  0.00  0.00 -21.828 -21.805 -21.629 -21.200 -20.608   0.173   0.175  -0.091   0.091   0.172   0.173
  340 21000  4.50 -2.00  2.00  0.00  0.00 -21.807 -21.784 -21.613 -21.195 -20.602   0.190   0.191  -0.093   0.104   0.165   0.166
  341 21000  5.00 -2.00  2.00  0.00  0.00 -21.798 -21.774 -21.597 -21.194 -20.601   0.199   0.200  -0.093   0.120   0.144   0.145
  342 22000  3.00 -2.00  2.00  0.00  0.00 -22.071 -22.048 -21.763 -21.316 -20.729   0.047   0.048  -0.087   0.069   0.080   0.081
  343 22000  3.50 -2.00  2.00  0.00  0.00 -22.005 -21.982 -21.744 -21.300 -20.707   0.097   0.098  -0.093   0.078   0.124   0.126
  344 22000  4.00 -2.00  2.00  0.00  0.00 -21.966 -21.943 -21.725 -21.289 -20.693   0.125   0.126  -0.096   0.089   0.137   0.138
  345 22000  4.50 -2.00  2.00  0.00  0.00 -21.944 -21.920 -21.708 -21.283 -20.686   0.141   0.143  -0.097   0.101   0.131   0.133
  346 22000  5.00 -2.00  2.00  0.00  0.00 -21.933 -21.910 -21.692 -21.281 -20.684   0.151   0.152  -0.098   0.116   0.112   0.113
  347 23000  3.00 -2.00  2.00  0.00  0.00 -22.212 -22.189 -21.862 -21.409 -20.818  -0.001   0.000  -0.091   0.068   0.043   0.045
  348 23000  3.50 -2.00  2.00  0.00  0.00 -22.139 -22.115 -21.839 -21.389 -20.792   0.053   0.054  -0.097   0.077   0.092   0.093
  349 23000  4.00 -2.00  2.00  0.00  0.00 -22.096 -22.073 -21.818 -21.376 -20.776   0.082   0.083  -0.100   0.087   0.106   0.107
  350 23000  4.50 -2.00  2.00  0.00  0.00 -22.072 -22.049 -21.800 -21.368 -20.767   0.098   0.099  -0.101   0.099   0.102   0.103
  351 23000  5.00 -2.00  2.00  0.00  0.00 -22.061 -22.037 -21.784 -21.366 -20.763   0.107   0.108  -0.102   0.113   0.084   0.085
  352 24000  3.00 -2.00  2.00  0.00  0.00 -22.352 -22.328 -21.961 -21.504 -20.909  -0.046  -0.045  -0.095   0.067   0.009   0.010
  353 24000  3.50 -2.00  2.00  0.00  0.00 -22.267 -22.244 -21.932 -21.477 -20.875   0.012   0.013  -0.102   0.075   0.062   0.063
  354 24000  4.00 -2.00  2.00  0.00  0.00 -22.220 -22.197 -21.908 -21.460 -20.856   0.042   0.043  -0.104   0.085   0.078   0.079
  355 24000  4.50 -2.00  2.00  0.00  0.00 -22.194 -22.171 -21.889 -21.451 -20.845   0.058   0.059  -0.106   0.096   0.075   0.076
  356 24000  5.00 -2.00  2.00  0.00  0.00 -22.182 -22.158 -21.872 -21.447 -20.841   0.067   0.069  -0.106   0.110   0.058   0.059
  357 25000  3.00 -2.00  2.00  0.00  0.00 -22.495 -22.471 -22.063 -21.601 -21.003  -0.092  -0.090  -0.098   0.065  -0.027  -0.026
  358 25000  3.50 -2.00  2.00  0.00  0.00 -22.392 -22.369 -22.024 -21.563 -20.958  -0.027  -0.026  -0.106   0.074   0.034   0.035
  359 25000  4.00 -2.00  2.00  0.00  0.00 -22.340 -22.317 -21.997 -21.543 -20.934   0.004   0.006  -0.108   0.083   0.052   0.054
  360 25000  4.50 -2.00  2.00  0.00  0.00 -22.311 -22.288 -21.975 -21.531 -20.921   0.022   0.023  -0.110   0.094   0.051   0.052
  361 25000  5.00 -2.00  2.00  0.00  0.00 -22.297 -22.274 -21.958 -21.526 -20.916   0.031   0.032  -0.110   0.107   0.035   0.037
  362 26000  3.00 -2.00  2.00  0.00  0.00 -22.648 -22.625 -22.170 -21.705 -21.105  -0.141  -0.140  -0.100   0.063  -0.071  -0.070
  363 26000  3.50 -2.00  2.00  0.00  0.00 -22.516 -22.493 -22.116 -21.650 -21.041  -0.064  -0.063  -0.110   0.073   0.008   0.009
