
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  183  7750  1.50 -1.00  2.00  1.25  0.00 -17.738 -17.716 -19.221 -18.942 -18.500   2.006   2.007   0.058   0.092   1.704   1.705
  184  7750  2.00 -1.00  2.00  1.25  0.00 -17.785 -17.763 -19.192 -18.932 -18.495   1.949   1.949   0.063   0.106   1.609   1.609
  185  7750  2.50 -1.00  2.00  1.25  0.00 -17.854 -17.832 -19.144 -18.911 -18.485   1.859   1.859   0.074   0.122   1.465   1.465
  186  7750  3.00 -1.00  2.00  1.25  0.00 -17.938 -17.916 -19.078 -18.878 -18.470   1.742   1.742   0.093   0.136   1.282   1.282
  187  7750  3.50 -1.00  2.00  1.25  0.00 -18.031 -18.009 -18.997 -18.833 -18.453   1.604   1.604   0.120   0.145   1.072   1.072
  188  7750  4.00 -1.00  2.00  1.25  0.00 -18.128 -18.107 -18.924 -18.785 -18.425   1.458   1.458   0.141   0.149   0.877   0.877
  189  7750  4.50 -1.00  2.00  1.25  0.00 -18.228 -18.206 -18.857 -18.735 -18.394   1.310   1.310   0.159   0.149   0.692   0.692
  190  7750  5.00 -1.00  2.00  1.25  0.00 -18.324 -18.302 -18.795 -18.687 -18.362   1.165   1.165   0.174   0.148   0.520   0.519
  191  8000  1.00 -1.00  2.00  1.25  0.00 -17.985 -17.963 -19.314 -19.036 -18.610   1.852   1.853   0.075   0.076   1.549   1.549
  192  8000  1.50 -1.00  2.00  1.25  0.00 -17.940 -17.918 -19.363 -19.069 -18.616   1.930   1.931   0.048   0.087   1.660   1.660
  193  8000  2.00 -1.00  2.00  1.25  0.00 -17.962 -17.939 -19.350 -19.069 -18.615   1.909   1.910   0.046   0.101   1.612   1.612
  194  8000  2.50 -1.00  2.00  1.25  0.00 -18.013 -17.991 -19.312 -19.056 -18.609   1.845   1.845   0.053   0.119   1.498   1.498
  195  8000  3.00 -1.00  2.00  1.25  0.00 -18.081 -18.059 -19.258 -19.032 -18.598   1.753   1.753   0.065   0.137   1.345   1.345
  196  8000  3.50 -1.00  2.00  1.25  0.00 -18.163 -18.141 -19.187 -18.997 -18.583   1.636   1.636   0.087   0.152   1.156   1.156
  197  8000  4.00 -1.00  2.00  1.25  0.00 -18.254 -18.232 -19.107 -18.951 -18.564   1.499   1.499   0.113   0.160   0.950   0.950
  198  8000  4.50 -1.00  2.00  1.25  0.00 -18.350 -18.328 -19.034 -18.901 -18.535   1.353   1.353   0.134   0.162   0.759   0.759
  199  8000  5.00 -1.00  2.00  1.25  0.00 -18.445 -18.424 -18.967 -18.851 -18.502   1.207   1.207   0.151   0.161   0.580   0.580
  200  8250  1.00 -1.00  2.00  1.25  0.00 -18.250 -18.227 -19.377 -19.104 -18.694   1.656   1.657   0.090   0.066   1.342   1.343
  201  8250  1.50 -1.00  2.00  1.25  0.00 -18.149 -18.127 -19.476 -19.172 -18.717   1.825   1.826   0.045   0.081   1.572   1.573
  202  8250  2.00 -1.00  2.00  1.25  0.00 -18.144 -18.122 -19.483 -19.185 -18.721   1.843   1.843   0.036   0.095   1.580   1.580
  203  8250  2.50 -1.00  2.00  1.25  0.00 -18.176 -18.154 -19.458 -19.181 -18.719   1.807   1.807   0.038   0.114   1.500   1.500
  204  8250  3.00 -1.00  2.00  1.25  0.00 -18.230 -18.208 -19.412 -19.165 -18.712   1.738   1.738   0.047   0.135   1.372   1.372
  205  8250  3.50 -1.00  2.00  1.25  0.00 -18.297 -18.275 -19.353 -19.140 -18.700   1.645   1.645   0.060   0.156   1.211   1.211
  206  8250  4.00 -1.00  2.00  1.25  0.00 -18.378 -18.356 -19.278 -19.103 -18.686   1.527   1.527   0.084   0.170   1.018   1.018
  207  8250  4.50 -1.00  2.00  1.25  0.00 -18.468 -18.446 -19.201 -19.056 -18.665   1.390   1.390   0.109   0.175   0.820   0.820
  208  8250  5.00 -1.00  2.00  1.25  0.00 -18.561 -18.540 -19.130 -19.006 -18.635   1.247   1.246   0.129   0.176   0.635   0.634
  209  8500  1.50 -1.00  2.00  1.25  0.00 -18.359 -18.336 -19.566 -19.258 -18.804   1.701   1.702   0.046   0.076   1.456   1.456
  210  8500  2.00 -1.00  2.00  1.25  0.00 -18.327 -18.305 -19.595 -19.285 -18.814   1.760   1.761   0.029   0.090   1.520   1.521
  211  8500  2.50 -1.00  2.00  1.25  0.00 -18.341 -18.319 -19.582 -19.289 -18.816   1.750   1.751   0.027   0.109   1.477   1.477
  212  8500  3.00 -1.00  2.00  1.25  0.00 -18.379 -18.357 -19.547 -19.281 -18.813   1.704   1.704   0.033   0.131   1.376   1.376
  213  8500  3.50 -1.00  2.00  1.25  0.00 -18.434 -18.412 -19.496 -19.263 -18.806   1.632   1.632   0.043   0.154   1.237   1.236
  214  8500  4.00 -1.00  2.00  1.25  0.00 -18.501 -18.479 -19.431 -19.236 -18.793   1.536   1.536   0.058   0.176   1.068   1.068
  215  8500  4.50 -1.00  2.00  1.25  0.00 -18.584 -18.562 -19.356 -19.197 -18.781   1.416   1.416   0.083   0.187   0.873   0.873
  216  8500  5.00 -1.00  2.00  1.25  0.00 -18.674 -18.652 -19.283 -19.151 -18.758   1.280   1.280   0.107   0.191   0.683   0.683
  217  8750  1.50 -1.00  2.00  1.25  0.00 -18.568 -18.545 -19.640 -19.331 -18.880   1.565   1.566   0.049   0.070   1.324   1.325
  218  8750  2.00 -1.00  2.00  1.25  0.00 -18.510 -18.488 -19.690 -19.371 -18.896   1.663   1.663   0.025   0.085   1.441   1.442
  219  8750  2.50 -1.00  2.00  1.25  0.00 -18.505 -18.483 -19.690 -19.383 -18.902   1.680   1.680   0.019   0.103   1.435   1.435
  220  8750  3.00 -1.00  2.00  1.25  0.00 -18.528 -18.506 -19.664 -19.381 -18.903   1.655   1.655   0.021   0.125   1.361   1.361
  221  8750  3.50 -1.00  2.00  1.25  0.00 -18.570 -18.548 -19.621 -19.370 -18.899   1.602   1.603   0.029   0.150   1.244   1.244
  222  8750  4.00 -1.00  2.00  1.25  0.00 -18.626 -18.604 -19.564 -19.351 -18.891   1.526   1.526   0.040   0.176   1.093   1.093
  223  8750  4.50 -1.00  2.00  1.25  0.00 -18.696 -18.674 -19.495 -19.321 -18.879   1.427   1.427   0.058   0.197   0.914   0.914
  224  8750  5.00 -1.00  2.00  1.25  0.00 -18.782 -18.760 -19.424 -19.284 -18.868   1.304   1.304   0.085   0.204   0.724   0.724
  225  9000  1.50 -1.00  2.00  0.00  0.00 -18.768 -18.745 -19.708 -19.397 -18.948   1.430   1.431   0.051   0.066   1.194   1.195
  226  9000  2.00 -1.00  2.00  0.00  0.00 -18.690 -18.668 -19.771 -19.447 -18.971   1.559   1.559   0.024   0.080   1.348   1.349
  227  9000  2.50 -1.00  2.00  0.00  0.00 -18.670 -18.647 -19.783 -19.465 -18.979   1.597   1.598   0.014   0.097   1.373   1.373
  228  9000  3.00 -1.00  2.00  0.00  0.00 -18.679 -18.656 -19.766 -19.469 -18.983   1.592   1.592   0.014   0.118   1.326   1.327
  229  9000  3.50 -1.00  2.00  0.00  0.00 -18.707 -18.685 -19.730 -19.464 -18.982   1.559   1.559   0.018   0.144   1.231   1.232
  230  9000  4.00 -1.00  2.00  0.00  0.00 -18.751 -18.729 -19.680 -19.451 -18.978   1.502   1.502   0.027   0.174   1.100   1.100
  231  9000  4.50 -1.00  2.00  0.00  0.00 -18.809 -18.787 -19.618 -19.429 -18.969   1.422   1.422   0.039   0.201   0.940   0.940
  232  9000  5.00 -1.00  2.00  0.00  0.00 -18.876 -18.854 -19.548 -19.399 -18.953   1.324   1.324   0.055   0.224   0.764   0.764
  233  9250  2.00 -1.00  2.00  0.00  0.00 -18.862 -18.839 -19.845 -19.516 -19.039   1.456   1.457   0.023   0.077   1.255   1.255
  234  9250  2.50 -1.00  2.00  0.00  0.00 -18.828 -18.806 -19.865 -19.539 -19.050   1.513   1.513   0.011   0.092   1.305   1.305
  235  9250  3.00 -1.00  2.00  0.00  0.00 -18.826 -18.803 -19.857 -19.548 -19.055   1.524   1.524   0.007   0.113   1.282   1.282
  236  9250  3.50 -1.00  2.00  0.00  0.00 -18.843 -18.821 -19.828 -19.547 -19.057   1.506   1.506   0.010   0.138   1.208   1.208
  237  9250  4.00 -1.00  2.00  0.00  0.00 -18.877 -18.855 -19.785 -19.540 -19.056   1.464   1.465   0.016   0.167   1.095   1.095
  238  9250  4.50 -1.00  2.00  0.00  0.00 -18.925 -18.903 -19.729 -19.524 -19.051   1.401   1.401   0.027   0.198   0.951   0.951
  239  9250  5.00 -1.00  2.00  0.00  0.00 -18.984 -18.962 -19.663 -19.500 -19.041   1.318   1.318   0.041   0.226   0.783   0.783
  240  9500  2.00 -1.00  2.00  0.00  0.00 -19.024 -19.001 -19.914 -19.581 -19.103   1.359   1.359   0.022   0.074   1.165   1.166
  241  9500  2.50 -1.00  2.00  0.00  0.00 -18.981 -18.959 -19.940 -19.607 -19.115   1.428   1.429   0.008   0.089   1.234   1.234
  242  9500  3.00 -1.00  2.00  0.00  0.00 -18.969 -18.947 -19.938 -19.619 -19.121   1.452   1.452   0.003   0.107   1.230   1.230
  243  9500  3.50 -1.00  2.00  0.00  0.00 -18.977 -18.955 -19.916 -19.622 -19.125   1.447   1.447   0.003   0.131   1.176   1.176
  244  9500  4.00 -1.00  2.00  0.00  0.00 -19.001 -18.979 -19.879 -19.619 -19.126   1.420   1.420   0.008   0.161   1.081   1.081
  245  9500  4.50 -1.00  2.00  0.00  0.00 -19.039 -19.017 -19.829 -19.609 -19.125   1.371   1.372   0.016   0.193   0.951   0.951
  246  9500  5.00 -1.00  2.00  0.00  0.00 -19.091 -19.069 -19.766 -19.591 -19.119   1.302   1.302   0.028   0.225   0.792   0.792
  247  9750  2.00 -1.00  2.00  0.00  0.00 -19.176 -19.153 -19.980 -19.643 -19.163   1.269   1.270   0.020   0.072   1.083   1.083
  248  9750  2.50 -1.00  2.00  0.00  0.00 -19.126 -19.103 -20.009 -19.671 -19.176   1.347   1.348   0.005   0.086   1.163   1.164
  249  9750  3.00 -1.00  2.00  0.00  0.00 -19.106 -19.084 -20.011 -19.684 -19.183   1.380   1.380  -0.001   0.103   1.174   1.175
  250  9750  3.50 -1.00  2.00  0.00  0.00 -19.107 -19.084 -19.995 -19.690 -19.187   1.385   1.385  -0.002   0.126   1.137   1.137
  251  9750  4.00 -1.00  2.00  0.00  0.00 -19.122 -19.100 -19.964 -19.690 -19.190   1.369   1.370   0.001   0.154   1.058   1.058
  252  9750  4.50 -1.00  2.00  0.00  0.00 -19.152 -19.130 -19.919 -19.685 -19.192   1.334   1.334   0.007   0.188   0.942   0.943
  253  9750  5.00 -1.00  2.00  0.00  0.00 -19.195 -19.173 -19.861 -19.672 -19.190   1.278   1.278   0.018   0.222   0.796   0.796
  254 10000  2.00 -1.00  2.00  0.00  0.00 -19.317 -19.295 -20.042 -19.702 -19.221   1.187   1.188   0.018   0.071   1.007   1.008
  255 10000  2.50 -1.00  2.00  0.00  0.00 -19.261 -19.239 -20.074 -19.731 -19.234   1.272   1.272   0.003   0.084   1.097   1.097
  256 10000  3.00 -1.00  2.00  0.00  0.00 -19.236 -19.214 -20.079 -19.745 -19.241   1.311   1.311  -0.004   0.100   1.118   1.119
  257 10000  3.50 -1.00  2.00  0.00  0.00 -19.231 -19.209 -20.067 -19.752 -19.246   1.323   1.324  -0.007   0.121   1.093   1.093
  258 10000  4.00 -1.00  2.00  0.00  0.00 -19.240 -19.218 -20.041 -19.755 -19.250   1.316   1.317  -0.005   0.148   1.028   1.029
  259 10000  4.50 -1.00  2.00  0.00  0.00 -19.263 -19.241 -20.001 -19.753 -19.253   1.292   1.292   0.000   0.182   0.927   0.928
  260 10000  5.00 -1.00  2.00  0.00  0.00 -19.299 -19.277 -19.948 -19.745 -19.254   1.248   1.248   0.009   0.217   0.794   0.794
  261 10500  2.00 -1.00  2.00  0.00  0.00 -19.575 -19.552 -20.160 -19.814 -19.328   1.041   1.042   0.014   0.069   0.873   0.874
  262 10500  2.50 -1.00  2.00  0.00  0.00 -19.511 -19.488 -20.194 -19.844 -19.342   1.135   1.136  -0.002   0.081   0.975   0.976
  263 10500  3.00 -1.00  2.00  0.00  0.00 -19.476 -19.454 -20.202 -19.858 -19.348   1.184   1.184  -0.010   0.095   1.012   1.012
  264 10500  3.50 -1.00  2.00  0.00  0.00 -19.462 -19.439 -20.195 -19.866 -19.352   1.206   1.207  -0.014   0.113   1.005   1.005
  265 10500  4.00 -1.00  2.00  0.00  0.00 -19.462 -19.440 -20.176 -19.871 -19.356   1.211   1.211  -0.014   0.137   0.962   0.962
  266 10500  4.50 -1.00  2.00  0.00  0.00 -19.475 -19.453 -20.146 -19.873 -19.361   1.200   1.200  -0.012   0.168   0.886   0.886
  267 10500  5.00 -1.00  2.00  0.00  0.00 -19.499 -19.477 -20.103 -19.872 -19.366   1.174   1.175  -0.006   0.204   0.776   0.776
  268 11000  2.50 -1.00  2.00  0.00  0.00 -19.734 -19.712 -20.304 -19.947 -19.441   1.015   1.016  -0.006   0.078   0.869   0.870
  269 11000  3.00 -1.00  2.00  0.00  0.00 -19.694 -19.671 -20.314 -19.961 -19.446   1.070   1.070  -0.015   0.092   0.914   0.915
  270 11000  3.50 -1.00  2.00  0.00  0.00 -19.672 -19.649 -20.309 -19.969 -19.450   1.099   1.100  -0.019   0.109   0.919   0.919
  271 11000  4.00 -1.00  2.00  0.00  0.00 -19.664 -19.642 -20.294 -19.974 -19.453   1.111   1.112  -0.021   0.130   0.892   0.892
  272 11000  4.50 -1.00  2.00  0.00  0.00 -19.670 -19.647 -20.269 -19.978 -19.457   1.110   1.110  -0.020   0.157   0.834   0.834
  273 11000  5.00 -1.00  2.00  0.00  0.00 -19.686 -19.664 -20.234 -19.980 -19.463   1.096   1.096  -0.017   0.192   0.744   0.744
  274 11500  2.50 -1.00  2.00  0.00  0.00 -19.936 -19.913 -20.407 -20.044 -19.533   0.910   0.911  -0.011   0.077   0.776   0.777
  275 11500  3.00 -1.00  2.00  0.00  0.00 -19.891 -19.869 -20.417 -20.057 -19.538   0.968   0.969  -0.020   0.090   0.826   0.827
  276 11500  3.50 -1.00  2.00  0.00  0.00 -19.865 -19.842 -20.413 -20.064 -19.540   1.001   1.002  -0.024   0.105   0.838   0.839
  277 11500  4.00 -1.00  2.00  0.00  0.00 -19.851 -19.829 -20.400 -20.069 -19.542   1.019   1.020  -0.027   0.125   0.821   0.822
  278 11500  4.50 -1.00  2.00  0.00  0.00 -19.850 -19.828 -20.379 -20.072 -19.546   1.024   1.025  -0.027   0.149   0.777   0.778
  279 11500  5.00 -1.00  2.00  0.00  0.00 -19.860 -19.838 -20.349 -20.076 -19.551   1.018   1.018  -0.025   0.181   0.704   0.704
  280 12000  2.50 -1.00  2.00  0.00  0.00 -20.117 -20.094 -20.503 -20.134 -19.618   0.819   0.820  -0.016   0.076   0.696   0.697
  281 12000  3.00 -1.00  2.00  0.00  0.00 -20.072 -20.049 -20.512 -20.147 -19.622   0.877   0.878  -0.024   0.088   0.749   0.749
  282 12000  3.50 -1.00  2.00  0.00  0.00 -20.042 -20.020 -20.509 -20.153 -19.624   0.913   0.913  -0.029   0.102   0.764   0.765
  283 12000  4.00 -1.00  2.00  0.00  0.00 -20.025 -20.003 -20.497 -20.157 -19.625   0.934   0.934  -0.032   0.121   0.754   0.754
  284 12000  4.50 -1.00  2.00  0.00  0.00 -20.019 -19.996 -20.478 -20.160 -19.628   0.943   0.944  -0.032   0.143   0.719   0.720
  285 12000  5.00 -1.00  2.00  0.00  0.00 -20.023 -20.000 -20.452 -20.164 -19.633   0.943   0.943  -0.031   0.172   0.660   0.660
  286 12500  2.50 -1.00  2.00  0.00  0.00 -20.282 -20.259 -20.593 -20.218 -19.698   0.739   0.739  -0.020   0.075   0.627   0.628
  287 12500  3.00 -1.00  2.00  0.00  0.00 -20.236 -20.213 -20.602 -20.231 -19.702   0.797   0.798  -0.029   0.086   0.681   0.681
  288 12500  3.50 -1.00  2.00  0.00  0.00 -20.205 -20.183 -20.599 -20.236 -19.703   0.833   0.834  -0.034   0.100   0.698   0.699
  289 12500  4.00 -1.00  2.00  0.00  0.00 -20.187 -20.164 -20.588 -20.240 -19.704   0.855   0.856  -0.036   0.117   0.691   0.692
  290 12500  4.50 -1.00  2.00  0.00  0.00 -20.177 -20.155 -20.570 -20.243 -19.706   0.868   0.868  -0.037   0.139   0.663   0.663
  291 12500  5.00 -1.00  2.00  0.00  0.00 -20.177 -20.154 -20.547 -20.246 -19.709   0.871   0.872  -0.037   0.165   0.613   0.613
  292 13000  2.50 -1.00  2.00  0.00  0.00 -20.433 -20.410 -20.678 -20.298 -19.774   0.667   0.668  -0.025   0.074   0.567   0.568
  293 13000  3.00 -1.00  2.00  0.00  0.00 -20.386 -20.363 -20.687 -20.310 -19.776   0.726   0.727  -0.033   0.085   0.621   0.622
  294 13000  3.50 -1.00  2.00  0.00  0.00 -20.355 -20.333 -20.684 -20.315 -19.777   0.761   0.762  -0.038   0.098   0.639   0.640
  295 13000  4.00 -1.00  2.00  0.00  0.00 -20.336 -20.313 -20.673 -20.318 -19.777   0.784   0.785  -0.041   0.115   0.634   0.635
  296 13000  4.50 -1.00  2.00  0.00  0.00 -20.325 -20.302 -20.657 -20.321 -19.779   0.798   0.798  -0.042   0.135   0.609   0.610
  297 13000  5.00 -1.00  2.00  0.00  0.00 -20.322 -20.299 -20.635 -20.324 -19.782   0.804   0.804  -0.042   0.160   0.566   0.566
  298 14000  2.00 -1.00  2.00  0.00  0.00 -20.790 -20.767 -20.796 -20.415 -19.902   0.427   0.428  -0.014   0.062   0.328   0.329
  299 14000  2.50 -1.00  2.00  0.00  0.00 -20.705 -20.682 -20.837 -20.447 -19.914   0.544   0.545  -0.033   0.072   0.464   0.465
  300 14000  3.00 -1.00  2.00  0.00  0.00 -20.654 -20.631 -20.844 -20.456 -19.914   0.604   0.605  -0.042   0.083   0.521   0.522
  301 14000  3.50 -1.00  2.00  0.00  0.00 -20.622 -20.600 -20.840 -20.460 -19.913   0.639   0.640  -0.046   0.095   0.540   0.541
  302 14000  4.00 -1.00  2.00  0.00  0.00 -20.603 -20.580 -20.830 -20.462 -19.913   0.661   0.662  -0.049   0.110   0.536   0.537
  303 14000  4.50 -1.00  2.00  0.00  0.00 -20.591 -20.569 -20.814 -20.464 -19.914   0.675   0.675  -0.050   0.129   0.515   0.516
  304 14000  5.00 -1.00  2.00  0.00  0.00 -20.586 -20.564 -20.794 -20.467 -19.916   0.682   0.683  -0.050   0.151   0.478   0.479
  305 15000  2.50 -1.00  2.00  0.00  0.00 -20.948 -20.925 -20.983 -20.584 -20.044   0.438   0.439  -0.040   0.070   0.376   0.377
  306 15000  3.00 -1.00  2.00  0.00  0.00 -20.891 -20.868 -20.989 -20.591 -20.041   0.502   0.503  -0.050   0.080   0.438   0.439
  307 15000  3.50 -1.00  2.00  0.00  0.00 -20.856 -20.833 -20.983 -20.592 -20.038   0.538   0.539  -0.054   0.092   0.460   0.460
  308 15000  4.00 -1.00  2.00  0.00  0.00 -20.836 -20.813 -20.972 -20.593 -20.036   0.559   0.560  -0.056   0.106   0.457   0.458
  309 15000  4.50 -1.00  2.00  0.00  0.00 -20.825 -20.802 -20.957 -20.594 -20.037   0.571   0.572  -0.058   0.124   0.437   0.438
  310 15000  5.00 -1.00  2.00  0.00  0.00 -20.820 -20.797 -20.939 -20.597 -20.039   0.579   0.580  -0.058   0.145   0.403   0.404
  311 16000  2.50 -1.00  2.00  0.00  0.00 -21.172 -21.149 -21.119 -20.712 -20.166   0.342   0.343  -0.047   0.068   0.297   0.298
  312 16000  3.00 -1.00  2.00  0.00  0.00 -21.105 -21.083 -21.123 -20.716 -20.159   0.413   0.414  -0.057   0.079   0.367   0.368
  313 16000  3.50 -1.00  2.00  0.00  0.00 -21.066 -21.043 -21.115 -20.715 -20.153   0.451   0.452  -0.061   0.090   0.392   0.393
  314 16000  4.00 -1.00  2.00  0.00  0.00 -21.043 -21.020 -21.103 -20.714 -20.150   0.472   0.473  -0.064   0.103   0.391   0.392
  315 16000  4.50 -1.00  2.00  0.00  0.00 -21.032 -21.009 -21.088 -20.714 -20.149   0.484   0.485  -0.065   0.119   0.373   0.374
  316 16000  5.00 -1.00  2.00  0.00  0.00 -21.027 -21.004 -21.071 -20.716 -20.151   0.491   0.492  -0.065   0.139   0.341   0.341
  317 17000  2.50 -1.00  2.00  0.00  0.00 -21.381 -21.358 -21.248 -20.833 -20.281   0.255   0.256  -0.052   0.067   0.224   0.225
  318 17000  3.00 -1.00  2.00  0.00  0.00 -21.305 -21.282 -21.250 -20.834 -20.271   0.332   0.333  -0.063   0.076   0.303   0.304
  319 17000  3.50 -1.00  2.00  0.00  0.00 -21.259 -21.236 -21.239 -20.830 -20.262   0.373   0.374  -0.068   0.087   0.332   0.333
  320 17000  4.00 -1.00  2.00  0.00  0.00 -21.232 -21.210 -21.226 -20.827 -20.256   0.396   0.397  -0.070   0.100   0.334   0.335
  321 17000  4.50 -1.00  2.00  0.00  0.00 -21.219 -21.196 -21.210 -20.826 -20.254   0.409   0.410  -0.071   0.115   0.319   0.320
  322 17000  5.00 -1.00  2.00  0.00  0.00 -21.214 -21.191 -21.193 -20.827 -20.255   0.415   0.416  -0.071   0.134   0.288   0.289
  323 18000  2.50 -1.00  2.00  0.00  0.00 -21.576 -21.553 -21.369 -20.948 -20.392   0.174   0.175  -0.056   0.064   0.155   0.156
  324 18000  3.00 -1.00  2.00  0.00  0.00 -21.491 -21.468 -21.370 -20.947 -20.378   0.258   0.259  -0.069   0.074   0.244   0.245
  325 18000  3.50 -1.00  2.00  0.00  0.00 -21.439 -21.416 -21.357 -20.939 -20.365   0.302   0.303  -0.074   0.085   0.278   0.279
  326 18000  4.00 -1.00  2.00  0.00  0.00 -21.408 -21.385 -21.341 -20.934 -20.357   0.328   0.329  -0.076   0.097   0.283   0.284
  327 18000  4.50 -1.00  2.00  0.00  0.00 -21.391 -21.368 -21.325 -20.931 -20.354   0.342   0.343  -0.077   0.112   0.270   0.271
  328 18000  5.00 -1.00  2.00  0.00  0.00 -21.384 -21.362 -21.308 -20.931 -20.353   0.349   0.350  -0.078   0.130   0.242   0.243
  329 19000  2.50 -1.00  2.00  0.00  0.00 -21.761 -21.738 -21.484 -21.057 -20.498   0.098   0.100  -0.060   0.062   0.091   0.092
  330 19000  3.00 -1.00  2.00  0.00  0.00 -21.666 -21.643 -21.484 -21.054 -20.481   0.190   0.191  -0.074   0.072   0.191   0.192
  331 19000  3.50 -1.00  2.00  0.00  0.00 -21.608 -21.585 -21.469 -21.044 -20.464   0.238   0.239  -0.079   0.083   0.229   0.230
  332 19000  4.00 -1.00  2.00  0.00  0.00 -21.572 -21.549 -21.451 -21.035 -20.454   0.265   0.266  -0.082   0.094   0.237   0.238
  333 19000  4.50 -1.00  2.00  0.00  0.00 -21.552 -21.529 -21.434 -21.031 -20.448   0.280   0.281  -0.083   0.108   0.227   0.228
  334 19000  5.00 -1.00  2.00  0.00  0.00 -21.543 -21.520 -21.417 -21.030 -20.447   0.288   0.289  -0.083   0.126   0.202   0.203
  335 20000  3.00 -1.00  2.00  0.00  0.00 -21.830 -21.807 -21.594 -21.157 -20.579   0.129   0.130  -0.078   0.070   0.142   0.143
  336 20000  3.50 -1.00  2.00  0.00  0.00 -21.767 -21.743 -21.576 -21.144 -20.559   0.179   0.180  -0.084   0.081   0.184   0.185
  337 20000  4.00 -1.00  2.00  0.00  0.00 -21.727 -21.704 -21.557 -21.133 -20.546   0.207   0.209  -0.087   0.092   0.195   0.196
  338 20000  4.50 -1.00  2.00  0.00  0.00 -21.704 -21.681 -21.538 -21.126 -20.538   0.224   0.225  -0.088   0.105   0.188   0.189
  339 20000  5.00 -1.00  2.00  0.00  0.00 -21.693 -21.670 -21.520 -21.124 -20.536   0.233   0.234  -0.088   0.121   0.165   0.166
  340 21000  3.00 -1.00  2.00  0.00  0.00 -21.987 -21.964 -21.700 -21.257 -20.675   0.072   0.074  -0.082   0.069   0.097   0.098
  341 21000  3.50 -1.00  2.00  0.00  0.00 -21.916 -21.893 -21.679 -21.240 -20.651   0.125   0.127  -0.089   0.078   0.144   0.145
  342 21000  4.00 -1.00  2.00  0.00  0.00 -21.873 -21.850 -21.657 -21.226 -20.635   0.155   0.156  -0.091   0.089   0.157   0.158
  343 21000  4.50 -1.00  2.00  0.00  0.00 -21.848 -21.824 -21.638 -21.218 -20.625   0.173   0.174  -0.093   0.102   0.152   0.153
  344 21000  5.00 -1.00  2.00  0.00  0.00 -21.834 -21.811 -21.619 -21.215 -20.621   0.183   0.184  -0.093   0.118   0.132   0.133
  345 22000  3.00 -1.00  2.00  0.00  0.00 -22.136 -22.113 -21.802 -21.354 -20.769   0.020   0.021  -0.085   0.067   0.055   0.056
  346 22000  3.50 -1.00  2.00  0.00  0.00 -22.059 -22.036 -21.778 -21.333 -20.740   0.076   0.078  -0.093   0.076   0.107   0.108
  347 22000  4.00 -1.00  2.00  0.00  0.00 -22.011 -21.988 -21.755 -21.317 -20.721   0.108   0.109  -0.096   0.087   0.123   0.124
  348 22000  4.50 -1.00  2.00  0.00  0.00 -21.983 -21.960 -21.734 -21.307 -20.709   0.126   0.127  -0.097   0.099   0.120   0.121
  349 22000  5.00 -1.00  2.00  0.00  0.00 -21.967 -21.944 -21.714 -21.302 -20.704   0.136   0.137  -0.098   0.114   0.102   0.103
  350 23000  3.00 -1.00  2.00  0.00  0.00 -22.279 -22.256 -21.901 -21.448 -20.860  -0.029  -0.028  -0.089   0.065   0.017   0.018
  351 23000  3.50 -1.00  2.00  0.00  0.00 -22.195 -22.172 -21.875 -21.424 -20.827   0.031   0.032  -0.096   0.074   0.073   0.074
  352 23000  4.00 -1.00  2.00  0.00  0.00 -22.143 -22.120 -21.849 -21.405 -20.805   0.064   0.065  -0.100   0.085   0.092   0.093
  353 23000  4.50 -1.00  2.00  0.00  0.00 -22.112 -22.088 -21.826 -21.392 -20.791   0.083   0.084  -0.101   0.097   0.090   0.091
  354 23000  5.00 -1.00  2.00  0.00  0.00 -22.094 -22.071 -21.806 -21.386 -20.784   0.094   0.095  -0.102   0.111   0.074   0.075
  355 24000  3.00 -1.00  2.00  0.00  0.00 -22.417 -22.394 -22.000 -21.542 -20.950  -0.073  -0.072  -0.092   0.063  -0.017  -0.016
  356 24000  3.50 -1.00  2.00  0.00  0.00 -22.325 -22.302 -21.968 -21.512 -20.912  -0.011  -0.010  -0.100   0.073   0.042   0.043
  357 24000  4.00 -1.00  2.00  0.00  0.00 -22.269 -22.246 -21.940 -21.490 -20.887   0.023   0.024  -0.104   0.083   0.063   0.064
  358 24000  4.50 -1.00  2.00  0.00  0.00 -22.235 -22.211 -21.916 -21.476 -20.870   0.043   0.044  -0.105   0.094   0.063   0.065
  359 24000  5.00 -1.00  2.00  0.00  0.00 -22.215 -22.192 -21.895 -21.468 -20.862   0.055   0.056  -0.106   0.108   0.049   0.050
  360 25000  3.00 -1.00  2.00  0.00  0.00 -22.556 -22.532 -22.100 -21.637 -21.042  -0.117  -0.115  -0.095   0.062  -0.051  -0.050
  361 25000  3.50 -1.00  2.00  0.00  0.00 -22.450 -22.427 -22.060 -21.598 -20.995  -0.050  -0.048  -0.104   0.071   0.014   0.015
  362 25000  4.00 -1.00  2.00  0.00  0.00 -22.390 -22.367 -22.029 -21.573 -20.966  -0.015  -0.013  -0.107   0.081   0.036   0.037
  363 25000  4.50 -1.00  2.00  0.00  0.00 -22.353 -22.330 -22.003 -21.557 -20.948   0.006   0.007  -0.109   0.092   0.038   0.040
