
       Teff log g  [M]  Vturb  l/H  E(B-V)    U       B       V      BOL     BC      U-B     B-V(J)  B-V(H) 
  431 31000  5.00  0.20  2.00  0.00  0.00 -22.921 -22.331 -21.466 -31.549  -3.112  -1.018  -0.262  -0.278
  432 32000  4.00  0.20  2.00  0.00  0.00 -23.104 -22.477 -21.596 -31.687  -3.119  -1.056  -0.277  -0.293
  433 32000  4.50  0.20  2.00  0.00  0.00 -23.053 -22.441 -21.562 -31.687  -3.153  -1.041  -0.275  -0.291
  434 32000  5.00  0.20  2.00  0.00  0.00 -23.010 -22.406 -21.535 -31.687  -3.181  -1.033  -0.268  -0.284
  435 33000  4.00  0.20  2.00  0.00  0.00 -23.177 -22.540 -21.656 -31.821  -3.194  -1.067  -0.281  -0.297
  436 33000  4.50  0.20  2.00  0.00  0.00 -23.135 -22.511 -21.628 -31.821  -3.221  -1.053  -0.280  -0.296
  437 33000  5.00  0.20  2.00  0.00  0.00 -23.096 -22.479 -21.602 -31.821  -3.247  -1.046  -0.274  -0.290
  438 34000  4.00  0.20  2.00  0.00  0.00 -23.240 -22.595 -21.708 -31.951  -3.271  -1.075  -0.284  -0.300
  439 34000  4.50  0.20  2.00  0.00  0.00 -23.209 -22.575 -21.688 -31.951  -3.291  -1.063  -0.284  -0.300
  440 34000  5.00  0.20  2.00  0.00  0.00 -23.175 -22.547 -21.665 -31.951  -3.314  -1.057  -0.279  -0.295
  441 35000  4.00  0.20  2.00  0.00  0.00 -23.295 -22.644 -21.753 -32.077  -3.351  -1.082  -0.287  -0.303
  442 35000  4.50  0.20  2.00  0.00  0.00 -23.274 -22.633 -21.741 -32.077  -3.363  -1.071  -0.288  -0.304
  443 35000  5.00  0.20  2.00  0.00  0.00 -23.246 -22.609 -21.722 -32.077  -3.382  -1.066  -0.283  -0.299
  444 36000  4.00  0.20  2.00  0.00  0.00 -23.344 -22.687 -21.793 -32.199  -3.434  -1.087  -0.290  -0.306
  445 36000  4.50  0.20  2.00  0.00  0.00 -23.332 -22.684 -21.789 -32.199  -3.438  -1.078  -0.291  -0.307
  446 36000  5.00  0.20  2.00  0.00  0.00 -23.310 -22.666 -21.775 -32.199  -3.452  -1.074  -0.288  -0.304
  447 37000  4.00  0.20  2.00  0.00  0.00 -23.387 -22.726 -21.830 -32.318  -3.516  -1.091  -0.293  -0.309
  448 37000  4.50  0.20  2.00  0.00  0.00 -23.383 -22.729 -21.831 -32.318  -3.515  -1.083  -0.295  -0.311
  449 37000  5.00  0.20  2.00  0.00  0.00 -23.367 -22.717 -21.822 -32.318  -3.524  -1.080  -0.291  -0.307
  450 38000  4.00  0.20  2.00  0.00  0.00 -23.425 -22.761 -21.862 -32.434  -3.600  -1.095  -0.295  -0.311
  451 38000  4.50  0.20  2.00  0.00  0.00 -23.428 -22.770 -21.868 -32.434  -3.593  -1.088  -0.298  -0.314
  452 38000  5.00  0.20  2.00  0.00  0.00 -23.418 -22.763 -21.864 -32.434  -3.598  -1.085  -0.295  -0.311
  453 39000  4.00  0.20  2.00  0.00  0.00 -23.463 -22.795 -21.894 -32.546  -3.680  -1.099  -0.297  -0.313
  454 39000  4.50  0.20  2.00  0.00  0.00 -23.468 -22.807 -21.902 -32.546  -3.672  -1.091  -0.301  -0.317
  455 39000  5.00  0.20  2.00  0.00  0.00 -23.462 -22.803 -21.901 -32.546  -3.673  -1.089  -0.299  -0.315
  456 40000  4.50  0.20  2.00  0.00  0.00 -23.504 -22.840 -21.933 -32.656  -3.752  -1.094  -0.304  -0.320
  457 40000  5.00  0.20  2.00  0.00  0.00 -23.500 -22.839 -21.934 -32.656  -3.751  -1.092  -0.302  -0.318
  458 41000  4.50  0.20  2.00  0.00  0.00 -23.540 -22.873 -21.963 -32.764  -3.829  -1.097  -0.307  -0.323
  459 41000  5.00  0.20  2.00  0.00  0.00 -23.538 -22.873 -21.965 -32.764  -3.827  -1.095  -0.305  -0.321
  460 42000  4.50  0.20  2.00  0.00  0.00 -23.575 -22.905 -21.993 -32.868  -3.904  -1.100  -0.309  -0.325
  461 42000  5.00  0.20  2.00  0.00  0.00 -23.573 -22.906 -21.994 -32.868  -3.902  -1.097  -0.308  -0.324
  462 43000  4.50  0.20  2.00  0.00  0.00 -23.609 -22.936 -22.022 -32.971  -3.977  -1.103  -0.311  -0.327
  463 43000  5.00  0.20  2.00  0.00  0.00 -23.606 -22.936 -22.023 -32.971  -3.976  -1.100  -0.310  -0.326
  464 44000  4.50  0.20  2.00  0.00  0.00 -23.642 -22.966 -22.050 -33.070  -4.049  -1.106  -0.313  -0.329
  465 44000  5.00  0.20  2.00  0.00  0.00 -23.639 -22.966 -22.050 -33.070  -4.048  -1.103  -0.313  -0.329
  466 45000  4.50  0.20  2.00  0.00  0.00 -23.674 -22.996 -22.078 -33.168  -4.119  -1.109  -0.315  -0.331
  467 45000  5.00  0.20  2.00  0.00  0.00 -23.670 -22.995 -22.077 -33.168  -4.119  -1.105  -0.315  -0.331
  468 46000  4.50  0.20  2.00  0.00  0.00 -23.705 -23.024 -22.104 -33.263  -4.187  -1.112  -0.316  -0.332
  469 46000  5.00  0.20  2.00  0.00  0.00 -23.701 -23.024 -22.103 -33.263  -4.188  -1.108  -0.317  -0.333
  470 47000  4.50  0.20  2.00  0.00  0.00 -23.736 -23.051 -22.131 -33.357  -4.254  -1.115  -0.317  -0.333
  471 47000  5.00  0.20  2.00  0.00  0.00 -23.731 -23.051 -22.129 -33.357  -4.256  -1.111  -0.318  -0.334
  472 48000  4.50  0.20  2.00  0.00  0.00 -23.765 -23.078 -22.156 -33.448  -4.320  -1.118  -0.318  -0.334
  473 48000  5.00  0.20  2.00  0.00  0.00 -23.760 -23.078 -22.154 -33.448  -4.322  -1.113  -0.320  -0.336
  474 49000  4.50  0.20  2.00  0.00  0.00 -23.794 -23.104 -22.181 -33.538  -4.385  -1.121  -0.320  -0.336
  475 49000  5.00  0.20  2.00  0.00  0.00 -23.789 -23.103 -22.179 -33.538  -4.387  -1.116  -0.321  -0.337
  476 50000  5.00  0.20  2.00  0.00  0.00 -23.816 -23.129 -22.203 -33.626  -4.451  -1.118  -0.323  -0.339
