
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  367 18000  3.50  0.20  2.00  0.00  0.00 -21.617 -21.594 -21.476 -21.052 -20.471   0.237   0.238  -0.081   0.087   0.225   0.226
  368 18000  4.00  0.20  2.00  0.00  0.00 -21.590 -21.567 -21.466 -21.051 -20.466   0.263   0.264  -0.085   0.099   0.233   0.234
  369 18000  4.50  0.20  2.00  0.00  0.00 -21.572 -21.549 -21.448 -21.047 -20.460   0.277   0.278  -0.087   0.114   0.220   0.221
  370 18000  5.00  0.20  2.00  0.00  0.00 -21.549 -21.526 -21.416 -21.034 -20.449   0.286   0.287  -0.085   0.132   0.191   0.192
  371 19000  2.50  0.20  2.00  0.00  0.00 -21.958 -21.935 -21.591 -21.166 -20.610   0.010   0.011  -0.057   0.061  -0.001   0.000
  372 19000  3.00  0.20  2.00  0.00  0.00 -21.845 -21.822 -21.598 -21.166 -20.589   0.123   0.124  -0.078   0.075   0.128   0.129
  373 19000  3.50  0.20  2.00  0.00  0.00 -21.784 -21.761 -21.586 -21.156 -20.571   0.174   0.175  -0.085   0.085   0.174   0.175
  374 19000  4.00  0.20  2.00  0.00  0.00 -21.754 -21.731 -21.575 -21.153 -20.563   0.201   0.202  -0.089   0.096   0.185   0.186
  375 19000  4.50  0.20  2.00  0.00  0.00 -21.735 -21.712 -21.559 -21.150 -20.558   0.217   0.218  -0.091   0.111   0.175   0.177
  376 19000  5.00  0.20  2.00  0.00  0.00 -21.712 -21.689 -21.529 -21.137 -20.547   0.227   0.228  -0.090   0.128   0.150   0.151
  377 20000  3.00  0.20  2.00  0.00  0.00 -22.015 -21.991 -21.708 -21.272 -20.692   0.059   0.060  -0.080   0.072   0.072   0.073
  378 20000  3.50  0.20  2.00  0.00  0.00 -21.942 -21.919 -21.692 -21.256 -20.668   0.117   0.118  -0.089   0.082   0.127   0.129
  379 20000  4.00  0.20  2.00  0.00  0.00 -21.907 -21.884 -21.678 -21.249 -20.657   0.145   0.146  -0.093   0.093   0.142   0.143
  380 20000  4.50  0.20  2.00  0.00  0.00 -21.888 -21.865 -21.663 -21.246 -20.651   0.160   0.162  -0.095   0.107   0.134   0.135
  381 20000  5.00  0.20  2.00  0.00  0.00 -21.866 -21.843 -21.636 -21.235 -20.641   0.172   0.173  -0.095   0.124   0.112   0.113
  382 21000  3.00  0.20  2.00  0.00  0.00 -22.176 -22.152 -21.813 -21.373 -20.792  -0.001   0.000  -0.081   0.069   0.021   0.022
  383 21000  3.50  0.20  2.00  0.00  0.00 -22.092 -22.069 -21.793 -21.353 -20.761   0.063   0.064  -0.091   0.080   0.083   0.085
  384 21000  4.00  0.20  2.00  0.00  0.00 -22.050 -22.027 -21.776 -21.342 -20.746   0.093   0.095  -0.096   0.091   0.101   0.103
  385 21000  4.50  0.20  2.00  0.00  0.00 -22.030 -22.007 -21.761 -21.337 -20.739   0.109   0.110  -0.098   0.103   0.096   0.097
  386 21000  5.00  0.20  2.00  0.00  0.00 -22.011 -21.988 -21.737 -21.329 -20.731   0.120   0.121  -0.098   0.119   0.076   0.077
  387 22000  3.00  0.20  2.00  0.00  0.00 -22.325 -22.302 -21.914 -21.468 -20.886  -0.055  -0.053  -0.082   0.066  -0.023  -0.022
  388 22000  3.50  0.20  2.00  0.00  0.00 -22.236 -22.213 -21.891 -21.446 -20.853   0.012   0.014  -0.094   0.078   0.042   0.043
  389 22000  4.00  0.20  2.00  0.00  0.00 -22.185 -22.162 -21.869 -21.430 -20.832   0.047   0.048  -0.098   0.088   0.065   0.066
  390 22000  4.50  0.20  2.00  0.00  0.00 -22.163 -22.140 -21.853 -21.423 -20.823   0.063   0.064  -0.100   0.100   0.061   0.063
  391 22000  5.00  0.20  2.00  0.00  0.00 -22.146 -22.123 -21.832 -21.417 -20.816   0.072   0.074  -0.101   0.114   0.043   0.044
  392 23000  3.00  0.20  2.00  0.00  0.00 -22.462 -22.438 -22.010 -21.559 -20.975  -0.100  -0.099  -0.084   0.062  -0.058  -0.057
  393 23000  3.50  0.20  2.00  0.00  0.00 -22.372 -22.349 -21.986 -21.536 -20.941  -0.034  -0.033  -0.095   0.075   0.005   0.007
  394 23000  4.00  0.20  2.00  0.00  0.00 -22.314 -22.291 -21.960 -21.516 -20.915   0.004   0.005  -0.101   0.086   0.032   0.033
  395 23000  4.50  0.20  2.00  0.00  0.00 -22.287 -22.263 -21.941 -21.506 -20.903   0.021   0.022  -0.103   0.097   0.031   0.032
  396 23000  5.00  0.20  2.00  0.00  0.00 -22.271 -22.248 -21.921 -21.499 -20.896   0.030   0.031  -0.103   0.110   0.014   0.015
  397 24000  3.00  0.20  2.00  0.00  0.00 -22.591 -22.568 -22.105 -21.648 -21.062  -0.141  -0.140  -0.086   0.058  -0.087  -0.086
  398 24000  3.50  0.20  2.00  0.00  0.00 -22.500 -22.476 -22.078 -21.623 -21.026  -0.075  -0.073  -0.097   0.072  -0.025  -0.024
  399 24000  4.00  0.20  2.00  0.00  0.00 -22.438 -22.414 -22.048 -21.599 -20.996  -0.036  -0.035  -0.103   0.083   0.001   0.003
  400 24000  4.50  0.20  2.00  0.00  0.00 -22.404 -22.380 -22.025 -21.585 -20.980  -0.016  -0.015  -0.105   0.094   0.004   0.005
  401 24000  5.00  0.20  2.00  0.00  0.00 -22.387 -22.363 -22.006 -21.578 -20.972  -0.007  -0.006  -0.106   0.107  -0.011  -0.010
  402 25000  3.00  0.20  2.00  0.00  0.00 -22.718 -22.695 -22.197 -21.736 -21.149  -0.180  -0.179  -0.087   0.054  -0.117  -0.116
  403 25000  3.50  0.20  2.00  0.00  0.00 -22.619 -22.596 -22.168 -21.707 -21.107  -0.110  -0.109  -0.100   0.068  -0.049  -0.048
  404 25000  4.00  0.20  2.00  0.00  0.00 -22.555 -22.532 -22.134 -21.680 -21.075  -0.073  -0.072  -0.105   0.080  -0.025  -0.024
  405 25000  4.50  0.20  2.00  0.00  0.00 -22.516 -22.493 -22.108 -21.663 -21.055  -0.051  -0.050  -0.107   0.091  -0.021  -0.020
  406 25000  5.00  0.20  2.00  0.00  0.00 -22.495 -22.472 -22.087 -21.653 -21.045  -0.041  -0.039  -0.108   0.104  -0.033  -0.032
  407 26000  3.00  0.20  2.00  0.00  0.00 -22.840 -22.816 -22.284 -21.819 -21.234  -0.218  -0.217  -0.085   0.050  -0.150  -0.148
  408 26000  3.50  0.20  2.00  0.00  0.00 -22.735 -22.711 -22.257 -21.791 -21.188  -0.142  -0.141  -0.103   0.065  -0.069  -0.068
  409 26000  4.00  0.20  2.00  0.00  0.00 -22.667 -22.644 -22.219 -21.760 -21.152  -0.105  -0.104  -0.107   0.077  -0.047  -0.045
  410 26000  4.50  0.20  2.00  0.00  0.00 -22.625 -22.601 -22.189 -21.739 -21.129  -0.084  -0.082  -0.110   0.088  -0.043  -0.041
  411 26000  5.00  0.20  2.00  0.00  0.00 -22.600 -22.577 -22.166 -21.726 -21.116  -0.072  -0.071  -0.111   0.100  -0.053  -0.052
  412 27000  3.50  0.20  2.00  0.00  0.00 -22.849 -22.826 -22.346 -21.874 -21.269  -0.173  -0.172  -0.105   0.061  -0.089  -0.087
  413 27000  4.00  0.20  2.00  0.00  0.00 -22.775 -22.752 -22.304 -21.838 -21.228  -0.135  -0.134  -0.110   0.074  -0.064  -0.063
  414 27000  4.50  0.20  2.00  0.00  0.00 -22.729 -22.706 -22.270 -21.814 -21.202  -0.113  -0.112  -0.112   0.085  -0.061  -0.060
  415 27000  5.00  0.20  2.00  0.00  0.00 -22.702 -22.679 -22.244 -21.799 -21.186  -0.101  -0.100  -0.113   0.097  -0.071  -0.070
  416 28000  3.50  0.20  2.00  0.00  0.00 -22.962 -22.939 -22.435 -21.957 -21.351  -0.203  -0.202  -0.106   0.057  -0.108  -0.107
  417 28000  4.00  0.20  2.00  0.00  0.00 -22.882 -22.858 -22.388 -21.917 -21.304  -0.163  -0.161  -0.113   0.071  -0.080  -0.079
  418 28000  4.50  0.20  2.00  0.00  0.00 -22.832 -22.808 -22.351 -21.889 -21.274  -0.141  -0.139  -0.115   0.082  -0.077  -0.076
  419 28000  5.00  0.20  2.00  0.00  0.00 -22.801 -22.778 -22.322 -21.871 -21.256  -0.128  -0.127  -0.116   0.094  -0.087  -0.086
  420 29000  3.50  0.20  2.00  0.00  0.00 -23.069 -23.045 -22.517 -22.035 -21.429  -0.231  -0.230  -0.106   0.054  -0.128  -0.126
  421 29000  4.00  0.20  2.00  0.00  0.00 -22.988 -22.964 -22.473 -21.996 -21.381  -0.190  -0.188  -0.115   0.067  -0.095  -0.094
  422 29000  4.50  0.20  2.00  0.00  0.00 -22.933 -22.909 -22.432 -21.964 -21.347  -0.166  -0.165  -0.118   0.079  -0.091  -0.090
  423 29000  5.00  0.20  2.00  0.00  0.00 -22.899 -22.875 -22.399 -21.943 -21.325  -0.153  -0.152  -0.118   0.091  -0.101  -0.100
  424 30000  3.50  0.20  2.00  0.00  0.00 -23.164 -23.140 -22.591 -22.107 -21.500  -0.255  -0.254  -0.106   0.051  -0.146  -0.144
  425 30000  4.00  0.20  2.00  0.00  0.00 -23.091 -23.067 -22.556 -22.073 -21.457  -0.215  -0.214  -0.117   0.063  -0.110  -0.109
  426 30000  4.50  0.20  2.00  0.00  0.00 -23.033 -23.009 -22.513 -22.039 -21.419  -0.191  -0.190  -0.120   0.075  -0.104  -0.103
  427 30000  5.00  0.20  2.00  0.00  0.00 -22.995 -22.972 -22.478 -22.016 -21.395  -0.178  -0.176  -0.121   0.088  -0.113  -0.112
  428 31000  3.50  0.20  2.00  0.00  0.00 -23.244 -23.221 -22.654 -22.168 -21.561  -0.274  -0.273  -0.107   0.049  -0.161  -0.159
  429 31000  4.00  0.20  2.00  0.00  0.00 -23.188 -23.164 -22.634 -22.147 -21.529  -0.239  -0.237  -0.118   0.059  -0.124  -0.123
  430 31000  4.50  0.20  2.00  0.00  0.00 -23.130 -23.107 -22.593 -22.113 -21.492  -0.215  -0.214  -0.122   0.072  -0.116  -0.115
  431 31000  5.00  0.20  2.00  0.00  0.00 -23.091 -23.067 -22.556 -22.088 -21.465  -0.201  -0.200  -0.123   0.084  -0.125  -0.123
  432 32000  4.00  0.20  2.00  0.00  0.00 -23.276 -23.252 -22.706 -22.215 -21.596  -0.259  -0.258  -0.118   0.056  -0.136  -0.135
  433 32000  4.50  0.20  2.00  0.00  0.00 -23.224 -23.200 -22.669 -22.185 -21.562  -0.237  -0.236  -0.123   0.068  -0.128  -0.126
  434 32000  5.00  0.20  2.00  0.00  0.00 -23.184 -23.160 -22.633 -22.159 -21.534  -0.223  -0.221  -0.125   0.080  -0.135  -0.133
  435 33000  4.00  0.20  2.00  0.00  0.00 -23.353 -23.329 -22.769 -22.275 -21.656  -0.276  -0.275  -0.119   0.053  -0.147  -0.146
  436 33000  4.50  0.20  2.00  0.00  0.00 -23.310 -23.287 -22.741 -22.252 -21.627  -0.257  -0.255  -0.124   0.064  -0.138  -0.137
  437 33000  5.00  0.20  2.00  0.00  0.00 -23.273 -23.249 -22.707 -22.228 -21.601  -0.243  -0.242  -0.127   0.076  -0.144  -0.143
  438 34000  4.00  0.20  2.00  0.00  0.00 -23.420 -23.396 -22.825 -22.328 -21.709  -0.290  -0.288  -0.119   0.052  -0.156  -0.154
  439 34000  4.50  0.20  2.00  0.00  0.00 -23.388 -23.365 -22.806 -22.313 -21.687  -0.273  -0.272  -0.125   0.061  -0.147  -0.146
  440 34000  5.00  0.20  2.00  0.00  0.00 -23.355 -23.332 -22.776 -22.292 -21.664  -0.261  -0.260  -0.128   0.072  -0.152  -0.151
  441 35000  4.00  0.20  2.00  0.00  0.00 -23.478 -23.454 -22.874 -22.375 -21.755  -0.300  -0.299  -0.121   0.050  -0.162  -0.161
  442 35000  4.50  0.20  2.00  0.00  0.00 -23.457 -23.433 -22.864 -22.367 -21.742  -0.287  -0.286  -0.126   0.058  -0.154  -0.153
  443 35000  5.00  0.20  2.00  0.00  0.00 -23.430 -23.406 -22.839 -22.351 -21.722  -0.277  -0.276  -0.129   0.069  -0.159  -0.158
  444 36000  4.00  0.20  2.00  0.00  0.00 -23.528 -23.505 -22.918 -22.417 -21.795  -0.309  -0.308  -0.122   0.050  -0.167  -0.166
  445 36000  4.50  0.20  2.00  0.00  0.00 -23.517 -23.494 -22.916 -22.416 -21.790  -0.299  -0.297  -0.127   0.056  -0.160  -0.159
  446 36000  5.00  0.20  2.00  0.00  0.00 -23.497 -23.473 -22.897 -22.404 -21.775  -0.291  -0.289  -0.129   0.066  -0.165  -0.164
  447 37000  4.00  0.20  2.00  0.00  0.00 -23.573 -23.550 -22.958 -22.455 -21.832  -0.316  -0.315  -0.124   0.050  -0.171  -0.170
  448 37000  4.50  0.20  2.00  0.00  0.00 -23.570 -23.547 -22.962 -22.460 -21.833  -0.308  -0.307  -0.128   0.055  -0.165  -0.163
  449 37000  5.00  0.20  2.00  0.00  0.00 -23.556 -23.533 -22.949 -22.453 -21.823  -0.302  -0.300  -0.130   0.063  -0.170  -0.169
  450 38000  4.00  0.20  2.00  0.00  0.00 -23.611 -23.588 -22.993 -22.489 -21.864  -0.320  -0.319  -0.125   0.050  -0.173  -0.172
  451 38000  4.50  0.20  2.00  0.00  0.00 -23.617 -23.594 -23.003 -22.499 -21.870  -0.316  -0.315  -0.129   0.054  -0.168  -0.167
  452 38000  5.00  0.20  2.00  0.00  0.00 -23.609 -23.586 -22.995 -22.496 -21.865  -0.311  -0.310  -0.131   0.061  -0.173  -0.172
  453 39000  4.00  0.20  2.00  0.00  0.00 -23.651 -23.627 -23.028 -22.523 -21.896  -0.326  -0.324  -0.127   0.051  -0.176  -0.175
  454 39000  4.50  0.20  2.00  0.00  0.00 -23.660 -23.636 -23.041 -22.535 -21.905  -0.322  -0.321  -0.130   0.054  -0.171  -0.170
  455 39000  5.00  0.20  2.00  0.00  0.00 -23.656 -23.633 -23.036 -22.535 -21.903  -0.319  -0.317  -0.132   0.060  -0.176  -0.175
  456 40000  4.50  0.20  2.00  0.00  0.00 -23.696 -23.672 -23.075 -22.568 -21.936  -0.326  -0.325  -0.132   0.054  -0.171  -0.170
  457 40000  5.00  0.20  2.00  0.00  0.00 -23.695 -23.671 -23.073 -22.569 -21.936  -0.323  -0.322  -0.133   0.059  -0.176  -0.175
  458 41000  4.50  0.20  2.00  0.00  0.00 -23.733 -23.710 -23.108 -22.600 -21.966  -0.331  -0.330  -0.134   0.054  -0.174  -0.172
  459 41000  5.00  0.20  2.00  0.00  0.00 -23.733 -23.710 -23.108 -22.602 -21.967  -0.329  -0.328  -0.135   0.058  -0.178  -0.177
  460 42000  4.50  0.20  2.00  0.00  0.00 -23.769 -23.745 -23.141 -22.631 -21.996  -0.336  -0.335  -0.135   0.054  -0.176  -0.174
  461 42000  5.00  0.20  2.00  0.00  0.00 -23.770 -23.746 -23.140 -22.633 -21.997  -0.334  -0.333  -0.136   0.058  -0.180  -0.179
  462 43000  4.50  0.20  2.00  0.00  0.00 -23.803 -23.780 -23.172 -22.661 -22.025  -0.340  -0.339  -0.136   0.054  -0.178  -0.177
  463 43000  5.00  0.20  2.00  0.00  0.00 -23.804 -23.781 -23.172 -22.663 -22.026  -0.339  -0.338  -0.138   0.058  -0.182  -0.180
  464 44000  4.50  0.20  2.00  0.00  0.00 -23.837 -23.814 -23.203 -22.690 -22.053  -0.344  -0.343  -0.138   0.054  -0.180  -0.179
  465 44000  5.00  0.20  2.00  0.00  0.00 -23.837 -23.814 -23.202 -22.692 -22.053  -0.343  -0.342  -0.139   0.058  -0.183  -0.182
  466 45000  4.50  0.20  2.00  0.00  0.00 -23.869 -23.846 -23.232 -22.719 -22.080  -0.348  -0.347  -0.139   0.054  -0.182  -0.181
  467 45000  5.00  0.20  2.00  0.00  0.00 -23.870 -23.846 -23.232 -22.720 -22.080  -0.347  -0.346  -0.140   0.058  -0.185  -0.183
  468 46000  4.50  0.20  2.00  0.00  0.00 -23.901 -23.878 -23.261 -22.747 -22.107  -0.352  -0.351  -0.140   0.055  -0.184  -0.183
  469 46000  5.00  0.20  2.00  0.00  0.00 -23.901 -23.878 -23.260 -22.748 -22.107  -0.351  -0.350  -0.141   0.058  -0.186  -0.185
  470 47000  4.50  0.20  2.00  0.00  0.00 -23.931 -23.908 -23.289 -22.774 -22.133  -0.356  -0.354  -0.141   0.055  -0.186  -0.185
  471 47000  5.00  0.20  2.00  0.00  0.00 -23.931 -23.908 -23.288 -22.775 -22.132  -0.355  -0.353  -0.142   0.058  -0.188  -0.186
  472 48000  4.50  0.20  2.00  0.00  0.00 -23.961 -23.938 -23.316 -22.800 -22.159  -0.359  -0.358  -0.141   0.055  -0.188  -0.186
  473 48000  5.00  0.20  2.00  0.00  0.00 -23.961 -23.937 -23.315 -22.801 -22.157  -0.358  -0.357  -0.143   0.058  -0.189  -0.188
  474 49000  4.50  0.20  2.00  0.00  0.00 -23.990 -23.966 -23.342 -22.825 -22.183  -0.362  -0.361  -0.142   0.054  -0.189  -0.188
  475 49000  5.00  0.20  2.00  0.00  0.00 -23.989 -23.966 -23.341 -22.826 -22.182  -0.361  -0.360  -0.144   0.058  -0.191  -0.189
  476 50000  5.00  0.20  2.00  0.00  0.00 -24.017 -23.994 -23.367 -22.851 -22.205  -0.364  -0.363  -0.145   0.058  -0.192  -0.190
