
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  363 17000  4.50 -1.50  2.00  0.00  0.00 -21.191 -21.168 -21.194 -20.812 -20.240   0.424   0.425  -0.072   0.119   0.327   0.328
  364 17000  5.00 -1.50  2.00  0.00  0.00 -21.187 -21.164 -21.176 -20.814 -20.242   0.429   0.430  -0.072   0.139   0.293   0.294
  365 18000  2.50 -1.50  2.00  0.00  0.00 -21.551 -21.527 -21.352 -20.932 -20.376   0.184   0.185  -0.057   0.066   0.163   0.164
  366 18000  3.00 -1.50  2.00  0.00  0.00 -21.465 -21.442 -21.356 -20.934 -20.364   0.271   0.272  -0.070   0.076   0.255   0.256
  367 18000  3.50 -1.50  2.00  0.00  0.00 -21.412 -21.389 -21.343 -20.927 -20.352   0.317   0.318  -0.075   0.088   0.290   0.291
  368 18000  4.00 -1.50  2.00  0.00  0.00 -21.381 -21.358 -21.327 -20.921 -20.344   0.342   0.343  -0.077   0.101   0.294   0.295
  369 18000  4.50 -1.50  2.00  0.00  0.00 -21.366 -21.343 -21.310 -20.919 -20.341   0.355   0.356  -0.078   0.116   0.277   0.278
  370 18000  5.00 -1.50  2.00  0.00  0.00 -21.360 -21.338 -21.292 -20.919 -20.341   0.361   0.362  -0.078   0.135   0.245   0.246
  371 19000  2.50 -1.50  2.00  0.00  0.00 -21.734 -21.711 -21.465 -21.040 -20.480   0.108   0.109  -0.060   0.064   0.098   0.099
  372 19000  3.00 -1.50  2.00  0.00  0.00 -21.641 -21.618 -21.470 -21.041 -20.466   0.201   0.203  -0.075   0.074   0.200   0.201
  373 19000  3.50 -1.50  2.00  0.00  0.00 -21.583 -21.560 -21.456 -21.032 -20.451   0.250   0.251  -0.080   0.086   0.238   0.239
  374 19000  4.00 -1.50  2.00  0.00  0.00 -21.548 -21.525 -21.438 -21.024 -20.441   0.278   0.279  -0.083   0.098   0.245   0.247
  375 19000  4.50 -1.50  2.00  0.00  0.00 -21.529 -21.506 -21.420 -21.020 -20.436   0.293   0.294  -0.084   0.113   0.232   0.233
  376 19000  5.00 -1.50  2.00  0.00  0.00 -21.521 -21.498 -21.401 -21.019 -20.435   0.300   0.301  -0.084   0.132   0.203   0.204
  377 20000  3.00 -1.50  2.00  0.00  0.00 -21.807 -21.783 -21.579 -21.143 -20.564   0.139   0.140  -0.079   0.073   0.150   0.151
  378 20000  3.50 -1.50  2.00  0.00  0.00 -21.744 -21.721 -21.563 -21.132 -20.546   0.190   0.191  -0.085   0.083   0.192   0.193
  379 20000  4.00 -1.50  2.00  0.00  0.00 -21.705 -21.682 -21.543 -21.122 -20.534   0.219   0.220  -0.088   0.096   0.202   0.203
  380 20000  4.50 -1.50  2.00  0.00  0.00 -21.683 -21.660 -21.524 -21.116 -20.527   0.236   0.237  -0.089   0.110   0.191   0.192
  381 20000  5.00 -1.50  2.00  0.00  0.00 -21.673 -21.650 -21.505 -21.115 -20.525   0.244   0.245  -0.089   0.128   0.165   0.166
  382 21000  3.00 -1.50  2.00  0.00  0.00 -21.962 -21.939 -21.683 -21.242 -20.659   0.082   0.083  -0.083   0.071   0.104   0.105
  383 21000  3.50 -1.50  2.00  0.00  0.00 -21.894 -21.871 -21.665 -21.227 -20.638   0.135   0.136  -0.090   0.081   0.150   0.151
  384 21000  4.00 -1.50  2.00  0.00  0.00 -21.852 -21.829 -21.644 -21.216 -20.623   0.165   0.166  -0.093   0.093   0.162   0.163
  385 21000  4.50 -1.50  2.00  0.00  0.00 -21.828 -21.805 -21.624 -21.209 -20.615   0.183   0.184  -0.094   0.108   0.154   0.155
  386 21000  5.00 -1.50  2.00  0.00  0.00 -21.816 -21.793 -21.605 -21.206 -20.611   0.192   0.193  -0.094   0.125   0.130   0.131
  387 22000  3.00 -1.50  2.00  0.00  0.00 -22.110 -22.086 -21.784 -21.337 -20.750   0.029   0.030  -0.087   0.069   0.063   0.064
  388 22000  3.50 -1.50  2.00  0.00  0.00 -22.037 -22.013 -21.764 -21.320 -20.726   0.085   0.086  -0.094   0.079   0.113   0.114
  389 22000  4.00 -1.50  2.00  0.00  0.00 -21.992 -21.968 -21.741 -21.306 -20.709   0.116   0.118  -0.097   0.091   0.127   0.128
  390 22000  4.50 -1.50  2.00  0.00  0.00 -21.965 -21.942 -21.720 -21.297 -20.699   0.134   0.136  -0.099   0.105   0.120   0.121
  391 22000  5.00 -1.50  2.00  0.00  0.00 -21.951 -21.928 -21.700 -21.293 -20.695   0.144   0.146  -0.099   0.121   0.098   0.099
  392 23000  3.00 -1.50  2.00  0.00  0.00 -22.252 -22.228 -21.882 -21.430 -20.840  -0.019  -0.018  -0.090   0.067   0.025   0.026
  393 23000  3.50 -1.50  2.00  0.00  0.00 -22.172 -22.148 -21.859 -21.409 -20.811   0.040   0.041  -0.098   0.077   0.079   0.080
  394 23000  4.00 -1.50  2.00  0.00  0.00 -22.123 -22.100 -21.835 -21.393 -20.792   0.072   0.073  -0.101   0.089   0.095   0.096
  395 23000  4.50 -1.50  2.00  0.00  0.00 -22.095 -22.071 -21.813 -21.383 -20.780   0.090   0.092  -0.103   0.102   0.090   0.091
  396 23000  5.00 -1.50  2.00  0.00  0.00 -22.079 -22.056 -21.792 -21.378 -20.775   0.101   0.102  -0.103   0.118   0.070   0.071
  397 24000  3.00 -1.50  2.00  0.00  0.00 -22.390 -22.367 -21.981 -21.523 -20.930  -0.065  -0.063  -0.094   0.065  -0.010  -0.009
  398 24000  3.50 -1.50  2.00  0.00  0.00 -22.301 -22.278 -21.952 -21.497 -20.895  -0.003  -0.001  -0.102   0.075   0.048   0.049
  399 24000  4.00 -1.50  2.00  0.00  0.00 -22.249 -22.226 -21.925 -21.478 -20.873   0.031   0.032  -0.105   0.087   0.066   0.067
  400 24000  4.50 -1.50  2.00  0.00  0.00 -22.218 -22.195 -21.902 -21.466 -20.859   0.050   0.051  -0.107   0.099   0.063   0.064
  401 24000  5.00 -1.50  2.00  0.00  0.00 -22.201 -22.178 -21.881 -21.460 -20.853   0.061   0.062  -0.107   0.115   0.044   0.045
  402 25000  3.00 -1.50  2.00  0.00  0.00 -22.531 -22.507 -22.081 -21.619 -21.023  -0.109  -0.108  -0.097   0.064  -0.046  -0.045
  403 25000  3.50 -1.50  2.00  0.00  0.00 -22.426 -22.403 -22.043 -21.583 -20.977  -0.042  -0.040  -0.105   0.074   0.020   0.021
  404 25000  4.00 -1.50  2.00  0.00  0.00 -22.369 -22.346 -22.014 -21.560 -20.952  -0.007  -0.006  -0.109   0.084   0.040   0.041
  405 25000  4.50 -1.50  2.00  0.00  0.00 -22.336 -22.313 -21.989 -21.547 -20.936   0.013   0.014  -0.110   0.097   0.038   0.039
  406 25000  5.00 -1.50  2.00  0.00  0.00 -22.318 -22.295 -21.968 -21.539 -20.928   0.024   0.025  -0.111   0.112   0.020   0.022
  407 26000  3.00 -1.50  2.00  0.00  0.00 -22.679 -22.656 -22.184 -21.720 -21.122  -0.157  -0.156  -0.097   0.062  -0.088  -0.087
  408 26000  3.50 -1.50  2.00  0.00  0.00 -22.549 -22.525 -22.135 -21.669 -21.060  -0.078  -0.077  -0.109   0.072  -0.006  -0.005
  409 26000  4.00 -1.50  2.00  0.00  0.00 -22.486 -22.463 -22.101 -21.642 -21.029  -0.042  -0.041  -0.112   0.082   0.015   0.017
  410 26000  4.50 -1.50  2.00  0.00  0.00 -22.450 -22.427 -22.074 -21.626 -21.012  -0.022  -0.021  -0.114   0.095   0.015   0.016
  411 26000  5.00 -1.50  2.00  0.00  0.00 -22.430 -22.407 -22.052 -21.617 -21.003  -0.011  -0.010  -0.115   0.109  -0.001   0.000
  412 27000  3.50 -1.50  2.00  0.00  0.00 -22.672 -22.649 -22.228 -21.757 -21.144  -0.114  -0.112  -0.112   0.070  -0.032  -0.030
  413 27000  4.00 -1.50  2.00  0.00  0.00 -22.600 -22.577 -22.187 -21.723 -21.107  -0.076  -0.074  -0.116   0.081  -0.007  -0.006
  414 27000  4.50 -1.50  2.00  0.00  0.00 -22.561 -22.538 -22.158 -21.704 -21.087  -0.055  -0.054  -0.118   0.092  -0.007  -0.005
  415 27000  5.00 -1.50  2.00  0.00  0.00 -22.539 -22.516 -22.135 -21.694 -21.076  -0.043  -0.042  -0.118   0.106  -0.021  -0.020
  416 28000  3.50 -1.50  2.00  0.00  0.00 -22.799 -22.775 -22.323 -21.847 -21.232  -0.150  -0.148  -0.115   0.069  -0.059  -0.057
  417 28000  4.00 -1.50  2.00  0.00  0.00 -22.714 -22.690 -22.274 -21.804 -21.185  -0.107  -0.106  -0.119   0.079  -0.028  -0.027
  418 28000  4.50 -1.50  2.00  0.00  0.00 -22.670 -22.646 -22.242 -21.782 -21.161  -0.086  -0.084  -0.121   0.090  -0.026  -0.025
  419 28000  5.00 -1.50  2.00  0.00  0.00 -22.646 -22.623 -22.218 -21.770 -21.149  -0.074  -0.073  -0.122   0.103  -0.039  -0.038
  420 29000  3.50 -1.50  2.00  0.00  0.00 -22.926 -22.902 -22.418 -21.939 -21.322  -0.185  -0.184  -0.117   0.066  -0.087  -0.085
  421 29000  4.00 -1.50  2.00  0.00  0.00 -22.828 -22.805 -22.363 -21.888 -21.265  -0.139  -0.137  -0.123   0.077  -0.049  -0.048
  422 29000  4.50 -1.50  2.00  0.00  0.00 -22.778 -22.754 -22.326 -21.860 -21.236  -0.115  -0.114  -0.124   0.088  -0.045  -0.043
  423 29000  5.00 -1.50  2.00  0.00  0.00 -22.752 -22.728 -22.300 -21.847 -21.222  -0.103  -0.102  -0.125   0.101  -0.057  -0.055
  424 30000  3.50 -1.50  2.00  0.00  0.00 -23.044 -23.021 -22.506 -22.025 -21.408  -0.217  -0.216  -0.117   0.064  -0.114  -0.112
  425 30000  4.00 -1.50  2.00  0.00  0.00 -22.944 -22.920 -22.452 -21.973 -21.347  -0.169  -0.168  -0.125   0.075  -0.070  -0.069
  426 30000  4.50 -1.50  2.00  0.00  0.00 -22.886 -22.863 -22.411 -21.940 -21.313  -0.144  -0.143  -0.127   0.086  -0.063  -0.061
  427 30000  5.00 -1.50  2.00  0.00  0.00 -22.856 -22.833 -22.382 -21.923 -21.295  -0.131  -0.130  -0.128   0.098  -0.073  -0.072
  428 31000  3.50 -1.50  2.00  0.00  0.00 -23.149 -23.126 -22.586 -22.103 -21.487  -0.244  -0.243  -0.116   0.062  -0.138  -0.137
  429 31000  4.00 -1.50  2.00  0.00  0.00 -23.056 -23.033 -22.540 -22.056 -21.429  -0.198  -0.197  -0.127   0.072  -0.091  -0.089
  430 31000  4.50 -1.50  2.00  0.00  0.00 -22.994 -22.971 -22.496 -22.020 -21.390  -0.172  -0.171  -0.130   0.083  -0.081  -0.079
  431 31000  5.00 -1.50  2.00  0.00  0.00 -22.961 -22.937 -22.465 -22.000 -21.369  -0.158  -0.157  -0.131   0.095  -0.089  -0.087
  432 32000  4.00 -1.50  2.00  0.00  0.00 -23.163 -23.139 -22.623 -22.136 -21.508  -0.225  -0.223  -0.128   0.070  -0.110  -0.109
  433 32000  4.50 -1.50  2.00  0.00  0.00 -23.100 -23.076 -22.580 -22.099 -21.467  -0.198  -0.197  -0.132   0.081  -0.097  -0.096
  434 32000  5.00 -1.50  2.00  0.00  0.00 -23.063 -23.040 -22.547 -22.077 -21.444  -0.184  -0.183  -0.134   0.092  -0.104  -0.102
  435 33000  4.00 -1.50  2.00  0.00  0.00 -23.257 -23.234 -22.698 -22.208 -21.580  -0.247  -0.246  -0.128   0.068  -0.128  -0.126
  436 33000  4.50 -1.50  2.00  0.00  0.00 -23.201 -23.178 -22.661 -22.176 -21.542  -0.223  -0.221  -0.134   0.078  -0.113  -0.112
  437 33000  5.00 -1.50  2.00  0.00  0.00 -23.163 -23.140 -22.628 -22.153 -21.517  -0.208  -0.207  -0.136   0.089  -0.118  -0.116
  438 34000  4.00 -1.50  2.00  0.00  0.00 -23.339 -23.316 -22.763 -22.271 -21.643  -0.266  -0.264  -0.128   0.065  -0.142  -0.141
  439 34000  4.50 -1.50  2.00  0.00  0.00 -23.293 -23.270 -22.736 -22.247 -21.612  -0.244  -0.243  -0.135   0.075  -0.127  -0.126
  440 34000  5.00 -1.50  2.00  0.00  0.00 -23.258 -23.235 -22.706 -22.226 -21.588  -0.231  -0.229  -0.137   0.086  -0.130  -0.129
  441 35000  4.00 -1.50  2.00  0.00  0.00 -23.409 -23.385 -22.819 -22.326 -21.699  -0.281  -0.279  -0.127   0.063  -0.154  -0.153
  442 35000  4.50 -1.50  2.00  0.00  0.00 -23.375 -23.352 -22.802 -22.311 -21.676  -0.262  -0.261  -0.135   0.073  -0.139  -0.138
  443 35000  5.00 -1.50  2.00  0.00  0.00 -23.345 -23.321 -22.777 -22.293 -21.654  -0.250  -0.249  -0.138   0.083  -0.141  -0.140
  444 36000  4.00 -1.50  2.00  0.00  0.00 -23.467 -23.444 -22.867 -22.373 -21.746  -0.292  -0.291  -0.127   0.061  -0.163  -0.162
  445 36000  4.50 -1.50  2.00  0.00  0.00 -23.447 -23.423 -22.861 -22.367 -21.732  -0.278  -0.276  -0.135   0.070  -0.150  -0.149
  446 36000  5.00 -1.50  2.00  0.00  0.00 -23.422 -23.399 -22.841 -22.354 -21.715  -0.267  -0.265  -0.139   0.080  -0.151  -0.150
  447 37000  4.00 -1.50  2.00  0.00  0.00 -23.516 -23.493 -22.909 -22.413 -21.786  -0.302  -0.300  -0.127   0.060  -0.170  -0.169
  448 37000  4.50 -1.50  2.00  0.00  0.00 -23.508 -23.485 -22.912 -22.416 -21.782  -0.290  -0.289  -0.134   0.067  -0.158  -0.157
  449 37000  5.00 -1.50  2.00  0.00  0.00 -23.491 -23.468 -22.899 -22.408 -21.769  -0.281  -0.280  -0.139   0.077  -0.159  -0.158
  450 38000  4.00 -1.50  2.00  0.00  0.00 -23.559 -23.535 -22.945 -22.448 -21.821  -0.309  -0.307  -0.127   0.059  -0.175  -0.174
  451 38000  4.50 -1.50  2.00  0.00  0.00 -23.560 -23.537 -22.956 -22.458 -21.824  -0.300  -0.298  -0.134   0.065  -0.165  -0.163
  452 38000  5.00 -1.50  2.00  0.00  0.00 -23.551 -23.528 -22.949 -22.456 -21.818  -0.293  -0.291  -0.138   0.074  -0.166  -0.165
  453 39000  4.00 -1.50  2.00  0.00  0.00 -23.597 -23.573 -22.978 -22.480 -21.852  -0.315  -0.314  -0.127   0.058  -0.179  -0.178
  454 39000  4.50 -1.50  2.00  0.00  0.00 -23.605 -23.581 -22.994 -22.495 -21.861  -0.308  -0.307  -0.134   0.064  -0.170  -0.169
  455 39000  5.00 -1.50  2.00  0.00  0.00 -23.602 -23.579 -22.993 -22.498 -21.860  -0.302  -0.301  -0.138   0.072  -0.171  -0.170
  456 40000  4.50 -1.50  2.00  0.00  0.00 -23.644 -23.620 -23.028 -22.527 -21.893  -0.314  -0.313  -0.134   0.063  -0.174  -0.172
  457 40000  5.00 -1.50  2.00  0.00  0.00 -23.647 -23.623 -23.032 -22.534 -21.896  -0.310  -0.309  -0.138   0.070  -0.175  -0.174
  458 41000  4.50 -1.50  2.00  0.00  0.00 -23.679 -23.656 -23.059 -22.557 -21.922  -0.320  -0.319  -0.135   0.062  -0.177  -0.175
  459 41000  5.00 -1.50  2.00  0.00  0.00 -23.686 -23.662 -23.066 -22.566 -21.928  -0.317  -0.316  -0.138   0.068  -0.179  -0.178
  460 42000  4.50 -1.50  2.00  0.00  0.00 -23.712 -23.689 -23.088 -22.585 -21.949  -0.325  -0.324  -0.136   0.062  -0.179  -0.178
  461 42000  5.00 -1.50  2.00  0.00  0.00 -23.720 -23.697 -23.096 -22.596 -21.957  -0.323  -0.321  -0.139   0.067  -0.181  -0.180
  462 43000  4.50 -1.50  2.00  0.00  0.00 -23.743 -23.720 -23.116 -22.612 -21.975  -0.330  -0.328  -0.136   0.061  -0.181  -0.180
  463 43000  5.00 -1.50  2.00  0.00  0.00 -23.752 -23.729 -23.125 -22.623 -21.983  -0.328  -0.326  -0.139   0.066  -0.184  -0.182
  464 44000  4.50 -1.50  2.00  0.00  0.00 -23.774 -23.750 -23.143 -22.638 -22.000  -0.334  -0.333  -0.137   0.061  -0.184  -0.182
  465 44000  5.00 -1.50  2.00  0.00  0.00 -23.782 -23.759 -23.151 -22.648 -22.008  -0.332  -0.331  -0.140   0.066  -0.185  -0.184
  466 45000  4.50 -1.50  2.00  0.00  0.00 -23.803 -23.780 -23.169 -22.663 -22.025  -0.338  -0.337  -0.138   0.061  -0.186  -0.184
  467 45000  5.00 -1.50  2.00  0.00  0.00 -23.810 -23.787 -23.177 -22.672 -22.031  -0.336  -0.335  -0.141   0.065  -0.187  -0.186
  468 46000  4.50 -1.50  2.00  0.00  0.00 -23.831 -23.808 -23.195 -22.688 -22.049  -0.342  -0.340  -0.139   0.061  -0.188  -0.186
  469 46000  5.00 -1.50  2.00  0.00  0.00 -23.838 -23.814 -23.201 -22.696 -22.054  -0.340  -0.339  -0.142   0.065  -0.189  -0.187
  470 47000  4.50 -1.50  2.00  0.00  0.00 -23.859 -23.836 -23.220 -22.712 -22.072  -0.345  -0.344  -0.139   0.061  -0.190  -0.188
  471 47000  5.00 -1.50  2.00  0.00  0.00 -23.864 -23.841 -23.226 -22.719 -22.077  -0.344  -0.342  -0.142   0.065  -0.190  -0.189
  472 48000  4.50 -1.50  2.00  0.00  0.00 -23.887 -23.863 -23.244 -22.736 -22.096  -0.349  -0.347  -0.140   0.060  -0.191  -0.190
  473 48000  5.00 -1.50  2.00  0.00  0.00 -23.891 -23.867 -23.249 -22.742 -22.099  -0.347  -0.346  -0.143   0.064  -0.192  -0.191
  474 49000  4.50 -1.50  2.00  0.00  0.00 -23.913 -23.890 -23.268 -22.759 -22.118  -0.352  -0.351  -0.141   0.060  -0.193  -0.192
  475 49000  5.00 -1.50  2.00  0.00  0.00 -23.916 -23.893 -23.272 -22.764 -22.120  -0.350  -0.349  -0.144   0.064  -0.193  -0.192
  476 50000  5.00 -1.50  2.00  0.00  0.00 -23.941 -23.918 -23.295 -22.786 -22.141  -0.353  -0.352  -0.144   0.064  -0.195  -0.193
