
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  363 17000  4.50 -2.50  2.00  0.00  0.00 -21.158 -21.135 -21.174 -20.794 -20.223   0.438   0.439  -0.071   0.119   0.339   0.340
  364 17000  5.00 -2.50  2.00  0.00  0.00 -21.158 -21.135 -21.159 -20.798 -20.227   0.442   0.443  -0.071   0.139   0.304   0.305
  365 18000  2.50 -2.50  2.00  0.00  0.00 -21.498 -21.475 -21.322 -20.903 -20.347   0.207   0.208  -0.056   0.067   0.184   0.185
  366 18000  3.00 -2.50  2.00  0.00  0.00 -21.421 -21.398 -21.327 -20.907 -20.339   0.288   0.289  -0.068   0.076   0.269   0.270
  367 18000  3.50 -2.50  2.00  0.00  0.00 -21.373 -21.350 -21.317 -20.903 -20.330   0.332   0.333  -0.073   0.087   0.301   0.302
  368 18000  4.00 -2.50  2.00  0.00  0.00 -21.346 -21.323 -21.304 -20.900 -20.324   0.356   0.357  -0.076   0.100   0.304   0.305
  369 18000  4.50 -2.50  2.00  0.00  0.00 -21.334 -21.311 -21.290 -20.900 -20.323   0.368   0.369  -0.077   0.116   0.288   0.289
  370 18000  5.00 -2.50  2.00  0.00  0.00 -21.332 -21.309 -21.274 -20.903 -20.326   0.373   0.374  -0.077   0.135   0.255   0.256
  371 19000  2.50 -2.50  2.00  0.00  0.00 -21.678 -21.654 -21.434 -21.010 -20.449   0.134   0.135  -0.061   0.065   0.123   0.125
  372 19000  3.00 -2.50  2.00  0.00  0.00 -21.595 -21.572 -21.440 -21.013 -20.440   0.220   0.221  -0.073   0.075   0.214   0.216
  373 19000  3.50 -2.50  2.00  0.00  0.00 -21.544 -21.521 -21.429 -21.007 -20.428   0.265   0.266  -0.079   0.085   0.249   0.250
  374 19000  4.00 -2.50  2.00  0.00  0.00 -21.513 -21.490 -21.414 -21.002 -20.421   0.291   0.292  -0.081   0.098   0.255   0.256
  375 19000  4.50 -2.50  2.00  0.00  0.00 -21.498 -21.475 -21.399 -21.001 -20.418   0.304   0.305  -0.082   0.113   0.242   0.243
  376 19000  5.00 -2.50  2.00  0.00  0.00 -21.494 -21.471 -21.383 -21.003 -20.420   0.310   0.311  -0.083   0.131   0.212   0.213
  377 20000  3.00 -2.50  2.00  0.00  0.00 -21.757 -21.734 -21.548 -21.114 -20.536   0.159   0.160  -0.078   0.073   0.167   0.168
  378 20000  3.50 -2.50  2.00  0.00  0.00 -21.703 -21.680 -21.535 -21.105 -20.522   0.205   0.206  -0.084   0.083   0.204   0.205
  379 20000  4.00 -2.50  2.00  0.00  0.00 -21.670 -21.647 -21.519 -21.099 -20.513   0.231   0.233  -0.086   0.095   0.211   0.212
  380 20000  4.50 -2.50  2.00  0.00  0.00 -21.652 -21.629 -21.503 -21.097 -20.509   0.246   0.247  -0.088   0.110   0.200   0.201
  381 20000  5.00 -2.50  2.00  0.00  0.00 -21.646 -21.623 -21.487 -21.098 -20.510   0.253   0.254  -0.088   0.127   0.173   0.174
  382 21000  3.00 -2.50  2.00  0.00  0.00 -21.909 -21.886 -21.651 -21.211 -20.628   0.104   0.105  -0.083   0.072   0.124   0.126
  383 21000  3.50 -2.50  2.00  0.00  0.00 -21.851 -21.828 -21.636 -21.200 -20.612   0.151   0.152  -0.089   0.081   0.163   0.165
  384 21000  4.00 -2.50  2.00  0.00  0.00 -21.816 -21.793 -21.619 -21.192 -20.601   0.178   0.179  -0.091   0.093   0.172   0.173
  385 21000  4.50 -2.50  2.00  0.00  0.00 -21.797 -21.774 -21.603 -21.188 -20.596   0.193   0.194  -0.092   0.107   0.162   0.163
  386 21000  5.00 -2.50  2.00  0.00  0.00 -21.789 -21.766 -21.587 -21.189 -20.596   0.201   0.202  -0.093   0.124   0.137   0.138
  387 22000  3.00 -2.50  2.00  0.00  0.00 -22.054 -22.031 -21.752 -21.306 -20.718   0.054   0.055  -0.088   0.070   0.086   0.087
  388 22000  3.50 -2.50  2.00  0.00  0.00 -21.991 -21.967 -21.734 -21.292 -20.698   0.103   0.104  -0.093   0.080   0.128   0.129
  389 22000  4.00 -2.50  2.00  0.00  0.00 -21.953 -21.930 -21.715 -21.281 -20.686   0.130   0.131  -0.096   0.091   0.138   0.139
  390 22000  4.50 -2.50  2.00  0.00  0.00 -21.933 -21.910 -21.698 -21.276 -20.679   0.145   0.146  -0.097   0.104   0.129   0.130
  391 22000  5.00 -2.50  2.00  0.00  0.00 -21.924 -21.901 -21.682 -21.276 -20.678   0.153   0.155  -0.097   0.120   0.105   0.107
  392 23000  3.00 -2.50  2.00  0.00  0.00 -22.194 -22.171 -21.851 -21.399 -20.807   0.007   0.008  -0.092   0.069   0.050   0.052
  393 23000  3.50 -2.50  2.00  0.00  0.00 -22.123 -22.100 -21.829 -21.380 -20.782   0.059   0.060  -0.098   0.078   0.096   0.097
  394 23000  4.00 -2.50  2.00  0.00  0.00 -22.083 -22.060 -21.808 -21.368 -20.767   0.087   0.088  -0.100   0.089   0.107   0.108
  395 23000  4.50 -2.50  2.00  0.00  0.00 -22.061 -22.038 -21.790 -21.361 -20.760   0.102   0.103  -0.101   0.102   0.099   0.101
  396 23000  5.00 -2.50  2.00  0.00  0.00 -22.051 -22.028 -21.773 -21.359 -20.758   0.110   0.111  -0.102   0.117   0.077   0.078
  397 24000  3.00 -2.50  2.00  0.00  0.00 -22.334 -22.311 -21.951 -21.494 -20.897  -0.039  -0.038  -0.096   0.068   0.016   0.017
  398 24000  3.50 -2.50  2.00  0.00  0.00 -22.251 -22.228 -21.922 -21.467 -20.865   0.018   0.019  -0.102   0.077   0.067   0.068
  399 24000  4.00 -2.50  2.00  0.00  0.00 -22.207 -22.184 -21.898 -21.452 -20.847   0.047   0.048  -0.105   0.087   0.080   0.081
  400 24000  4.50 -2.50  2.00  0.00  0.00 -22.183 -22.159 -21.879 -21.443 -20.838   0.063   0.064  -0.106   0.100   0.073   0.074
  401 24000  5.00 -2.50  2.00  0.00  0.00 -22.172 -22.149 -21.861 -21.440 -20.834   0.071   0.072  -0.106   0.114   0.052   0.053
  402 25000  3.00 -2.50  2.00  0.00  0.00 -22.480 -22.457 -22.054 -21.593 -20.993  -0.085  -0.084  -0.100   0.067  -0.022  -0.020
  403 25000  3.50 -2.50  2.00  0.00  0.00 -22.376 -22.353 -22.014 -21.554 -20.947  -0.021  -0.019  -0.107   0.076   0.039   0.041
  404 25000  4.00 -2.50  2.00  0.00  0.00 -22.326 -22.303 -21.986 -21.534 -20.925   0.010   0.011  -0.109   0.086   0.055   0.056
  405 25000  4.50 -2.50  2.00  0.00  0.00 -22.299 -22.276 -21.965 -21.524 -20.914   0.026   0.028  -0.110   0.098   0.049   0.050
  406 25000  5.00 -2.50  2.00  0.00  0.00 -22.287 -22.264 -21.947 -21.519 -20.909   0.035   0.036  -0.110   0.112   0.030   0.031
  407 26000  3.00 -2.50  2.00  0.00  0.00 -22.639 -22.616 -22.164 -21.699 -21.099  -0.138  -0.137  -0.100   0.065  -0.068  -0.067
  408 26000  3.50 -2.50  2.00  0.00  0.00 -22.501 -22.478 -22.107 -21.641 -21.031  -0.058  -0.056  -0.111   0.074   0.013   0.014
  409 26000  4.00 -2.50  2.00  0.00  0.00 -22.443 -22.419 -22.074 -21.616 -21.003  -0.025  -0.024  -0.113   0.084   0.031   0.032
  410 26000  4.50 -2.50  2.00  0.00  0.00 -22.412 -22.389 -22.050 -21.603 -20.988  -0.008  -0.007  -0.114   0.096   0.027   0.028
  411 26000  5.00 -2.50  2.00  0.00  0.00 -22.398 -22.375 -22.031 -21.597 -20.983   0.001   0.002  -0.114   0.109   0.009   0.010
  412 27000  3.50 -2.50  2.00  0.00  0.00 -22.629 -22.606 -22.202 -21.732 -21.117  -0.095  -0.094  -0.114   0.073  -0.014  -0.013
  413 27000  4.00 -2.50  2.00  0.00  0.00 -22.558 -22.535 -22.161 -21.698 -21.081  -0.059  -0.057  -0.117   0.082   0.009   0.010
  414 27000  4.50 -2.50  2.00  0.00  0.00 -22.523 -22.500 -22.134 -21.681 -21.063  -0.040  -0.039  -0.118   0.094   0.007   0.008
  415 27000  5.00 -2.50  2.00  0.00  0.00 -22.507 -22.483 -22.114 -21.674 -21.055  -0.031  -0.030  -0.118   0.107  -0.010  -0.009
  416 28000  3.50 -2.50  2.00  0.00  0.00 -22.762 -22.739 -22.301 -21.826 -21.209  -0.134  -0.133  -0.117   0.071  -0.044  -0.042
  417 28000  4.00 -2.50  2.00  0.00  0.00 -22.675 -22.651 -22.250 -21.781 -21.160  -0.091  -0.090  -0.121   0.081  -0.013  -0.012
  418 28000  4.50 -2.50  2.00  0.00  0.00 -22.633 -22.610 -22.219 -21.760 -21.138  -0.071  -0.070  -0.122   0.092  -0.013  -0.012
  419 28000  5.00 -2.50  2.00  0.00  0.00 -22.613 -22.590 -22.197 -21.750 -21.128  -0.061  -0.060  -0.122   0.104  -0.028  -0.027
  420 29000  3.50 -2.50  2.00  0.00  0.00 -22.897 -22.874 -22.401 -21.922 -21.304  -0.173  -0.172  -0.118   0.069  -0.076  -0.074
  421 29000  4.00 -2.50  2.00  0.00  0.00 -22.794 -22.770 -22.341 -21.867 -21.243  -0.124  -0.123  -0.124   0.079  -0.036  -0.035
  422 29000  4.50 -2.50  2.00  0.00  0.00 -22.744 -22.720 -22.304 -21.840 -21.215  -0.102  -0.100  -0.125   0.090  -0.033  -0.031
  423 29000  5.00 -2.50  2.00  0.00  0.00 -22.720 -22.697 -22.280 -21.827 -21.202  -0.091  -0.089  -0.126   0.102  -0.046  -0.044
  424 30000  3.50 -2.50  2.00  0.00  0.00 -23.023 -22.999 -22.494 -22.013 -21.394  -0.208  -0.207  -0.118   0.066  -0.106  -0.104
  425 30000  4.00 -2.50  2.00  0.00  0.00 -22.914 -22.891 -22.434 -21.955 -21.328  -0.157  -0.156  -0.127   0.077  -0.059  -0.058
  426 30000  4.50 -2.50  2.00  0.00  0.00 -22.856 -22.832 -22.392 -21.922 -21.293  -0.132  -0.131  -0.129   0.087  -0.052  -0.051
  427 30000  5.00 -2.50  2.00  0.00  0.00 -22.827 -22.804 -22.364 -21.906 -21.277  -0.120  -0.118  -0.129   0.099  -0.063  -0.062
  428 31000  3.50 -2.50  2.00  0.00  0.00 -23.133 -23.110 -22.576 -22.093 -21.477  -0.238  -0.236  -0.117   0.063  -0.132  -0.131
  429 31000  4.00 -2.50  2.00  0.00  0.00 -23.032 -23.009 -22.525 -22.042 -21.413  -0.189  -0.187  -0.128   0.074  -0.082  -0.081
  430 31000  4.50 -2.50  2.00  0.00  0.00 -22.968 -22.944 -22.479 -22.004 -21.373  -0.162  -0.160  -0.131   0.085  -0.071  -0.070
  431 31000  5.00 -2.50  2.00  0.00  0.00 -22.935 -22.911 -22.449 -21.985 -21.353  -0.148  -0.147  -0.132   0.097  -0.080  -0.078
  432 32000  4.00 -2.50  2.00  0.00  0.00 -23.144 -23.120 -22.611 -22.125 -21.496  -0.217  -0.216  -0.129   0.072  -0.104  -0.102
  433 32000  4.50 -2.50  2.00  0.00  0.00 -23.078 -23.054 -22.566 -22.086 -21.453  -0.190  -0.188  -0.133   0.082  -0.089  -0.088
  434 32000  5.00 -2.50  2.00  0.00  0.00 -23.041 -23.017 -22.533 -22.064 -21.429  -0.175  -0.174  -0.134   0.094  -0.096  -0.094
  435 33000  4.00 -2.50  2.00  0.00  0.00 -23.242 -23.219 -22.688 -22.199 -21.570  -0.241  -0.239  -0.129   0.069  -0.122  -0.121
  436 33000  4.50 -2.50  2.00  0.00  0.00 -23.183 -23.160 -22.650 -22.165 -21.531  -0.215  -0.214  -0.135   0.079  -0.107  -0.105
  437 33000  5.00 -2.50  2.00  0.00  0.00 -23.144 -23.121 -22.617 -22.142 -21.505  -0.201  -0.199  -0.137   0.091  -0.111  -0.109
  438 34000  4.00 -2.50  2.00  0.00  0.00 -23.326 -23.303 -22.755 -22.264 -21.635  -0.260  -0.259  -0.129   0.066  -0.138  -0.137
  439 34000  4.50 -2.50  2.00  0.00  0.00 -23.278 -23.255 -22.726 -22.238 -21.603  -0.238  -0.237  -0.136   0.077  -0.122  -0.120
  440 34000  5.00 -2.50  2.00  0.00  0.00 -23.242 -23.219 -22.696 -22.216 -21.578  -0.224  -0.223  -0.138   0.087  -0.125  -0.123
  441 35000  4.00 -2.50  2.00  0.00  0.00 -23.398 -23.374 -22.812 -22.319 -21.692  -0.276  -0.275  -0.127   0.064  -0.151  -0.150
  442 35000  4.50 -2.50  2.00  0.00  0.00 -23.362 -23.339 -22.794 -22.303 -21.668  -0.257  -0.256  -0.136   0.074  -0.135  -0.134
  443 35000  5.00 -2.50  2.00  0.00  0.00 -23.331 -23.308 -22.769 -22.285 -21.646  -0.244  -0.243  -0.139   0.084  -0.137  -0.135
  444 36000  4.00 -2.50  2.00  0.00  0.00 -23.457 -23.434 -22.860 -22.366 -21.740  -0.289  -0.288  -0.126   0.062  -0.162  -0.160
  445 36000  4.50 -2.50  2.00  0.00  0.00 -23.435 -23.412 -22.854 -22.360 -21.725  -0.273  -0.272  -0.135   0.071  -0.147  -0.145
  446 36000  5.00 -2.50  2.00  0.00  0.00 -23.411 -23.387 -22.834 -22.347 -21.707  -0.262  -0.260  -0.139   0.081  -0.147  -0.146
  447 37000  4.00 -2.50  2.00  0.00  0.00 -23.506 -23.483 -22.900 -22.405 -21.779  -0.299  -0.297  -0.126   0.060  -0.169  -0.168
  448 37000  4.50 -2.50  2.00  0.00  0.00 -23.498 -23.474 -22.905 -22.410 -21.775  -0.286  -0.285  -0.134   0.068  -0.156  -0.155
  449 37000  5.00 -2.50  2.00  0.00  0.00 -23.481 -23.457 -22.892 -22.402 -21.763  -0.277  -0.275  -0.139   0.078  -0.156  -0.155
  450 38000  4.00 -2.50  2.00  0.00  0.00 -23.547 -23.524 -22.935 -22.440 -21.814  -0.306  -0.305  -0.126   0.059  -0.174  -0.173
  451 38000  4.50 -2.50  2.00  0.00  0.00 -23.550 -23.527 -22.948 -22.452 -21.818  -0.297  -0.295  -0.134   0.066  -0.163  -0.162
  452 38000  5.00 -2.50  2.00  0.00  0.00 -23.541 -23.518 -22.943 -22.450 -21.812  -0.289  -0.288  -0.139   0.075  -0.163  -0.162
  453 39000  4.00 -2.50  2.00  0.00  0.00 -23.584 -23.561 -22.967 -22.470 -21.844  -0.312  -0.311  -0.126   0.059  -0.178  -0.177
  454 39000  4.50 -2.50  2.00  0.00  0.00 -23.594 -23.571 -22.986 -22.488 -21.854  -0.305  -0.304  -0.133   0.064  -0.169  -0.167
  455 39000  5.00 -2.50  2.00  0.00  0.00 -23.593 -23.570 -22.987 -22.492 -21.854  -0.299  -0.298  -0.138   0.072  -0.169  -0.168
  456 40000  4.50 -2.50  2.00  0.00  0.00 -23.633 -23.609 -23.019 -22.519 -21.886  -0.311  -0.310  -0.134   0.063  -0.173  -0.171
  457 40000  5.00 -2.50  2.00  0.00  0.00 -23.637 -23.614 -23.025 -22.528 -21.890  -0.307  -0.306  -0.138   0.070  -0.174  -0.172
  458 41000  4.50 -2.50  2.00  0.00  0.00 -23.667 -23.643 -23.048 -22.548 -21.914  -0.317  -0.316  -0.134   0.062  -0.176  -0.174
  459 41000  5.00 -2.50  2.00  0.00  0.00 -23.676 -23.652 -23.058 -22.559 -21.921  -0.314  -0.313  -0.138   0.068  -0.177  -0.176
  460 42000  4.50 -2.50  2.00  0.00  0.00 -23.698 -23.675 -23.076 -22.574 -21.940  -0.322  -0.321  -0.135   0.062  -0.178  -0.177
  461 42000  5.00 -2.50  2.00  0.00  0.00 -23.709 -23.686 -23.087 -22.588 -21.949  -0.320  -0.318  -0.138   0.067  -0.180  -0.179
  462 43000  4.50 -2.50  2.00  0.00  0.00 -23.728 -23.705 -23.103 -22.600 -21.964  -0.326  -0.325  -0.135   0.061  -0.180  -0.179
  463 43000  5.00 -2.50  2.00  0.00  0.00 -23.740 -23.717 -23.115 -22.613 -21.975  -0.325  -0.323  -0.139   0.067  -0.182  -0.181
  464 44000  4.50 -2.50  2.00  0.00  0.00 -23.756 -23.733 -23.128 -22.624 -21.988  -0.330  -0.329  -0.136   0.061  -0.182  -0.181
  465 44000  5.00 -2.50  2.00  0.00  0.00 -23.768 -23.745 -23.140 -22.638 -21.998  -0.329  -0.328  -0.139   0.066  -0.184  -0.183
  466 45000  4.50 -2.50  2.00  0.00  0.00 -23.784 -23.761 -23.153 -22.648 -22.011  -0.334  -0.333  -0.137   0.061  -0.184  -0.183
  467 45000  5.00 -2.50  2.00  0.00  0.00 -23.795 -23.772 -23.164 -22.661 -22.021  -0.333  -0.331  -0.140   0.065  -0.186  -0.184
  468 46000  4.50 -2.50  2.00  0.00  0.00 -23.811 -23.788 -23.177 -22.671 -22.033  -0.338  -0.337  -0.138   0.061  -0.186  -0.185
  469 46000  5.00 -2.50  2.00  0.00  0.00 -23.821 -23.798 -23.187 -22.683 -22.042  -0.337  -0.335  -0.141   0.065  -0.187  -0.186
  470 47000  4.50 -2.50  2.00  0.00  0.00 -23.837 -23.814 -23.201 -22.694 -22.055  -0.342  -0.340  -0.138   0.061  -0.188  -0.186
  471 47000  5.00 -2.50  2.00  0.00  0.00 -23.847 -23.823 -23.210 -22.705 -22.063  -0.340  -0.339  -0.141   0.065  -0.189  -0.187
  472 48000  4.50 -2.50  2.00  0.00  0.00 -23.863 -23.840 -23.224 -22.716 -22.077  -0.345  -0.344  -0.139   0.060  -0.189  -0.188
  473 48000  5.00 -2.50  2.00  0.00  0.00 -23.871 -23.848 -23.232 -22.726 -22.084  -0.343  -0.342  -0.142   0.064  -0.190  -0.189
  474 49000  4.50 -2.50  2.00  0.00  0.00 -23.888 -23.865 -23.247 -22.738 -22.098  -0.348  -0.347  -0.140   0.060  -0.191  -0.190
  475 49000  5.00 -2.50  2.00  0.00  0.00 -23.895 -23.872 -23.254 -22.747 -22.104  -0.347  -0.345  -0.143   0.064  -0.192  -0.190
  476 50000  5.00 -2.50  2.00  0.00  0.00 -23.919 -23.895 -23.276 -22.767 -22.124  -0.350  -0.348  -0.143   0.064  -0.193  -0.192
