
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  365 18000  2.50 -0.50  2.00  0.00  0.00 -21.644 -21.621 -21.401 -20.982 -20.427   0.140   0.141  -0.055   0.064   0.119   0.120
  366 18000  3.00 -0.50  2.00  0.00  0.00 -21.552 -21.529 -21.402 -20.979 -20.410   0.230   0.231  -0.069   0.075   0.215   0.216
  367 18000  3.50 -0.50  2.00  0.00  0.00 -21.496 -21.473 -21.387 -20.970 -20.396   0.275   0.277  -0.074   0.086   0.250   0.251
  368 18000  4.00 -0.50  2.00  0.00  0.00 -21.463 -21.440 -21.370 -20.963 -20.386   0.301   0.302  -0.077   0.099   0.255   0.256
  369 18000  4.50 -0.50  2.00  0.00  0.00 -21.444 -21.421 -21.351 -20.958 -20.381   0.316   0.317  -0.078   0.114   0.242   0.243
  370 18000  5.00 -0.50  2.00  0.00  0.00 -21.435 -21.412 -21.332 -20.957 -20.379   0.324   0.325  -0.078   0.132   0.213   0.214
  371 19000  2.50 -0.50  2.00  0.00  0.00 -21.833 -21.810 -21.517 -21.092 -20.535   0.061   0.062  -0.057   0.061   0.050   0.051
  372 19000  3.00 -0.50  2.00  0.00  0.00 -21.728 -21.705 -21.517 -21.088 -20.515   0.162   0.163  -0.073   0.073   0.161   0.162
  373 19000  3.50 -0.50  2.00  0.00  0.00 -21.664 -21.641 -21.499 -21.074 -20.495   0.212   0.213  -0.079   0.083   0.202   0.203
  374 19000  4.00 -0.50  2.00  0.00  0.00 -21.625 -21.602 -21.479 -21.064 -20.482   0.240   0.241  -0.082   0.096   0.210   0.211
  375 19000  4.50 -0.50  2.00  0.00  0.00 -21.603 -21.580 -21.459 -21.057 -20.474   0.257   0.258  -0.083   0.111   0.199   0.200
  376 19000  5.00 -0.50  2.00  0.00  0.00 -21.591 -21.568 -21.439 -21.055 -20.471   0.266   0.267  -0.083   0.129   0.173   0.174
  377 20000  3.00 -0.50  2.00  0.00  0.00 -21.895 -21.872 -21.628 -21.192 -20.616   0.099   0.101  -0.077   0.070   0.110   0.111
  378 20000  3.50 -0.50  2.00  0.00  0.00 -21.823 -21.800 -21.607 -21.175 -20.591   0.154   0.155  -0.084   0.081   0.157   0.159
  379 20000  4.00 -0.50  2.00  0.00  0.00 -21.779 -21.756 -21.584 -21.161 -20.574   0.184   0.185  -0.087   0.093   0.169   0.171
  380 20000  4.50 -0.50  2.00  0.00  0.00 -21.752 -21.729 -21.562 -21.152 -20.564   0.202   0.203  -0.088   0.108   0.161   0.162
  381 20000  5.00 -0.50  2.00  0.00  0.00 -21.738 -21.715 -21.541 -21.148 -20.560   0.212   0.213  -0.088   0.125   0.137   0.138
  382 21000  3.00 -0.50  2.00  0.00  0.00 -22.055 -22.031 -21.734 -21.293 -20.714   0.041   0.042  -0.079   0.068   0.062   0.063
  383 21000  3.50 -0.50  2.00  0.00  0.00 -21.975 -21.951 -21.710 -21.272 -20.685   0.100   0.101  -0.088   0.079   0.116   0.117
  384 21000  4.00 -0.50  2.00  0.00  0.00 -21.924 -21.901 -21.685 -21.255 -20.664   0.133   0.134  -0.091   0.090   0.132   0.133
  385 21000  4.50 -0.50  2.00  0.00  0.00 -21.894 -21.871 -21.661 -21.244 -20.651   0.152   0.153  -0.092   0.104   0.126   0.127
  386 21000  5.00 -0.50  2.00  0.00  0.00 -21.877 -21.854 -21.639 -21.238 -20.645   0.163   0.164  -0.093   0.121   0.105   0.106
  387 22000  3.00 -0.50  2.00  0.00  0.00 -22.206 -22.183 -21.836 -21.391 -20.809  -0.013  -0.012  -0.082   0.065   0.018   0.019
  388 22000  3.50 -0.50  2.00  0.00  0.00 -22.119 -22.096 -21.810 -21.367 -20.776   0.050   0.051  -0.091   0.076   0.077   0.078
  389 22000  4.00 -0.50  2.00  0.00  0.00 -22.063 -22.040 -21.782 -21.346 -20.751   0.085   0.086  -0.095   0.088   0.097   0.098
  390 22000  4.50 -0.50  2.00  0.00  0.00 -22.029 -22.006 -21.757 -21.333 -20.736   0.105   0.107  -0.097   0.101   0.094   0.095
  391 22000  5.00 -0.50  2.00  0.00  0.00 -22.009 -21.986 -21.734 -21.325 -20.728   0.117   0.119  -0.097   0.117   0.075   0.076
  392 23000  3.00 -0.50  2.00  0.00  0.00 -22.348 -22.325 -21.935 -21.484 -20.900  -0.061  -0.060  -0.084   0.062  -0.020  -0.019
  393 23000  3.50 -0.50  2.00  0.00  0.00 -22.257 -22.234 -21.907 -21.458 -20.865   0.003   0.004  -0.093   0.073   0.041   0.042
  394 23000  4.00 -0.50  2.00  0.00  0.00 -22.196 -22.173 -21.877 -21.435 -20.837   0.040   0.042  -0.098   0.085   0.064   0.066
  395 23000  4.50 -0.50  2.00  0.00  0.00 -22.158 -22.135 -21.850 -21.419 -20.818   0.062   0.064  -0.100   0.098   0.064   0.066
  396 23000  5.00 -0.50  2.00  0.00  0.00 -22.136 -22.113 -21.825 -21.409 -20.808   0.075   0.076  -0.101   0.114   0.048   0.049
  397 24000  3.00 -0.50  2.00  0.00  0.00 -22.482 -22.459 -22.032 -21.576 -20.989  -0.104  -0.103  -0.087   0.060  -0.053  -0.051
  398 24000  3.50 -0.50  2.00  0.00  0.00 -22.387 -22.364 -22.000 -21.546 -20.950  -0.039  -0.038  -0.096   0.071   0.009   0.010
  399 24000  4.00 -0.50  2.00  0.00  0.00 -22.324 -22.301 -21.968 -21.521 -20.920  -0.001   0.000  -0.101   0.082   0.034   0.035
  400 24000  4.50 -0.50  2.00  0.00  0.00 -22.282 -22.259 -21.940 -21.502 -20.899   0.022   0.024  -0.103   0.095   0.037   0.038
  401 24000  5.00 -0.50  2.00  0.00  0.00 -22.257 -22.234 -21.914 -21.491 -20.887   0.036   0.037  -0.105   0.110   0.023   0.024
  402 25000  3.00 -0.50  2.00  0.00  0.00 -22.616 -22.593 -22.129 -21.669 -21.080  -0.145  -0.144  -0.089   0.058  -0.085  -0.083
  403 25000  3.50 -0.50  2.00  0.00  0.00 -22.511 -22.487 -22.091 -21.632 -21.033  -0.077  -0.075  -0.099   0.069  -0.018  -0.016
  404 25000  4.00 -0.50  2.00  0.00  0.00 -22.445 -22.422 -22.057 -21.604 -21.001  -0.039  -0.038  -0.104   0.080   0.007   0.008
  405 25000  4.50 -0.50  2.00  0.00  0.00 -22.401 -22.378 -22.027 -21.584 -20.978  -0.015  -0.014  -0.106   0.092   0.011   0.012
  406 25000  5.00 -0.50  2.00  0.00  0.00 -22.374 -22.351 -22.001 -21.571 -20.964  -0.001   0.001  -0.108   0.107  -0.001   0.001
  407 26000  3.00 -0.50  2.00  0.00  0.00 -22.751 -22.728 -22.226 -21.762 -21.172  -0.187  -0.186  -0.090   0.056  -0.120  -0.119
  408 26000  3.50 -0.50  2.00  0.00  0.00 -22.629 -22.606 -22.182 -21.717 -21.114  -0.111  -0.109  -0.102   0.067  -0.041  -0.040
  409 26000  4.00 -0.50  2.00  0.00  0.00 -22.561 -22.538 -22.144 -21.686 -21.079  -0.074  -0.072  -0.107   0.077  -0.017  -0.016
  410 26000  4.50 -0.50  2.00  0.00  0.00 -22.516 -22.493 -22.113 -21.664 -21.055  -0.050  -0.049  -0.109   0.089  -0.012  -0.011
  411 26000  5.00 -0.50  2.00  0.00  0.00 -22.487 -22.464 -22.086 -21.650 -21.039  -0.035  -0.034  -0.111   0.103  -0.023  -0.021
  412 27000  3.50 -0.50  2.00  0.00  0.00 -22.748 -22.724 -22.273 -21.803 -21.197  -0.143  -0.142  -0.106   0.065  -0.063  -0.061
  413 27000  4.00 -0.50  2.00  0.00  0.00 -22.673 -22.649 -22.229 -21.766 -21.156  -0.105  -0.104  -0.110   0.075  -0.037  -0.036
  414 27000  4.50 -0.50  2.00  0.00  0.00 -22.626 -22.603 -22.197 -21.742 -21.130  -0.082  -0.081  -0.112   0.086  -0.033  -0.032
  415 27000  5.00 -0.50  2.00  0.00  0.00 -22.597 -22.573 -22.169 -21.727 -21.114  -0.067  -0.066  -0.113   0.100  -0.043  -0.042
  416 28000  3.50 -0.50  2.00  0.00  0.00 -22.867 -22.843 -22.365 -21.890 -21.281  -0.175  -0.174  -0.108   0.062  -0.085  -0.084
  417 28000  4.00 -0.50  2.00  0.00  0.00 -22.782 -22.759 -22.315 -21.846 -21.233  -0.134  -0.133  -0.113   0.073  -0.056  -0.054
  418 28000  4.50 -0.50  2.00  0.00  0.00 -22.733 -22.710 -22.279 -21.819 -21.205  -0.112  -0.110  -0.115   0.084  -0.052  -0.050
  419 28000  5.00 -0.50  2.00  0.00  0.00 -22.703 -22.679 -22.251 -21.803 -21.187  -0.098  -0.096  -0.116   0.097  -0.061  -0.060
  420 29000  3.50 -0.50  2.00  0.00  0.00 -22.983 -22.960 -22.454 -21.975 -21.365  -0.206  -0.204  -0.110   0.060  -0.108  -0.107
  421 29000  4.00 -0.50  2.00  0.00  0.00 -22.892 -22.868 -22.402 -21.927 -21.311  -0.162  -0.161  -0.116   0.071  -0.073  -0.072
  422 29000  4.50 -0.50  2.00  0.00  0.00 -22.838 -22.814 -22.362 -21.897 -21.279  -0.139  -0.138  -0.118   0.081  -0.068  -0.067
  423 29000  5.00 -0.50  2.00  0.00  0.00 -22.806 -22.783 -22.333 -21.879 -21.260  -0.126  -0.124  -0.119   0.094  -0.077  -0.076
  424 30000  3.50 -0.50  2.00  0.00  0.00 -23.090 -23.067 -22.537 -22.055 -21.444  -0.233  -0.232  -0.111   0.058  -0.130  -0.128
  425 30000  4.00 -0.50  2.00  0.00  0.00 -23.001 -22.977 -22.488 -22.009 -21.390  -0.190  -0.189  -0.119   0.068  -0.091  -0.090
  426 30000  4.50 -0.50  2.00  0.00  0.00 -22.942 -22.919 -22.445 -21.974 -21.353  -0.166  -0.164  -0.121   0.079  -0.084  -0.082
  427 30000  5.00 -0.50  2.00  0.00  0.00 -22.908 -22.884 -22.414 -21.954 -21.332  -0.152  -0.151  -0.122   0.091  -0.092  -0.091
  428 31000  3.50 -0.50  2.00  0.00  0.00 -23.184 -23.161 -22.610 -22.126 -21.515  -0.256  -0.255  -0.111   0.056  -0.149  -0.147
  429 31000  4.00 -0.50  2.00  0.00  0.00 -23.105 -23.082 -22.572 -22.088 -21.467  -0.216  -0.214  -0.121   0.066  -0.108  -0.106
  430 31000  4.50 -0.50  2.00  0.00  0.00 -23.045 -23.021 -22.528 -22.052 -21.428  -0.191  -0.190  -0.124   0.076  -0.099  -0.097
  431 31000  5.00 -0.50  2.00  0.00  0.00 -23.008 -22.985 -22.494 -22.029 -21.404  -0.177  -0.176  -0.125   0.088  -0.106  -0.105
  432 32000  4.00 -0.50  2.00  0.00  0.00 -23.203 -23.180 -22.650 -22.163 -21.540  -0.239  -0.237  -0.122   0.063  -0.123  -0.122
  433 32000  4.50 -0.50  2.00  0.00  0.00 -23.144 -23.121 -22.608 -22.127 -21.501  -0.215  -0.213  -0.126   0.074  -0.112  -0.111
  434 32000  5.00 -0.50  2.00  0.00  0.00 -23.106 -23.083 -22.574 -22.103 -21.476  -0.201  -0.199  -0.127   0.085  -0.119  -0.117
  435 33000  4.00 -0.50  2.00  0.00  0.00 -23.290 -23.267 -22.721 -22.230 -21.607  -0.258  -0.257  -0.123   0.061  -0.137  -0.135
  436 33000  4.50 -0.50  2.00  0.00  0.00 -23.239 -23.215 -22.686 -22.200 -21.572  -0.237  -0.235  -0.128   0.071  -0.125  -0.124
  437 33000  5.00 -0.50  2.00  0.00  0.00 -23.200 -23.177 -22.652 -22.175 -21.546  -0.223  -0.221  -0.129   0.082  -0.130  -0.129
  438 34000  4.00 -0.50  2.00  0.00  0.00 -23.366 -23.343 -22.783 -22.290 -21.666  -0.275  -0.273  -0.123   0.059  -0.148  -0.147
  439 34000  4.50 -0.50  2.00  0.00  0.00 -23.324 -23.301 -22.756 -22.267 -21.638  -0.255  -0.254  -0.129   0.069  -0.137  -0.135
  440 34000  5.00 -0.50  2.00  0.00  0.00 -23.290 -23.266 -22.726 -22.245 -21.614  -0.243  -0.241  -0.131   0.079  -0.141  -0.139
  441 35000  4.00 -0.50  2.00  0.00  0.00 -23.432 -23.409 -22.837 -22.342 -21.718  -0.288  -0.286  -0.124   0.058  -0.158  -0.156
  442 35000  4.50 -0.50  2.00  0.00  0.00 -23.401 -23.378 -22.820 -22.327 -21.698  -0.272  -0.270  -0.130   0.066  -0.146  -0.145
  443 35000  5.00 -0.50  2.00  0.00  0.00 -23.371 -23.348 -22.794 -22.309 -21.676  -0.260  -0.259  -0.132   0.076  -0.150  -0.148
  444 36000  4.00 -0.50  2.00  0.00  0.00 -23.488 -23.465 -22.885 -22.388 -21.763  -0.298  -0.297  -0.125   0.057  -0.165  -0.164
  445 36000  4.50 -0.50  2.00  0.00  0.00 -23.469 -23.446 -22.877 -22.382 -21.751  -0.285  -0.284  -0.130   0.064  -0.155  -0.153
  446 36000  5.00 -0.50  2.00  0.00  0.00 -23.445 -23.422 -22.856 -22.367 -21.734  -0.276  -0.274  -0.133   0.073  -0.157  -0.156
  447 37000  4.00 -0.50  2.00  0.00  0.00 -23.537 -23.513 -22.926 -22.428 -21.803  -0.306  -0.305  -0.125   0.056  -0.170  -0.169
  448 37000  4.50 -0.50  2.00  0.00  0.00 -23.528 -23.505 -22.927 -22.430 -21.799  -0.296  -0.295  -0.131   0.062  -0.161  -0.160
  449 37000  5.00 -0.50  2.00  0.00  0.00 -23.511 -23.488 -22.913 -22.420 -21.786  -0.289  -0.287  -0.134   0.071  -0.164  -0.163
  450 38000  4.00 -0.50  2.00  0.00  0.00 -23.580 -23.556 -22.964 -22.464 -21.838  -0.313  -0.312  -0.126   0.056  -0.175  -0.173
  451 38000  4.50 -0.50  2.00  0.00  0.00 -23.579 -23.556 -22.971 -22.472 -21.840  -0.305  -0.304  -0.132   0.061  -0.166  -0.165
  452 38000  5.00 -0.50  2.00  0.00  0.00 -23.569 -23.546 -22.963 -22.468 -21.833  -0.299  -0.298  -0.135   0.069  -0.169  -0.168
  453 39000  4.00 -0.50  2.00  0.00  0.00 -23.620 -23.596 -22.999 -22.498 -21.871  -0.319  -0.318  -0.128   0.056  -0.178  -0.177
  454 39000  4.50 -0.50  2.00  0.00  0.00 -23.624 -23.601 -23.011 -22.509 -21.877  -0.313  -0.312  -0.133   0.060  -0.170  -0.169
  455 39000  5.00 -0.50  2.00  0.00  0.00 -23.620 -23.596 -23.007 -22.510 -21.874  -0.308  -0.307  -0.135   0.067  -0.174  -0.172
  456 40000  4.50 -0.50  2.00  0.00  0.00 -23.665 -23.641 -23.046 -22.544 -21.910  -0.319  -0.318  -0.134   0.060  -0.173  -0.172
  457 40000  5.00 -0.50  2.00  0.00  0.00 -23.665 -23.641 -23.046 -22.547 -21.911  -0.316  -0.314  -0.136   0.065  -0.177  -0.175
  458 41000  4.50 -0.50  2.00  0.00  0.00 -23.702 -23.679 -23.080 -22.575 -21.941  -0.325  -0.323  -0.135   0.060  -0.176  -0.175
  459 41000  5.00 -0.50  2.00  0.00  0.00 -23.705 -23.681 -23.082 -22.581 -21.944  -0.322  -0.321  -0.137   0.065  -0.180  -0.178
  460 42000  4.50 -0.50  2.00  0.00  0.00 -23.737 -23.714 -23.111 -22.606 -21.970  -0.330  -0.328  -0.136   0.059  -0.179  -0.177
  461 42000  5.00 -0.50  2.00  0.00  0.00 -23.741 -23.718 -23.115 -22.612 -21.974  -0.328  -0.326  -0.138   0.064  -0.182  -0.180
  462 43000  4.50 -0.50  2.00  0.00  0.00 -23.771 -23.748 -23.142 -22.635 -21.998  -0.334  -0.333  -0.137   0.059  -0.181  -0.180
  463 43000  5.00 -0.50  2.00  0.00  0.00 -23.775 -23.752 -23.145 -22.641 -22.002  -0.332  -0.331  -0.139   0.063  -0.184  -0.182
  464 44000  4.50 -0.50  2.00  0.00  0.00 -23.804 -23.781 -23.171 -22.663 -22.026  -0.339  -0.337  -0.138   0.059  -0.183  -0.182
  465 44000  5.00 -0.50  2.00  0.00  0.00 -23.808 -23.784 -23.174 -22.669 -22.029  -0.337  -0.336  -0.140   0.063  -0.185  -0.184
  466 45000  4.50 -0.50  2.00  0.00  0.00 -23.836 -23.812 -23.200 -22.691 -22.052  -0.343  -0.341  -0.139   0.059  -0.186  -0.184
  467 45000  5.00 -0.50  2.00  0.00  0.00 -23.839 -23.815 -23.202 -22.696 -22.055  -0.341  -0.340  -0.141   0.063  -0.187  -0.186
  468 46000  4.50 -0.50  2.00  0.00  0.00 -23.867 -23.843 -23.227 -22.718 -22.078  -0.347  -0.345  -0.140   0.059  -0.188  -0.186
  469 46000  5.00 -0.50  2.00  0.00  0.00 -23.869 -23.845 -23.230 -22.722 -22.080  -0.345  -0.344  -0.142   0.063  -0.189  -0.188
  470 47000  4.50 -0.50  2.00  0.00  0.00 -23.896 -23.873 -23.254 -22.744 -22.104  -0.350  -0.349  -0.140   0.059  -0.190  -0.188
  471 47000  5.00 -0.50  2.00  0.00  0.00 -23.898 -23.874 -23.256 -22.747 -22.104  -0.349  -0.347  -0.143   0.063  -0.190  -0.189
  472 48000  4.50 -0.50  2.00  0.00  0.00 -23.925 -23.902 -23.281 -22.770 -22.128  -0.354  -0.352  -0.141   0.059  -0.192  -0.190
  473 48000  5.00 -0.50  2.00  0.00  0.00 -23.926 -23.903 -23.282 -22.772 -22.128  -0.352  -0.351  -0.144   0.062  -0.192  -0.191
  474 49000  4.50 -0.50  2.00  0.00  0.00 -23.954 -23.930 -23.306 -22.795 -22.153  -0.357  -0.356  -0.142   0.059  -0.193  -0.192
  475 49000  5.00 -0.50  2.00  0.00  0.00 -23.953 -23.930 -23.307 -22.796 -22.152  -0.355  -0.354  -0.144   0.062  -0.193  -0.192
  476 50000  5.00 -0.50  2.00  0.00  0.00 -23.980 -23.957 -23.332 -22.820 -22.175  -0.359  -0.357  -0.145   0.062  -0.195  -0.194
