
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  185  7750  2.50  0.50  2.00  0.00  0.00 -17.827 -17.805 -19.145 -18.977 -18.554   1.952   1.952   0.076   0.185   1.428   1.427
  186  7750  3.00  0.50  2.00  0.00  0.00 -17.908 -17.887 -19.096 -18.957 -18.547   1.851   1.850   0.091   0.199   1.269   1.268
  187  7750  3.50  0.50  2.00  0.00  0.00 -18.003 -17.982 -19.028 -18.923 -18.539   1.722   1.721   0.116   0.207   1.073   1.072
  188  7750  4.00  0.50  2.00  0.00  0.00 -18.101 -18.080 -18.963 -18.885 -18.526   1.586   1.586   0.141   0.211   0.881   0.880
  189  7750  4.50  0.50  2.00  0.00  0.00 -18.197 -18.176 -18.908 -18.850 -18.508   1.454   1.454   0.158   0.212   0.712   0.711
  190  7750  5.00  0.50  2.00  0.00  0.00 -18.291 -18.269 -18.860 -18.817 -18.489   1.328   1.327   0.173   0.213   0.555   0.554
  191  8000  1.00  0.50  2.00  0.00  0.00 -17.984 -17.962 -19.326 -19.088 -18.668   1.907   1.907   0.080   0.111   1.522   1.522
  192  8000  1.50  0.50  2.00  0.00  0.00 -17.935 -17.913 -19.376 -19.126 -18.673   1.994   1.994   0.047   0.132   1.634   1.634
  193  8000  2.00  0.50  2.00  0.00  0.00 -17.960 -17.938 -19.364 -19.129 -18.675   1.971   1.971   0.046   0.149   1.580   1.580
  194  8000  2.50  0.50  2.00  0.00  0.00 -18.013 -17.992 -19.329 -19.121 -18.675   1.910   1.909   0.054   0.167   1.466   1.466
  195  8000  3.00  0.50  2.00  0.00  0.00 -18.082 -18.061 -19.283 -19.106 -18.671   1.826   1.826   0.065   0.187   1.320   1.320
  196  8000  3.50  0.50  2.00  0.00  0.00 -18.161 -18.140 -19.228 -19.085 -18.665   1.725   1.725   0.080   0.205   1.152   1.152
  197  8000  4.00  0.50  2.00  0.00  0.00 -18.252 -18.231 -19.157 -19.048 -18.656   1.598   1.598   0.107   0.214   0.955   0.954
  198  8000  4.50  0.50  2.00  0.00  0.00 -18.346 -18.325 -19.092 -19.010 -18.640   1.465   1.465   0.131   0.217   0.769   0.769
  199  8000  5.00  0.50  2.00  0.00  0.00 -18.439 -18.418 -19.036 -18.973 -18.621   1.336   1.335   0.148   0.218   0.602   0.602
  200  8250  1.00  0.50  2.00  0.00  0.00 -18.279 -18.256 -19.411 -19.160 -18.754   1.684   1.684   0.094   0.085   1.325   1.325
  201  8250  1.50  0.50  2.00  0.00  0.00 -18.160 -18.138 -19.511 -19.237 -18.778   1.879   1.879   0.041   0.114   1.568   1.568
  202  8250  2.00  0.50  2.00  0.00  0.00 -18.161 -18.139 -19.518 -19.251 -18.782   1.892   1.892   0.031   0.132   1.566   1.566
  203  8250  2.50  0.50  2.00  0.00  0.00 -18.199 -18.177 -19.493 -19.250 -18.784   1.853   1.853   0.035   0.151   1.479   1.479
  204  8250  3.00  0.50  2.00  0.00  0.00 -18.255 -18.233 -19.451 -19.240 -18.784   1.787   1.786   0.044   0.174   1.349   1.349
  205  8250  3.50  0.50  2.00  0.00  0.00 -18.323 -18.301 -19.400 -19.223 -18.780   1.702   1.702   0.057   0.196   1.196   1.196
  206  8250  4.00  0.50  2.00  0.00  0.00 -18.400 -18.379 -19.338 -19.198 -18.772   1.600   1.599   0.074   0.215   1.021   1.020
  207  8250  4.50  0.50  2.00  0.00  0.00 -18.488 -18.466 -19.265 -19.160 -18.762   1.474   1.474   0.102   0.222   0.824   0.824
  208  8250  5.00  0.50  2.00  0.00  0.00 -18.579 -18.557 -19.202 -19.121 -18.745   1.344   1.344   0.124   0.225   0.645   0.645
  209  8500  1.50  0.50  2.00  0.00  0.00 -18.385 -18.363 -19.619 -19.329 -18.869   1.746   1.746   0.040   0.099   1.465   1.465
  210  8500  2.00  0.50  2.00  0.00  0.00 -18.361 -18.339 -19.648 -19.357 -18.878   1.798   1.798   0.021   0.117   1.520   1.520
  211  8500  2.50  0.50  2.00  0.00  0.00 -18.383 -18.362 -19.634 -19.362 -18.882   1.780   1.780   0.020   0.136   1.466   1.466
  212  8500  3.00  0.50  2.00  0.00  0.00 -18.427 -18.405 -19.600 -19.357 -18.884   1.732   1.732   0.027   0.158   1.359   1.358
  213  8500  3.50  0.50  2.00  0.00  0.00 -18.484 -18.462 -19.554 -19.346 -18.883   1.664   1.664   0.038   0.183   1.220   1.220
  214  8500  4.00  0.50  2.00  0.00  0.00 -18.549 -18.527 -19.497 -19.328 -18.879   1.581   1.581   0.051   0.209   1.060   1.059
  215  8500  4.50  0.50  2.00  0.00  0.00 -18.625 -18.603 -19.430 -19.300 -18.871   1.477   1.477   0.071   0.228   0.876   0.876
  216  8500  5.00  0.50  2.00  0.00  0.00 -18.711 -18.689 -19.358 -19.261 -18.860   1.352   1.351   0.099   0.233   0.686   0.686
  217  8750  1.50  0.50  2.00  0.00  0.00 -18.608 -18.586 -19.708 -19.408 -18.950   1.603   1.603   0.042   0.088   1.342   1.343
  218  8750  2.00  0.50  2.00  0.00  0.00 -18.553 -18.531 -19.756 -19.448 -18.964   1.697   1.697   0.016   0.105   1.453   1.453
  219  8750  2.50  0.50  2.00  0.00  0.00 -18.561 -18.539 -19.756 -19.460 -18.970   1.700   1.700   0.010   0.123   1.432   1.432
  220  8750  3.00  0.50  2.00  0.00  0.00 -18.595 -18.573 -19.730 -19.460 -18.974   1.667   1.667   0.014   0.145   1.348   1.348
  221  8750  3.50  0.50  2.00  0.00  0.00 -18.642 -18.620 -19.690 -19.454 -18.976   1.614   1.614   0.022   0.171   1.226   1.226
  222  8750  4.00  0.50  2.00  0.00  0.00 -18.698 -18.676 -19.638 -19.442 -18.975   1.546   1.545   0.033   0.200   1.078   1.077
  223  8750  4.50  0.50  2.00  0.00  0.00 -18.762 -18.740 -19.577 -19.422 -18.970   1.462   1.462   0.048   0.227   0.911   0.911
  224  8750  5.00  0.50  2.00  0.00  0.00 -18.838 -18.816 -19.506 -19.390 -18.963   1.355   1.355   0.072   0.241   0.726   0.726
  225  9000  1.50  0.50  2.00  0.00  0.00 -18.827 -18.805 -19.787 -19.480 -19.023   1.455   1.456   0.042   0.080   1.209   1.209
  226  9000  2.00  0.50  2.00  0.00  0.00 -18.739 -18.717 -19.850 -19.531 -19.043   1.593   1.594   0.013   0.097   1.372   1.373
  227  9000  2.50  0.50  2.00  0.00  0.00 -18.730 -18.708 -19.860 -19.547 -19.050   1.619   1.619   0.003   0.113   1.385   1.385
  228  9000  3.00  0.50  2.00  0.00  0.00 -18.753 -18.731 -19.843 -19.551 -19.055   1.600   1.600   0.004   0.134   1.323   1.323
  229  9000  3.50  0.50  2.00  0.00  0.00 -18.793 -18.771 -19.809 -19.548 -19.058   1.558   1.558   0.010   0.159   1.219   1.219
  230  9000  4.00  0.50  2.00  0.00  0.00 -18.842 -18.820 -19.763 -19.541 -19.060   1.501   1.501   0.019   0.188   1.086   1.085
  231  9000  4.50  0.50  2.00  0.00  0.00 -18.898 -18.876 -19.707 -19.527 -19.059   1.432   1.432   0.031   0.218   0.931   0.930
  232  9000  5.00  0.50  2.00  0.00  0.00 -18.962 -18.940 -19.641 -19.506 -19.054   1.346   1.345   0.048   0.245   0.757   0.756
  233  9250  2.00  0.50  2.00  0.00  0.00 -18.921 -18.899 -19.934 -19.606 -19.116   1.487   1.487   0.010   0.091   1.283   1.283
  234  9250  2.50  0.50  2.00  0.00  0.00 -18.892 -18.870 -19.952 -19.626 -19.124   1.537   1.537  -0.002   0.106   1.327   1.327
  235  9250  3.00  0.50  2.00  0.00  0.00 -18.903 -18.881 -19.941 -19.632 -19.128   1.532   1.532  -0.004   0.125   1.289   1.289
  236  9250  3.50  0.50  2.00  0.00  0.00 -18.934 -18.912 -19.913 -19.632 -19.132   1.500   1.500   0.000   0.148   1.202   1.202
  237  9250  4.00  0.50  2.00  0.00  0.00 -18.977 -18.955 -19.873 -19.628 -19.135   1.453   1.453   0.008   0.176   1.083   1.083
  238  9250  4.50  0.50  2.00  0.00  0.00 -19.028 -19.006 -19.822 -19.619 -19.138   1.394   1.394   0.018   0.208   0.938   0.938
  239  9250  5.00  0.50  2.00  0.00  0.00 -19.085 -19.063 -19.761 -19.605 -19.137   1.322   1.322   0.032   0.241   0.774   0.774
  240  9500  2.00  0.50  2.00  0.00  0.00 -19.099 -19.077 -20.011 -19.677 -19.185   1.379   1.380   0.008   0.087   1.188   1.188
  241  9500  2.50  0.50  2.00  0.00  0.00 -19.050 -19.028 -20.035 -19.700 -19.194   1.452   1.452  -0.006   0.101   1.261   1.261
  242  9500  3.00  0.50  2.00  0.00  0.00 -19.046 -19.024 -20.029 -19.708 -19.197   1.463   1.463  -0.010   0.118   1.246   1.246
  243  9500  3.50  0.50  2.00  0.00  0.00 -19.068 -19.046 -20.006 -19.708 -19.200   1.443   1.443  -0.008   0.140   1.177   1.177
  244  9500  4.00  0.50  2.00  0.00  0.00 -19.104 -19.082 -19.969 -19.706 -19.204   1.404   1.404  -0.002   0.167   1.071   1.071
  245  9500  4.50  0.50  2.00  0.00  0.00 -19.150 -19.128 -19.923 -19.700 -19.208   1.353   1.353   0.007   0.199   0.937   0.937
  246  9500  5.00  0.50  2.00  0.00  0.00 -19.202 -19.180 -19.866 -19.691 -19.210   1.291   1.291   0.019   0.234   0.782   0.782
  247  9750  2.00  0.50  2.00  0.00  0.00 -19.272 -19.249 -20.083 -19.744 -19.250   1.274   1.274   0.006   0.083   1.093   1.093
  248  9750  2.50  0.50  2.00  0.00  0.00 -19.206 -19.183 -20.111 -19.769 -19.260   1.365   1.366  -0.010   0.097   1.189   1.190
  249  9750  3.00  0.50  2.00  0.00  0.00 -19.187 -19.165 -20.109 -19.778 -19.263   1.393   1.393  -0.015   0.113   1.196   1.196
  250  9750  3.50  0.50  2.00  0.00  0.00 -19.196 -19.174 -20.090 -19.779 -19.265   1.385   1.385  -0.014   0.133   1.146   1.146
  251  9750  4.00  0.50  2.00  0.00  0.00 -19.224 -19.202 -20.057 -19.777 -19.268   1.355   1.355  -0.010   0.159   1.054   1.054
  252  9750  4.50  0.50  2.00  0.00  0.00 -19.264 -19.242 -20.014 -19.773 -19.271   1.311   1.311  -0.002   0.190   0.932   0.932
  253  9750  5.00  0.50  2.00  0.00  0.00 -19.312 -19.290 -19.962 -19.767 -19.275   1.256   1.256   0.009   0.225   0.787   0.787
  254 10000  2.00  0.50  2.00  0.00  0.00 -19.436 -19.413 -20.151 -19.807 -19.312   1.174   1.174   0.004   0.081   1.002   1.002
  255 10000  2.50  0.50  2.00  0.00  0.00 -19.358 -19.336 -20.182 -19.835 -19.322   1.279   1.279  -0.012   0.094   1.114   1.115
  256 10000  3.00  0.50  2.00  0.00  0.00 -19.326 -19.303 -20.184 -19.844 -19.325   1.320   1.321  -0.019   0.108   1.140   1.140
  257 10000  3.50  0.50  2.00  0.00  0.00 -19.323 -19.301 -20.167 -19.846 -19.326   1.325   1.325  -0.020   0.127   1.108   1.108
  258 10000  4.00  0.50  2.00  0.00  0.00 -19.341 -19.319 -20.138 -19.844 -19.327   1.305   1.305  -0.016   0.152   1.032   1.032
  259 10000  4.50  0.50  2.00  0.00  0.00 -19.374 -19.351 -20.097 -19.841 -19.331   1.269   1.269  -0.010   0.182   0.923   0.923
  260 10000  5.00  0.50  2.00  0.00  0.00 -19.417 -19.394 -20.048 -19.836 -19.335   1.221   1.221   0.000   0.217   0.786   0.786
  261 10250  2.00  0.50  2.00  0.00  0.00 -19.589 -19.567 -20.216 -19.868 -19.370   1.081   1.081   0.002   0.078   0.917   0.918
  262 10250  2.50  0.50  2.00  0.00  0.00 -19.505 -19.482 -20.250 -19.897 -19.382   1.194   1.195  -0.015   0.091   1.040   1.041
  263 10250  3.00  0.50  2.00  0.00  0.00 -19.462 -19.439 -20.254 -19.907 -19.384   1.247   1.248  -0.023   0.105   1.080   1.081
  264 10250  3.50  0.50  2.00  0.00  0.00 -19.448 -19.425 -20.239 -19.909 -19.384   1.263   1.263  -0.025   0.123   1.064   1.064
  265 10250  4.00  0.50  2.00  0.00  0.00 -19.455 -19.433 -20.212 -19.907 -19.385   1.253   1.253  -0.022   0.146   1.004   1.004
  266 10250  4.50  0.50  2.00  0.00  0.00 -19.480 -19.458 -20.175 -19.904 -19.387   1.226   1.226  -0.017   0.175   0.908   0.908
  267 10250  5.00  0.50  2.00  0.00  0.00 -19.517 -19.494 -20.128 -19.899 -19.391   1.185   1.185  -0.008   0.209   0.781   0.781
  268 10500  2.00  0.50  2.00  0.00  0.00 -19.731 -19.709 -20.278 -19.926 -19.426   0.996   0.997   0.001   0.077   0.840   0.841
  269 10500  2.50  0.50  2.00  0.00  0.00 -19.645 -19.622 -20.314 -19.956 -19.439   1.114   1.114  -0.017   0.089   0.969   0.969
  270 10500  3.00  0.50  2.00  0.00  0.00 -19.594 -19.572 -20.319 -19.967 -19.441   1.175   1.175  -0.026   0.103   1.019   1.019
  271 10500  3.50  0.50  2.00  0.00  0.00 -19.571 -19.548 -20.307 -19.969 -19.440   1.200   1.200  -0.028   0.119   1.016   1.017
  272 10500  4.00  0.50  2.00  0.00  0.00 -19.569 -19.546 -20.282 -19.967 -19.439   1.200   1.200  -0.027   0.141   0.971   0.971
  273 10500  4.50  0.50  2.00  0.00  0.00 -19.584 -19.562 -20.247 -19.963 -19.441   1.181   1.181  -0.023   0.168   0.888   0.888
  274 10500  5.00  0.50  2.00  0.00  0.00 -19.614 -19.592 -20.202 -19.959 -19.444   1.148   1.148  -0.015   0.202   0.772   0.772
  275 10750  2.00  0.50  2.00  0.00  0.00 -19.862 -19.840 -20.336 -19.981 -19.479   0.920   0.921  -0.001   0.075   0.772   0.772
  276 10750  2.50  0.50  2.00  0.00  0.00 -19.776 -19.754 -20.375 -20.013 -19.493   1.039   1.039  -0.020   0.087   0.902   0.902
  277 10750  3.00  0.50  2.00  0.00  0.00 -19.722 -19.699 -20.381 -20.024 -19.496   1.104   1.105  -0.029   0.100   0.959   0.959
  278 10750  3.50  0.50  2.00  0.00  0.00 -19.691 -19.669 -20.371 -20.026 -19.494   1.137   1.138  -0.032   0.116   0.966   0.966
  279 10750  4.00  0.50  2.00  0.00  0.00 -19.680 -19.658 -20.347 -20.024 -19.492   1.146   1.146  -0.031   0.137   0.933   0.933
  280 10750  4.50  0.50  2.00  0.00  0.00 -19.687 -19.665 -20.314 -20.020 -19.492   1.135   1.135  -0.028   0.163   0.863   0.863
  281 10750  5.00  0.50  2.00  0.00  0.00 -19.709 -19.687 -20.271 -20.016 -19.495   1.109   1.109  -0.021   0.195   0.759   0.759
  282 11000  2.00  0.50  2.00  0.00  0.00 -19.983 -19.961 -20.393 -20.034 -19.530   0.852   0.853  -0.003   0.073   0.710   0.711
  283 11000  2.50  0.50  2.00  0.00  0.00 -19.900 -19.877 -20.433 -20.067 -19.545   0.969   0.970  -0.022   0.086   0.840   0.841
  284 11000  3.00  0.50  2.00  0.00  0.00 -19.844 -19.821 -20.441 -20.079 -19.548   1.038   1.038  -0.031   0.099   0.901   0.901
  285 11000  3.50  0.50  2.00  0.00  0.00 -19.808 -19.785 -20.431 -20.081 -19.546   1.076   1.076  -0.035   0.114   0.915   0.916
  286 11000  4.00  0.50  2.00  0.00  0.00 -19.790 -19.767 -20.409 -20.079 -19.544   1.091   1.091  -0.035   0.133   0.892   0.893
  287 11000  4.50  0.50  2.00  0.00  0.00 -19.789 -19.767 -20.378 -20.075 -19.542   1.088   1.088  -0.032   0.158   0.834   0.835
  288 11000  5.00  0.50  2.00  0.00  0.00 -19.803 -19.781 -20.337 -20.070 -19.543   1.069   1.069  -0.027   0.189   0.742   0.743
  289 11250  2.00  0.50  2.00  0.00  0.00 -20.095 -20.073 -20.446 -20.084 -19.579   0.790   0.791  -0.005   0.072   0.655   0.655
  290 11250  2.50  0.50  2.00  0.00  0.00 -20.015 -19.993 -20.488 -20.119 -19.595   0.906   0.906  -0.024   0.084   0.784   0.784
  291 11250  3.00  0.50  2.00  0.00  0.00 -19.959 -19.936 -20.497 -20.132 -19.598   0.975   0.975  -0.033   0.097   0.846   0.847
  292 11250  3.50  0.50  2.00  0.00  0.00 -19.920 -19.898 -20.489 -20.134 -19.596   1.016   1.016  -0.038   0.112   0.866   0.866
  293 11250  4.00  0.50  2.00  0.00  0.00 -19.897 -19.874 -20.468 -20.131 -19.593   1.037   1.037  -0.038   0.130   0.850   0.851
  294 11250  4.50  0.50  2.00  0.00  0.00 -19.889 -19.867 -20.438 -20.127 -19.591   1.040   1.040  -0.036   0.154   0.802   0.803
  295 11250  5.00  0.50  2.00  0.00  0.00 -19.897 -19.874 -20.399 -20.122 -19.591   1.028   1.028  -0.032   0.184   0.721   0.722
  296 11500  2.00  0.50  2.00  0.00  0.00 -20.200 -20.177 -20.497 -20.132 -19.625   0.734   0.735  -0.007   0.071   0.605   0.605
  297 11500  2.50  0.50  2.00  0.00  0.00 -20.123 -20.100 -20.541 -20.169 -19.643   0.848   0.848  -0.026   0.083   0.733   0.733
  298 11500  3.00  0.50  2.00  0.00  0.00 -20.068 -20.045 -20.552 -20.182 -19.646   0.916   0.917  -0.036   0.095   0.795   0.796
  299 11500  3.50  0.50  2.00  0.00  0.00 -20.028 -20.005 -20.544 -20.185 -19.644   0.959   0.959  -0.040   0.110   0.818   0.818
  300 11500  4.00  0.50  2.00  0.00  0.00 -20.001 -19.978 -20.525 -20.182 -19.641   0.983   0.984  -0.041   0.128   0.808   0.809
  301 11500  4.50  0.50  2.00  0.00  0.00 -19.987 -19.965 -20.496 -20.177 -19.638   0.992   0.992  -0.040   0.150   0.769   0.769
  302 11500  5.00  0.50  2.00  0.00  0.00 -19.988 -19.966 -20.458 -20.172 -19.636   0.986   0.986  -0.036   0.179   0.698   0.699
  303 11750  2.00  0.50  2.00  0.00  0.00 -20.298 -20.275 -20.547 -20.179 -19.670   0.683   0.683  -0.009   0.070   0.559   0.559
  304 11750  2.50  0.50  2.00  0.00  0.00 -20.224 -20.201 -20.592 -20.217 -19.688   0.795   0.795  -0.028   0.082   0.686   0.687
  305 11750  3.00  0.50  2.00  0.00  0.00 -20.171 -20.148 -20.604 -20.230 -19.692   0.862   0.862  -0.038   0.094   0.749   0.749
  306 11750  3.50  0.50  2.00  0.00  0.00 -20.130 -20.108 -20.597 -20.233 -19.691   0.905   0.906  -0.043   0.108   0.773   0.773
  307 11750  4.00  0.50  2.00  0.00  0.00 -20.101 -20.078 -20.579 -20.231 -19.687   0.932   0.933  -0.044   0.126   0.767   0.768
  308 11750  4.50  0.50  2.00  0.00  0.00 -20.083 -20.061 -20.551 -20.226 -19.683   0.945   0.945  -0.043   0.147   0.734   0.735
  309 11750  5.00  0.50  2.00  0.00  0.00 -20.079 -20.056 -20.515 -20.221 -19.681   0.944   0.944  -0.040   0.175   0.672   0.673
  310 12000  2.50  0.50  2.00  0.00  0.00 -20.318 -20.296 -20.641 -20.263 -19.732   0.746   0.747  -0.030   0.081   0.644   0.644
  311 12000  3.00  0.50  2.00  0.00  0.00 -20.267 -20.245 -20.654 -20.277 -19.737   0.812   0.812  -0.040   0.093   0.705   0.706
  312 12000  3.50  0.50  2.00  0.00  0.00 -20.228 -20.205 -20.648 -20.280 -19.735   0.855   0.855  -0.045   0.107   0.730   0.730
  313 12000  4.00  0.50  2.00  0.00  0.00 -20.198 -20.175 -20.630 -20.278 -19.732   0.883   0.883  -0.047   0.124   0.727   0.727
  314 12000  4.50  0.50  2.00  0.00  0.00 -20.177 -20.154 -20.603 -20.273 -19.727   0.898   0.899  -0.046   0.145   0.699   0.699
  315 12000  5.00  0.50  2.00  0.00  0.00 -20.167 -20.145 -20.568 -20.267 -19.724   0.902   0.902  -0.043   0.171   0.644   0.645
  316 12250  2.50  0.50  2.00  0.00  0.00 -20.408 -20.385 -20.689 -20.307 -19.774   0.701   0.702  -0.032   0.080   0.605   0.605
  317 12250  3.00  0.50  2.00  0.00  0.00 -20.358 -20.336 -20.702 -20.322 -19.779   0.765   0.766  -0.043   0.091   0.666   0.666
  318 12250  3.50  0.50  2.00  0.00  0.00 -20.320 -20.298 -20.697 -20.326 -19.778   0.807   0.808  -0.048   0.105   0.690   0.691
  319 12250  4.00  0.50  2.00  0.00  0.00 -20.290 -20.267 -20.680 -20.324 -19.775   0.836   0.837  -0.049   0.122   0.689   0.689
  320 12250  4.50  0.50  2.00  0.00  0.00 -20.267 -20.245 -20.654 -20.319 -19.770   0.854   0.854  -0.049   0.142   0.664   0.665
  321 12250  5.00  0.50  2.00  0.00  0.00 -20.254 -20.232 -20.620 -20.313 -19.766   0.860   0.861  -0.046   0.168   0.616   0.616
  322 12500  2.50  0.50  2.00  0.00  0.00 -20.493 -20.470 -20.734 -20.350 -19.815   0.659   0.660  -0.034   0.079   0.568   0.569
  323 12500  3.00  0.50  2.00  0.00  0.00 -20.445 -20.422 -20.748 -20.365 -19.820   0.723   0.723  -0.045   0.090   0.629   0.630
  324 12500  3.50  0.50  2.00  0.00  0.00 -20.408 -20.385 -20.744 -20.369 -19.820   0.763   0.764  -0.050   0.104   0.653   0.654
  325 12500  4.00  0.50  2.00  0.00  0.00 -20.378 -20.356 -20.729 -20.368 -19.816   0.792   0.792  -0.052   0.120   0.653   0.653
  326 12500  4.50  0.50  2.00  0.00  0.00 -20.355 -20.332 -20.703 -20.363 -19.812   0.810   0.811  -0.051   0.140   0.631   0.631
  327 12500  5.00  0.50  2.00  0.00  0.00 -20.339 -20.316 -20.670 -20.356 -19.807   0.820   0.820  -0.049   0.165   0.586   0.587
  328 12750  2.50  0.50  2.00  0.00  0.00 -20.574 -20.551 -20.779 -20.391 -19.855   0.620   0.621  -0.036   0.078   0.534   0.535
  329 12750  3.00  0.50  2.00  0.00  0.00 -20.526 -20.504 -20.793 -20.407 -19.860   0.683   0.683  -0.047   0.089   0.595   0.596
  330 12750  3.50  0.50  2.00  0.00  0.00 -20.491 -20.468 -20.790 -20.412 -19.860   0.723   0.723  -0.052   0.103   0.619   0.620
  331 12750  4.00  0.50  2.00  0.00  0.00 -20.463 -20.440 -20.775 -20.411 -19.857   0.750   0.751  -0.054   0.119   0.619   0.620
  332 12750  4.50  0.50  2.00  0.00  0.00 -20.439 -20.416 -20.751 -20.406 -19.852   0.769   0.770  -0.054   0.138   0.598   0.599
  333 12750  5.00  0.50  2.00  0.00  0.00 -20.421 -20.398 -20.718 -20.399 -19.847   0.780   0.781  -0.052   0.162   0.557   0.558
  334 13000  2.50  0.50  2.00  0.00  0.00 -20.651 -20.628 -20.822 -20.432 -19.894   0.583   0.584  -0.038   0.077   0.502   0.503
  335 13000  3.00  0.50  2.00  0.00  0.00 -20.604 -20.582 -20.837 -20.448 -19.899   0.645   0.646  -0.049   0.089   0.564   0.565
  336 13000  3.50  0.50  2.00  0.00  0.00 -20.570 -20.548 -20.834 -20.453 -19.898   0.684   0.685  -0.054   0.102   0.588   0.589
  337 13000  4.00  0.50  2.00  0.00  0.00 -20.543 -20.520 -20.820 -20.452 -19.896   0.711   0.712  -0.056   0.117   0.587   0.588
  338 13000  4.50  0.50  2.00  0.00  0.00 -20.520 -20.497 -20.796 -20.448 -19.891   0.730   0.731  -0.056   0.137   0.567   0.568
  339 13000  5.00  0.50  2.00  0.00  0.00 -20.501 -20.478 -20.764 -20.440 -19.886   0.742   0.742  -0.054   0.160   0.529   0.529
  340 14000  2.00  0.50  2.00  0.00  0.00 -21.017 -20.994 -20.925 -20.540 -20.019   0.325   0.326  -0.021   0.064   0.236   0.237
  341 14000  2.50  0.50  2.00  0.00  0.00 -20.934 -20.911 -20.982 -20.584 -20.039   0.452   0.453  -0.045   0.075   0.389   0.390
  342 14000  3.00  0.50  2.00  0.00  0.00 -20.885 -20.862 -20.999 -20.600 -20.043   0.516   0.517  -0.056   0.086   0.456   0.457
  343 14000  3.50  0.50  2.00  0.00  0.00 -20.853 -20.830 -20.999 -20.605 -20.043   0.554   0.555  -0.062   0.098   0.481   0.482
  344 14000  4.00  0.50  2.00  0.00  0.00 -20.830 -20.807 -20.988 -20.606 -20.041   0.578   0.579  -0.065   0.113   0.481   0.482
  345 14000  4.50  0.50  2.00  0.00  0.00 -20.810 -20.788 -20.966 -20.603 -20.037   0.594   0.595  -0.065   0.131   0.461   0.462
  346 14000  5.00  0.50  2.00  0.00  0.00 -20.792 -20.769 -20.935 -20.595 -20.031   0.605   0.606  -0.064   0.152   0.425   0.426
  347 15000  2.50  0.50  2.00  0.00  0.00 -21.182 -21.160 -21.129 -20.723 -20.173   0.343   0.344  -0.050   0.074   0.294   0.295
  348 15000  3.00  0.50  2.00  0.00  0.00 -21.129 -21.106 -21.146 -20.738 -20.175   0.411   0.412  -0.063   0.083   0.367   0.368
  349 15000  3.50  0.50  2.00  0.00  0.00 -21.096 -21.073 -21.147 -20.744 -20.174   0.450   0.451  -0.070   0.095   0.397   0.398
  350 15000  4.00  0.50  2.00  0.00  0.00 -21.074 -21.051 -21.139 -20.746 -20.172   0.473   0.474  -0.074   0.110   0.399   0.400
  351 15000  4.50  0.50  2.00  0.00  0.00 -21.058 -21.035 -21.120 -20.743 -20.169   0.487   0.488  -0.074   0.127   0.380   0.381
  352 15000  5.00  0.50  2.00  0.00  0.00 -21.041 -21.019 -21.089 -20.735 -20.163   0.496   0.496  -0.072   0.147   0.344   0.345
  353 16000  2.50  0.50  2.00  0.00  0.00 -21.409 -21.386 -21.266 -20.854 -20.299   0.247   0.248  -0.055   0.072   0.209   0.211
  354 16000  3.00  0.50  2.00  0.00  0.00 -21.346 -21.323 -21.281 -20.865 -20.297   0.321   0.322  -0.068   0.082   0.292   0.293
  355 16000  3.50  0.50  2.00  0.00  0.00 -21.311 -21.288 -21.282 -20.870 -20.295   0.361   0.362  -0.076   0.093   0.325   0.326
  356 16000  4.00  0.50  2.00  0.00  0.00 -21.290 -21.267 -21.276 -20.873 -20.293   0.386   0.387  -0.080   0.107   0.331   0.332
  357 16000  4.50  0.50  2.00  0.00  0.00 -21.274 -21.251 -21.260 -20.872 -20.290   0.400   0.401  -0.082   0.123   0.315   0.316
  358 16000  5.00  0.50  2.00  0.00  0.00 -21.259 -21.236 -21.230 -20.863 -20.284   0.407   0.407  -0.080   0.142   0.280   0.281
  359 17000  2.50  0.50  2.00  0.00  0.00 -21.622 -21.599 -21.393 -20.978 -20.420   0.157   0.159  -0.057   0.071   0.129   0.130
  360 17000  3.00  0.50  2.00  0.00  0.00 -21.545 -21.522 -21.406 -20.984 -20.412   0.241   0.242  -0.073   0.080   0.225   0.226
  361 17000  3.50  0.50  2.00  0.00  0.00 -21.507 -21.484 -21.407 -20.988 -20.408   0.284   0.285  -0.081   0.091   0.262   0.263
  362 17000  4.00  0.50  2.00  0.00  0.00 -21.485 -21.462 -21.403 -20.992 -20.406   0.309   0.310  -0.086   0.104   0.271   0.272
  363 17000  4.50  0.50  2.00  0.00  0.00 -21.471 -21.448 -21.390 -20.993 -20.405   0.324   0.325  -0.088   0.120   0.258   0.259
  364 17000  5.00  0.50  2.00  0.00  0.00 -21.455 -21.432 -21.362 -20.984 -20.397   0.331   0.332  -0.087   0.138   0.227   0.228
  365 18000  2.50  0.50  2.00  0.00  0.00 -21.826 -21.803 -21.514 -21.095 -20.537   0.071   0.072  -0.058   0.067   0.049   0.050
  366 18000  3.00  0.50  2.00  0.00  0.00 -21.730 -21.707 -21.525 -21.098 -20.521   0.170   0.171  -0.076   0.079   0.163   0.164
  367 18000  3.50  0.50  2.00  0.00  0.00 -21.686 -21.663 -21.524 -21.098 -20.514   0.214   0.215  -0.085   0.088   0.205   0.206
  368 18000  4.00  0.50  2.00  0.00  0.00 -21.664 -21.641 -21.520 -21.102 -20.512   0.240   0.241  -0.090   0.101   0.216   0.217
