
       Teff log g  [M]  Vturb  l/H  E(B-V)    U       B       V      BOL     BC      U-B     B-V(J)  B-V(H) 
  221  8750  3.50  0.50  2.00  1.25  0.00 -19.025 -19.532 -18.970 -26.056  -0.114   0.093   0.041   0.025
  222  8750  4.00  0.50  2.00  1.25  0.00 -18.989 -19.494 -18.968 -26.056  -0.116   0.093   0.077   0.061
  223  8750  4.50  0.50  2.00  1.25  0.00 -18.970 -19.449 -18.962 -26.056  -0.122   0.069   0.116   0.100
  224  8750  5.00  0.50  2.00  1.25  0.00 -18.973 -19.397 -18.953 -26.056  -0.131   0.016   0.160   0.144
  225  9000  1.50  0.50  2.00  0.00  0.00 -19.347 -19.621 -19.016 -26.178  -0.190  -0.145  -0.002  -0.018
  226  9000  2.00  0.50  2.00  0.00  0.00 -19.313 -19.673 -19.038 -26.178  -0.168  -0.060  -0.032  -0.048
  227  9000  2.50  0.50  2.00  0.00  0.00 -19.270 -19.681 -19.045 -26.178  -0.161  -0.008  -0.033  -0.049
  228  9000  3.00  0.50  2.00  0.00  0.00 -19.221 -19.668 -19.049 -26.178  -0.157   0.030  -0.015  -0.031
  229  9000  3.50  0.50  2.00  0.00  0.00 -19.173 -19.643 -19.052 -26.178  -0.154   0.055   0.013  -0.003
  230  9000  4.00  0.50  2.00  0.00  0.00 -19.134 -19.610 -19.053 -26.178  -0.153   0.062   0.047   0.031
  231  9000  4.50  0.50  2.00  0.00  0.00 -19.107 -19.569 -19.051 -26.178  -0.155   0.051   0.086   0.070
  232  9000  5.00  0.50  2.00  0.00  0.00 -19.098 -19.521 -19.045 -26.178  -0.162   0.014   0.127   0.111
  233  9250  2.00  0.50  2.00  0.00  0.00 -19.447 -19.756 -19.111 -26.297  -0.214  -0.111  -0.041  -0.057
  234  9250  2.50  0.50  2.00  0.00  0.00 -19.404 -19.770 -19.119 -26.297  -0.206  -0.054  -0.047  -0.063
  235  9250  3.00  0.50  2.00  0.00  0.00 -19.356 -19.762 -19.123 -26.297  -0.202  -0.013  -0.035  -0.051
  236  9250  3.50  0.50  2.00  0.00  0.00 -19.309 -19.741 -19.126 -26.297  -0.199   0.016  -0.011  -0.027
  237  9250  4.00  0.50  2.00  0.00  0.00 -19.267 -19.711 -19.129 -26.297  -0.196   0.030   0.021   0.005
  238  9250  4.50  0.50  2.00  0.00  0.00 -19.236 -19.675 -19.130 -26.297  -0.195   0.027   0.059   0.043
  239  9250  5.00  0.50  2.00  0.00  0.00 -19.220 -19.631 -19.128 -26.297  -0.197   0.002   0.100   0.084
  240  9500  2.00  0.50  2.00  0.00  0.00 -19.572 -19.832 -19.180 -26.413  -0.261  -0.161  -0.049  -0.065
  241  9500  2.50  0.50  2.00  0.00  0.00 -19.529 -19.851 -19.189 -26.413  -0.252  -0.098  -0.059  -0.075
  242  9500  3.00  0.50  2.00  0.00  0.00 -19.481 -19.847 -19.193 -26.413  -0.249  -0.054  -0.050  -0.066
  243  9500  3.50  0.50  2.00  0.00  0.00 -19.432 -19.829 -19.195 -26.413  -0.246  -0.021  -0.030  -0.046
  244  9500  4.00  0.50  2.00  0.00  0.00 -19.389 -19.802 -19.198 -26.413  -0.243  -0.003   0.000  -0.016
  245  9500  4.50  0.50  2.00  0.00  0.00 -19.355 -19.768 -19.201 -26.413  -0.240   0.000   0.036   0.020
  246  9500  5.00  0.50  2.00  0.00  0.00 -19.335 -19.729 -19.202 -26.413  -0.239  -0.017   0.077   0.061
  247  9750  2.00  0.50  2.00  0.00  0.00 -19.692 -19.903 -19.245 -26.526  -0.309  -0.210  -0.055  -0.071
  248  9750  2.50  0.50  2.00  0.00  0.00 -19.647 -19.926 -19.255 -26.526  -0.299  -0.142  -0.068  -0.084
  249  9750  3.00  0.50  2.00  0.00  0.00 -19.598 -19.925 -19.258 -26.526  -0.296  -0.094  -0.063  -0.079
  250  9750  3.50  0.50  2.00  0.00  0.00 -19.549 -19.909 -19.260 -26.526  -0.294  -0.058  -0.046  -0.062
  251  9750  4.00  0.50  2.00  0.00  0.00 -19.503 -19.884 -19.262 -26.526  -0.292  -0.035  -0.019  -0.035
  252  9750  4.50  0.50  2.00  0.00  0.00 -19.467 -19.853 -19.265 -26.526  -0.289  -0.028   0.015  -0.001
  253  9750  5.00  0.50  2.00  0.00  0.00 -19.444 -19.817 -19.268 -26.526  -0.286  -0.039   0.054   0.038
  254 10000  2.00  0.50  2.00  0.00  0.00 -19.806 -19.971 -19.306 -26.636  -0.358  -0.257  -0.061  -0.077
  255 10000  2.50  0.50  2.00  0.00  0.00 -19.760 -19.996 -19.318 -26.636  -0.346  -0.184  -0.075  -0.091
  256 10000  3.00  0.50  2.00  0.00  0.00 -19.710 -19.997 -19.320 -26.636  -0.344  -0.133  -0.073  -0.089
  257 10000  3.50  0.50  2.00  0.00  0.00 -19.659 -19.983 -19.321 -26.636  -0.343  -0.095  -0.059  -0.075
  258 10000  4.00  0.50  2.00  0.00  0.00 -19.611 -19.961 -19.322 -26.636  -0.342  -0.068  -0.035  -0.051
  259 10000  4.50  0.50  2.00  0.00  0.00 -19.572 -19.931 -19.324 -26.636  -0.339  -0.056  -0.003  -0.019
  260 10000  5.00  0.50  2.00  0.00  0.00 -19.545 -19.897 -19.328 -26.636  -0.336  -0.062   0.035   0.019
  261 10250  2.00  0.50  2.00  0.00  0.00 -19.914 -20.035 -19.365 -26.743  -0.406  -0.301  -0.066  -0.082
  262 10250  2.50  0.50  2.00  0.00  0.00 -19.867 -20.063 -19.377 -26.743  -0.394  -0.226  -0.082  -0.098
  263 10250  3.00  0.50  2.00  0.00  0.00 -19.816 -20.065 -19.380 -26.743  -0.391  -0.172  -0.082  -0.098
  264 10250  3.50  0.50  2.00  0.00  0.00 -19.764 -20.053 -19.380 -26.743  -0.392  -0.131  -0.070  -0.086
  265 10250  4.00  0.50  2.00  0.00  0.00 -19.715 -20.032 -19.380 -26.743  -0.392  -0.101  -0.049  -0.065
  266 10250  4.50  0.50  2.00  0.00  0.00 -19.673 -20.004 -19.381 -26.743  -0.390  -0.085  -0.019  -0.035
  267 10250  5.00  0.50  2.00  0.00  0.00 -19.642 -19.970 -19.384 -26.743  -0.387  -0.085   0.017   0.001
  268 10500  2.00  0.50  2.00  0.00  0.00 -20.016 -20.096 -19.421 -26.848  -0.455  -0.342  -0.071  -0.087
  269 10500  2.50  0.50  2.00  0.00  0.00 -19.969 -20.126 -19.434 -26.848  -0.441  -0.265  -0.088  -0.104
  270 10500  3.00  0.50  2.00  0.00  0.00 -19.918 -20.129 -19.437 -26.848  -0.439  -0.210  -0.089  -0.105
  271 10500  3.50  0.50  2.00  0.00  0.00 -19.866 -20.119 -19.436 -26.848  -0.440  -0.167  -0.080  -0.096
  272 10500  4.00  0.50  2.00  0.00  0.00 -19.815 -20.099 -19.435 -26.848  -0.441  -0.135  -0.061  -0.077
  273 10500  4.50  0.50  2.00  0.00  0.00 -19.770 -20.072 -19.435 -26.848  -0.441  -0.115  -0.034  -0.050
  274 10500  5.00  0.50  2.00  0.00  0.00 -19.735 -20.040 -19.437 -26.848  -0.439  -0.110   0.001  -0.015
  275 10750  2.00  0.50  2.00  0.00  0.00 -20.112 -20.154 -19.474 -26.950  -0.504  -0.380  -0.076  -0.092
  276 10750  2.50  0.50  2.00  0.00  0.00 -20.066 -20.186 -19.489 -26.950  -0.489  -0.303  -0.093  -0.109
  277 10750  3.00  0.50  2.00  0.00  0.00 -20.015 -20.191 -19.492 -26.950  -0.487  -0.246  -0.096  -0.112
  278 10750  3.50  0.50  2.00  0.00  0.00 -19.963 -20.181 -19.490 -26.950  -0.488  -0.202  -0.088  -0.104
  279 10750  4.00  0.50  2.00  0.00  0.00 -19.911 -20.162 -19.488 -26.950  -0.490  -0.168  -0.071  -0.087
  280 10750  4.50  0.50  2.00  0.00  0.00 -19.864 -20.136 -19.487 -26.950  -0.491  -0.145  -0.046  -0.062
  281 10750  5.00  0.50  2.00  0.00  0.00 -19.826 -20.105 -19.488 -26.950  -0.490  -0.136  -0.013  -0.029
  282 11000  2.00  0.50  2.00  0.00  0.00 -20.202 -20.209 -19.525 -27.050  -0.553  -0.415  -0.080  -0.096
  283 11000  2.50  0.50  2.00  0.00  0.00 -20.159 -20.243 -19.541 -27.050  -0.537  -0.338  -0.098  -0.114
  284 11000  3.00  0.50  2.00  0.00  0.00 -20.108 -20.249 -19.544 -27.050  -0.534  -0.281  -0.101  -0.117
  285 11000  3.50  0.50  2.00  0.00  0.00 -20.056 -20.240 -19.542 -27.050  -0.536  -0.236  -0.095  -0.111
  286 11000  4.00  0.50  2.00  0.00  0.00 -20.004 -20.222 -19.539 -27.050  -0.539  -0.201  -0.080  -0.096
  287 11000  4.50  0.50  2.00  0.00  0.00 -19.955 -20.198 -19.537 -27.050  -0.541  -0.176  -0.057  -0.073
  288 11000  5.00  0.50  2.00  0.00  0.00 -19.914 -20.167 -19.537 -27.050  -0.541  -0.163  -0.026  -0.042
  289 11250  2.00  0.50  2.00  0.00  0.00 -20.287 -20.262 -19.574 -27.147  -0.602  -0.447  -0.084  -0.100
  290 11250  2.50  0.50  2.00  0.00  0.00 -20.246 -20.298 -19.591 -27.147  -0.585  -0.371  -0.103  -0.119
  291 11250  3.00  0.50  2.00  0.00  0.00 -20.197 -20.305 -19.594 -27.147  -0.581  -0.315  -0.107  -0.123
  292 11250  3.50  0.50  2.00  0.00  0.00 -20.145 -20.297 -19.592 -27.147  -0.583  -0.269  -0.101  -0.117
  293 11250  4.00  0.50  2.00  0.00  0.00 -20.093 -20.280 -19.589 -27.147  -0.587  -0.233  -0.087  -0.103
  294 11250  4.50  0.50  2.00  0.00  0.00 -20.043 -20.256 -19.586 -27.147  -0.590  -0.206  -0.067  -0.083
  295 11250  5.00  0.50  2.00  0.00  0.00 -20.001 -20.226 -19.585 -27.147  -0.591  -0.191  -0.038  -0.054
  296 11500  2.00  0.50  2.00  0.00  0.00 -20.367 -20.312 -19.620 -27.243  -0.651  -0.477  -0.089  -0.105
  297 11500  2.50  0.50  2.00  0.00  0.00 -20.328 -20.350 -19.638 -27.243  -0.633  -0.401  -0.108  -0.124
  298 11500  3.00  0.50  2.00  0.00  0.00 -20.281 -20.358 -19.642 -27.243  -0.629  -0.346  -0.112  -0.128
  299 11500  3.50  0.50  2.00  0.00  0.00 -20.230 -20.351 -19.640 -27.243  -0.631  -0.301  -0.107  -0.123
  300 11500  4.00  0.50  2.00  0.00  0.00 -20.178 -20.334 -19.636 -27.243  -0.634  -0.264  -0.094  -0.110
  301 11500  4.50  0.50  2.00  0.00  0.00 -20.129 -20.311 -19.633 -27.243  -0.638  -0.236  -0.075  -0.091
  302 11500  5.00  0.50  2.00  0.00  0.00 -20.085 -20.283 -19.630 -27.243  -0.640  -0.219  -0.049  -0.065
  303 11750  2.00  0.50  2.00  0.00  0.00 -20.443 -20.361 -19.665 -27.336  -0.699  -0.505  -0.092  -0.108
  304 11750  2.50  0.50  2.00  0.00  0.00 -20.407 -20.400 -19.684 -27.336  -0.680  -0.430  -0.112  -0.128
  305 11750  3.00  0.50  2.00  0.00  0.00 -20.362 -20.409 -19.688 -27.336  -0.676  -0.375  -0.117  -0.133
  306 11750  3.50  0.50  2.00  0.00  0.00 -20.312 -20.403 -19.687 -27.336  -0.678  -0.331  -0.113  -0.129
  307 11750  4.00  0.50  2.00  0.00  0.00 -20.261 -20.387 -19.683 -27.336  -0.682  -0.294  -0.101  -0.117
  308 11750  4.50  0.50  2.00  0.00  0.00 -20.211 -20.365 -19.678 -27.336  -0.686  -0.266  -0.083  -0.099
  309 11750  5.00  0.50  2.00  0.00  0.00 -20.166 -20.337 -19.675 -27.336  -0.689  -0.247  -0.058  -0.074
  310 12000  2.50  0.50  2.00  0.00  0.00 -20.481 -20.448 -19.728 -27.428  -0.728  -0.456  -0.117  -0.133
  311 12000  3.00  0.50  2.00  0.00  0.00 -20.438 -20.458 -19.733 -27.428  -0.723  -0.403  -0.122  -0.138
  312 12000  3.50  0.50  2.00  0.00  0.00 -20.390 -20.453 -19.732 -27.428  -0.724  -0.360  -0.118  -0.134
  313 12000  4.00  0.50  2.00  0.00  0.00 -20.340 -20.438 -19.728 -27.428  -0.728  -0.323  -0.107  -0.123
  314 12000  4.50  0.50  2.00  0.00  0.00 -20.290 -20.416 -19.723 -27.428  -0.733  -0.294  -0.090  -0.106
  315 12000  5.00  0.50  2.00  0.00  0.00 -20.245 -20.388 -19.719 -27.428  -0.737  -0.275  -0.066  -0.082
  316 12250  2.50  0.50  2.00  0.00  0.00 -20.552 -20.495 -19.771 -27.517  -0.775  -0.481  -0.121  -0.137
  317 12250  3.00  0.50  2.00  0.00  0.00 -20.511 -20.506 -19.776 -27.517  -0.770  -0.428  -0.127  -0.143
  318 12250  3.50  0.50  2.00  0.00  0.00 -20.465 -20.501 -19.775 -27.517  -0.771  -0.386  -0.123  -0.139
  319 12250  4.00  0.50  2.00  0.00  0.00 -20.416 -20.487 -19.771 -27.517  -0.775  -0.351  -0.112  -0.128
  320 12250  4.50  0.50  2.00  0.00  0.00 -20.367 -20.465 -19.766 -27.517  -0.780  -0.322  -0.096  -0.112
  321 12250  5.00  0.50  2.00  0.00  0.00 -20.321 -20.438 -19.761 -27.517  -0.784  -0.302  -0.074  -0.090
  322 12500  2.50  0.50  2.00  0.00  0.00 -20.620 -20.540 -19.812 -27.605  -0.821  -0.504  -0.125  -0.141
  323 12500  3.00  0.50  2.00  0.00  0.00 -20.580 -20.551 -19.817 -27.605  -0.816  -0.452  -0.131  -0.147
  324 12500  3.50  0.50  2.00  0.00  0.00 -20.536 -20.547 -19.816 -27.605  -0.817  -0.412  -0.128  -0.144
  325 12500  4.00  0.50  2.00  0.00  0.00 -20.489 -20.534 -19.813 -27.605  -0.821  -0.377  -0.118  -0.134
  326 12500  4.50  0.50  2.00  0.00  0.00 -20.441 -20.513 -19.808 -27.605  -0.826  -0.349  -0.102  -0.118
  327 12500  5.00  0.50  2.00  0.00  0.00 -20.396 -20.486 -19.802 -27.605  -0.831  -0.328  -0.080  -0.096
  328 12750  2.50  0.50  2.00  0.00  0.00 -20.686 -20.583 -19.852 -27.691  -0.867  -0.526  -0.128  -0.144
  329 12750  3.00  0.50  2.00  0.00  0.00 -20.647 -20.595 -19.857 -27.691  -0.862  -0.475  -0.135  -0.151
  330 12750  3.50  0.50  2.00  0.00  0.00 -20.605 -20.592 -19.856 -27.691  -0.863  -0.435  -0.132  -0.148
  331 12750  4.00  0.50  2.00  0.00  0.00 -20.560 -20.579 -19.853 -27.691  -0.866  -0.402  -0.123  -0.139
  332 12750  4.50  0.50  2.00  0.00  0.00 -20.513 -20.559 -19.848 -27.691  -0.871  -0.374  -0.107  -0.123
  333 12750  5.00  0.50  2.00  0.00  0.00 -20.467 -20.533 -19.842 -27.691  -0.877  -0.354  -0.087  -0.103
  334 13000  2.50  0.50  2.00  0.00  0.00 -20.749 -20.626 -19.890 -27.775  -0.913  -0.547  -0.132  -0.148
  335 13000  3.00  0.50  2.00  0.00  0.00 -20.711 -20.638 -19.896 -27.775  -0.908  -0.496  -0.139  -0.155
  336 13000  3.50  0.50  2.00  0.00  0.00 -20.670 -20.636 -19.895 -27.775  -0.908  -0.457  -0.137  -0.153
  337 13000  4.00  0.50  2.00  0.00  0.00 -20.627 -20.623 -19.892 -27.775  -0.911  -0.425  -0.128  -0.144
  338 13000  4.50  0.50  2.00  0.00  0.00 -20.582 -20.604 -19.887 -27.775  -0.916  -0.399  -0.113  -0.129
  339 13000  5.00  0.50  2.00  0.00  0.00 -20.537 -20.578 -19.881 -27.775  -0.922  -0.378  -0.093  -0.109
  340 14000  2.00  0.50  2.00  0.00  0.00 -21.022 -20.736 -20.015 -28.097  -1.110  -0.710  -0.117  -0.133
  341 14000  2.50  0.50  2.00  0.00  0.00 -20.982 -20.784 -20.036 -28.097  -1.089  -0.623  -0.145  -0.161
  342 14000  3.00  0.50  2.00  0.00  0.00 -20.945 -20.798 -20.040 -28.097  -1.085  -0.572  -0.154  -0.170
  343 14000  3.50  0.50  2.00  0.00  0.00 -20.908 -20.797 -20.040 -28.097  -1.085  -0.535  -0.153  -0.169
  344 14000  4.00  0.50  2.00  0.00  0.00 -20.871 -20.787 -20.038 -28.097  -1.087  -0.506  -0.146  -0.162
  345 14000  4.50  0.50  2.00  0.00  0.00 -20.832 -20.769 -20.034 -28.097  -1.092  -0.484  -0.132  -0.148
  346 14000  5.00  0.50  2.00  0.00  0.00 -20.791 -20.744 -20.027 -28.097  -1.098  -0.467  -0.113  -0.129
  347 15000  2.50  0.50  2.00  0.00  0.00 -21.193 -20.929 -20.170 -28.397  -1.255  -0.689  -0.156  -0.172
  348 15000  3.00  0.50  2.00  0.00  0.00 -21.153 -20.942 -20.172 -28.397  -1.253  -0.635  -0.166  -0.182
  349 15000  3.50  0.50  2.00  0.00  0.00 -21.117 -20.942 -20.171 -28.397  -1.253  -0.599  -0.167  -0.183
  350 15000  4.00  0.50  2.00  0.00  0.00 -21.083 -20.935 -20.170 -28.397  -1.255  -0.572  -0.162  -0.178
  351 15000  4.50  0.50  2.00  0.00  0.00 -21.049 -20.919 -20.166 -28.397  -1.259  -0.552  -0.150  -0.166
  352 15000  5.00  0.50  2.00  0.00  0.00 -21.012 -20.894 -20.159 -28.397  -1.266  -0.539  -0.131  -0.147
  353 16000  2.50  0.50  2.00  0.00  0.00 -21.388 -21.065 -20.297 -28.677  -1.409  -0.749  -0.164  -0.180
  354 16000  3.00  0.50  2.00  0.00  0.00 -21.341 -21.075 -20.294 -28.677  -1.411  -0.691  -0.177  -0.193
  355 16000  3.50  0.50  2.00  0.00  0.00 -21.305 -21.075 -20.292 -28.677  -1.413  -0.655  -0.179  -0.195
  356 16000  4.00  0.50  2.00  0.00  0.00 -21.273 -21.069 -20.291 -28.677  -1.414  -0.628  -0.175  -0.191
  357 16000  4.50  0.50  2.00  0.00  0.00 -21.242 -21.056 -20.288 -28.677  -1.417  -0.610  -0.165  -0.181
  358 16000  5.00  0.50  2.00  0.00  0.00 -21.208 -21.032 -20.281 -28.677  -1.425  -0.599  -0.148  -0.164
  359 17000  2.50  0.50  2.00  0.00  0.00 -21.572 -21.192 -20.418 -28.940  -1.551  -0.806  -0.171  -0.187
  360 17000  3.00  0.50  2.00  0.00  0.00 -21.515 -21.199 -20.409 -28.940  -1.559  -0.742  -0.186  -0.202
  361 17000  3.50  0.50  2.00  0.00  0.00 -21.477 -21.198 -20.406 -28.940  -1.563  -0.704  -0.189  -0.205
  362 17000  4.00  0.50  2.00  0.00  0.00 -21.447 -21.194 -20.404 -28.940  -1.564  -0.678  -0.186  -0.202
  363 17000  4.50  0.50  2.00  0.00  0.00 -21.419 -21.183 -20.402 -28.940  -1.566  -0.660  -0.177  -0.193
  364 17000  5.00  0.50  2.00  0.00  0.00 -21.387 -21.160 -20.395 -28.940  -1.574  -0.650  -0.162  -0.178
  365 18000  2.50  0.50  2.00  0.00  0.00 -21.748 -21.312 -20.534 -29.189  -1.682  -0.862  -0.174  -0.190
  366 18000  3.00  0.50  2.00  0.00  0.00 -21.679 -21.317 -20.519 -29.189  -1.697  -0.788  -0.194  -0.210
  367 18000  3.50  0.50  2.00  0.00  0.00 -21.637 -21.313 -20.512 -29.189  -1.705  -0.750  -0.198  -0.214
  368 18000  4.00  0.50  2.00  0.00  0.00 -21.608 -21.309 -20.510 -29.189  -1.706  -0.724  -0.196  -0.212
  369 18000  4.50  0.50  2.00  0.00  0.00 -21.583 -21.301 -20.510 -29.189  -1.707  -0.707  -0.188  -0.204
  370 18000  5.00  0.50  2.00  0.00  0.00 -21.553 -21.280 -20.503 -29.189  -1.714  -0.696  -0.174  -0.190
  371 19000  2.50  0.50  2.00  0.00  0.00 -21.915 -21.424 -20.645 -29.423  -1.807  -0.917  -0.176  -0.192
  372 19000  3.00  0.50  2.00  0.00  0.00 -21.836 -21.429 -20.626 -29.423  -1.825  -0.833  -0.199  -0.215
  373 19000  3.50  0.50  2.00  0.00  0.00 -21.786 -21.421 -20.613 -29.423  -1.838  -0.791  -0.205  -0.221
  374 19000  4.00  0.50  2.00  0.00  0.00 -21.757 -21.417 -20.610 -29.423  -1.842  -0.766  -0.203  -0.219
  375 19000  4.50  0.50  2.00  0.00  0.00 -21.736 -21.410 -20.610 -29.423  -1.841  -0.750  -0.197  -0.213
  376 19000  5.00  0.50  2.00  0.00  0.00 -21.709 -21.393 -20.605 -29.423  -1.847  -0.740  -0.184  -0.200
  377 20000  3.00  0.50  2.00  0.00  0.00 -21.986 -21.538 -20.730 -29.646  -1.944  -0.876  -0.204  -0.220
  378 20000  3.50  0.50  2.00  0.00  0.00 -21.928 -21.524 -20.710 -29.646  -1.964  -0.830  -0.211  -0.227
  379 20000  4.00  0.50  2.00  0.00  0.00 -21.896 -21.517 -20.704 -29.646  -1.970  -0.805  -0.210  -0.226
  380 20000  4.50  0.50  2.00  0.00  0.00 -21.877 -21.511 -20.704 -29.646  -1.970  -0.791  -0.204  -0.220
  381 20000  5.00  0.50  2.00  0.00  0.00 -21.855 -21.498 -20.701 -29.646  -1.973  -0.782  -0.193  -0.209
  382 21000  3.00  0.50  2.00  0.00  0.00 -22.130 -21.641 -20.830 -29.858  -2.056  -0.916  -0.207  -0.223
  383 21000  3.50  0.50  2.00  0.00  0.00 -22.063 -21.623 -20.804 -29.858  -2.082  -0.867  -0.216  -0.232
  384 21000  4.00  0.50  2.00  0.00  0.00 -22.026 -21.612 -20.793 -29.858  -2.093  -0.841  -0.215  -0.231
  385 21000  4.50  0.50  2.00  0.00  0.00 -22.007 -21.606 -20.792 -29.858  -2.094  -0.827  -0.210  -0.226
  386 21000  5.00  0.50  2.00  0.00  0.00 -21.990 -21.595 -20.791 -29.858  -2.095  -0.820  -0.200  -0.216
  387 22000  3.00  0.50  2.00  0.00  0.00 -22.263 -21.739 -20.924 -30.060  -2.164  -0.951  -0.212  -0.228
  388 22000  3.50  0.50  2.00  0.00  0.00 -22.192 -21.719 -20.895 -30.060  -2.193  -0.901  -0.220  -0.236
  389 22000  4.00  0.50  2.00  0.00  0.00 -22.148 -21.702 -20.878 -30.060  -2.210  -0.873  -0.220  -0.236
  390 22000  4.50  0.50  2.00  0.00  0.00 -22.126 -21.693 -20.874 -30.060  -2.214  -0.859  -0.215  -0.231
  391 22000  5.00  0.50  2.00  0.00  0.00 -22.112 -21.684 -20.874 -30.060  -2.215  -0.854  -0.206  -0.222
  392 23000  3.00  0.50  2.00  0.00  0.00 -22.385 -21.834 -21.013 -30.253  -2.268  -0.980  -0.217  -0.233
  393 23000  3.50  0.50  2.00  0.00  0.00 -22.314 -21.811 -20.982 -30.253  -2.299  -0.931  -0.225  -0.241
  394 23000  4.00  0.50  2.00  0.00  0.00 -22.265 -21.789 -20.961 -30.253  -2.321  -0.902  -0.225  -0.241
  395 23000  4.50  0.50  2.00  0.00  0.00 -22.238 -21.777 -20.953 -30.253  -2.329  -0.888  -0.221  -0.237
  396 23000  5.00  0.50  2.00  0.00  0.00 -22.223 -21.767 -20.950 -30.253  -2.331  -0.882  -0.213  -0.229
  397 24000  3.00  0.50  2.00  0.00  0.00 -22.502 -21.925 -21.100 -30.438  -2.366  -1.005  -0.222  -0.238
  398 24000  3.50  0.50  2.00  0.00  0.00 -22.429 -21.900 -21.066 -30.438  -2.400  -0.957  -0.230  -0.246
  399 24000  4.00  0.50  2.00  0.00  0.00 -22.375 -21.874 -21.040 -30.438  -2.426  -0.929  -0.230  -0.246
  400 24000  4.50  0.50  2.00  0.00  0.00 -22.343 -21.857 -21.028 -30.438  -2.438  -0.913  -0.226  -0.242
  401 24000  5.00  0.50  2.00  0.00  0.00 -22.325 -21.845 -21.023 -30.438  -2.443  -0.907  -0.218  -0.234
  402 25000  3.00  0.50  2.00  0.00  0.00 -22.615 -22.015 -21.185 -30.615  -2.458  -1.029  -0.226  -0.242
  403 25000  3.50  0.50  2.00  0.00  0.00 -22.538 -21.987 -21.147 -30.615  -2.496  -0.979  -0.236  -0.252
  404 25000  4.00  0.50  2.00  0.00  0.00 -22.481 -21.956 -21.118 -30.615  -2.526  -0.952  -0.235  -0.251
  405 25000  4.50  0.50  2.00  0.00  0.00 -22.444 -21.935 -21.101 -30.615  -2.543  -0.936  -0.231  -0.247
  406 25000  5.00  0.50  2.00  0.00  0.00 -22.423 -21.920 -21.093 -30.615  -2.550  -0.929  -0.224  -0.240
  407 26000  3.00  0.50  2.00  0.00  0.00 -22.720 -22.095 -21.265 -30.786  -2.549  -1.053  -0.227  -0.243
  408 26000  3.50  0.50  2.00  0.00  0.00 -22.645 -22.074 -21.228 -30.786  -2.586  -0.999  -0.243  -0.259
  409 26000  4.00  0.50  2.00  0.00  0.00 -22.583 -22.038 -21.193 -30.786  -2.621  -0.973  -0.241  -0.257
  410 26000  4.50  0.50  2.00  0.00  0.00 -22.542 -22.012 -21.172 -30.786  -2.642  -0.957  -0.237  -0.253
  411 26000  5.00  0.50  2.00  0.00  0.00 -22.517 -21.994 -21.161 -30.786  -2.653  -0.950  -0.229  -0.245
  412 27000  3.50  0.50  2.00  0.00  0.00 -22.750 -22.161 -21.309 -30.949  -2.669  -1.018  -0.249  -0.265
  413 27000  4.00  0.50  2.00  0.00  0.00 -22.682 -22.120 -21.268 -30.949  -2.709  -0.991  -0.248  -0.264
  414 27000  4.50  0.50  2.00  0.00  0.00 -22.637 -22.089 -21.243 -30.949  -2.735  -0.976  -0.242  -0.258
  415 27000  5.00  0.50  2.00  0.00  0.00 -22.608 -22.067 -21.229 -30.949  -2.749  -0.968  -0.235  -0.251
  416 28000  3.50  0.50  2.00  0.00  0.00 -22.852 -22.245 -21.388 -31.107  -2.747  -1.036  -0.253  -0.269
  417 28000  4.00  0.50  2.00  0.00  0.00 -22.781 -22.202 -21.344 -31.107  -2.792  -1.008  -0.254  -0.270
  418 28000  4.50  0.50  2.00  0.00  0.00 -22.731 -22.166 -21.314 -31.107  -2.822  -0.993  -0.249  -0.265
  419 28000  5.00  0.50  2.00  0.00  0.00 -22.698 -22.141 -21.296 -31.107  -2.840  -0.985  -0.241  -0.257
  420 29000  3.50  0.50  2.00  0.00  0.00 -22.947 -22.324 -21.463 -31.260  -2.825  -1.052  -0.257  -0.273
  421 29000  4.00  0.50  2.00  0.00  0.00 -22.879 -22.284 -21.420 -31.260  -2.868  -1.024  -0.260  -0.276
  422 29000  4.50  0.50  2.00  0.00  0.00 -22.824 -22.244 -21.386 -31.260  -2.902  -1.008  -0.255  -0.271
  423 29000  5.00  0.50  2.00  0.00  0.00 -22.787 -22.214 -21.364 -31.260  -2.924  -1.001  -0.247  -0.263
  424 30000  3.50  0.50  2.00  0.00  0.00 -23.029 -22.393 -21.529 -31.407  -2.906  -1.066  -0.260  -0.276
  425 30000  4.00  0.50  2.00  0.00  0.00 -22.972 -22.363 -21.494 -31.407  -2.942  -1.039  -0.266  -0.282
  426 30000  4.50  0.50  2.00  0.00  0.00 -22.917 -22.322 -21.457 -31.407  -2.978  -1.023  -0.261  -0.277
  427 30000  5.00  0.50  2.00  0.00  0.00 -22.877 -22.289 -21.432 -31.407  -3.003  -1.016  -0.253  -0.269
  428 31000  3.50  0.50  2.00  0.00  0.00 -23.099 -22.452 -21.585 -31.549  -2.992  -1.077  -0.263  -0.279
  429 31000  4.00  0.50  2.00  0.00  0.00 -23.060 -22.437 -21.563 -31.549  -3.014  -1.052  -0.270  -0.286
  430 31000  4.50  0.50  2.00  0.00  0.00 -23.006 -22.398 -21.528 -31.549  -3.050  -1.037  -0.267  -0.283
  431 31000  5.00  0.50  2.00  0.00  0.00 -22.965 -22.364 -21.501 -31.549  -3.077  -1.030  -0.260  -0.276
